@relation thedata

@attribute 10000 real
@attribute 1026 real
@attribute 2002 real
@attribute 207 real
@attribute 208 real
@attribute 2885 real
@attribute 3265 real
@attribute 4804 real
@attribute 4914 real
@attribute 5290 real
@attribute 5293 real
@attribute 5604 real
@attribute 5605 real
@attribute 6464 real
@attribute 6654 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,11.459753229,9.719046985,9.746089281,7.466690585,9.4954151895,7.4423513115,5.934641074,5.19152344233,6.685313404,8.467616885,10.49127719,11.44994835,9.15105029633,8.001564595,Control
5.94776533325,8.288611166,9.192268846,9.68028616833,6.43012268,9.5539178325,7.8897640555,6.734171472,5.505510586,7.098719371,8.699078855,9.559434991,11.52169626,8.42779587067,7.481398095,BRCA
5.52044016575,8.320702773,9.676230874,9.69256516467,6.416760061,9.480270588,7.856102429,6.822829314,5.26733198233,6.212526175,9.063247518,9.65317699,11.72288448,8.45925672733,7.228580927,BRCA
5.58777326775,8.2000896335,9.684192438,9.98949733167,5.863140121,9.432546201,8.398114105,6.822733732,5.99442656267,5.584068992,8.649598507,9.580847928,11.42772678,7.73867912133,6.648325671,Control
5.87271996825,7.875076566,9.981439248,9.506100771,6.860966288,9.66718229,7.697637374,6.25333282,5.547936593,7.405441727,8.565760069,9.966174165,11.8471671,8.10318445333,7.634958261,BRCA
6.0241266485,10.112371314,9.979768545,9.688092646,7.477052175,9.9164802245,7.3388634815,5.569408493,5.422961591,7.460253403,8.146264608,10.23164154,11.5852209,8.70127661067,8.19601328,BRCA
5.88751933675,7.8281740715,9.212867878,10.0480993307,6.742953157,9.167523377,7.9742866725,6.682577247,6.52639166833,6.662423158,8.302457433,8.977681421,11.16076662,8.36198243367,7.292025067,BRCA
5.55851851825,9.436657679,9.290572499,9.436876068,6.689303092,9.1611827995,7.7095138065,5.956063188,5.618990182,6.020263967,8.452633655,10.00443156,11.28922369,8.53051419067,7.787382059,Control
5.650041658,8.6840196725,10.01823535,9.58057105933,6.500527718,9.3657406255,7.94496816,6.599024363,5.580399701,7.205282841,8.407417683,9.452231522,11.82274022,8.16926655967,6.878728789,BRCA
5.56331123875,8.5305745065,9.726661428,9.75364579767,6.827314517,9.70078824,8.148239231,6.367550714,5.61823474067,7.606018576,8.72987657,9.69476318,11.64681981,8.39504068233,7.4960371,BRCA
5.4786784915,8.836754421,9.68790976,9.592833039,5.479142629,9.153599552,8.198599078,6.482005732,5.82521094467,6.657000843,9.15686751,9.736317839,11.94944384,8.62624266567,6.507481989,BRCA
5.7708818765,9.0515115425,9.524248408,9.66262953467,6.97372929,9.5256586835,7.4409667175,6.69104948,5.741424473,6.822223857,8.195422808,9.990983614,11.38105635,8.601359139,8.512524314,Control
5.8854976,9.93093261,9.844219734,9.935713008,7.400262798,9.597360232,7.6537280945,6.333741815,5.65673537333,6.672535396,8.126576876,10.29596436,11.33166731,8.523978557,8.640083234,Control
5.6707063705,9.024549301,10.24378721,10.2127518167,6.998819226,9.06038523,8.1909422715,7.432565127,6.076211705,4.904979261,8.437316311,10.01433476,11.29445435,9.16094315833,7.7584583,BRCA
5.6644220515,8.423284332,9.913970625,10.3303371883,6.457877938,9.5800955565,7.2806843915,6.958700964,6.892202365,5.472171943,8.637277967,9.712540381,11.28106518,8.789516499,7.8511886,BRCA
5.4935537865,8.254945825,10.00415062,10.0295226957,6.272541727,9.0393998015,8.539009948,7.683522992,6.22343926267,4.944168843,9.107714755,9.812386363,11.36168902,8.419142242,7.192690117,BRCA
5.65532370625,9.9223698205,10.22872886,10.1231177773,7.39763426,8.9731778835,8.146852134,7.254180944,5.900651423,5.538546893,8.783359349,9.916141133,11.42163372,8.58330978467,7.688986551,BRCA
5.5028216445,8.2659789275,10.30881145,10.182290716,6.554209422,8.9213733295,8.041917075,7.355397625,6.655477482,5.070616072,8.641727659,10.0322459,11.31587145,8.49027171233,7.192172276,BRCA
5.267785966,8.414155895,10.45750942,10.3257906717,7.681310676,9.111304808,7.888636145,7.534460714,6.36521905133,5.353156751,8.719338441,9.833428205,11.57272404,8.95843216133,7.574595656,BRCA
5.47877633725,8.570169323,10.01669727,10.2867156497,5.687628504,10.2970447,8.85628218,8.170802781,5.64712131267,5.027033758,8.95253824,9.724718956,11.3119244,8.67313689733,8.480033951,BRCA
