ID	4998	4999	5000	1869	81620	5001	990	51053	7314	1871	23595	1870	DependentVariable
Instance1	5.790192895	8.8794769	6.798021749	5.763286242	5.957224679	6.47162143767	4.932168974	8.005626128	14.001314075	9.274157466	8.595435709	7.6916757	Control
Instance2	5.868397398	9.341663989	6.6596432	6.058322584	6.483780011	6.35138548033	4.948847562	8.134607448	13.81882705	9.646289192	8.901380658	6.931656836	BRCA
Instance3	6.760291233	9.113990271	7.16277178	6.031886566	7.625491737	6.817579064	5.447257868	8.109858235	13.884698385	9.837470696	8.838747853	8.360672771	BRCA
Instance4	5.972354482	9.441502737	6.651773306	5.460424154	8.354404912	6.714916353	5.182703468	7.40586715	13.10949585	10.27390663	8.994142056	8.162745192	Control
Instance5	5.712603517	9.666615087	6.921011149	6.053008806	6.99492227	6.839917773	5.455665247	7.627900667	13.92393915	9.962375907	9.287309018	7.617800091	BRCA
Instance6	6.146803484	9.241638294	6.784605811	5.770572224	6.399090431	6.41271170433	5.342529189	6.637860622	13.72048402	10.05069253	9.318577337	7.123969084	BRCA
Instance7	5.301415026	9.669098149	5.968327676	6.146803484	7.423118274	6.868407698	4.998433881	8.058737407	13.157660585	11.29154789	8.337779235	7.972134198	BRCA
Instance8	5.120093989	8.795261354	6.659429135	5.920180882	6.126245653	6.90348309733	5.346169084	8.684959947	14.498215135	9.654399345	8.482577193	6.945271536	Control
Instance9	6.614640376	8.989182391	6.944217536	5.598879718	8.000734017	6.783116074	5.620154746	7.856053718	14.242274775	10.12192882	9.139008401	8.258590913	BRCA
Instance10	5.431298057	8.984704068	6.773670433	5.672857555	6.420975498	6.49954063167	5.096358059	7.877009719	13.80215118	9.387097072	8.823646775	6.888624921	BRCA
Instance11	6.012574958	8.519529251	6.487482832	6.357820835	7.033563754	6.52906469167	5.255700175	7.152236984	14.083072915	9.342830898	8.823479598	7.227811157	BRCA
Instance12	5.59381033	9.069960645	6.786077228	5.853877943	6.567884319	6.825976426	5.455336468	7.373955101	14.491124715	10.01526211	9.037218243	7.045216672	Control
Instance13	5.569028668	9.036579657	6.477965145	5.687208569	6.362562487	6.67563750033	5.375918034	7.243509918	14.375350355	9.817175993	8.776993161	7.30193311	Control
Instance14	5.611033099	9.243103231	6.78934168	6.099827094	6.360193609	6.72834066067	5.297201735	6.427443278	14.38538722	9.061938927	8.635528703	7.237642883	BRCA
Instance15	5.48527486	9.108740796	6.748599179	5.927310565	7.313837914	6.85516244833	5.234397132	6.166771297	14.256090485	9.928363336	8.887343342	8.462748793	BRCA
Instance16	6.217720863	8.998534812	6.805457319	6.0664182	7.478852772	6.79523996967	5.727111263	6.689897101	14.371791605	8.857670911	8.719338441	8.146264608	BRCA
Instance17	5.726293954	9.406960242	6.87116946	6.240701309	5.812890452	6.76381618433	5.112503363	6.335038012	14.532993875	8.667928594	8.496515403	7.325532861	BRCA
Instance18	6.419754289	9.126105027	6.716514688	6.12918576	8.04360305	6.84822423767	5.449323037	6.158463896	14.528822965	9.626777286	8.864341803	8.1655868	BRCA
Instance19	5.94872421	9.084543421	6.790580238	6.065072081	6.691398504	6.566929743	5.48205062	7.049851612	14.343984755	8.975526388	8.673027334	7.252739043	BRCA
Instance20	5.852005861	6.164912581	5.716038325	5.901899413	8.235058209	6.91194087533	5.212385731	5.290397907	14.572620915	7.570673773	8.625965515	9.009885376	BRCA
