@relation thedata

@attribute 183 real
@attribute 185 real
@attribute 1906 real
@attribute 1909 real
@attribute 1910 real
@attribute 1950 real
@attribute 1956 real
@attribute 2353 real
@attribute 3265 real
@attribute 3725 real
@attribute 387 real
@attribute 4609 real
@attribute 4790 real
@attribute 5335 real
@attribute 5578 real
@attribute 5579 real
@attribute 5970 real
@attribute 8038 real
@attribute DependentVariable {BRCA,Control}

@data
6.811827823,9.5608717535,11.64198185,9.788408852,7.2130622655,6.141397664,7.05035509475,14.72004222,7.4423513115,14.72492149,12.37603319,11.83974258,12.34771002,7.6745180755,8.688181342,6.21136540967,8.69026092,5.82219846667,Control
5.751685476,7.7910460485,10.55781096,10.34356359,6.2093410795,6.795134192,6.79791370075,13.75148289,7.8897640555,14.11502538,12.57624761,10.569760214,12.34109771,7.862876923,9.433471275,6.479820979,8.669346719,5.802352027,BRCA
5.019269629,7.459546681,11.980959,9.604794643,6.11099970075,7.503172055,6.80402066425,14.33042537,7.856102429,14.41297137,12.07257321,11.54593261,12.51631937,7.7021225845,8.48506563,5.889051372,9.073024297,5.291537181,BRCA
6.201639374,6.598545502,12.15837941,10.47331538,6.189703719,7.0134654,6.3257817405,12.01436934,8.398114105,14.08054111,12.17972416,10.2570662725,12.26985874,8.054801422,9.211511834,6.312672729,7.67194989,5.503033176,Control
6.17712611,8.3965491395,11.79269688,9.897747581,6.64626420825,8.466587485,6.78190965925,12.40857396,7.697637374,13.43392773,12.74633592,11.50644256,12.37603319,7.930765467,8.977409535,7.50900425433,9.268495874,5.401753357,BRCA
6.18041208,7.6616966005,9.452983057,10.43012873,6.481902885,7.455781587,7.10041818325,13.96600025,7.3388634815,13.80946823,13.08540943,12.17961768,12.87483063,7.6687152575,8.467749328,6.98490046733,9.673230059,5.675047349,BRCA
4.987447357,6.130768332,12.5093322,10.95576997,6.618324161,6.973327498,6.9842760015,10.44201071,7.9742866725,13.91249272,12.27941189,10.2032142635,12.52075501,8.590203577,9.024558716,6.81582852467,7.262755244,6.73369520233,BRCA
6.154317508,9.289329186,11.17261832,9.948696154,6.94778246125,6.405231362,6.998917209,14.08516788,7.7095138065,13.96294256,11.89259415,11.820520445,12.20475003,7.7549264415,8.419813926,6.87117032933,9.194320487,5.679201014,Control
5.844493149,7.2542447435,12.02968073,9.36270062,6.37554938625,7.872399588,6.85070537275,14.82357723,7.94496816,14.44356588,12.60350703,12.140966635,12.42766909,8.1175343725,8.419971893,6.13414385767,9.012625324,5.822393358,BRCA
6.779329085,7.444947249,10.71430158,10.47035412,6.38882046,6.79717879,6.30061577025,11.55023948,8.148239231,13.15952927,12.28213433,9.975804059,12.09766027,8.2287174245,8.01888328,6.39658479233,8.33670864,5.39329911967,BRCA
6.336020558,8.037104493,10.30881145,8.587403553,7.00538986675,6.522938973,6.71360662325,14.20597115,8.198599078,14.17314893,12.64120964,10.829470512,12.2590489,8.709822916,8.202296649,6.39932068633,8.687254178,5.46785391433,BRCA
6.067171478,9.144707758,11.40309208,10.30371829,6.9143130865,6.776897268,6.904091352,14.15265365,7.4409667175,13.87385551,12.30040269,11.023407075,12.38541089,7.877739246,8.474558864,6.68769140167,8.875473781,5.722363796,Control
7.801516189,9.337113062,11.49398064,10.2343328,6.7976455465,6.832703733,6.94855824675,14.61254488,7.6537280945,14.67256817,12.38074251,11.5313713,12.24889125,7.919144247,8.584390499,6.24070564267,8.978067698,5.49770407867,Control
5.709849771,7.6451809965,11.00268162,9.911706981,6.580641495,6.0664182,6.51319229175,13.61588998,8.1909422715,13.48222565,11.64892389,9.689899517,12.29388695,7.988942668,7.646632733,6.35314852433,9.226388785,5.830642593,BRCA
7.119877807,8.1643346865,11.15565329,9.667879322,7.414331295,6.807100898,6.77269984975,12.35733627,7.2806843915,13.17144427,11.744773,10.043318064,12.41257918,7.9147536295,7.883225397,6.73899581333,8.761435816,6.813118414,BRCA
5.658862155,6.9745006025,9.774293365,9.854946719,6.57615410425,6.406592471,6.93725355825,13.96294256,8.539009948,14.09890062,11.37964115,9.7187563365,12.40655986,7.7272309565,8.420129842,6.39469361333,8.629266563,5.70148801767,BRCA
6.121435737,6.7422321415,9.489507374,9.997137528,6.3864960675,6.185475721,6.51560473275,13.92451704,8.146852134,14.01211384,11.16916418,9.654362623,12.32574401,7.5975884795,7.621284726,6.135427533,9.515749664,5.639494448,BRCA
6.836117042,7.4241269665,10.07853816,9.397172503,7.14151275275,6.300403471,6.4814821935,12.40276968,8.041917075,13.34674991,11.66819594,10.1255478285,12.39966386,7.531468856,7.779918143,6.82794277033,8.496794995,6.19397177533,BRCA
8.288302177,7.142113704,9.442912986,8.744817969,6.98129775625,6.672075676,6.70888373325,13.08977243,7.888636145,12.76004735,11.52630619,9.668764921,12.00382718,7.8558007155,7.098719371,6.69079792733,9.61434228,5.823006483,BRCA
5.962960332,5.8564691355,8.245625344,10.88595582,7.20770893,6.877625017,7.023639895,8.405238411,8.85628218,12.03663478,9.38829779,8.9745205145,12.05629403,7.6793168875,7.791197286,6.127634878,9.315772892,5.659745481,BRCA
