ID	783	784	112	111	2788	2787	59345	2784	2783	2786	2785	152	2770	2790	2771	2791	150	2792	2793	54331	55970	3630	94235	776	775	10681	9254	2775	2782	51764	DependentVariable
Instance1	5.3368584114	9.864136271	10.327292123	6.614529956	8.735353884	8.440434347	7.4230773135	5.893611729	8.698011038	5.516024013	5.692518737	5.802224334	7.1915641815	9.885094283	11.95442182	12.98372673	9.182165345	5.028139516	6.38362276	9.177283189	10.1038422	5.169936271	5.641987591	5.857677033	7.11619091	6.888464479	6.4084029945	5.32399731333	13.02719506	5.232287804	Control
Instance2	5.5997153768	10.03404273	10.2384186075	5.841225451	9.217703977	8.487841164	8.3643319965	6.113748025	8.720142595	5.853378958	5.195063332	5.920184986	6.0573658185	8.481901451	11.95691889	12.07225833	8.701446067	5.682862067	6.120295558	7.381134364	9.681370693	5.773212576	5.277995204	6.190817922	6.780445033	7.24025073833	6.3285160135	5.80333317067	13.00956452	5.31868854	BRCA
Instance3	5.5487285326	10.64948099	9.769915947	6.323194968	10.16381668	8.83146649	7.196995946	6.074361597	8.686203838	5.92077637	5.30807618	5.657931073	5.457103785	8.913937397	11.84327345	10.57663577	6.998762823	4.963487128	6.323194968	6.36768175	9.362086899	5.870864797	5.72110688	6.360369215	6.671085011	6.84021840933	6.69622707	5.697396068	12.9979954	5.206732344	BRCA
Instance4	5.542221699	10.47438056	10.3820872935	6.331145921	10.21758854	8.646667718	6.7231615275	5.455665247	9.066695429	5.504788206	5.693773551	5.4051304905	5.725019338	6.563810693	11.56304622	9.832676886	8.31440325	5.29683478	6.198794315	4.851263383	7.986995525	5.793122872	5.842043069	6.966479856	6.621982704	6.610917172	6.642795088	5.12699757367	13.11510467	4.790526167	Control
Instance5	5.3915724186	9.820243246	9.671974648	5.680472929	9.669660678	9.506942805	9.010303599	5.954086504	8.97289446	5.228252321	5.349976695	5.352728787	6.8901006515	9.337042659	12.12850358	11.68740205	8.040674833	5.536217098	6.63172683	7.573687183	9.546605663	5.536217098	5.615159695	6.091970181	6.262194115	6.84786461333	6.5955976525	5.43099958733	12.87743566	4.850263431	BRCA
Instance6	5.1447686846	9.840207941	9.753034207	6.872247394	9.433805075	8.217135121	7.9243325035	6.143337929	8.838889641	5.268482349	6.086619917	5.875564499	6.5536864175	9.258413586	11.63993091	11.15310882	8.290457955	5.717272857	6.186714102	8.547261958	11.06412655	5.73607124	5.093825554	5.840847932	6.244178877	6.695170111	6.3549356545	5.06825095367	12.98372673	5.178725843	BRCA
Instance7	5.2238573746	10.87936138	9.1297731835	5.057462456	9.675551824	8.678425073	8.7523926965	5.821334729	7.985772397	5.66903474	5.86196234	5.335488925	5.366277458	6.875906358	11.48011881	10.10831572	6.545663883	5.442621133	7.026996771	6.049582442	9.132211242	5.705709271	5.486079796	7.11691865	6.679695168	7.252915346	7.0119988995	5.72716198833	12.64120964	4.959319531	BRCA
Instance8	5.5835800438	10.26782285	9.643814388	6.091811548	8.751335778	9.414337005	7.0132000305	6.338875075	8.510330132	5.967463325	5.380600673	5.4765994725	6.2928801065	10.49178825	11.95442182	12.76004735	8.824028821	5.865554662	6.403016818	8.11035427	10.18190731	5.451879748	5.42266296	6.444274162	6.842353879	6.439102376	6.497368881	5.32302536333	12.98945487	5.229406468	Control
Instance9	5.4135094614	10.02337358	9.557649091	6.099511534	9.919504381	8.843419494	7.2793614545	6.092128797	9.04011237	5.496742949	5.789736585	5.7251272775	6.2675959045	9.495266002	11.46383867	11.3442156	7.822253937	5.659076304	5.886008211	6.738839176	9.085353696	5.541182786	5.104977394	6.015254046	6.535201976	6.907508702	6.4613233895	5.793978829	12.96993872	5.411944154	BRCA
Instance10	5.3116906826	10.02260748	10.0619138165	6.072647808	9.681765982	8.872952717	7.9356885615	6.563963185	8.934008606	5.619861398	6.135253322	5.577341862	6.489380715	8.717951507	11.67867508	11.6604752	8.76269025	4.958159726	6.083910741	7.211063618	8.350852048	5.233822166	5.034976365	6.271748387	6.666902575	6.995387545	7.036744875	5.527496062	13.02126635	4.607083101	BRCA
Instance11	5.4830637994	9.95258151	10.29987056	6.551751032	9.226485123	8.442664802	7.5026355755	6.530878866	9.350724377	6.298205225	5.346435058	5.6008039495	6.097670028	8.286304921	11.98415862	12.94317143	8.197955209	5.704879743	5.994246645	7.365471921	7.23239964	6.062214149	5.091711732	5.911818141	7.242319362	6.97244898767	6.73726371	5.31994319167	13.00161496	5.452703528	BRCA
