@relation thedata

@attribute 10000 real
@attribute 1026 real
@attribute 1027 real
@attribute 1147 real
@attribute 207 real
@attribute 208 real
@attribute 2931 real
@attribute 2932 real
@attribute 4193 real
@attribute 5170 real
@attribute 572 real
@attribute 7249 real
@attribute 842 real
@attribute 84335 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,11.459753229,9.994983337,9.004698798,9.746089281,7.466690585,6.656643396,10.00381342,5.4774530015,7.1007852408,7.546352606,7.102536626,7.924560768,6.934372381,Control
5.94776533325,8.288611166,9.7467670155,8.974945912,9.68028616833,6.43012268,6.263509238,10.79867858,5.63969746625,7.4312568682,7.48196166867,7.8100749315,7.7506065195,6.845117176,BRCA
5.52044016575,8.320702773,9.760065891,8.986710369,9.69256516467,6.416760061,7.147411327,10.42204403,5.8602843415,7.2445861642,7.496409352,7.3984048785,8.1061247785,6.923330828,BRCA
5.58777326775,8.2000896335,9.344181055,8.742495656,9.98949733167,5.863140121,6.947903173,11.11828268,5.5016593965,6.9971733014,7.166098701,7.6503556025,7.389583129,7.356366407,Control
5.87271996825,7.875076566,10.049946495,8.684828488,9.506100771,6.860966288,6.836369559,10.40311354,5.80954885825,7.3395574808,7.33013335533,7.4082400825,7.637528126,7.543266046,BRCA
6.0241266485,10.112371314,9.5007422985,9.33884841,9.688092646,7.477052175,6.770634576,9.953578497,5.889292139,7.3955993004,6.96976629,7.2581526215,8.5459358775,5.947029782,BRCA
5.88751933675,7.8281740715,9.015559992,8.17437786,10.0480993307,6.742953157,6.72267478,12.02630394,5.78129302475,7.3536038904,6.54175895867,7.399969872,6.9179834015,7.986995525,BRCA
5.55851851825,9.436657679,10.6232973005,8.824657385,9.436876068,6.689303092,7.289814009,9.584981814,5.3501390665,7.0445753338,7.84441516067,7.055090386,8.3320404855,6.734035951,Control
5.650041658,8.6840196725,10.059640231,8.659854224,9.58057105933,6.500527718,6.70684521,9.460251675,5.591806779,7.1591884674,7.80894971567,7.327968466,7.7930385845,7.048898576,BRCA
5.56331123875,8.5305745065,9.9202580165,8.645245129,9.75364579767,6.827314517,6.408334517,11.10846093,5.8421495495,7.3339069032,7.79374473733,7.271314855,7.6247556515,7.440414751,BRCA
5.4786784915,8.836754421,10.1640382545,8.670710349,9.592833039,5.479142629,6.991610063,9.583290187,5.125223824,6.4696508394,8.04104994467,7.5150055545,8.198860636,7.697873054,BRCA
5.7708818765,9.0515115425,10.0441681905,8.807082076,9.66262953467,6.97372929,6.58789422,9.857779317,5.5617899825,7.150559257,7.56627437633,7.0080930265,7.692121379,6.856678017,Control
5.8854976,9.93093261,9.813364775,9.155780297,9.935713008,7.400262798,6.962725777,9.894916689,5.7278366545,7.2121520398,7.59129591867,7.1460675305,7.8122716905,7.290413172,Control
5.6707063705,9.024549301,8.716991196,9.260861404,10.2127518167,6.998819226,6.940170054,9.243632862,5.53215868525,6.5523992454,7.66188804867,7.550712611,8.7262881565,6.843076615,BRCA
5.6644220515,8.423284332,8.4863279555,9.241179451,10.3303371883,6.457877938,7.146036874,10.71182636,5.59239170375,6.8318493608,7.66703628367,7.16160132,8.6813768815,6.319315918,BRCA
5.4935537865,8.254945825,8.9933055285,9.022833232,10.0295226957,6.272541727,6.8817904,9.940739781,5.290656016,6.9033787788,8.02569258867,7.4861186035,8.248373031,6.854996522,BRCA
5.65532370625,9.9223698205,8.896381156,9.175650046,10.1231177773,7.39763426,6.725404178,9.388491534,5.601343453,6.5092008916,7.95110622133,7.34171602,8.6068554675,7.305357548,BRCA
5.5028216445,8.2659789275,8.753016755,9.44260202,10.182290716,6.554209422,7.049089233,9.946226836,5.51402988,6.667640262,7.89435356167,7.2558065975,8.073461174,7.112442439,BRCA
5.267785966,8.414155895,9.089847459,8.973504462,10.3257906717,7.681310676,6.900568353,9.355059844,5.597352566,6.6051129444,8.071594068,7.6189136335,8.5559423875,7.328004187,BRCA
5.47877633725,8.570169323,8.921795507,8.965922146,10.2867156497,5.687628504,7.891238603,10.72853303,5.2990189695,6.5489813434,8.530428344,7.146158321,8.6535305615,7.565846802,BRCA
