@relation thedata

@attribute 3122 real
@attribute 3123 real
@attribute 355 real
@attribute 3558 real
@attribute 356 real
@attribute 3565 real
@attribute 3586 real
@attribute 920 real
@attribute 940 real
@attribute 941 real
@attribute 958 real
@attribute 959 real
@attribute DependentVariable {BRCA,Control}

@data
13.17461947,5.209464331,6.109057762,5.726430204,5.714184545,5.0072306655,8.621509826,7.587142037,6.411176756,4.757305356,7.8256296225,5.703219255,Control
13.80159564,6.166218956,5.4568451785,5.368428976,6.1044474,4.7333277815,9.0225626735,7.564704211,5.313618859,5.244897759,7.1910294905,5.355449107,BRCA
13.830710045,6.220528877,5.8381822935,5.465820435,6.144867877,5.313506773,8.5481499285,7.27775495,6.037388399,4.516306872,7.2054038215,6.511322251,BRCA
13.10958531,5.78869305,5.9473627115,4.899672619,6.331145921,5.4457486575,8.7223001635,7.757275197,5.706538322,5.660003917,6.308850296,6.235732444,Control
13.67035693,12.58150432,6.4964374115,5.536217098,6.16425895,4.9685946665,8.63491322,7.922110302,5.593959684,5.661216049,7.0635894335,6.303968491,BRCA
13.80707185,12.50251243,6.60785894,5.032554093,5.609260937,4.916242232,8.5984358945,7.239410274,6.062214149,5.443615974,7.223262653,5.453691444,BRCA
12.56767587,10.54658128,5.6801733885,4.759703782,5.032113243,5.173542303,9.1479749325,7.114005486,6.314112464,4.932168974,6.3213830765,5.665201768,BRCA
13.646442645,11.59208337,6.0495207925,4.823508981,5.582112807,5.2313828535,8.2346108605,7.840024324,5.651777341,5.212093857,7.3111102725,6.597423627,Control
13.92629211,12.10466109,6.337979385,5.307438771,6.069858551,4.865162184,8.326192676,7.470071357,5.802975918,5.028581582,7.191795379,5.849756153,BRCA
12.911595045,11.29724747,5.7598219305,5.044406414,5.434637608,5.2729194505,8.946522269,6.98547517,5.909779853,5.287630431,7.028214693,6.052030675,BRCA
13.336444535,12.12065594,6.208641296,4.879474508,6.110410879,5.4767379555,8.8805531315,7.572626574,6.661853347,4.893133131,7.398515374,6.586994086,BRCA
14.133262905,12.13760287,6.375481896,5.572595075,5.613687265,4.9594614325,8.629169544,8.062317545,6.267072826,5.360022921,7.2307473315,5.575699011,Control
13.717874695,11.35464901,5.903314583,5.006310647,5.647898183,5.0479553105,8.100279525,7.324655646,5.612950486,5.04046645,7.3267732685,5.411605257,Control
13.99859808,5.168332398,5.6600815695,5.431298057,5.601853411,5.1469376925,8.0593538555,7.340030607,5.532169853,5.669814283,7.630971039,6.274546467,BRCA
13.808752855,10.46950983,6.0033585645,4.811228613,5.964982644,5.1417521165,8.1004276705,7.504284952,6.086301455,5.697531457,6.968230665,5.045935721,BRCA
13.981464,10.19314989,5.5939594105,5.043313058,6.072969298,4.942154083,8.34204317,7.060753003,5.476714818,5.166124157,7.8925894395,5.923274739,BRCA
14.06575512,4.91887665,5.620415832,5.659504507,5.974650478,4.8414910265,7.8964651425,7.078260574,5.331822758,5.515077886,7.583313165,6.163806263,BRCA
13.712322535,5.394901009,5.7709950315,5.575169544,5.963191597,5.141070657,7.6852114755,7.628739198,6.282074289,4.886563865,7.3956632475,6.951608556,BRCA
14.275570095,11.24502395,5.7781471465,5.412113573,6.180213143,4.993426328,7.728983218,7.524289246,5.672857555,5.232287804,7.433039697,5.827572151,BRCA
13.81356339,5.039808741,5.81841107,6.396866433,5.606894664,4.634263323,7.9403482215,7.818200484,5.762422735,4.601155548,7.4031008765,5.557280839,BRCA
