@relation thedata

@attribute 142 real
@attribute 1676 real
@attribute 1677 real
@attribute 3002 real
@attribute 317 real
@attribute 329 real
@attribute 330 real
@attribute 331 real
@attribute 397 real
@attribute 4000 real
@attribute 4001 real
@attribute 54205 real
@attribute 5551 real
@attribute 834 real
@attribute 835 real
@attribute 836 real
@attribute 837 real
@attribute 839 real
@attribute 840 real
@attribute 841 real
@attribute 842 real
@attribute 843 real
@attribute 84823 real
@attribute DependentVariable {BRCA,Control}

@data
11.18453773,9.322972846,6.6317994995,7.102871006,7.460673902,10.1203149015,9.50184663267,5.599623716,13.44437567,12.31771434,6.882035048,8.464342681,7.168850407,8.56617106,9.44396110067,7.931813168,6.7261865705,6.92345301633,7.083131785,5.6639776582,7.924560768,6.7438981715,9.662295026,Control
11.26378871,9.80430441433,7.037503494,6.93387098,7.8219347,9.6275956935,9.90022641533,6.29655434,13.78998546,12.217337305,6.871477523,8.779925425,7.806889715,8.401474517,9.59367275233,8.1988449165,6.59896091275,7.07794042367,6.56812056767,5.8528914586,7.7506065195,6.1455111885,10.0981575,BRCA
11.73450229,9.66722047133,7.119152491,5.829159022,7.4969355985,9.7717912665,10.2655236773,6.416760061,13.68697704,11.331478295,8.311181937,8.42928237,7.415237106,8.934581571,9.81162458833,8.03923302,6.52565736475,7.46918469167,6.742243195,5.7897319854,8.1061247785,5.9215713865,10.50723497,BRCA
11.93178472,9.39768029933,6.902136378,6.431711224,7.949551686,9.477837206,10.2724422663,5.989826604,13.58717103,11.69631911,7.009719816,8.584211958,7.699192644,8.63013770333,9.195121863,8.049352819,6.4036565285,6.32634649467,6.02132500833,5.6257131728,7.389583129,5.9373595855,10.52922583,Control
11.53892866,9.67330697167,6.377025189,6.758893179,7.4088003525,9.3861165135,9.404843943,6.56544914,13.44437567,11.649666395,7.701481697,8.435838088,7.469827229,8.69594604867,9.85869289633,8.040914571,6.72286104175,7.89692416633,6.82370193433,5.7767472574,7.637528126,6.4972158175,10.00237241,BRCA
11.81694975,8.89733260433,6.7462971645,6.172733142,7.755466278,10.3317089185,9.51612918533,6.091917306,13.37131522,13.55168753,8.182134999,9.008765532,7.152236984,8.58775556733,9.51142641433,8.276164252,6.7021088835,7.233656492,7.27989135267,6.1557894346,8.5459358775,6.8031073515,10.18974462,BRCA
11.90133466,9.97309623267,6.2881816415,6.853313064,7.5815822955,10.214895946,10.4052109017,6.731933742,14.13459319,11.981065665,6.263978634,6.998198677,7.574141491,8.637746395,9.82838490033,8.3070644095,6.56125575275,6.84991378233,5.90453458933,5.645039366,6.9179834015,6.137935364,10.66644619,BRCA
11.30662298,9.03718650233,6.5533661775,6.796724685,7.645327129,10.0771995225,9.25162105967,6.140988854,13.66928817,11.76167965,7.289814009,8.819732939,6.635867278,8.48783089,9.748394655,8.3666695385,6.6219821655,7.61202263967,6.55264887533,6.1264922834,8.3320404855,6.421709888,9.773436423,Control
11.83486615,9.358422347,6.632880865,6.011904408,7.8288732835,9.6996756995,9.76997316367,6.79103628,13.44910353,11.84304893,8.453076263,8.738583034,6.731764076,8.65269777133,9.64715749033,8.288078818,6.4832766905,7.38519951367,6.74719066733,5.8838277246,7.7930385845,6.147858132,10.11872735,BRCA
11.43905962,9.70737187733,6.6695634235,7.254464427,7.5688881555,9.526270562,8.98711892533,6.177724116,13.80946823,11.98689852,6.789276463,8.85611511,7.678267594,8.40102196767,9.22325478167,7.806017873,6.54065136175,7.39794265367,6.62840186333,5.7581840748,7.6247556515,6.0304555315,9.72319211,BRCA
11.64095449,8.76886181,6.934380171,6.887163104,7.7410235595,9.181680732,9.10786861,6.25333282,13.19114487,12.561351905,6.869597313,9.025071112,7.593430574,8.743875793,7.969587837,8.021098551,6.71266804475,6.832498371,6.53836224367,5.3816807882,8.198860636,5.8173243305,10.08928532,BRCA
11.53930922,8.949474907,6.92664681,7.184357478,7.693481461,9.602668372,9.64187447267,6.249355857,13.70909946,11.3968287,7.122157924,8.530173307,7.310797082,8.754096497,9.577835713,8.158617651,6.684629993,7.565516657,6.42023459533,6.0308489854,7.692121379,6.5274627935,9.844918005,Control
11.37964115,8.91830832267,6.6713305865,8.137709878,7.5169319435,9.748937848,8.950697414,6.358963769,13.69550076,12.16234867,7.016922821,8.84381204,7.902708426,8.56053966633,9.65785015033,8.264536249,6.5284946715,7.122464248,7.00966433967,5.9638642464,7.8122716905,6.7013656265,9.881236778,Control
11.63638911,8.54817031567,7.0811017145,6.439544705,7.2583026115,9.3641773755,8.831709234,6.810768024,13.95892379,11.9623243,7.066738055,9.447156147,7.698810782,8.28682068367,9.218579978,7.961727034,6.3431471355,6.463330176,6.98279924833,6.0564723368,8.7262881565,6.308782325,10.30071322,BRCA
11.62261253,8.93271200033,7.1032022225,7.655961991,7.491349902,9.745757925,9.59777171733,6.819320511,13.68255687,12.40541646,8.403450013,8.66705043,8.417157497,8.48400985467,9.15270035067,8.3844099225,6.39163594325,6.59203376567,7.15190720767,5.9408978668,8.6813768815,6.4870294085,10.78710288,BRCA
11.39624368,9.04826869333,7.20994475,6.506966537,7.314781926,9.24265747,8.328009681,6.387332919,13.88385421,11.647604995,7.730879578,9.108133102,7.473910928,8.18762801967,9.203106719,8.1522695415,6.4896152245,6.74366960767,6.96118783033,5.9484693628,8.248373031,6.0136423555,10.30716697,BRCA
11.35948893,8.354139225,7.35871524,6.115985842,7.439190284,9.106913703,8.109536,6.924400193,14.03490428,11.383564795,7.267655467,9.377341303,7.379705698,8.031631214,9.50173641667,8.071465941,6.32332623325,6.54477670467,6.80342487867,5.7945629282,8.6068554675,6.1232805335,10.12152741,BRCA
11.69454954,8.76855890367,6.720818415,6.309026649,7.49765713,9.221711435,8.50859886567,6.65900091,13.86848405,11.723080655,8.138247638,9.400581223,7.572133883,8.333495253,9.16349008167,8.4046207015,6.4783362095,6.35519581733,6.42300723233,5.8306412028,8.073461174,6.087304236,10.54993411,BRCA
11.35243538,7.991196569,7.03899017,6.935197837,7.365638144,9.2950823285,7.88922588267,6.207605557,13.97428464,11.326520465,7.343099362,9.046251708,7.538152306,8.16641873333,9.17481815033,8.161427938,6.2965161985,6.83335750433,7.21039357867,5.884185454,8.5559423875,6.1575373515,9.88281158,BRCA
11.21874199,9.373615846,6.8742708525,5.886130184,7.0492517595,9.853083913,8.26887307167,7.406483789,14.29890208,13.403975805,6.894972708,9.54766629,7.360322846,8.18503615367,9.451404955,9.1174736295,5.641664747,6.74561446033,6.53695531667,5.3899325582,8.6535305615,6.512972611,10.55163644,BRCA
