@relation thedata

@attribute 1956 real
@attribute 207 real
@attribute 2547 real
@attribute 3320 real
@attribute 3480 real
@attribute 3845 real
@attribute 4609 real
@attribute 5430 real
@attribute 5515 real
@attribute 5578 real
@attribute 5925 real
@attribute 596 real
@attribute 7011 real
@attribute 7013 real
@attribute 7015 real
@attribute 7157 real
@attribute 7520 real
@attribute 8658 real
@attribute DependentVariable {BRCA,Control}

@data
7.05035509475,9.746089281,11.102244477,11.0093826917,7.634903824,6.8286116825,11.83974258,11.4871292,11.688477345,8.688181342,8.976299993,8.4944607845,5.326799101,6.27599381767,5.564530124,8.333402628,9.908633222,5.422410676,Control
6.79791370075,9.68028616833,10.979063953,11.030777654,7.713354077,6.4300637355,10.569760214,11.94573106,11.725137905,9.433471275,7.958452847,7.97569312475,5.758230711,6.66413084,5.282010214,8.508984299,9.347167964,5.703911357,BRCA
6.80402066425,9.69256516467,11.344617395,11.1437694107,7.935549803,6.720661627,11.54593261,11.65775177,11.639330205,8.48506563,8.409052632,7.84053328475,5.557663769,6.59450135867,5.4876065925,9.660905593,10.39899511,6.177225795,BRCA
6.3257817405,9.98949733167,11.217717136,10.6939344647,7.68113495,6.243898751,10.2570662725,11.94385185,11.80875598,9.211511834,6.610216975,7.5957045875,5.646026713,6.64360809167,5.551388961,8.338826757,9.101877951,5.485435883,Control
6.78190965925,9.506100771,11.22178646,11.2182175033,7.919550328,6.8833304115,11.50644256,11.82274022,11.458095575,8.977409535,8.022008655,7.8450723755,5.515235617,6.85724003533,5.6004877035,9.701150974,10.37139037,5.856743757,BRCA
7.10041818325,9.688092646,11.53243099,11.374489615,9.087722135,7.019536675,12.17961768,11.63953303,12.40345346,8.467749328,9.286795183,7.89616385625,6.174132356,6.608823679,5.1806045875,8.868576523,10.79813582,6.303283594,BRCA
6.9842760015,10.0480993307,10.8579926505,10.4929184813,7.203154957,6.6232326,10.2032142635,11.94707994,12.072677105,9.024558716,8.555107826,7.264331835,6.226273094,7.36590583167,5.579336685,8.315445233,8.744658219,5.682019293,BRCA
6.998917209,9.436876068,11.191873825,10.7716702567,7.320803087,7.0670465565,11.820520445,11.36417449,11.932399345,8.419813926,9.023671978,8.05261194825,5.397641479,6.322827848,5.06495125,8.92056956,10.28617686,5.80000117,Control
6.85070537275,9.58057105933,11.506838215,11.3126835957,7.809255459,6.5497902615,12.140966635,11.48468963,11.55756824,8.419971893,8.717951507,7.87109163775,6.089376987,6.88067378067,5.3963354245,9.680166591,10.4297627,5.98687237,BRCA
6.30061577025,9.75364579767,11.385444715,10.9901063043,8.284894788,6.1985753455,9.975804059,12.0199261,11.593713005,8.01888328,7.473200667,8.23267903825,5.2209212,6.86057592467,5.2898639185,7.766597025,9.741079768,5.416004724,BRCA
6.71360662325,9.592833039,12.058495875,10.8381684493,6.94204856,6.7499434665,10.829470512,11.4243108,11.25085226,8.202296649,6.142419181,7.66150020625,5.883872025,6.57801652167,5.407081467,8.06060289,9.992241287,5.758230711,BRCA
6.904091352,9.66262953467,11.04783347,11.034315424,7.723969969,6.5565791765,11.023407075,11.55629063,11.817863435,8.474558864,9.062316786,7.69919135975,5.816350905,6.50274977633,5.648273867,9.069960645,10.48441034,5.921252584,Control
6.94855824675,9.935713008,11.03423966,10.7678923323,7.678848562,7.0758260015,11.5313713,11.66558698,11.68167441,8.584390499,8.997758931,8.09596774125,5.957921126,6.07171471733,5.495538719,8.376018051,10.03781156,6.439378477,Control
6.51319229175,10.2127518167,10.7576769535,10.9296346363,7.84580541,6.6476128175,9.689899517,12.19128143,11.736023615,7.646632733,9.187897079,8.2876995905,5.85773923,6.10124310767,5.5407640765,8.641980482,9.377341303,6.071897384,BRCA
6.77269984975,10.3303371883,10.9417072195,10.482276888,7.737992796,7.0204037355,10.043318064,11.14770754,11.7690989,7.883225397,9.308988054,7.76711974975,5.636197729,6.444453113,5.5659917415,7.522171761,9.938977155,6.104971499,BRCA
6.93725355825,10.0295226957,10.8450444915,10.592174145,7.440414751,7.1398498025,9.7187563365,11.96009799,11.54137497,8.420129842,8.652093075,7.94296329425,5.551524668,6.20040273933,5.58083948,8.151525421,9.504898977,5.882772183,BRCA
6.51560473275,10.1231177773,10.52622475,10.5236420607,8.081511566,6.9933104255,9.654362623,12.44988381,11.71439964,7.621284726,8.567082519,8.49738614725,5.661857354,6.028661722,5.511384299,8.650083401,9.175325691,6.192791506,BRCA
6.4814821935,10.182290716,11.0428197845,10.635449282,7.606499831,6.9654454415,10.1255478285,11.89363345,11.698874855,7.779918143,8.774162024,8.0343733815,5.35439155,6.156004238,5.3340884235,8.873068105,9.49357585,5.936880085,BRCA
6.70888373325,10.3257906717,10.9536532955,10.359324125,8.357443276,6.6035671485,9.668764921,12.2142175,11.60967717,7.098719371,8.989423683,8.36146716375,4.958159726,6.215501549,5.4291609005,9.477151683,9.515749664,5.80723335,BRCA
7.023639895,10.2867156497,10.7588273155,9.11059015067,7.732169334,7.564460333,8.9745205145,12.06768485,9.2723260095,7.791197286,9.119292054,6.96857569025,5.762422735,5.49937622667,5.1790373235,7.632470217,8.270121404,6.049201232,BRCA
