@relation thedata

@attribute 10059 real
@attribute 10092 real
@attribute 10093 real
@attribute 10094 real
@attribute 10095 real
@attribute 10109 real
@attribute 10163 real
@attribute 10459 real
@attribute 10552 real
@attribute 1211 real
@attribute 1212 real
@attribute 1213 real
@attribute 1398 real
@attribute 1399 real
@attribute 1495 real
@attribute 1496 real
@attribute 1499 real
@attribute 1731 real
@attribute 1759 real
@attribute 1785 real
@attribute 1793 real
@attribute 2017 real
@attribute 2335 real
@attribute 23533 real
@attribute 23607 real
@attribute 23624 real
@attribute 2549 real
@attribute 25759 real
@attribute 26052 real
@attribute 26084 real
@attribute 29119 real
@attribute 3059 real
@attribute 3611 real
@attribute 3678 real
@attribute 3688 real
@attribute 387 real
@attribute 391 real
@attribute 399694 real
@attribute 4233 real
@attribute 5290 real
@attribute 5291 real
@attribute 5293 real
@attribute 5294 real
@attribute 5295 real
@attribute 5296 real
@attribute 53358 real
@attribute 5747 real
@attribute 5829 real
@attribute 5879 real
@attribute 60 real
@attribute 6464 real
@attribute 653888 real
@attribute 6714 real
@attribute 71 real
@attribute 7414 real
@attribute 7454 real
@attribute 79658 real
@attribute 81873 real
@attribute 8218 real
@attribute 8503 real
@attribute 857 real
@attribute 858 real
@attribute 859 real
@attribute 867 real
@attribute 868 real
@attribute 8936 real
@attribute 8976 real
@attribute 9564 real
@attribute 9844 real
@attribute 998 real
@attribute 999 real
@attribute DependentVariable {BRCA,Control}

@data
8.502232942,10.89786457,9.499690458,11.71972476,10.09238094,8.15422259167,11.81532136,10.50202152,12.1820747,9.38372377367,8.8823458495,6.414182583,10.9291550067,12.02214941,12.970346955,5.603041174,6.94578590514,6.11040458,7.342077169,8.5364472205,10.5046306,10.0739040023,5.784851809,6.033979735,7.637278986,6.283741817,6.11877664633,6.35664089167,7.223376994,5.536217098,5.116659172,10.58354379,8.706811056,10.57663577,9.30169669467,12.37603319,11.03947449,7.137455172,5.899182429,6.685313404,7.339184439,8.467616885,6.299304767,7.0703331436,11.7240492,5.814878023,9.55016911,7.441203595,8.85850435833,14.7883179233,9.15105029633,10.50407936,6.75911734333,14.665256985,9.67691596567,9.100426551,10.41229492,10.45974951,6.538701534,6.660285205,13.206076235,11.1212485447,5.1817298815,7.886226753,11.07481734,5.1241386875,11.4461297,8.887952536,7.25074100175,7.16387589625,12.00989343,Control
8.31725291133,11.05968771,9.417554013,11.47931054,9.837261744,8.15676343467,12.12065594,10.69680263,12.12614151,9.53175688367,8.8609266685,6.386384717,10.8430461553,12.15020274,12.9002596,5.545359333,6.96887473943,7.4301629585,7.359664193,9.195826915,10.28052173,10.1522071207,5.68055279233,6.539395847,7.28656036,6.845117176,5.87580800833,6.54570248567,5.473633714,5.536838744,5.037056875,10.51270618,8.56643237367,10.55403266,8.828078384,12.57624761,11.22221848,7.646272708,6.1044474,7.098719371,6.741201091,8.699078855,7.09127967,7.6111323212,12.12504541,5.911818141,9.45642471,7.229350286,9.23532012167,13.8159086333,8.42779587067,10.54691402,6.586005659,14.318888115,9.12675963167,9.110745023,9.636144756,10.41695085,6.4061365835,6.249592888,12.113213965,10.0903760827,5.938453286,7.645116667,11.53262879,5.26166635,11.4951169,8.931846371,7.162161681,7.17118701125,12.20475003,BRCA
8.45455741033,10.9723177,9.38985602133,11.78498046,9.537097584,7.847913727,11.81116605,10.86915448,12.20235811,9.71986458233,8.8352614895,6.314475052,10.353336411,12.31403378,13.044669795,5.942638389,7.126093946,7.7902496245,6.524977004,8.9856132425,10.79412363,10.012650556,5.278519036,5.844744204,7.669064202,8.115760429,5.489172308,5.873035507,5.687068563,5.403788568,4.8317607205,9.804115337,8.49808310333,9.18625115,8.9042892375,12.07257321,11.18703979,8.137709878,6.482691508,6.212526175,6.813047234,9.063247518,6.323194968,7.448654099,12.67203307,5.503993644,8.9981409465,7.347468842,9.280236709,14.49928798,8.45925672733,9.820243246,7.22912163867,14.52431873,9.01275273233,9.515168153,9.029881526,10.50841903,6.0362348345,6.638439986,10.5864353725,8.86544324267,5.4163695845,7.644869593,10.22614155,5.6771915915,11.70577504,9.151968584,6.81914663275,7.03238297825,12.80365393,BRCA
7.454084458,11.11140976,8.56583278567,10.5789154,7.800869372,8.030097108,12.14356347,10.64647346,11.976813,9.798891922,8.6118201585,6.015142517,9.24789131367,11.37479785,12.98230153,5.941641146,6.25068708814,7.366684183,7.107533897,9.120304698,9.608828239,9.609811212,5.20244744133,5.341462114,6.396523975,7.935328799,5.427851752,6.403711392,5.949658216,5.949658216,5.186514179,10.29729206,8.39571149633,9.671576946,8.75186424133,12.17972416,11.14549296,8.004250142,5.838328613,5.584068992,6.506054132,8.649598507,6.299945779,7.6522265588,12.52623397,5.602001935,9.0133211855,7.84508404,9.422761191,11.1284900313,7.73867912133,9.033919273,6.91032494133,12.912810505,8.737483073,9.057775928,9.29927736,10.81174016,5.5664947465,7.411068419,10.9511039505,8.573953565,5.686574878,7.1870936865,10.63957159,5.6326827355,11.19831015,8.943878208,6.61347864425,6.55593589375,12.55838012,Control
8.38896554267,11.43117909,9.710707035,12.001308,9.705036667,8.34836942533,12.43921023,10.83158062,12.26795863,9.756818775,8.599359637,6.41397111,11.076519951,11.90965135,12.901448725,5.841099622,7.18244667671,7.2497912405,6.807004269,8.683910162,10.15177801,9.97809598733,5.25964903267,6.042212717,7.778571841,7.248072547,5.95688781033,6.34452495067,6.512152304,5.994472949,5.282046476,10.50876069,8.774503078,9.349370323,9.13491446,12.74633592,11.3005472,6.589056064,5.978202066,7.405441727,6.944393257,8.565760069,7.300126299,7.950268865,11.96427598,5.633294061,9.0250253645,7.615006311,9.29741101033,14.66759481,8.10318445333,10.50042393,6.72839437467,14.515533555,8.90807702667,9.305475333,9.260367468,10.62937509,6.1128985555,6.561483187,12.094032035,9.67541268833,5.459472577,7.59092276,11.04264453,5.473898856,11.62848212,8.86238252,7.17483227425,6.99171327025,12.44726543,BRCA
9.190298211,11.83572685,9.555607159,11.44205205,10.63394452,8.00584487167,11.48919834,10.55758842,12.07225833,9.413046261,8.8915464885,7.03100122,11.51028325,12.34480084,13.345227255,5.989145395,7.271366378,6.317326544,6.791752628,8.5819029505,10.51367853,10.518768703,5.707811796,5.759695977,8.408713055,6.849127091,6.364237361,6.44851453633,6.336020558,5.978888461,5.136521652,10.88347212,8.73156550233,10.95930669,9.489530799,13.08540943,10.87489706,7.022259953,6.638801971,7.460253403,7.80732453,8.146264608,6.725540512,7.4183463498,12.02694363,5.353244986,9.420287121,7.335951076,9.14697742367,15.0760746733,8.70127661067,11.23348204,6.38912935567,14.9749406,9.82544504333,9.216237264,9.427795299,10.4246495,6.2551336345,6.446881172,13.169679585,10.7186669757,5.109564203,7.9410335545,10.56036654,5.2548835515,12.05670215,9.615648544,7.12253736675,7.00999639125,13.02343475,BRCA
7.92566220867,11.68668229,9.01311569333,10.27097304,7.950470054,8.45268306967,12.10791023,10.67814039,11.42040518,9.730725188,8.9956657065,5.952340119,9.54237477033,11.50866771,12.567749395,5.899484569,6.587592285,5.893361587,8.1487195,9.112055634,9.120679254,9.43065557467,6.4670477,5.942169184,5.384059522,7.922823903,5.846801913,6.328291098,5.583918611,6.430289978,5.162107613,10.4944859,8.62679562667,10.70804518,9.251714595,12.27941189,11.15029011,9.113137308,6.272028439,6.662423158,5.996847001,8.302457433,7.476910459,8.3350079456,13.11366653,5.876892151,8.8796586,7.91692611,9.62804284167,10.2940315303,8.36198243367,9.25803663,7.54701473933,13.05627132,9.11190392067,9.490330011,9.821300096,10.98367433,6.0576423685,6.282259665,9.2216698995,7.882345051,5.739455874,7.242328474,11.8442763,5.462605335,10.73380366,9.176011741,6.35585610125,7.10702874775,11.40859261,BRCA
8.14126364833,11.27693876,9.50779215367,12.28941816,10.25218676,8.14682343433,10.8300717,10.71101325,12.31403378,9.89617905533,8.823776494,6.394296014,10.4230262683,11.90894245,12.832913565,6.084708086,7.12159637657,6.4452370575,7.145425585,8.241658674,10.61144471,10.1609357657,6.11171869767,6.015923042,7.408586887,6.962234136,6.14872126967,6.443340444,6.144765931,5.368952732,5.3039740435,10.65722043,8.74415936267,10.27665401,9.23773095817,11.89259415,10.93858741,8.319853998,5.651777341,6.020263967,7.162847292,8.452633655,6.726903149,7.757716558,12.07897478,5.783660451,9.585335464,7.737283051,8.82865486733,14.9143649833,8.53051419067,10.41744146,7.00963552967,14.795549445,9.380750741,9.600610375,9.337187648,10.49226909,5.454934456,6.094030827,12.42221496,10.3205055423,5.4165418795,7.794277783,10.57075254,5.438280489,11.5141002,8.83089633,6.89327482975,7.09973287325,12.40979539,Control
8.32379091533,11.35175104,9.783309259,11.7987959,9.467045646,7.95081237733,11.85977947,10.7601172,12.11639279,10.0363647903,9.3589978265,6.61574411,10.3226626667,11.86434298,12.876117185,5.789736585,7.27824373014,6.4131933525,6.93699452,8.4047203115,10.33178501,10.183452797,5.79816158467,5.978888461,8.293679847,7.674829818,5.98389700833,6.39158794533,6.422910471,5.192205263,5.084708589,10.31313278,8.66388044333,9.280446664,9.05065703483,12.60350703,10.9376315,8.187798825,5.995038554,7.205282841,7.428655643,8.407417683,6.426437217,7.6719006758,12.20624983,5.675118156,9.2675642675,7.766232595,9.29235500067,15.0102008533,8.16926655967,10.29486801,6.85674479767,14.61562869,9.253283331,8.933366916,9.090457252,10.69117233,5.9226264655,6.225020007,11.441748505,9.08644798667,5.7331878815,7.465168109,10.50876069,5.5683801275,11.6557522,8.641980482,6.702793454,7.18183415025,12.47414328,BRCA
8.05022951033,10.87489706,9.42874441367,11.39008041,9.076816348,8.07697553667,12.28491381,10.68752903,12.25102085,9.884582852,8.828950772,6.052030675,10.545324375,11.70471109,12.710907205,5.69321599,6.66799436186,7.137089483,6.908516092,8.9795770955,9.756823624,9.94513281367,5.37743589167,5.906897358,7.603517165,7.706221655,5.85947821333,6.12471153133,6.541372056,5.880692411,5.596049021,10.09113158,8.554638965,9.152139757,9.06946628383,12.28213433,10.97255645,7.125313046,5.819036642,7.606018576,6.850940421,8.72987657,6.76752611,7.3060563712,12.27296951,6.078850631,8.984597332,7.647892114,9.23513699733,14.4683583733,8.39504068233,10.37227772,6.973025285,14.06674172,8.70731128767,8.952028549,9.655696684,10.58403965,5.840407166,5.941347708,11.881986655,9.80554699967,5.7741307315,7.356733999,11.22557215,5.001086456,11.21515091,8.799282532,6.749519492,7.09000222,12.68293541,BRCA
