@relation thedata

@attribute 10975 real
@attribute 126328 real
@attribute 1327 real
@attribute 1329 real
@attribute 1337 real
@attribute 1340 real
@attribute 1345 real
@attribute 1349 real
@attribute 1350 real
@attribute 1351 real
@attribute 1537 real
@attribute 2108 real
@attribute 2109 real
@attribute 2110 real
@attribute 27089 real
@attribute 29796 real
@attribute 374291 real
@attribute 4694 real
@attribute 4696 real
@attribute 4697 real
@attribute 4698 real
@attribute 4701 real
@attribute 4702 real
@attribute 4704 real
@attribute 4705 real
@attribute 4706 real
@attribute 4707 real
@attribute 4708 real
@attribute 4709 real
@attribute 4710 real
@attribute 4711 real
@attribute 4712 real
@attribute 4713 real
@attribute 4714 real
@attribute 4716 real
@attribute 4717 real
@attribute 4718 real
@attribute 4719 real
@attribute 4720 real
@attribute 4722 real
@attribute 4723 real
@attribute 4724 real
@attribute 4725 real
@attribute 4726 real
@attribute 4728 real
@attribute 4729 real
@attribute 4731 real
@attribute 51079 real
@attribute 54205 real
@attribute 54539 real
@attribute 55967 real
@attribute 6389 real
@attribute 6390 real
@attribute 6391 real
@attribute 6392 real
@attribute 7381 real
@attribute 7384 real
@attribute 7385 real
@attribute 7386 real
@attribute 7388 real
@attribute 9377 real
@attribute DependentVariable {BRCA,Control}

@data
8.064205358,12.63422915,14.64104867,13.46667112,11.66525609,12.58278655,13.24583793,10.86030351,13.89601165,12.82346582,12.45384813,11.46972335,9.91653794133,9.64691917,13.33560463,9.23432008,12.41967063,13.54473631,12.34480084,12.91933548,5.283376631,10.58888352,12.51448113,11.5141002,10.166527989,11.33290385,6.452698896,12.78312415,11.33008593,5.0729622125,12.30454677,10.417645605,13.23175973,13.59555882,11.78498046,9.538364104,6.234631245,7.130779359,7.718363553,12.36194933,12.68199828,12.46600514,13.31590529,6.198401453,12.34682957,11.52942337,6.396132406,12.25622352,9.025071112,12.97797754,11.31492605,11.37470206,11.99074406,10.124282543,9.631113891,7.9179511885,11.82274022,9.895132608,13.05207472,10.1460382355,12.47620706,BRCA
6.983452897,12.40071944,14.92838699,13.58466312,11.97982718,12.84191128,13.40746897,10.8740133,14.91431039,13.43392773,12.4173608,12.17707698,9.71327304867,10.32614888,13.66928817,9.18702224233,11.63501532,14.13459319,12.38876812,13.23377623,5.358089615,10.45834538,12.4899797,11.21084804,9.6753096125,11.35036618,6.293614761,12.58150432,11.940058655,5.048903026,12.63872105,10.71759892,12.51214052,13.54043264,11.20322733,9.981902989,6.338429429,7.452943624,7.137147737,12.21350534,10.96486087,12.35457868,13.53466038,5.709849771,11.77806492,11.93128796,7.088101036,11.96551025,8.530173307,12.45159499,11.86989657,11.07529577,12.21931837,10.0641259655,10.12611757,8.2830191455,11.00071151,9.3201863,13.09870741,10.1634809705,12.46600514,Control
7.326162328,12.36895254,14.71052532,13.57024711,11.73450229,12.79544315,13.30755735,10.67884903,14.38765928,13.46969908,12.36089516,12.29825028,10.064763971,10.36619136,13.50065522,9.219248344,11.92740031,13.94018008,12.376995,12.92825655,4.971326557,10.74539725,12.39411974,11.19977372,9.8356563535,10.75119697,6.347404892,12.90048482,11.740109535,4.7778452045,12.55838012,10.927524735,12.89109452,13.67776426,11.15778289,9.846936382,6.484142663,7.43837837,7.329507378,12.10466109,11.95582434,12.3239471,13.25798962,5.605339686,12.09022832,11.63953303,6.8378581155,12.05711016,8.84381204,12.47414328,11.83486615,11.477225215,12.37349196,10.015847968,9.697254787,7.8929215845,10.96486087,9.590606288,13.06490613,10.3696642235,12.67483341,Control
7.804520085,12.23463043,14.65075364,13.35753005,11.54582134,12.64577331,12.80969082,8.374116947,14.43740197,13.36856584,12.22715872,11.56894428,9.64883947567,10.11550576,13.48821363,8.78520407267,12.10196099,13.69550076,12.3196976,11.6020262,5.254944744,10.41507918,11.90041411,11.07439256,9.496789664,9.10062366,6.265760949,12.94803322,11.678012185,5.213451711,12.01041456,11.10897289,12.5173582,13.42453443,9.179860041,10.03037096,5.805041697,6.597162874,6.681382937,11.91853169,12.5617021,12.17369752,13.35514394,5.089171051,12.25692522,11.49113672,6.882022016,11.58929079,9.447156147,12.36769602,11.73450229,10.66768025,12.16189092,10.1939486705,8.162140944,7.2375563455,11.51112271,7.371038503,12.70943395,9.5034911885,12.02547364,BRCA
7.781787745,11.64347756,14.59707808,12.52524557,10.69998038,11.2444532,12.71973005,7.664200369,13.47298527,12.57561022,11.68315485,11.33884516,9.28973149033,9.546885359,13.01334802,8.69072604133,11.79042803,12.66988608,10.9484368,11.36309182,5.481727799,9.879866984,11.80411298,11.31537336,9.472305653,8.7918394,6.26987998,12.01207986,10.60878384,4.57493091,12.01041456,9.911836682,12.03914706,12.90048482,9.256527818,8.890082693,6.955013775,8.019759068,6.746786795,11.77322176,12.11321645,11.12540235,12.40187556,5.139153532,11.43680016,11.10392395,7.290479184,11.05354261,8.66705043,11.86434298,10.6893693,11.07037285,11.96905199,9.699856312,8.676266637,6.992905689,11.10430408,7.778259714,12.80008194,8.7576655755,11.63838852,BRCA
7.987379316,12.7003986,14.74875526,13.49077697,11.88820491,12.68837278,12.89271362,8.539760899,14.55659977,13.61228456,12.31128435,11.91235432,9.92319131367,9.949994866,13.62992806,9.307457527,12.1857598,14.05055274,12.50103733,11.78440594,5.533572107,10.77735008,12.10871075,11.30662298,9.4388916785,9.381662517,6.65885814,12.66850837,11.69721128,5.32402749,12.2091488,11.19538539,13.08801473,13.67776426,9.716982805,10.11366115,6.0664182,7.229302213,6.467284066,12.33120955,12.23392978,12.28769659,13.44200721,4.979352307,12.4173608,11.63162057,6.8680495445,12.05711016,9.108133102,12.87743566,11.95919971,10.6811926,12.40071944,10.3486713585,8.162871046,7.1379600415,11.56243576,7.406930157,12.95175557,9.860055636,12.38541089,BRCA
7.781066431,12.69883927,14.72492149,13.44437567,11.84964955,12.98137289,13.18602605,8.391201828,14.51605303,13.75810714,12.43530962,11.51045032,9.880128845,9.880571175,13.63630348,9.24296761467,12.06237178,13.98232431,12.49828211,11.71299347,5.447257868,10.70699261,12.13343133,11.137683,9.34376963,9.061452962,6.472573571,12.9851927,11.9051461,5.039673813,12.34260121,11.3110473,13.0381217,13.65061427,9.341386014,10.30423184,5.754895016,6.374001034,6.70577449,12.24889125,12.37097553,12.36769602,13.2860567,5.357737827,12.32769025,11.74226323,6.6645887035,11.95215345,9.377341303,12.71275703,11.84647188,11.07551169,12.41833894,10.2058429755,8.137837934,7.508483303,11.50810934,7.269924091,12.81153531,9.3576267715,12.19349773,BRCA
7.927720379,13.00770101,14.64104867,13.68255687,11.94269603,12.93044173,13.26439572,9.085698921,15.08137984,14.09444395,12.74323457,11.80723024,9.80179892333,9.679718092,14.15265365,9.391911116,12.40071944,14.13459319,12.65463721,11.95051044,5.600813315,11.04936549,12.32501877,11.38620755,9.476661907,9.769565608,7.14491598,12.95342354,12.15016394,5.3488556445,12.46516723,11.46404163,13.2605396,13.68697704,9.843207033,10.51880094,6.28540742,7.187651778,7.193873056,12.48307013,12.18094263,12.22502371,13.59313376,5.255511354,12.69358176,12.21133327,6.786445881,12.20145783,9.400581223,13.09148337,12.01261591,10.942114995,12.51068142,10.4007789365,8.539198683,7.4660221085,11.69317124,7.615778818,13.20290364,9.973302324,12.67203307,BRCA
7.550210243,12.94056784,14.76596397,13.80581744,11.9128857,13.10574654,13.2092074,8.686641573,15.20465253,13.70909946,12.53965448,11.64258438,9.60030195,9.650235514,13.96600025,9.378960637,11.9164133,13.95556321,12.72821502,11.64755074,5.221114603,10.71872147,12.22777395,11.34799239,9.7890990415,9.437674644,6.334054797,12.98742218,11.95703779,5.060504857,12.3793121,11.244397655,12.93836212,13.41290062,9.558756055,10.48396717,5.913135501,6.540171154,6.701310361,12.08543106,12.12152875,12.49153253,13.54172225,5.452374073,12.38431166,11.92346873,7.046383073,12.07463999,9.046251708,12.74796537,11.79600727,11.25563725,12.44389288,10.378515539,8.538965978,7.620097002,11.66791331,7.852063035,13.03973478,9.825421214,12.58650212,BRCA
8.768392049,13.23175973,14.99984525,14.20597115,11.84160377,12.73133712,10.52753837,8.596218763,14.36769016,14.11030021,12.3953307,10.19039298,9.96207795767,10.07526224,13.57024711,9.62494342067,13.23377623,14.38765928,12.50694603,9.917241949,5.135259094,11.21226855,13.06490613,10.46661976,10.0015457255,8.730980488,7.371212794,13.53124563,10.10261435,5.211517399,11.74274112,12.102933825,12.77284039,13.70909946,8.267349837,10.20523766,5.980260273,7.620111894,6.648469487,10.30053306,12.43299079,12.63872105,10.42846516,5.135259094,12.57561022,8.041222615,6.7009589245,12.7232493,9.54766629,12.69228318,12.91282298,11.12089222,12.46365343,8.100470448,8.033617263,6.4355956435,11.54912779,6.303329264,13.48535138,9.339282445,8.297307361,BRCA
