@relation thedata

@attribute 10126 real
@attribute 1173 real
@attribute 1175 real
@attribute 1211 real
@attribute 1213 real
@attribute 160 real
@attribute 161 real
@attribute 163 real
@attribute 1759 real
@attribute 4803 real
@attribute 4914 real
@attribute 6456 real
@attribute DependentVariable {BRCA,Control}

@data
10.49812646,11.2613104,12.243005895,9.38372377367,6.414182583,6.55015525567,8.768731126,10.066436801,7.342077169,7.388170429,5.19152344233,5.899182429,Control
10.65474591,10.94792585,12.07866152,9.53175688367,6.386384717,6.33747983233,8.850844048,9.799591711,7.359664193,7.536346549,5.505510586,6.168126147,BRCA
11.03377419,11.162174555,12.3965886,9.71986458233,6.314475052,6.42725820467,8.769293322,10.195515158,6.524977004,7.765321119,5.26733198233,5.956992456,BRCA
11.12295109,11.27700269,12.07110544,9.798891922,6.015142517,6.79699623533,8.891161787,9.818157181,7.107533897,7.799736743,5.99442656267,6.183293584,Control
10.68460862,11.397832345,12.28154315,9.756818775,6.41397111,7.262440087,8.282904386,9.7827240025,6.807004269,7.144329712,5.547936593,5.577890454,BRCA
10.09852599,11.12104221,11.928151635,9.413046261,7.03100122,6.667704523,8.762399584,9.9980316435,6.791752628,7.044998189,5.422961591,5.413806667,BRCA
10.53048708,11.202937405,12.367794435,9.730725188,5.952340119,6.39423566067,8.058737407,9.5811370385,8.1487195,8.198753346,6.52639166833,5.259377247,BRCA
10.94581345,11.388759195,12.456368675,9.89617905533,6.394296014,6.734569732,8.695994791,9.7220428385,7.145425585,8.277683912,5.618990182,5.502721434,Control
10.65416187,11.31699387,12.5301635,10.0363647903,6.61574411,6.84260002933,8.773379189,10.274861495,6.93699452,7.431458167,5.580399701,6.041117697,BRCA
10.6161723,11.225414225,12.278551005,9.884582852,6.052030675,6.688774195,9.0923747,10.43837603,6.908516092,7.109833592,5.61823474067,5.696975347,BRCA
10.38738762,11.92263071,12.64530423,9.85483690933,6.419459359,6.86276355833,10.25415499,10.58430262,7.877868648,7.593430574,5.82521094467,5.06782288,BRCA
10.46257413,11.128931665,12.60422171,9.569893126,6.409565428,6.71727477633,8.237462291,9.755693129,6.690211478,7.536560251,5.741424473,5.687768455,Control
10.35833283,11.33856239,12.232026325,9.627951807,6.279569377,6.46909773,8.860746456,9.932349272,7.501819524,7.908033966,5.65673537333,5.890331925,Control
10.96434468,11.5430778,12.295427595,9.64490915967,5.404810541,7.27423223467,9.196639699,9.892658644,8.200483173,6.930918032,6.076211705,5.451879748,BRCA
10.36118197,11.404659965,11.998817005,9.48345944067,5.649336125,6.75646800033,9.011787117,10.24021594,8.152856641,7.437400717,6.892202365,5.65306808,BRCA
11.40466276,11.477235945,12.48822538,9.94364617567,5.641409649,6.66660139867,8.779753104,9.7839005965,7.584306987,7.62073508,6.22343926267,6.123713395,BRCA
11.41998139,11.64898438,12.57559811,9.67715489467,5.38008113,7.03721285533,8.796575955,10.1155569995,8.014301064,7.081033649,5.900651423,5.176533465,BRCA
11.21556957,11.679222855,12.93325679,9.99687892667,5.643287114,7.03850006433,8.467861387,10.015151113,7.535860745,7.252857286,6.655477482,5.890331925,BRCA
11.38494305,11.832561885,13.038551,9.89082105633,5.491220776,7.691036477,8.989622364,10.2426173285,8.126718829,8.260967887,6.36521905133,5.745513828,BRCA
10.94323478,11.897134165,11.51611697,10.178458256,5.430127385,6.77316165767,8.608754849,10.40685262,7.719014193,8.100019848,5.64712131267,5.088959125,BRCA
