@relation thedata

@attribute 10000 real
@attribute 10645 real
@attribute 10891 real
@attribute 1147 real
@attribute 126129 real
@attribute 1374 real
@attribute 1375 real
@attribute 181 real
@attribute 207 real
@attribute 208 real
@attribute 2180 real
@attribute 2181 real
@attribute 2182 real
@attribute 23205 real
@attribute 23305 real
@attribute 2475 real
@attribute 2538 real
@attribute 32 real
@attribute 3551 real
@attribute 3667 real
@attribute 3717 real
@attribute 3952 real
@attribute 3953 real
@attribute 4790 real
@attribute 4792 real
@attribute 4793 real
@attribute 4794 real
@attribute 4852 real
@attribute 5105 real
@attribute 5106 real
@attribute 51094 real
@attribute 51422 real
@attribute 51703 real
@attribute 53632 real
@attribute 5443 real
@attribute 5465 real
@attribute 5562 real
@attribute 5563 real
@attribute 5564 real
@attribute 5565 real
@attribute 5571 real
@attribute 5588 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5781 real
@attribute 57818 real
@attribute 5970 real
@attribute 6256 real
@attribute 6257 real
@attribute 6258 real
@attribute 6513 real
@attribute 6517 real
@attribute 6774 real
@attribute 6794 real
@attribute 7124 real
@attribute 7132 real
@attribute 7133 real
@attribute 7186 real
@attribute 79602 real
@attribute 81616 real
@attribute 84254 real
@attribute 8471 real
@attribute 8517 real
@attribute 8660 real
@attribute 8717 real
@attribute 9021 real
@attribute 9370 real
@attribute 948 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,7.036894678,8.588209721,9.004698798,7.419983608,7.20279797667,7.1805287985,5.391063554,9.746089281,7.466690585,10.57487757,9.36743804333,7.61801199833,6.866355134,5.17575651075,10.40794251,5.09861497,13.06098469,7.1307406325,10.10813927,8.378404463,12.345069705,8.2793636254,12.34771002,15.00532806,6.709066159,6.748330821,5.069542407,6.6011960975,8.17760709933,10.348270563,7.64611005,7.1683391694,5.182504847,6.17142705,5.9306844235,9.6271145295,4.980952113,10.08992748,8.596218763,10.084193648,9.112401142,5.939777752,7.621649748,6.7523535558,11.64123906,5.342127098,8.69026092,12.34948589,8.919117419,5.377594211,8.66464383,5.689167221,11.45883824,6.705843592,8.519696323,12.08918571,8.084942721,7.722570406,11.95778233,6.104761882,5.627745625,6.521683367,10.2072374,12.08367055,8.13891188267,11.0274017595,10.10887108,12.2115918747,Control
5.94776533325,7.834754256,7.63955981,8.974945912,7.863289793,6.39318112867,7.105110568,5.1866249635,9.68028616833,6.43012268,9.407990591,8.68339575033,7.25839761733,6.369427767,4.96313867175,10.37262599,4.9415322205,12.96993872,7.787354885,10.01141636,7.325982508,11.34168582,7.4958844226,12.34109771,13.91249272,6.373840507,7.391761545,5.119990277,6.243050775,7.58182517267,10.2311366355,7.78951872733,6.9398158152,5.402083668,6.1866653115,6.2647755765,9.9140920795,4.833916319,9.883140084,8.632069254,9.5416181315,8.486142286,5.0886580415,7.563421716,6.347242776,11.64123906,5.38534669667,8.669346719,12.1490422,9.673075436,5.26498441367,10.69176121,5.667687262,11.6077021567,7.312431759,7.177920594,12.001308,7.532124306,8.156008632,11.25995523,5.478414715,5.8617849835,6.213741562,10.39985497,11.11317258,7.57672874133,8.2708191325,8.007365293,9.47518757767,BRCA
5.52044016575,7.4445517285,7.130779359,8.986710369,7.106330324,6.58037761333,7.557228887,5.627956148,9.69256516467,6.416760061,7.449646227,9.63438035067,7.49453125067,6.086195285,5.12512734925,10.44466839,5.0246144115,11.32233677,7.4532495275,9.532322378,7.458490947,8.217306841,6.3792419342,12.51631937,14.51605303,6.74855168667,7.403653582,5.266984428,4.9437518165,7.737379153,10.30567937,7.717289563,6.870678267,5.16953547,5.8836651175,5.9169092905,9.566117134,4.402621796,10.14535302,8.471818588,9.9835099365,8.525326145,5.6701097255,7.8060539105,5.84197348,11.37070935,5.14106431567,9.073024297,11.75795051,9.270663911,5.18322388267,9.826628375,5.690704299,11.5512263767,7.090380087,8.414834386,11.63162057,7.074920481,8.551997661,10.90870806,6.223234887,5.651922249,6.053334703,10.04121461,11.22600587,7.91175192233,7.3755804475,6.331817721,8.73530426033,BRCA
5.58777326775,8.068959137,8.913428843,8.742495656,6.777620669,6.64253286167,7.161266844,5.774790622,9.98949733167,5.863140121,9.110431842,9.088033357,7.32197072767,6.171732872,5.11257201125,10.39039231,4.868678918,12.75033439,7.4011955135,9.129946971,6.114997467,11.32428055,6.1589860466,12.26985874,14.35403309,6.91424652367,8.142746712,5.72042298,5.411271404,7.29196366133,9.8908566315,7.35253753667,6.7188169246,4.95653443,5.826429837,5.9013934145,9.7521116675,5.446761787,10.28239959,8.590101509,9.3324219335,8.832068081,5.7758281875,6.9189611885,6.4393043462,11.77608148,5.12548806733,7.67194989,11.71789713,9.650791985,5.65481300367,9.749233029,5.801553978,10.720960379,7.452573043,8.370459788,11.41027128,8.059386544,9.141437341,11.10487081,6.763813641,5.6077019775,6.175580113,10.50969117,10.31178269,7.18497456933,7.026021961,8.023866778,9.66659547467,Control
5.87271996825,7.273143229,7.334164045,8.684828488,6.965037136,6.85839452333,7.429388344,5.4126531185,9.506100771,6.860966288,10.36808656,9.38050594133,7.83124089233,5.981630781,5.1981347685,9.62228117,4.969105223,12.85738045,7.5245616955,9.959676393,7.364180901,10.281150075,6.8616447728,12.37603319,13.73047547,6.52162721267,7.427105645,4.906423146,6.487691694,8.07156570167,10.508730571,7.88745877033,6.9235852174,5.312711681,6.1219312495,6.3050950175,9.378542152,5.133924369,10.06457475,8.426475613,9.8517271485,9.001704532,5.704258658,8.1880407455,6.3743216144,11.54684638,5.36637566267,9.268495874,11.58147143,8.493376264,5.58991293167,9.520845097,5.981630781,11.54329104,5.874496526,6.675961001,11.76197512,7.497654525,8.106250323,11.43638507,5.56971228,5.959320298,5.828587949,9.78258103,11.49594259,7.786651762,7.3291673985,8.407736325,10.9707605477,BRCA
6.0241266485,7.858657057,7.057101267,9.33884841,6.853999154,6.87480089333,7.65673704,4.552647129,9.688092646,7.477052175,10.22738163,9.72362093767,7.79900244733,6.018929689,5.49671547825,10.04182378,4.996658248,12.29746809,7.5689740425,10.00182726,8.052107626,10.148405213,8.0102955886,12.87483063,13.77694807,6.160625593,7.759191003,4.769786816,6.3510124755,7.67560415833,10.799669895,8.682705693,7.320905349,5.601110562,5.74631893,6.2632584125,10.1343921865,5.186075849,9.875534783,8.232662106,9.698559825,8.982823296,6.517858181,8.3174977465,6.511764621,11.95147243,4.90271696,9.673230059,11.56493436,9.392012066,5.39774199933,11.12792359,5.889480387,11.6186680667,7.581447523,6.320264091,11.96720294,8.260238737,7.922110302,11.60457421,6.035630095,5.8127258035,6.216799806,10.54285319,11.69149721,8.01981551,9.896606441,9.229264129,11.069213795,BRCA
5.88751933675,7.977039588,7.629176499,8.17437786,8.591018414,6.442657685,7.446373475,5.832857987,10.0480993307,6.742953157,7.758624856,8.89589242333,7.25153831367,5.768721099,5.33524655925,9.710815526,5.3906557965,11.1007545,7.550193916,8.873183485,6.705498046,9.466696611,6.7211176338,12.52075501,15.02279519,6.344653246,7.435068318,5.71384099,5.0486747065,7.10096244633,9.1019390945,8.026211755,6.4557258074,5.622938584,5.964404679,5.8009201885,9.746930711,5.391983545,9.962643412,7.44226163,8.827384863,8.596218763,5.6011167705,6.747341416,5.495877927,12.03524768,5.440760277,7.262755244,11.14654022,9.891700603,5.642955913,10.06394142,6.082580853,10.620682972,7.014135225,6.423120638,11.42772678,7.800739973,8.283761058,10.35134816,5.660788354,5.779055132,6.662423158,10.10111594,9.882139059,6.84780819533,5.7802057775,7.15456783,7.52927220333,BRCA
5.55851851825,7.381677406,7.776434883,8.824657385,7.834346409,6.84047906167,7.3648785115,4.809010692,9.436876068,6.689303092,8.533136119,9.64574115067,7.302964573,6.320218954,5.29599076125,9.922785491,5.5340522185,11.85977947,7.4520617975,10.47490271,8.158535374,10.006271118,8.1082244082,12.20475003,14.22362506,6.20271008933,6.971661738,4.823508981,6.034652891,7.17891887367,10.586093165,7.93129970567,6.874233711,5.002490161,5.404807758,5.7914813845,9.831690885,5.190033289,10.10583032,8.483464254,10.092337449,8.793913049,5.401013329,7.762308173,6.3190254744,11.28411575,5.198709621,9.194320487,11.50810934,9.266740358,5.50599653,9.624905607,5.931807875,11.4495990067,6.202570157,6.14308278,11.92850738,7.711014946,7.748127633,11.36276316,6.026363672,5.259453925,6.220915761,10.4077487,11.73537632,8.008015864,7.6450219565,8.255230586,10.9210727577,Control
5.650041658,7.8713801845,8.132681099,8.659854224,6.788885101,6.62615203467,7.2456390605,5.300758585,9.58057105933,6.500527718,8.141763738,9.73168807067,7.884258546,5.941699827,5.215456913,10.26710886,5.0975948055,11.3345919,7.530604743,9.964760013,7.011789475,9.160574623,6.5489414076,12.42766909,14.37348409,6.496869675,7.718706032,5.316518,5.1194799475,7.64453556567,10.2813675635,7.84812807267,7.3931216474,5.425183376,6.2184456665,6.3224235275,9.676526932,4.817381859,10.19124467,8.390557125,9.9168075855,8.98794691,5.8779809975,8.3694050275,6.1710283688,11.64347756,5.239130909,9.012625324,11.16693525,8.93376524,5.50929494433,9.281942267,5.950124992,11.6033707233,6.99407371,8.252974189,11.36056745,7.59152445,8.550151431,11.29922535,5.947555852,5.7038311865,6.095613938,9.861979055,11.64430934,7.927182045,9.4489620645,6.483941201,9.16133675633,BRCA
5.56331123875,7.7424298445,8.847089556,8.645245129,7.163325442,6.50872727033,7.6423836295,4.6971116915,9.75364579767,6.827314517,9.855639818,8.83096170867,7.58275249733,6.184285874,5.248491502,9.976514407,4.8765822255,13.14374197,7.6541093245,10.08180334,7.088605737,12.687088845,6.8278868832,12.09766027,13.54172225,6.537366551,7.388170429,5.048771569,6.044721811,7.79989988667,10.17605596,7.86377913433,6.9946644886,4.710134856,5.8213620425,6.2051601515,9.813055769,5.368603583,9.977545082,8.965922146,9.689212392,8.796235248,5.5839936855,7.524249938,6.6645194764,11.52775569,5.37731992767,8.33670864,12.29242381,9.383510512,5.397891044,9.610619386,6.047566334,11.0351359567,7.232999148,6.105390642,11.57911804,7.286837552,8.509301078,11.48554018,5.859603891,5.4464671825,6.088741207,10.22738163,11.1050886,7.73106613,6.113514114,8.552929494,10.719990343,BRCA
5.4786784915,7.740730526,7.505535937,8.670710349,8.598444418,6.84493292033,7.629178203,5.678888553,9.592833039,5.479142629,10.31060174,8.441744119,7.52022192567,5.894218283,5.47048291225,10.36865954,4.8068625875,12.86342169,7.53597724,9.072521955,7.660782339,11.8197881,7.231294256,12.2590489,13.43573605,6.53208433767,7.827931929,5.229406468,6.777279282,7.67853256367,9.966755609,7.18064892933,6.9714797502,4.888513434,6.4536458925,5.8725703995,9.497007081,5.14385383,9.958339241,8.645614417,10.115223719,9.252630621,5.9065229025,7.597317289,6.3734932246,11.67803681,4.98680422733,8.687254178,12.34109771,9.434753898,5.252139996,8.421603203,5.641698649,11.0871946533,7.776533581,6.992205122,11.97837451,7.427399015,8.81368591,11.53167035,6.426353347,6.0893288935,6.413717301,10.6073352,10.77336613,8.26798057567,8.428162592,7.387201232,10.0096238773,BRCA
