ID	8557	7140	4703	7125	4634	7139	4633	7169	4632	7168	4635	7273	1756	7111	7137	7138	7135	7136	7134	7431	4621	4604	1674	4624	4626	7171	4607	4606	7170	88	89	DependentVariable
Instance1	5.139767484	9.2354438865	5.169936271	7.14697877	6.213741562	5.810189583	5.711516483	11.3200844737	4.84750612233	10.7606885695	5.6892486185	5.0992841828	6.28879269075	9.263915348	5.415835761	5.878977404	5.478900032	6.54048116	5.88497103	14.27152555	7.889870675	7.97370926375	7.339184439	5.838895843	5.114586962	8.757333882	5.50383468	4.602195245	8.551446864	6.68951277	5.69544494	Control
Instance2	5.585121225	6.865152278	6.083219352	6.4719236	5.718917257	6.661106123	5.8271941275	10.9542193057	5.29702239667	10.8437529417	5.580793913	5.2122251396	6.93799663212	8.890614742	4.783471516	5.346080415	5.327517838	7.606222204	7.987379316	13.911069145	7.230263367	6.3362084525	5.887288406	6.343279559	5.372787809	9.015786907	6.026363672	4.647773112	8.3909202865	6.68426165	5.483179924	BRCA
Instance3	5.232671547	5.6656951845	5.676670267	5.885764236	5.194176951	6.349868869	5.407860596	10.8169845653	5.13515515667	10.6795467515	5.2122452535	5.4256925706	6.37904151738	7.914237304	5.511128997	6.106856683	4.66066112	7.661138762	6.212526175	13.19500043	7.434234403	6.7018016845	5.672716149	5.960124324	4.230100549	8.8210862905	6.082900138	5.496822826	8.202635757	6.570846646	5.014814152	BRCA
Instance4	5.193979903	6.915636923	5.407702206	6.135766351	5.402254249	6.3175692745	5.8881516615	11.0245892	5.180989101	10.8893700808	5.208479292	5.476820078	6.90819341625	7.958945778	5.842043069	6.201639374	4.754101184	9.154103624	5.427950757	12.61892804	7.821010387	9.05104171275	5.383195587	6.086407617	5.082373945	8.6333340425	6.252954533	4.650791135	8.255885214	7.162091995	5.346612346	Control
Instance5	5.041999937	6.2674240345	5.452209317	5.859479655	6.04931016	5.779557801	5.573662743	10.789338705	5.008905182	10.459756376	4.863504852	5.1468628222	6.87972631413	7.249282073	5.333791561	5.394386591	4.977063788	7.553593058	5.671725924	13.744225285	6.757593772	5.9254333755	5.841099622	5.663921845	5.388026974	9.579962393	5.358792935	5.03343539	8.591755777	6.308617188	5.468103682	BRCA
Instance6	5.252865266	6.3913411725	4.877267261	5.874619476	5.080669653	6.039265318	5.8595748445	11.082793754	5.090445559	11.3057112285	5.151391213	5.1819487988	6.5529899305	9.001071145	5.440131024	5.006983802	4.925775462	6.875169162	6.670376976	14.57597155	7.133299256	6.95956048125	9.348673457	5.831124321	4.963718308	10.48044771	5.870741528	5.398154738	8.79338396825	6.448203566	5.694818396	BRCA
Instance7	5.598879718	6.7222957655	5.709711946	6.079597448	5.971607496	5.858800482	6.2923220485	11.2325257193	5.430516626	11.1163730825	5.2124296685	5.5542104156	7.60110755137	7.857889463	5.618834209	5.917199751	5.123719213	8.776730033	6.305154876	12.90032729	8.892854791	8.8071189905	5.341462114	6.190768548	5.28356184	9.8272360555	6.146803484	5.229406468	8.655670398	6.401567006	6.038980014	BRCA
Instance8	5.563776856	7.5305777135	5.325720324	7.422655866	6.070610035	5.645809962	5.3157706865	11.1456085957	5.479811695	10.941522653	5.791290805	5.3362788624	6.51193653938	9.528259292	5.460424154	5.808263565	4.988243006	7.040511999	5.397641479	13.88231902	6.508710401	7.600168597	8.537326283	6.091811548	5.273526379	9.4119268115	5.479142629	5.431465218	8.511988679	6.884418198	5.853628472	Control
Instance9	5.81109287	6.1531337735	5.430796457	6.095613938	5.809035744	6.076985225	5.5998750555	11.0319901213	5.15967860567	10.6386604935	4.6984340925	5.2745188438	6.429801268	6.794516997	6.388711011	6.232762072	5.705018031	7.67065824	5.857863615	13.5754893	7.264445239	8.829750432	6.147261537	5.826809832	4.835180387	9.219853705	5.388199225	4.395263107	8.567214441	6.341457111	5.529517425	BRCA
Instance10	5.163308771	6.759750148	5.554520743	6.881056206	5.524354632	6.0854753695	5.354306944	11.1507329307	5.244339597	10.533686007	5.102880922	5.2421864282	6.91427600362	7.121070136	5.241850906	5.834288528	5.076613872	6.347936335	6.259701488	13.63179775	7.657248993	8.0146974105	5.255511354	5.9893725	4.837957442	8.3579595805	5.726293954	4.785303823	8.55357916875	6.908516092	5.524354632	BRCA
Instance11	5.849005469	7.3147638075	5.434637608	7.837282788	6.841316277	6.2877015705	5.6062123695	10.8663142153	5.34656192033	9.88643559125	5.490105176	5.1032977652	6.06070729125	9.154312523	5.666267504	5.424427713	4.938534277	7.026996771	6.053714822	14.166561645	7.642396752	8.4948282195	5.784969309	5.732683853	6.056481245	8.6792865875	5.911818141	5.236694705	8.14991065875	6.631326684	6.025201173	BRCA
Instance12	5.38008113	6.6666831015	5.695027274	6.740729017	5.391811746	5.834658333	5.9466090825	10.7443180253	5.392524105	10.9294668905	5.258245345	5.1179134296	6.535878108	8.49903975	5.273339877	6.447005198	5.385958361	7.413757226	6.915882739	14.133497695	6.942488481	8.59043230475	5.831947683	5.964982644	5.149555339	8.9256586835	5.305251227	5.084076226	8.73769372025	6.454961876	6.015030979	Control
Instance13	5.479789356	7.669491842	5.40889121	6.713768404	6.090224257	5.8203757565	5.9101431505	10.863317372	5.20261601067	11.019862551	5.3233779865	5.2629958556	6.56207636538	9.132050545	5.263044971	5.990053603	4.849513012	6.929202549	6.554669905	14.1139443	7.215681326	7.677711286	7.963923632	5.984823581	5.485435883	9.108718644	5.908159158	5.275762522	8.558364343	6.8430452	5.633148724	Control
Instance14	5.757697518	7.2342533175	6.099827094	6.777620669	5.63307605	6.1567337935	5.800664414	11.839286923	4.916505712	11.668166385	5.7339566575	5.1078009672	6.22971739863	8.526754622	6.224296576	5.754627826	5.241850906	8.648592282	6.523644771	13.37797052	8.529822044	7.8012955935	6.399859478	5.966252363	4.911225686	9.452240307	6.097932696	4.945808121	8.691522632	6.722606479	5.65836235	BRCA
Instance15	5.541492575	7.7142190655	6.683560055	6.94181388	5.989145395	6.268695344	5.7139169485	11.3370554173	5.172453613	11.0824738953	5.100238702	5.4993022956	6.331100524	8.260238737	5.968327676	5.808521004	5.257964097	9.366858275	6.1022441	14.218099685	8.374019108	9.401194887	6.192791506	5.989145395	5.027807878	9.093992636	5.431214469	4.726847526	8.76242275175	6.837126844	5.923868951	BRCA
