ID	6655	4855	4854	4853	1956	4851	3845	56776	652554	51513	440822	2120	55124	5604	9271	2885	84501	64506	5595	2113	2114	56907	6654	143689	5594	DependentVariable
Instance1	7.867620258	10.24684186	11.67803681	6.47439573025	7.05035509475	12.1006805	6.8286116825	5.235163396	5.405661632	5.657219288	4.636656248	9.896983636	5.58517097033	10.49127719	5.349976695	9.4954151895	6.283741817	6.59404930367	11.634256725	11.347398315	11.41166472	11.0826449	8.001564595	6.468275841	8.27215776867	Control
Instance2	7.609956448	9.128046616	11.65330651	6.07531273025	6.79791370075	11.57672774	6.4300637355	4.839721879	4.998208198	5.696558124	5.219566658	10.8824484	6.40247895167	9.559434991	5.856743757	9.5539178325	7.077219295	6.79961451833	11.27623323	10.7001730025	10.99163187	11.22456868	7.481398095	6.3036609675	7.85669691467	BRCA
Instance3	7.575257723	9.018729528	11.01404508	6.102078177	6.80402066425	11.43412272	6.720661627	5.710676447	5.523727581	5.801553978	4.869638567	11.17829777	6.84133195567	9.65317699	5.661572365	9.480270588	8.112023874	5.90885740467	11.198356615	10.477966646	10.21099428	11.4316675	7.228580927	7.20970645	8.11094053067	BRCA
Instance4	6.838009842	10.23091542	11.66997027	6.06609324425	6.3257817405	11.4373387	6.243898751	5.259471408	5.198898037	5.72042298	5.072117861	11.50429776	6.30676778167	9.580847928	5.312711681	9.432546201	8.344163978	5.867892122	11.274247985	9.740089602	9.486473611	11.56134298	6.648325671	7.218086627	7.98209816267	Control
Instance5	7.652900753	8.698731684	10.97842288	6.688592839	6.78190965925	10.60435889	6.8833304115	5.588723066	4.972360944	5.340305225	5.371568663	11.68808867	6.54870182	9.966174165	5.599028548	9.66718229	6.998311524	6.52309230333	11.21839075	10.733176615	10.45834538	11.18055585	7.634958261	6.433166097	7.82991936767	BRCA
Instance6	8.522033306	9.245874202	10.65453335	6.58571501825	7.10041818325	11.53538974	7.019536675	6.436757861	5.075972442	5.955075184	5.360374153	10.80325148	6.18875895	10.23164154	5.551217027	9.9164802245	7.076257446	6.42849447567	11.07534033	11.377392445	12.10196099	10.92270353	8.19601328	6.404439191	8.18650002	BRCA
Instance7	6.760091594	9.3715867	11.77608148	6.38240255	6.9842760015	10.50583912	6.6232326	6.565220631	4.682592971	6.175530214	4.93712219	11.57911804	5.68138791133	8.977681421	5.438302209	9.167523377	7.937140034	6.06731025667	11.151396135	9.7799175295	8.889231008	11.12137181	7.292025067	6.273367441	8.451561107	BRCA
Instance8	7.907583411	9.271183522	10.90352059	6.54827450925	6.998917209	11.06222513	7.0670465565	5.665912346	5.243375136	5.524589705	5.582112807	10.01445333	5.85058104767	10.00443156	4.937828406	9.1611827995	6.281888889	6.55808138633	11.40345044	11.058362421	10.89735788	10.62223972	7.787382059	6.570003546	8.171538624	Control
Instance9	7.65031782	8.674157944	10.75902287	6.3229155455	6.85070537275	11.03013967	6.5497902615	5.972584246	5.749206573	6.089376987	5.555364666	11.43142332	5.81333406733	9.452231522	6.020263967	9.3657406255	7.267842705	6.08494435933	10.99057863	10.495431606	10.22826589	11.34154956	6.878728789	6.813466413	7.91861634733	BRCA
