@relation thedata

@attribute 100 real
@attribute 10606 real
@attribute 122622 real
@attribute 132 real
@attribute 1503 real
@attribute 158 real
@attribute 159 real
@attribute 1633 real
@attribute 1635 real
@attribute 1716 real
@attribute 1723 real
@attribute 1806 real
@attribute 1807 real
@attribute 1841 real
@attribute 1854 real
@attribute 1890 real
@attribute 203 real
@attribute 2030 real
@attribute 204 real
@attribute 22978 real
@attribute 2618 real
@attribute 26289 real
@attribute 270 real
@attribute 271 real
@attribute 272 real
@attribute 2745 real
@attribute 2766 real
@attribute 2936 real
@attribute 2987 real
@attribute 30833 real
@attribute 3177 real
@attribute 3251 real
@attribute 353 real
@attribute 3614 real
@attribute 3615 real
@attribute 471 real
@attribute 4830 real
@attribute 4831 real
@attribute 4833 real
@attribute 4860 real
@attribute 4907 real
@attribute 50484 real
@attribute 51251 real
@attribute 51292 real
@attribute 51727 real
@attribute 51733 real
@attribute 5198 real
@attribute 5471 real
@attribute 56474 real
@attribute 56953 real
@attribute 6240 real
@attribute 6241 real
@attribute 64078 real
@attribute 7083 real
@attribute 7084 real
@attribute 7295 real
@attribute 7296 real
@attribute 7298 real
@attribute 7371 real
@attribute 7372 real
@attribute 7378 real
@attribute 7498 real
@attribute 790 real
@attribute 83549 real
@attribute 84618 real
@attribute 8833 real
@attribute 9153 real
@attribute 9154 real
@attribute 93034 real
@attribute 9615 real
@attribute 978 real
@attribute DependentVariable {BRCA,Control}

@data
9.086873394,9.020020571,7.00916001233,7.436573073,8.048542898,11.70928645,9.5476228025,7.794851492,10.0714380735,9.3864340305,6.0997253075,7.836115267,5.37209128,7.0835130385,8.65628527367,9.860836446,8.502494829,8.940293424,9.48158458233,9.906646791,8.06803691033,7.13042064833,7.38961225,5.16209216667,5.52985442225,9.467045646,7.538462746,7.2876700085,12.30454677,10.91047056,7.166266353,9.8149994075,10.2846063125,7.109460079,12.14433968,11.58929079,8.353270084,7.754491566,11.76088636,9.692598558,8.013882508,6.7727345325,9.284095409,8.350100294,9.4554214295,5.599623716,8.031881916,8.620110863,7.6924879005,6.325985037,12.07757191,4.443820456,5.66449084,6.468262051,9.78453716,12.24439068,9.9397481175,7.62454166,9.20788134,6.347449187,7.06711799733,6.350767395,8.449314912,7.621431263,5.980374532,10.20626383,4.963024656,4.99659442833,4.8950638875,5.599623716,6.680046949,Control
8.635646596,9.08656909833,6.77223276467,7.14692654425,7.686152286,11.59532989,9.6123935465,7.2347296775,10.0528315565,9.834607654,5.7204731125,7.995118605,5.827572151,6.794023405,8.86747317133,9.977156661,8.292230886,9.13174371233,9.79256887233,10.39822827,7.69135888233,8.47332844233,7.595390134,5.66617813767,4.9417720545,8.727649179,7.849500691,7.1865161145,12.3968015,11.30718958,7.55297859,9.9325975015,10.41973449,7.00556198633,12.72208073,10.95576997,8.50448489433,7.8367885654,11.23391938,9.25541878,7.951694331,6.530101884,9.5152625605,8.40855910733,9.563958257,5.737356364,8.705564246,8.290227544,7.67389439025,6.508829224,12.36339568,4.95444207,10.21155408,7.192468208,8.951489538,11.76666981,8.876516089,6.968670032,8.959249336,6.404294855,7.216096853,7.94301456,8.559186941,7.51710071,5.143343669,10.02877671,5.244897759,5.329532427,5.400356387,5.301232095,6.144052107,BRCA
8.321388251,9.50679227233,6.368644342,7.3406830635,8.536228878,12.23463043,9.7215995865,7.55618079,10.560145025,9.940736117,6.7995961795,7.803939173,5.602001935,7.309012323,9.12384909033,10.2657529545,7.788622299,8.836374252,9.672572455,10.5013399,7.803674043,7.78303006933,6.463855889,5.508637273,5.440003636,8.343664452,7.518242268,7.466526439,12.23093318,11.48278541,8.340875026,10.2171466125,11.167651705,7.10735653367,13.45429804,11.59290561,8.88242373233,8.407538505,11.78170407,8.66705043,7.020066336,6.2067188335,9.736617121,8.753262552,9.6648307085,5.144669712,9.018381808,9.23553628,7.78296486275,6.78934168,12.44065386,5.605858198,8.806808273,8.563578707,8.660175215,12.3181333,8.848649378,9.100820741,10.05314227,6.783656769,6.733041683,8.714658623,9.537820753,7.990871388,5.770175754,10.84461576,4.950248224,4.658907841,5.4349492835,5.917677146,6.351120887,BRCA
8.618937076,9.70946775067,6.515340765,6.6570584775,8.528103528,12.55220564,8.856270335,6.9443344805,9.8959898455,9.8846707345,5.852535275,6.787808308,5.919585149,6.511223551,9.07992671533,10.657609778,7.593299842,8.90382847667,10.0813840367,10.88836296,7.488430529,7.106772301,7.171229662,5.39082822733,5.437023285,8.780237192,7.93180289,7.339286884,12.38307791,11.93949851,8.641538014,9.1659038605,11.02357489,7.18314271567,13.2092074,11.75448264,8.61081870833,7.815186903,11.42477793,9.626585664,6.574181472,5.6898668955,8.7382979845,8.59526600767,9.2974011565,5.077041333,8.960350342,9.075560123,7.66565811375,6.029900759,12.80008194,5.525294697,8.175575903,8.54325529,8.434608552,11.4871292,7.780883037,8.900701647,10.06753558,6.307661327,6.82095808167,7.607850191,9.358629843,7.961624956,5.208879341,10.81469083,4.938534277,5.448978555,6.1029119045,4.754101184,5.923393601,Control
8.133631753,9.278796971,6.829527269,7.3490163655,8.070364001,11.78113439,9.7284822005,7.193690502,10.485947909,9.73574804725,6.032212702,8.132321229,5.716724307,7.1899139695,9.132987602,10.316016191,8.738583034,8.843634516,9.812186321,10.48569377,7.66646509333,8.19561097567,7.78560143,5.48316866233,5.53521304425,8.871074429,7.667078047,7.3898881085,12.4865699,11.28286272,8.082602973,10.166450049,10.962011615,6.978737646,12.86854581,11.27014362,8.33329569267,8.3137721662,11.44807772,9.338569892,7.625783943,6.5280698655,10.558272268,8.78451801467,10.42538494,4.993460669,8.825086879,8.962217233,7.63769993875,6.555513741,12.43084983,6.326164856,10.47673636,7.95691498,8.805970434,12.1476375,9.209015634,8.422297266,9.175762306,6.590404128,6.850225344,13.38150649,8.493376264,7.713319706,4.509722249,10.59878323,4.595204309,5.236472042,5.0844784145,5.358792935,6.04931016,BRCA
8.217983287,9.30535278067,7.06778512333,7.1141425905,8.945386131,11.69454954,10.562819107,7.8135609365,10.5716223565,9.2469163055,6.6832421315,8.462462524,4.769786816,7.111104928,8.45000545933,10.967936619,7.7743936,8.83170018467,9.3927757,10.09998588,8.20934363967,8.40178766233,6.340122152,5.29014491967,5.321740441,8.312021987,8.389159281,7.228681796,11.84250171,10.43684194,7.144814038,10.233049482,9.311417059,6.95766233033,12.97619003,11.31701417,7.975737601,7.381597763,9.879660254,10.89405437,8.440257839,7.459016473,9.7294624885,8.23728429667,10.327300587,5.342529189,8.237976077,8.876809389,7.6780103145,6.156543881,12.11321645,6.953443134,9.460712428,7.624468551,9.048637487,11.148669,10.2691356775,8.099138854,8.730717323,6.905631069,7.105405007,7.77185443,8.155856887,7.576259705,5.159277237,10.57581366,4.639406925,5.56797692,4.5827648675,5.557510609,7.044998189,BRCA
7.446217194,9.19443575833,6.844981819,6.696314987,7.912427008,11.90579323,8.988691264,6.574167269,9.413804304,10.4373536492,5.064700557,6.194663913,5.401230463,6.4052164875,9.05641503767,10.3060923515,8.137837934,9.26831590467,9.89970316267,10.86957864,7.24879049533,7.06717162267,8.631760133,5.33349002367,5.803419637,8.40714147,7.312545209,7.250754647,12.28023003,11.88149458,8.353809701,8.8978085215,10.36134469,6.984471973,12.0948349,11.60957135,8.83704525933,7.0343697216,11.02017803,8.950804556,7.484019523,6.8591110825,9.7555137595,8.38940901367,8.7842082885,5.263890047,8.899554147,7.585190017,7.32932741625,6.299579521,12.95796723,5.268482349,10.32885473,7.878788361,8.448282691,10.59236386,7.5952523985,7.317731701,9.560209161,5.832707292,7.24682448,8.239337323,9.011158142,6.508908434,5.025927152,10.42828194,4.872350143,5.56637320333,5.163737181,5.250782787,6.24317934,BRCA
8.743488986,9.14251381767,6.66753475033,7.624434511,8.322898347,12.10010062,9.8667531445,7.6913063075,10.3861212215,9.880035393,5.976364507,8.048801705,5.30196368,7.316612918,8.89594887333,9.5796796905,8.17986074,8.592726952,9.52227834333,10.20970043,7.94081413333,7.541164971,8.058155641,5.40203589067,5.542051272,8.517296488,7.578601249,7.829207208,12.28213433,11.5155078,7.077780077,10.110040167,11.04405508,6.63447261633,12.58929307,11.07399778,8.59221350267,8.0646141162,10.96869939,9.030143702,8.755289134,6.5351644145,9.667409219,8.698266317,9.498634571,5.032113243,8.290941698,8.573761846,7.7874836945,5.401401144,11.78375755,5.540872931,6.919939268,7.349748135,8.801652691,12.62053951,9.064093402,8.193452823,9.875388873,6.465897452,6.88791071367,6.94866253,8.488313278,7.713285334,5.083438106,10.53323265,5.455829609,5.526905936,4.968024817,5.247463545,6.887284979,Control
8.423768416,9.60618490967,6.42085294333,7.56480015325,8.292806045,12.28491381,10.0259546485,7.3854032445,10.710447224,9.81733611825,6.8211182055,7.880044356,6.134432096,7.439240242,9.38524725133,10.768548368,7.861522945,8.67111534333,9.83242813033,10.54869216,8.15213927267,7.38587481133,7.493537511,5.295659432,5.42342032575,8.810411873,7.589915367,7.490525055,12.32274087,11.41436827,8.308590598,10.40614817,11.38681727,6.91637538633,13.52808598,11.55749974,9.27878913267,8.3232637688,11.41351702,9.510972362,6.969476102,6.489624237,9.51716198,8.85937791067,10.214418501,5.349622922,9.106668358,9.401680126,7.91479650025,6.694083165,12.36339568,6.760856726,8.037507317,9.023512585,8.745490404,12.57347448,9.074471053,9.814767147,10.05113454,6.585116999,6.99789632633,6.74994022,8.867071067,7.769707491,5.244897759,10.9042999,4.827579315,5.319191669,5.574872188,4.745656394,6.712186921,BRCA
7.702122675,8.970061217,6.76847749733,7.32034384775,7.337981137,11.66204091,9.249646524,6.812584605,10.030438187,9.8378405575,6.1102935065,7.463240557,5.846751073,7.2967897025,9.14084531633,10.501705028,8.49584616,9.17103615667,9.76223743567,10.3731319,7.63868673067,7.968922108,7.784080438,5.46293069433,5.619345899,8.867186927,7.748010194,7.3807040615,12.2610269,11.4871292,8.163097554,9.544101994,10.779486995,6.97845441,12.49828211,11.61377578,8.690064676,7.9361738904,11.49792431,8.525443607,7.206333395,6.544407535,9.812887816,8.74876436,9.820988071,6.304287999,8.622675197,8.551228685,7.76675220375,6.427443278,12.33572539,5.447092526,9.833428205,7.010559225,9.25541878,12.25427582,8.662343424,7.322741917,8.740388881,5.745379368,6.95030749333,7.084333057,8.570644248,7.693210109,5.029686155,10.13990978,4.810457607,5.282648623,5.333155571,5.203799462,6.764278222,BRCA
