@relation thedata

@attribute 1503 real
@attribute 1841 real
@attribute 203 real
@attribute 204 real
@attribute 26289 real
@attribute 2745 real
@attribute 2936 real
@attribute 2987 real
@attribute 4830 real
@attribute 4831 real
@attribute 4833 real
@attribute 50484 real
@attribute 51727 real
@attribute 56474 real
@attribute 6240 real
@attribute 6241 real
@attribute 7295 real
@attribute 7296 real
@attribute DependentVariable {BRCA,Control}

@data
8.048542898,7.0835130385,8.502494829,9.48158458233,7.13042064833,9.467045646,7.2876700085,12.30454677,8.353270084,7.754491566,11.76088636,6.7727345325,9.4554214295,7.6924879005,12.07757191,4.443820456,12.24439068,9.9397481175,Control
7.686152286,6.794023405,8.292230886,9.79256887233,8.47332844233,8.727649179,7.1865161145,12.3968015,8.50448489433,7.8367885654,11.23391938,6.530101884,9.563958257,7.67389439025,12.36339568,4.95444207,11.76666981,8.876516089,BRCA
8.536228878,7.309012323,7.788622299,9.672572455,7.78303006933,8.343664452,7.466526439,12.23093318,8.88242373233,8.407538505,11.78170407,6.2067188335,9.6648307085,7.78296486275,12.44065386,5.605858198,12.3181333,8.848649378,BRCA
8.528103528,6.511223551,7.593299842,10.0813840367,7.106772301,8.780237192,7.339286884,12.38307791,8.61081870833,7.815186903,11.42477793,5.6898668955,9.2974011565,7.66565811375,12.80008194,5.525294697,11.4871292,7.780883037,Control
8.070364001,7.1899139695,8.738583034,9.812186321,8.19561097567,8.871074429,7.3898881085,12.4865699,8.33329569267,8.3137721662,11.44807772,6.5280698655,10.42538494,7.63769993875,12.43084983,6.326164856,12.1476375,9.209015634,BRCA
8.945386131,7.111104928,7.7743936,9.3927757,8.40178766233,8.312021987,7.228681796,11.84250171,7.975737601,7.381597763,9.879660254,7.459016473,10.327300587,7.6780103145,12.11321645,6.953443134,11.148669,10.2691356775,BRCA
7.912427008,6.4052164875,8.137837934,9.89970316267,7.06717162267,8.40714147,7.250754647,12.28023003,8.83704525933,7.0343697216,11.02017803,6.8591110825,8.7842082885,7.32932741625,12.95796723,5.268482349,10.59236386,7.5952523985,BRCA
8.322898347,7.316612918,8.17986074,9.52227834333,7.541164971,8.517296488,7.829207208,12.28213433,8.59221350267,8.0646141162,10.96869939,6.5351644145,9.498634571,7.7874836945,11.78375755,5.540872931,12.62053951,9.064093402,Control
8.292806045,7.439240242,7.861522945,9.83242813033,7.38587481133,8.810411873,7.490525055,12.32274087,9.27878913267,8.3232637688,11.41351702,6.489624237,10.214418501,7.91479650025,12.36339568,6.760856726,12.57347448,9.074471053,BRCA
7.337981137,7.2967897025,8.49584616,9.76223743567,7.968922108,8.867186927,7.3807040615,12.2610269,8.690064676,7.9361738904,11.49792431,6.544407535,9.820988071,7.76675220375,12.33572539,5.447092526,12.25427582,8.662343424,BRCA
8.66980731,7.5537486635,8.293978658,9.94749813233,6.95672934,9.277375241,7.296724643,12.83735302,8.63693291733,8.0352672646,11.67059663,5.99710475,9.8545512705,7.71041795075,11.94573106,5.659219053,12.10275253,8.8890561645,BRCA
8.183475504,7.446726357,8.302091812,9.684157478,7.38361148333,9.025417223,7.1817650325,12.29067992,8.62571003167,8.1379242134,11.42322901,7.2353025745,9.7037805825,7.54002075575,11.98737426,6.273894067,12.5439804,9.7147129015,Control
8.420308831,7.201777188,8.334754988,9.969692369,9.100621368,9.504750041,7.8257500675,12.45954952,8.52918561433,8.1476722974,11.75795051,6.669606693,9.1159326855,7.63501096375,12.16288073,5.781629373,11.86434298,9.6297510595,Control
9.188268082,7.1126461095,7.028765622,9.87987060967,8.43017113367,8.978067698,7.2893652205,12.51448113,8.61225283567,8.0196330022,11.16207045,6.633069002,7.214173184,8.26194549925,11.45279735,6.107798352,12.1476375,9.683707889,BRCA
9.289454752,6.385871455,6.780346602,9.21036269233,7.19209282233,9.006607384,8.182386704,12.07956321,7.994640099,7.8501628754,11.02780255,6.44757129,7.6888986525,8.1668162735,11.46435444,6.966133735,11.16381336,9.627761608,BRCA
8.914804518,6.9832640855,7.124434443,9.986548882,8.26858496867,8.722774344,7.2954521835,12.6014308,8.33907055933,8.2667305354,11.61805062,5.868528857,7.070311246,7.940856669,11.6604752,6.198401453,12.25692522,9.529379056,BRCA
8.327284429,7.3121920515,6.723801282,9.85486517467,8.30732972233,9.06357111,7.5722296685,12.47355617,8.19821210467,8.1154694714,11.95277228,6.2950685615,7.1994819785,8.2458515245,11.62774602,5.998653184,12.08864757,9.523719661,BRCA
9.386455921,7.374544291,6.875722094,9.961753277,7.07330513133,9.407427708,8.172049472,12.61604227,8.911264247,8.464966042,11.90894245,5.946247797,7.375554275,8.22895415075,11.67556248,6.503830209,12.50251243,9.5330644705,BRCA
8.875473781,7.625880949,6.705221549,9.81065285067,7.36049565133,9.337511034,7.8654413675,12.58150432,8.38161539267,8.4174511098,11.79042803,6.2253517025,7.527125179,8.4641332825,11.49170796,6.251819079,12.18956987,9.7850402985,BRCA
8.81212204,6.9063917615,7.466833308,9.460854839,8.52370007233,5.64689077,7.765995361,10.68752903,7.330004732,8.7819984464,11.42772678,5.7262030835,7.4180420715,7.58393181075,11.87114877,5.80517071,9.550641525,9.8526319365,BRCA
