@relation thedata

@attribute 10681 real
@attribute 23236 real
@attribute 2782 real
@attribute 2783 real
@attribute 2784 real
@attribute 2785 real
@attribute 2786 real
@attribute 2787 real
@attribute 2788 real
@attribute 2790 real
@attribute 2791 real
@attribute 2792 real
@attribute 2793 real
@attribute 51764 real
@attribute 5330 real
@attribute 5331 real
@attribute 54331 real
@attribute 55970 real
@attribute 59345 real
@attribute 94235 real
@attribute DependentVariable {BRCA,Control}

@data
6.888464479,6.8772890085,13.02719506,8.698011038,5.893611729,5.692518737,5.516024013,8.440434347,8.735353884,9.885094283,12.98372673,5.028139516,6.38362276,5.232287804,7.476788978,5.876585242,9.177283189,10.1038422,7.4230773135,5.641987591,Control
7.24025073833,6.8906417385,13.00956452,8.720142595,6.113748025,5.195063332,5.853378958,8.487841164,9.217703977,8.481901451,12.07225833,5.682862067,6.120295558,5.31868854,7.453231788,6.036839159,7.381134364,9.681370693,8.3643319965,5.277995204,BRCA
6.84021840933,6.771545835,12.9979954,8.686203838,6.074361597,5.30807618,5.92077637,8.83146649,10.16381668,8.913937397,10.57663577,4.963487128,6.323194968,5.206732344,7.462177348,5.98687237,6.36768175,9.362086899,7.196995946,5.72110688,BRCA
6.610917172,7.226006717,13.11510467,9.066695429,5.455665247,5.693773551,5.504788206,8.646667718,10.21758854,6.563810693,9.832676886,5.29683478,6.198794315,4.790526167,7.601141445,6.1476177,4.851263383,7.986995525,6.7231615275,5.842043069,Control
6.84786461333,6.848015995,12.87743566,8.97289446,5.954086504,5.349976695,5.228252321,9.506942805,9.669660678,9.337042659,11.68740205,5.536217098,6.63172683,4.850263431,6.773076963,5.887775801,7.573687183,9.546605663,9.010303599,5.615159695,BRCA
6.695170111,6.727722821,12.98372673,8.838889641,6.143337929,6.086619917,5.268482349,8.217135121,9.433805075,9.258413586,11.15310882,5.717272857,6.186714102,5.178725843,7.658927519,5.94872421,8.547261958,11.06412655,7.9243325035,5.093825554,BRCA
7.252915346,7.4861886795,12.64120964,7.985772397,5.821334729,5.86196234,5.66903474,8.678425073,9.675551824,6.875906358,10.10831572,5.442621133,7.026996771,4.959319531,6.111350232,5.48205062,6.049582442,9.132211242,8.7523926965,5.486079796,BRCA
6.439102376,6.719520862,12.98945487,8.510330132,6.338875075,5.380600673,5.967463325,9.414337005,8.751335778,10.49178825,12.76004735,5.865554662,6.403016818,5.229406468,6.898937271,6.202570157,8.11035427,10.18190731,7.0132000305,5.42266296,Control
6.907508702,6.995146243,12.96993872,9.04011237,6.092128797,5.789736585,5.496742949,8.843419494,9.919504381,9.495266002,11.3442156,5.659076304,5.886008211,5.411944154,7.321975714,5.352274105,6.738839176,9.085353696,7.2793614545,5.104977394,BRCA
6.995387545,6.432879816,13.02126635,8.934008606,6.563963185,6.135253322,5.619861398,8.872952717,9.681765982,8.717951507,11.6604752,4.958159726,6.083910741,4.607083101,7.469827229,5.586623085,7.211063618,8.350852048,7.9356885615,5.034976365,BRCA
6.97244898767,6.4844860445,13.00161496,9.350724377,6.530878866,5.346435058,6.298205225,8.442664802,9.226485123,8.286304921,12.94317143,5.704879743,5.994246645,5.452703528,7.616550911,5.199683385,7.365471921,7.23239964,7.5026355755,5.091711732,BRCA
6.389883566,6.6696596965,13.04989878,8.378404463,6.225261069,5.478819157,6.055397005,9.163298157,9.260367468,9.92562903,12.82636383,5.291135005,6.187456621,5.285412622,7.210454923,5.628781795,8.135274649,10.07238089,7.2400353085,5.551986008,Control
6.757115983,6.8308282135,13.26893746,8.616586634,6.362562487,5.550447635,5.650485447,9.04801075,8.825389039,10.33248729,13.11366653,5.465820435,6.122264392,5.293711886,7.225668073,5.637792259,8.384871286,10.16363116,7.055096439,5.238988625,Control
6.61616787567,6.0566410755,13.29995283,9.333972157,6.798118982,5.149758548,6.389270486,9.210939846,10.09517319,10.07411507,11.61680165,5.973617732,6.768981971,5.119782831,8.314312607,5.427447991,6.997860083,9.560920839,5.9799251475,5.827953159,BRCA
6.60558999133,6.1713175965,13.17700839,8.807251164,7.068028862,6.121642945,5.614423668,7.763878152,9.531343017,10.34356359,11.8968755,6.049636893,5.93841004,5.44062939,7.715929611,5.661643617,9.073024297,9.949207023,6.9163256205,5.706262025,BRCA
6.784302337,6.211869299,13.33363132,9.157436075,6.86950478,5.995773509,6.663917843,8.979483163,10.26174268,9.641921287,11.32190853,5.732683853,6.655642073,5.110625549,8.095424881,5.276693226,6.821203566,8.788074828,6.976093136,5.641409649,BRCA
6.51405773367,5.8868527975,13.36856584,9.539954171,7.120059311,5.836183727,6.132685436,9.24482828,9.81791145,9.90199107,11.52829551,5.542111953,6.354827336,5.023045997,8.03491053,4.800655715,6.808678261,8.870851027,5.6412905805,5.59381033,BRCA
6.433898499,6.0972822555,13.36355512,9.306620611,6.63161771,5.527642182,6.202227307,9.252961701,10.64035818,10.08386525,11.49170796,5.655216748,6.385522173,5.24660879,7.95691498,5.321757891,8.086854242,8.673027334,6.3980360365,6.083006551,BRCA
6.36224381667,6.0356141115,13.29267684,9.583727381,7.036891003,5.981059894,6.371171674,9.485326755,10.08672709,10.49650957,11.7674087,6.118635505,6.586919049,4.808142121,8.341164221,5.532793245,7.432878264,9.538005127,5.8819921345,5.938762876,BRCA
6.073822667,5.0579964415,13.38150649,9.930146364,6.360983667,5.052688948,5.59724157,9.799800123,8.329326713,7.075401932,12.75033439,5.537615426,5.687628504,5.077041333,8.136146677,5.255700175,6.412997934,9.576399845,5.8308617525,6.034420016,BRCA
