@relation thedata

@attribute 1975 real
@attribute 1977 real
@attribute 1978 real
@attribute 1981 real
@attribute 208 real
@attribute 2475 real
@attribute 29904 real
@attribute 51422 real
@attribute 51719 real
@attribute 53632 real
@attribute 5494 real
@attribute 55437 real
@attribute 5562 real
@attribute 5563 real
@attribute 5564 real
@attribute 5565 real
@attribute 5571 real
@attribute 57521 real
@attribute 6009 real
@attribute 6194 real
@attribute 6198 real
@attribute 64223 real
@attribute 6794 real
@attribute 7248 real
@attribute 7249 real
@attribute 81617 real
@attribute 92335 real
@attribute DependentVariable {BRCA,Control}

@data
13.591191,5.3832028615,6.891088384,8.34459771725,7.466690585,10.40794251,11.56243576,7.64611005,11.89018267,5.182504847,7.3800710295,10.32771013,9.6271145295,4.980952113,10.08992748,8.596218763,10.084193648,6.2950853,11.39766944,14.28777857,10.80480483,8.366847964,6.705843592,7.68702726675,7.102536626,7.991620492,7.75867805367,Control
13.51771248,5.478418359,6.950471695,8.3610623935,6.43012268,10.37262599,11.53336151,7.78951872733,11.50810934,5.402083668,6.8257140825,9.671125768,9.9140920795,4.833916319,9.883140084,8.632069254,9.5416181315,5.722746919,11.0078229,14.277329135,10.83272413,8.842626225,7.312431759,8.008767961,7.8100749315,7.766407053,8.020697573,BRCA
13.78998546,5.231526198,7.435172523,8.390530265,6.416760061,10.44466839,11.51908594,7.717289563,11.87223249,5.16953547,6.8211475155,9.65934534,9.566117134,4.402621796,10.14535302,8.471818588,9.9835099365,6.201345317,11.33795649,14.525874365,10.9243451,9.630577078,7.090380087,7.89762192425,7.3984048785,7.69267271933,7.99283881167,BRCA
12.77497238,5.0419966805,7.499688706,8.382971217,5.863140121,10.39039231,11.32101501,7.35253753667,10.70852807,4.95653443,6.423331369,10.26174268,9.7521116675,5.446761787,10.28239959,8.590101509,9.3324219335,6.118843116,10.44278832,14.01633132,11.19937192,10.00278026,7.452573043,7.22646478075,7.6503556025,7.38239760833,8.122596546,Control
13.67421216,5.609549966,7.662759375,8.19236132175,6.860966288,9.62228117,11.36922669,7.88745877033,11.76992885,5.312711681,6.99556640625,10.48162315,9.378542152,5.133924369,10.06457475,8.426475613,9.8517271485,6.324725674,11.47602735,14.629290115,10.47933595,9.484878832,5.874496526,7.77948640775,7.4082400825,7.88389956333,7.78059228367,BRCA
13.99263349,5.428588795,6.493499734,8.41952105375,7.477052175,10.04182378,11.36276316,8.682705693,12.34109771,5.601110562,7.490754736,9.570406539,10.1343921865,5.186075849,9.875534783,8.232662106,9.698559825,7.180831933,11.41291396,14.408070605,11.22643043,8.90097329,7.581447523,7.8254115435,7.2581526215,8.467873936,7.85973253267,BRCA
12.001308,5.593019755,6.682577247,8.41313930575,6.742953157,9.710815526,11.42649031,8.026211755,9.803614982,5.622938584,6.7124372675,9.818822257,9.746930711,5.391983545,9.962643412,7.44226163,8.827384863,5.754494213,10.22441209,13.397046395,11.68974045,9.95563942,7.014135225,7.0136583735,7.399969872,7.43853783967,7.63476432167,BRCA
13.63630348,5.2934412195,6.606446392,8.26782455825,6.689303092,9.922785491,10.96976983,7.93129970567,11.72922572,5.002490161,7.31544061425,10.05396698,9.831690885,5.190033289,10.10583032,8.483464254,10.092337449,5.830554026,11.68597092,14.48710829,10.38915837,9.017533022,6.202570157,7.39410609925,7.055090386,8.48743530233,7.70088144833,Control
13.77286407,5.6159439165,7.327824597,8.44736918625,6.500527718,10.26710886,11.39549546,7.84812807267,11.72288448,5.425183376,6.80479554875,9.773436423,9.676526932,4.817381859,10.19124467,8.390557125,9.9168075855,5.904009092,11.55993163,14.506684105,10.83540327,9.695411499,6.99407371,7.73151595125,7.327968466,7.48094979267,7.69821001467,BRCA
13.33778081,5.59106726,6.268944869,8.355856072,6.827314517,9.976514407,11.07134187,7.86377913433,11.62416272,4.710134856,6.5128311225,9.787507202,9.813055769,5.368603583,9.977545082,8.965922146,9.689212392,5.935466377,10.97540039,14.439438795,10.84783275,9.099374852,7.232999148,7.874571879,7.271314855,7.89587939567,7.74355832733,BRCA
