@relation thedata

@attribute 10621 real
@attribute 11128 real
@attribute 11178 real
@attribute 171568 real
@attribute 2972 real
@attribute 2975 real
@attribute 2976 real
@attribute 5435 real
@attribute 5437 real
@attribute 5440 real
@attribute 5441 real
@attribute 55703 real
@attribute 55814 real
@attribute 661 real
@attribute 6908 real
@attribute 9328 real
@attribute 9329 real
@attribute 9330 real
@attribute DependentVariable {BRCA,Control}

@data
7.249542819,9.8043528365,8.048542898,7.18041707467,6.429788296,9.123953973,9.3794977665,12.07353083,10.33896506,6.365977347,9.950818724,9.364594933,7.166266353,6.894093582,9.808393548,9.885826425,6.167775011,9.633676921,Control
7.575484648,10.498619,8.324226826,7.50315837667,6.096958888,9.463289929,9.7692481155,12.14356347,11.03103278,6.504704302,8.536044277,9.290140483,8.584681754,6.900809838,10.0579109,10.38358581,6.004451531,9.326666054,BRCA
7.152236984,10.405535215,9.517187651,7.97371610967,6.653845768,9.211225868,10.0729522775,12.38193096,11.02625388,6.401780305,8.618450775,9.591859431,7.359795947,6.986414135,10.09283678,10.69554175,6.411388639,9.709540992,BRCA
7.831847361,10.250042477,9.167669733,7.510065876,6.45384318267,9.133489757,9.789761567,12.34948589,11.73846187,6.648325671,8.674016666,10.23508114,8.229877631,7.782574222,9.728779829,10.70541664,5.73024,9.860714986,Control
7.400753782,10.208315995,8.380851855,7.962433783,6.60077118133,9.120018232,9.6398993905,12.13760287,10.79386361,6.908516092,7.919118257,9.122466386,7.33624126,7.464221286,9.633676921,10.58816676,6.474724508,9.686317169,BRCA
7.40164993,9.945088254,7.283507727,7.87121052,6.21045989,9.638916035,9.893822319,10.92233559,9.875964751,5.738505243,7.686957644,9.056692662,7.261721494,7.002424408,9.121838552,10.30263925,6.571643157,9.706155431,BRCA
7.827423888,10.7566257285,10.33515616,7.182888171,6.29347699767,9.035858332,9.9502237415,12.15346979,11.62683849,6.973327498,8.661565351,10.36118197,8.523190576,6.992431746,9.568545732,9.940893908,5.618834209,9.737214011,BRCA
6.932040865,9.119467449,8.106564412,6.99379720133,6.56170518933,8.902715114,9.3402805695,12.42339047,11.02111204,7.098982487,8.961436038,9.30874921,6.486236204,7.064530251,10.09936791,9.689251596,5.873574072,9.430484502,Control
7.828646059,9.9593763655,8.217813694,7.78974217033,6.482152503,9.364802828,9.9057061345,12.19349773,11.34089896,6.517673816,8.771812245,9.392951213,6.900568353,7.398275809,10.068557,10.79360354,6.407272544,9.836169177,BRCA
7.766597025,10.267476237,8.492254916,7.77215312133,6.200695205,9.225617845,9.695557962,12.31595909,11.14633337,6.645878602,9.146391192,9.308419312,7.978740664,6.747357606,9.813452991,10.48635768,5.967693869,9.274011827,BRCA
8.446464186,9.7997208475,7.363480204,7.722346902,6.10968114167,9.789998625,9.4444225305,12.18094263,11.13855038,6.755291951,9.66947024,9.409094477,6.360281414,7.94040335,9.676966886,11.05900997,5.986815498,9.461173034,BRCA
7.066307529,9.5382640275,8.38961104,7.330861195,6.300815594,8.767655729,9.772207463,12.08367055,11.28537059,6.326074949,8.91062109,9.407990591,7.137147737,6.76042431,9.878403925,9.873298423,6.342790836,9.890925851,Control
6.957917862,9.570559114,7.635901506,7.472307713,6.28532725467,9.006284785,9.363165591,12.19128143,10.97608812,6.547978484,9.180550154,9.302502487,6.563429392,7.353303715,9.64691917,10.02337358,5.816478911,9.572511293,Control
6.41304026,9.711409994,8.799930061,7.62766303,6.66407784667,9.377037573,9.9886083205,12.38074251,11.73219511,6.114268757,9.410849402,9.363686411,6.693908988,7.190271935,10.21839405,10.90604899,5.862706313,9.359277986,BRCA
7.032489697,9.3314084195,9.14693845,7.61842720033,6.26573375467,9.663176089,9.882119588,11.50362218,11.25995523,6.092128797,8.426475613,9.605924446,6.663028337,7.770583167,9.772562477,9.956354783,6.591937891,9.682327984,BRCA
6.626516252,9.6882536075,9.948907821,7.577433657,6.530096174,9.174302247,10.201313868,12.54548466,11.67585684,6.016480301,9.227195422,9.544095621,7.509302192,7.011174481,10.26730203,10.42231215,6.043088135,9.247975637,BRCA
6.338607704,9.7609210625,8.957966184,7.87828070533,6.716571483,9.499816557,10.3151018415,12.57220763,11.58990637,6.083857569,9.319763063,9.361450983,6.557621173,7.218856528,10.29166028,10.79813582,6.139198949,9.420287182,BRCA
6.665624161,9.604040251,9.405897257,7.73119283,6.54506681733,9.240064511,10.2548934475,12.69228318,11.66436963,6.67359573,9.38991153,10.03976938,6.531931626,7.685521692,10.09627409,10.42665293,5.982201443,9.437263702,BRCA
6.43304759,9.2983458215,8.921179767,7.886893522,6.65048836033,9.723687019,10.2741650235,12.51339458,11.62683849,6.104132849,9.598481115,9.607700708,6.152189124,7.489448856,10.30144507,10.83473198,5.968558082,9.631113891,BRCA
7.880044356,9.332634508,9.424439853,7.24501045767,6.42372347733,9.195003719,8.543095775,12.94317143,11.67585684,7.371212794,9.391867114,10.34632843,8.657381985,7.934385467,8.402085935,10.44253953,5.567280188,5.893915038,BRCA
