ID	55902	2645	5232	5230	5162	5160	83440	5161	55276	7167	84532	2203	3099	125	3101	3098	126	127	5224	5223	128	230	124	501	92483	5313	160287	2023	5315	5214	669	5106	5105	219	217	218	10327	8789	5213	5211	3948	2597	2027	2026	441531	131	130	3945	220	221	222	223	224	130589	226	1738	229	1737	57818	80201	3939	2538	5236	26330	2821	DependentVariable
Instance1	8.6154488574	5.30303857733	5.259462074	10.338390488	12.12695617	9.49066094	9.563425638	5.4847177185	8.461204311	12.28113954	9.442218403	9.817791564	8.5486277015	10.96541655	6.873785904	7.421314376	9.6928862	6.262508033	6.953093871	10.2392001365	7.868808861	11.16600002	13.65917147	11.42353215	5.485933392	5.3128980706	5.564691589	13.80581744	9.07409354333	10.31880295	6.22979458567	8.17760709933	6.6011960975	6.4032298225	13.0288437	6.49377991	9.67274817933	4.721115721	9.305241607	7.7293581395	6.30281690133	12.6844159467	7.0297312535	8.622089465	7.5484266845	5.169936271	5.609704182	11.21708242	10.673781165	6.55532521	7.21985370467	13.90556143	10.485252783	9.462599978	9.302910139	9.213761077	6.633943811	9.261978018	5.342127098	4.993687096	13.34674991	5.09861497	13.05207472	4.973491563	11.56304622	Control
Instance2	8.4546626756	5.53179062767	4.756371482	10.27250685	12.06924173	9.103209852	9.386358915	4.9360874755	8.200838696	12.207276755	9.791114496	9.705218147	7.2752951695	10.78521972	6.491216266	7.25216743275	9.225400943	6.19947933	6.58267313	9.246767501	7.350146089	11.56061002	12.45678569	11.38356241	4.9998410805	5.0997063766	5.44742319	13.91614961	9.11365583033	10.51017103	6.03280125567	7.58182517267	6.243050775	6.056583232	11.95442182	8.012835586	9.48730933467	5.007208117	9.506050226	7.6284568965	5.79308330333	12.91939868	6.95254361	9.599439206	7.8569914225	5.301232095	5.946445035	10.97105152	11.969121125	6.70539325	8.221370482	13.59555882	10.019264947	9.514507509	9.05009466275	8.711943205	6.015254046	8.866630714	5.38534669667	5.272407006	12.74918966	4.9415322205	12.4173608	4.9607302205	10.75019637	BRCA
Instance3	8.1184164756	5.131792113	4.571523322	10.0744231775	12.10963326	8.960697854	9.512908878	5.738222109	8.457135749	12.76766683	10.09063551	11.01447057	7.4405797005	8.439977457	5.458620899	7.24124136325	6.558195394	5.1797990125	5.976026323	9.457144404	7.012460079	11.30927755	10.37227772	12.194507085	5.026218311	5.105550821	5.098043929	14.36769016	9.46470574533	10.63394452	6.250801215	7.737379153	4.9437518165	6.112002883	10.45871961	7.897121091	10.0707327307	5.641120592	9.787507202	8.025686068	6.25455083167	13.45214513	7.4917674455	8.809576125	7.662989518	5.057354142	5.970630084	11.32897515	11.543692005	5.9520009225	7.99531562067	13.83149977	9.46395718933	8.456345302	9.2216218775	8.729281802	6.347404892	8.82150385	5.14106431567	5.73478497	12.65578567	5.0246144115	12.5439804	5.371577087	10.62223972	BRCA
Instance4	8.3242083128	5.41224549733	5.2592351835	9.908934117	12.1006805	9.709342822	9.584831527	5.4247326165	8.602996767	11.959395845	10.49616	10.55781096	7.744375252	9.933831202	5.78869305	6.9620171695	7.149216488	5.3573935195	6.480229268	7.5216111065	6.513100351	11.64123906	11.67143283	12.319046675	4.8555114345	5.020910304	5.464840793	14.42653276	9.417448674	10.727993	5.86264993233	7.29196366133	5.411271404	6.548599416	11.12925744	8.355550554	9.79074534567	5.322298864	9.825825817	7.864109809	5.58264868933	13.3430374267	7.5775286035	9.001310457	6.9844923825	5.801553978	6.528106825	11.31322333	10.9735793315	6.112273416	7.63547782267	14.26291555	9.60250727633	8.121716271	8.72951368675	8.239194094	5.633294061	9.233003119	5.12548806733	5.264171629	12.62461163	4.868678918	12.11865571	5.041684185	11.00318779	Control
Instance5	8.5402300052	5.381060378	5.1478252585	10.232792699	11.98934847	9.866278672	9.118526579	5.614453824	8.369075052	12.58298471	9.970480225	9.992853784	7.708490746	10.54993411	5.48205062	7.11097001925	8.718559525	6.084648569	5.513025813	9.8878031485	6.877379619	11.09066178	13.18229429	11.80913255	4.2992318645	5.5222750642	6.026142315	14.29545473	9.345289786	10.59491265	5.975337572	8.07156570167	6.487691694	6.81576014	11.84647188	7.237929634	10.150820744	5.084076226	9.423531492	8.020338248	5.67186819433	13.5577100067	7.17264948	8.518260836	8.0275349605	5.038053386	5.854002662	11.8054921	12.419934235	6.522064276	7.319924328	13.57945564	9.31012465333	9.880142578	9.2267888725	9.505246433	5.673988298	9.017637407	5.36637566267	5.287630431	12.63275562	4.969105223	12.73257984	4.7650865215	10.69578097	BRCA
Instance6	8.5381748902	4.78029427967	4.921497711	10.836185255	11.62476132	9.569818176	9.329281228	4.8087685705	9.459688332	12.57389598	9.266119565	10.73619497	8.2776170305	10.03551433	8.361890192	7.27924073425	8.716211674	5.779174922	5.81083589	10.675590878	7.695265054	11.05254447	13.03513077	11.679923925	4.8914047755	5.278206775	5.670735019	14.66897057	9.18855636267	10.59454415	6.368864008	7.67560415833	6.3510124755	7.224949571	12.28941816	7.322516605	9.70397243633	4.715910134	9.909466033	7.9038572805	5.66491256067	13.38763503	7.0959895645	8.960350342	7.5936521135	5.10518698	5.69000583	11.07836451	13.47778484	6.7644955215	8.604694593	13.83559602	10.2091594633	9.797224244	9.674859359	10.04101607	6.300403471	9.861979055	4.90271696	4.997982479	13.34674991	4.996658248	13.00468928	5.314477714	10.84878354	BRCA
Instance7	8.3440081242	5.24441804267	5.1032265	9.5119033295	12.045241	9.023671978	9.132211242	5.5418023855	8.110210699	11.58436785	9.382883972	10.35594598	6.820861544	7.873876433	5.69405225	7.07306347475	6.194663913	5.4084174235	5.832707292	8.181704127	5.86196234	10.75224706	9.616503414	12.374971035	5.0049477195	5.3893093744	6.272028439	13.98232431	8.978490321	10.5358394	5.515130336	7.10096244633	5.0486747065	6.265901599	9.234794159	6.944393257	9.52506304367	4.713162871	10.15138482	7.727224778	6.061761426	12.7194158033	7.369407483	8.386661295	7.4518768055	4.904497645	6.335440044	11.03470976	10.5644352525	6.24958932	8.44327070033	13.96600025	8.441678221	9.065962091	8.4091391935	7.325532861	6.009555025	8.347622614	5.440760277	5.499615714	12.29328779	5.3906557965	11.57190206	4.9229992715	10.50240945	BRCA
Instance8	7.8220650316	5.44014183767	4.7048661665	10.4821506555	12.31194418	9.394463297	9.740392623	5.461571185	8.761568788	12.56799589	8.494986676	10.49325532	7.287694177	9.812803484	6.59332062	7.13942682425	9.137478628	5.379819241	6.206043042	10.413939738	7.793800193	11.4091179	13.10298289	11.9777839	4.957878909	5.1581699328	6.238171237	13.83906107	9.65468838467	10.51059634	6.26260167333	7.17891887367	6.034652891	6.2403037255	11.61805062	7.126784799	9.86564909733	5.447753778	10.1150993	7.761687468	5.74430319833	12.9823389233	6.629421509	8.567633975	7.946934068	4.918399651	5.757697518	10.95206435	11.82649119	5.893283963	7.26190433267	13.93264756	9.756458509	8.996417789	9.4386490915	9.130455455	6.789080796	8.893893904	5.198709621	5.368952732	12.76570158	5.5340522185	12.2754728	4.475268063	10.36033166	Control
Instance9	7.8515227798	5.20127672467	5.031119876	10.4653746555	11.94385185	10.1276143	9.484878832	5.403268465	8.758657228	12.990043025	10.28274128	10.59030193	8.1547705925	8.050530436	5.425183376	7.363162919	7.163325442	5.286166152	5.947555852	9.9792781645	7.384915658	11.08348284	10.81594784	12.239160505	4.7447056715	5.1628675654	5.889723735	14.46406102	9.130174211	10.57966976	5.89118844933	7.64453556567	5.1194799475	6.926570309	10.9270559	6.989255759	10.0784559203	5.218598349	9.912478141	7.9598679655	5.34137042367	13.7230500567	7.624277507	8.524131399	7.792416859	4.920187583	5.531234258	11.9524629	11.30983503	6.10688938	8.58381873133	14.24390588	9.25164354567	9.141098813	9.2676526785	9.439182162	5.976026323	9.030143702	5.239130909	5.442455259	13.03973478	5.0975948055	12.13760287	5.40757463	10.91468805	BRCA
