ID	29986	7780	64116	7781	23516	27173	64924	169026	148867	283375	7779	55630	7922	55676	29985	57181	25800	DependentVariable
Instance1	5.51286784	5.3719111385	7.945380115	6.508591568	9.237718535	11.63896089	7.42359036275	5.551986008	10.8849167	4.845504173	7.670390317	6.13717760167	6.90980073	5.8848398825	8.45713426467	7.822253937	9.977352828	Control
Instance2	5.272407006	5.391288864	7.416380094	6.493339608	8.520403709	11.61468237	7.3187644515	5.305433649	11.19005631	5.521373712	7.0284551455	5.829782052	6.578504214	5.6347907735	7.984585417	7.281144442	9.282692279	BRCA
Instance3	6.165314669	6.343871144	8.023580623	6.285638602	9.006046297	11.75880629	7.61397014875	6.651414562	10.75543866	5.190428437	6.915674034	6.186777119	6.4920726355	5.9287985345	8.61625597633	7.580562199	9.8147470395	BRCA
Instance4	4.92244912	6.2996631175	6.6836240505	6.979113971	8.762250076	11.49792431	7.15925037975	5.754627826	11.33541843	5.072117861	6.1062460765	6.40419868233	7.1447332125	5.5283107075	8.38537217033	7.575787159	8.7376236385	Control
Instance5	6.657215268	7.8166804215	8.2975958675	6.418532045	9.136774003	11.57831621	7.67936424275	5.641409649	11.08301405	5.458948931	7.235130449	6.188114085	6.7425949565	5.604541363	8.42176354367	7.769244655	9.772124792	BRCA
Instance6	5.94146509	5.23914898	9.145222526	6.664806802	9.878281298	11.44400817	8.04541452825	5.206341637	11.08650467	5.524354632	7.910038365	5.809312255	6.600066487	6.0275078965	8.406476574	7.97200492	10.1448920925	BRCA
Instance7	5.79064906	5.493341165	5.766649463	7.873876433	7.863769878	11.03341975	7.180343436	5.72962839	12.1278268	5.701348918	6.771950497	5.99142993067	7.396089416	5.449610566	7.99577067533	7.243509918	8.2547294505	BRCA
Instance8	5.692100223	5.333522519	8.4683291645	6.92202275	9.257317784	11.84964955	7.757395365	5.261917434	10.74199802	5.632130956	7.468864969	5.94701984467	6.5768553575	5.8944169375	8.21093983167	7.109938036	10.807950895	Control
Instance9	5.773476345	5.200469216	7.465204609	6.471476576	9.139564862	11.66148208	7.45045382825	4.920187583	10.6623838	5.316518	7.677275429	6.11354048767	7.2746804675	5.661445564	8.577650556	8.061737221	10.111184766	BRCA
Instance10	6.221350881	6.1575227615	7.200159023	6.892090812	8.548572569	11.4316675	7.315365068	5.353156751	11.52942337	5.029686155	6.7023029305	5.81250177733	7.035585071	6.0060204585	8.62047820133	7.166843776	10.079636319	BRCA
Instance11	5.251919058	5.9703301275	6.6592465895	7.269082544	9.059994085	11.37897501	7.34448335125	5.851693612	9.733693756	5.427950757	7.2585766345	6.426806244	7.8430483605	5.606287136	8.97271915233	7.709068515	8.455847337	BRCA
Instance12	5.566214857	5.475650426	8.194248453	6.286239501	8.909121384	11.55255397	7.8367940395	5.551986008	10.78521972	5.466310006	7.5647508745	5.70500725967	6.9233262025	5.7354394735	8.36452825733	7.383015446	9.799457	Control
Instance13	6.232090496	5.314909669	6.4804622305	6.263509238	9.215606482	11.44994835	7.702359708	5.527485802	10.51367853	5.731055078	6.906534776	5.81912478933	7.184422501	6.022519773	8.50789751833	7.188195976	9.647771709	Control
Instance14	6.191903727	5.8043360175	6.432190361	6.557659462	9.781614263	11.49251933	7.35614160475	5.154627002	10.95648527	5.731598207	7.0000156495	6.25085761533	7.071154857	6.078230581	8.87380415733	5.812762128	9.34628999	BRCA
Instance15	6.26987998	5.764993229	6.8687010025	6.451215749	9.367535494	10.87277127	7.15627181175	5.379907907	11.22456868	5.931453333	7.10400608	5.91740542367	7.739661202	5.8909251275	8.48676670333	6.845681744	9.4889400245	BRCA
Instance16	6.58789422	6.3059408355	6.753929738	6.875476373	9.32491247	11.67671314	7.28339706125	5.224977213	10.93533103	5.767529834	6.812575415	6.35620181667	7.1752218525	5.991951091	8.78891562	6.07692847	8.709571495	BRCA
Instance17	6.340389243	6.0893764375	6.0552518715	6.090435997	8.930930318	11.72569442	7.2589408905	5.38008113	11.09221886	5.965386767	7.2473537015	6.31881480267	7.255720786	6.125967169	8.884713869	6.099195905	9.339199592	BRCA
Instance18	5.838454683	5.896224785	6.396212449	6.561330433	9.466168826	11.67358746	7.4630380955	6.328679975	11.25129616	5.371568663	7.326850538	6.51883016767	7.574796289	5.6372788705	8.87853262967	6.462793134	9.2738175235	BRCA
Instance19	6.250208987	5.305185534	7.3136454075	6.528263138	9.120679254	11.75448264	7.370696348	5.479789356	11.27393851	5.816350905	7.5638446045	6.51737340467	7.302939315	6.0725860005	9.03967664967	6.158968739	10.3867081445	BRCA
Instance20	8.046116026	6.09344211	6.9172650215	7.482729569	10.46111646	11.82418918	6.5000866535	5.52701656	8.28912106	4.632300425	7.0768541765	6.349082093	7.693399828	5.7792652915	8.48030528167	5.706262025	6.8579148015	BRCA
