ID	4855	4854	83464	4853	4851	55851	5664	5663	23385	51107	DependentVariable
Instance1	10.24684186	11.67803681	9.28073663	6.47439573025	12.1006805	7.85418446	9.287368939	5.97550771	12.35200901	9.8034507165	Control
Instance2	9.128046616	11.65330651	8.990792608	6.07531273025	11.57672774	8.007365293	8.958634886	5.96330215025	12.3915122	10.373161202	BRCA
Instance3	9.018729528	11.01404508	8.572833904	6.102078177	11.43412272	8.046293407	8.766965673	5.86020366425	12.49206041	10.55788277	BRCA
Instance4	10.23091542	11.66997027	8.780237192	6.06609324425	11.4373387	8.565864767	8.721959205	5.477997281	12.29564706	10.6562416645	Control
Instance5	8.698731684	10.97842288	8.22395478	6.688592839	10.60435889	8.24340147	8.682355131	5.78268625175	12.07584355	10.5270256435	BRCA
Instance6	9.245874202	10.65453335	8.226052227	6.58571501825	11.53538974	7.116710762	9.2630948055	6.565515535	12.40979539	10.36141071	BRCA
Instance7	9.3715867	11.77608148	8.968869163	6.38240255	10.50583912	8.304922952	8.2969169135	5.6355146775	12.22777395	10.053243219	BRCA
Instance8	9.271183522	10.90352059	9.223061158	6.54827450925	11.06222513	8.14845259	8.3767629335	6.26570107825	12.51068142	10.2539369065	Control
Instance9	8.674157944	10.75902287	8.243603782	6.3229155455	11.03013967	8.126008927	8.676345731	5.95599859375	11.97218475	10.6600607145	BRCA
Instance10	9.467881187	10.91869949	9.411500991	6.3463999045	11.34861214	8.586221609	9.0032099535	5.81416326725	12.00461736	10.526586781	BRCA
Instance11	9.011787117	9.921350458	9.310499818	6.17863476125	11.71105832	8.273400639	8.9970047755	5.51524345425	11.4905076	10.4808254045	BRCA
Instance12	9.266400712	11.15565329	9.026247551	6.64354148875	11.5412565	7.872984353	8.699927465	6.0186927045	12.32990291	10.1499503605	Control
Instance13	10.26076112	11.46972335	9.026455058	6.5459896465	11.58622772	7.848812458	9.186872249	6.37093082475	12.41466417	9.948206306	Control
Instance14	10.39664254	11.53607976	8.84910881	6.21965945325	10.56679164	8.234722994	9.080600238	5.9011386295	12.37838706	9.364328005	BRCA
Instance15	10.23521879	10.89883964	8.526402526	6.559325653	11.80861644	7.38530403	8.8414528825	5.53542732525	12.68387193	9.253215985	BRCA
Instance16	9.150877671	11.25229009	9.068416299	6.32952449125	10.76621026	8.374116947	8.892368949	5.8757640215	12.42627007	9.4198164235	BRCA
Instance17	9.313586622	11.37859847	9.327003038	6.41300349325	10.62072869	8.137261592	9.054738506	5.93850058825	12.64414927	9.3788844875	BRCA
Instance18	8.986027686	11.22308177	9.265123395	6.13940245875	10.83272413	8.396445439	8.9906623545	5.5046755875	12.8865864	9.374679717	BRCA
Instance19	9.020202927	11.29699664	9.438719677	6.3894120405	10.22614155	8.411575733	9.103584235	6.1245275735	12.66081938	9.4793211155	BRCA
Instance20	10.38895127	11.5568558	9.391867114	6.554495297	12.2658041	9.789346622	9.3538118845	5.94066521875	12.95454627	9.4943029505	BRCA
