ID	114791	10844	121441	4926	27229	7283	85378	891	27175	10426	983	DependentVariable
Instance1	8.593018612	10.88054035	6.8226328225	9.9785357775	9.597587563	7.6199287775	7.170628952	5.331285345	10.04312339	6.41625338	5.5594032075	Control
Instance2	7.073662604	10.75842751	5.960093228	10.6018557185	10.21214407	7.688831127	7.23450563867	5.309804873	10.26782285	6.142317062	5.1000844475	BRCA
Instance3	8.830325945	11.35948893	6.1586725245	10.5194448385	10.24134003	7.3591374765	7.28343146567	5.932280461	10.26146944	6.774659006	6.018363896	BRCA
Instance4	7.497774262	11.26574119	5.499074656	10.442016245	10.42026583	7.77912135475	7.53965676	6.555360353	10.44201071	5.36790503	6.0392399955	Control
Instance5	7.679499672	10.85995812	6.5937257225	10.721269778	10.14559503	7.34026717375	7.21461238433	6.520190915	9.861800757	6.114372881	6.028693113	BRCA
Instance6	8.086854242	10.87516208	7.4413591625	10.818683695	9.991437211	7.46187222275	7.63242210733	6.429495141	9.367726587	7.283507727	6.0648074825	BRCA
Instance7	8.025390316	10.61958751	5.498485073	9.8601645185	10.53976977	7.45674833	7.18476910867	7.168173481	10.03326851	6.08884719	5.427401159	BRCA
Instance8	7.344298405	10.37287897	6.4788819545	9.825258058	9.250826081	7.32252578375	6.993546587	5.149148835	10.07119456	6.550751113	5.6375433755	Control
Instance9	8.361407734	10.99992623	6.836956373	10.482321096	9.628364027	7.50180900625	7.59118313867	6.342257494	9.895348494	6.389657687	6.505547144	BRCA
Instance10	7.036891003	11.21259383	5.999467511	10.603531994	8.907657669	7.53599395475	7.58196376933	5.2209212	10.05275181	6.262194115	5.4053195205	BRCA
Instance11	8.380851855	11.64933041	5.172486578	10.799139805	9.336507187	7.3563565505	7.84972643567	5.842357415	10.49296002	6.554209422	5.220752803	BRCA
Instance12	8.495976037	10.51117475	6.4411812175	9.8907592605	9.519735078	7.3585839405	7.295925651	5.585571947	10.01751175	6.446674439	6.0055657725	Control
Instance13	8.383867477	10.61845	6.5591830185	10.2003369875	9.2623422	7.5665836745	7.374151601	5.639963781	10.22662928	6.37173799	6.0129300215	Control
Instance14	8.243960734	11.00615443	5.959853238	10.834046361	9.421265976	7.77117905175	8.59881978467	5.135464327	10.85631291	6.589205911	5.5090344575	BRCA
Instance15	7.938390374	10.89094843	6.329591501	10.1430496405	8.332865804	7.60831752775	7.77396659467	5.666480557	11.01654387	6.933280874	5.6287591775	BRCA
Instance16	7.673664405	11.07134187	6.0079606575	10.5241223415	8.825086879	7.654679582	7.89715059167	5.51460459	11.44205205	6.60674248	5.441586912	BRCA
Instance17	7.444975776	11.13121409	6.0306218675	11.0453916475	9.056218477	7.6673958165	8.223299705	5.524354632	10.87349431	6.830677214	5.6210469815	BRCA
Instance18	7.886765226	10.88094205	6.12909465	10.0370622755	8.974530119	7.95510947425	7.65846059433	5.588273328	10.73828676	6.581129481	5.8102462945	BRCA
Instance19	8.339650867	11.09669228	6.325951079	10.851170535	9.261978018	7.834358005	8.231995049	5.759562832	10.79666855	6.751614769	5.34095673	BRCA
Instance20	8.408118602	10.71381632	5.7399615055	10.6853861175	8.192984556	7.8854041065	7.15643662667	5.101619875	11.37562067	7.03100122	5.46625573	BRCA
