ID	22978	5436	5169	5437	5167	5435	7498	5438	5439	54107	159	158	5634	10201	51082	87178	5440	50940	10714	5441	203	654364	204	205	23649	84284	124583	270	272	271	4833	3000	4830	4831	471	4832	10623	1716	10622	10621	58497	5142	56985	5143	5140	5141	5146	51292	318	5147	5144	5145	5557	5558	26289	2766	8382	27115	8654	57804	2977	2272	109	108	107	5422	5139	5138	5137	122622	100	377841	5427	5151	5152	5153	53343	5424	9615	5425	5426	5158	5150	5631	64425	10606	84618	5431	5236	11128	5149	5430	5148	5433	1633	5432	114	115	122481	112	113	111	55276	8833	55811	51728	50484	4860	84172	5136	246721	3251	2618	9061	9060	196883	56953	3614	3615	171568	548644	25885	2983	55703	2984	5313	2982	5315	9583	2987	2986	3704	132	646625	9533	56655	6240	6241	661	51251	8622	84265	4907	4882	4881	10846	955	954	957	956	11164	5198	953	353	93034	221823	5471	30833	29922	55821	30834	DependentVariable
Instance1	9.906646791	11.06244102	6.60674248	10.33896506	7.490030794	12.07353083	6.350767395	11.03306523	7.484019523	12.09842044	9.5476228025	11.70928645	8.5552550505	8.9060212165	11.24585035	10.6733343865	6.365977347	4.73982093467	7.2083497295	9.950818724	8.502494829	6.86090423	9.48158458233	7.58212039633	9.058425498	10.09896674	10.32215382	7.38961225	5.52985442225	5.16209216667	11.76088636	6.089906589	8.353270084	7.754491566	11.58929079	11.49792431	11.20928598	9.3864340305	5.387685194	7.249542819	9.0557848	7.0086621455	8.476848581	9.970837406	9.641781332	5.916841601	5.213358218	8.350100294	9.397972989	8.730589968	7.479903767	5.577437325	7.9259666445	5.97561041567	7.13042064833	7.538462746	7.572209693	9.680329247	6.64667483367	8.824450546	6.934372381	6.422910471	12.63069834	7.149597572	8.2081635635	7.122160823	5.97762982	9.908242911	6.400884238	7.00916001233	9.086873394	5.594436856	7.168850407	6.866067198	6.7833815015	7.91184304	7.61953936867	7.558728975	5.599623716	12.66507944	7.905163024	6.63172683	6.95513716167	9.997652699	9.709590464	9.020020571	5.980374532	9.502643438	13.05207472	9.8043528365	5.927073476	11.4871292	6.32067026	9.588630847	7.794851492	9.734545643	5.645450388	8.748277668	5.346435058	10.327292123	7.377212971	6.614529956	8.461204311	10.20626383	4.917445181	8.232374306	6.7727345325	9.692598558	7.330403606	7.51070125725	5.9692625635	9.8149994075	8.06803691033	9.4235856285	11.19567996	10.97207892	6.325985037	7.109460079	12.14433968	7.18041707467	9.296423637	6.059945345	7.789959259	9.364594933	5.390436614	5.3128980706	10.1476658045	9.07409354333	8.290342754	12.30454677	5.7109519	9.0173118705	7.436573073	6.114997467	9.5565740325	12.18335943	12.07757191	4.443820456	6.894093582	9.284095409	9.692815199	11.75195417	8.013882508	7.535528457	5.261729425	5.069331698	8.526902311	5.2997733295	6.649044608	7.071458255	10.25957296	8.031881916	8.399428676	10.2846063125	4.8950638875	5.946749	8.620110863	10.91047056	7.1390408035	5.53372481433	9.033630447	Control
Instance2	10.39822827	11.20928598	6.546165695	11.03103278	7.368334299	12.14356347	7.94301456	11.31379869	6.750074255	12.28769659	9.6123935465	11.59532989	8.7771740465	8.9715185885	11.464696472	11.263371418	6.504704302	5.16885035533	7.3078710955	8.536044277	8.292230886	6.547747191	9.79256887233	7.76313296867	9.413279443	9.27436716	10.69742832	7.595390134	4.9417720545	5.66617813767	11.23391938	5.730104109	8.50448489433	7.8367885654	10.95576997	11.5568558	11.33246195	9.834607654	5.1376999325	7.575484648	8.874290659	7.6260947615	8.617679698	10.3592945595	8.20808938	5.808134829	5.268108014	8.40855910733	9.965537021	8.183475504	6.790124051	5.545359333	7.9503875055	6.06639047267	8.47332844233	7.849500691	8.31858927	10.34225558	6.78487277167	8.865378449	6.86647878	6.020930644	13.03258307	6.461320332	6.3425008425	6.409474951	5.636777762	9.612320761	5.76593995	6.77223276467	8.635646596	5.449964401	7.041826475	6.25963744175	7.255014785	6.962552276	7.15527084667	7.88603356	5.301232095	12.99332148	7.56639873	7.712339773	7.45363871	9.661480233	10.1054319495	9.08656909833	5.143343669	9.076489033	12.4173608	10.498619	6.049092297	11.94573106	6.306066817	9.975440003	7.2347296775	9.498501844	5.65593226	8.080472632	5.254944744	10.2384186075	7.013074525	5.841225451	8.200838696	10.02877671	5.091500179	8.821854583	6.530101884	9.25541878	8.102501307	7.302862322	5.6230671195	9.9325975015	7.69135888233	9.7956829945	10.23700709	10.9073904	6.508829224	7.00556198633	12.72208073	7.50315837667	8.686203838	5.810964386	7.029069425	9.290140483	4.789483203	5.0997063766	11.1310814055	9.11365583033	9.234794159	12.3968015	5.028581582	8.9732977025	7.14692654425	4.494877856	10.167654931	11.96427598	12.36339568	4.95444207	6.900809838	9.5152625605	8.769538163	11.53538974	7.951694331	7.5095538315	5.492262803	4.92755012	8.2196559425	6.314949588	6.724483583	6.7855245155	9.924167126	8.705564246	8.131781256	10.41973449	5.400356387	5.3321060125	8.290227544	11.30718958	7.2879478085	5.681081994	9.46660485367	BRCA
Instance3	10.5013399	11.27344029	5.879712657	11.02625388	6.928136739	12.38193096	8.714658623	11.43055462	6.90941648	12.41833894	9.7215995865	12.23463043	9.288987114	9.10188464	11.549943721	10.7250661535	6.401780305	4.976722506	7.33191487	8.618450775	7.788622299	7.150689453	9.672572455	7.32570841133	9.650235514	10.09517319	11.12769149	6.463855889	5.440003636	5.508637273	11.78170407	5.868397398	8.88242373233	8.407538505	11.59290561	11.65981099	11.60457421	9.940736117	5.2427211675	7.152236984	9.102278306	7.5927457605	9.001190806	9.5510153285	5.72110688	5.788040457	4.96764272	8.753262552	9.938931883	8.595072003	6.283834401	5.241660263	8.517100268	5.72399821567	7.78303006933	7.518242268	8.541388151	8.484451476	6.35974452	8.72987657	5.42627419	6.709225575	12.19349773	6.767195028	7.5711783515	7.180493836	5.258529523	8.117774412	6.385953509	6.368644342	8.321388251	5.438651905	8.010949209	6.183864086	7.39797481575	6.804231473	7.61074229633	8.575114814	5.917677146	13.23568448	8.099283532	7.762599838	7.79429984867	9.841556928	10.874579065	9.50679227233	5.770175754	9.480992671	12.5439804	10.405535215	5.655216748	11.65775177	6.106856683	9.936402792	7.55618079	9.55547611	6.0290173	8.026856932	4.95444207	9.769915947	7.338293201	6.323194968	8.457135749	10.84461576	5.515393331	8.756123553	6.2067188335	8.66705043	7.9527385875	5.959958017	5.4432550745	10.2171466125	7.803674043	9.985973555	9.193846343	9.496554786	6.78934168	7.10735653367	13.45429804	7.97371610967	8.39528898	6.241654902	6.509304419	9.591859431	4.924350826	5.105550821	10.892111464	9.46470574533	8.546914832	12.23093318	5.359671604	9.6804527105	7.3406830635	4.620332194	10.62316706	11.79461296	12.44065386	5.605858198	6.986414135	9.736617121	8.0967834595	11.08706186	7.020066336	6.922992811	6.294120428	4.6167561885	8.8837136495	6.077829494	6.615081971	5.796846089	9.992039425	9.018381808	8.380224159	11.167651705	5.4349492835	5.578770231	9.23553628	11.48278541	7.89028466	5.51426438733	9.57131502533	BRCA
Instance4	10.88836296	11.08706186	6.082580853	11.73846187	8.096110446	12.34948589	7.607850191	11.62261253	7.827852559	12.60891324	8.856270335	12.55220564	9.5911580765	8.564686567	11.93111194	10.859026472	6.648325671	4.97277274233	6.472480484	8.674016666	7.593299842	6.671191186	10.0813840367	7.62153324167	10.18060575	10.20019398	11.31992061	7.171229662	5.437023285	5.39082822733	11.42477793	5.460424154	8.61081870833	7.815186903	11.75448264	11.73732458	11.57740772	9.8846707345	5.094490614	7.831847361	8.929821412	7.28363888025	8.751779294	9.922303231	7.437629589	6.20496783	4.944168843	8.59526600767	10.3582567055	8.773239058	5.797150007	5.312711681	8.4986833315	5.36854192167	7.106772301	7.93180289	9.010990369	9.173846456	6.23314617367	9.24062507	5.470383322	6.750208278	12.23565236	6.763813641	7.0913602235	7.023923823	5.312711681	8.771812245	5.956702124	6.515340765	8.618937076	5.05040327967	7.627900667	6.413583568	7.80828946925	6.450638557	7.07937720733	9.123553123	4.754101184	13.52549699	8.251862414	6.462097831	7.08471651867	9.520845097	10.629892494	9.70946775067	5.208879341	8.607368346	12.11865571	10.250042477	5.568952692	11.94385185	6.859631454	9.42569906	6.9443344805	9.5760667495	5.876032641	8.120096744	6.118843116	10.3820872935	7.478529234	6.331145921	8.602996767	10.81469083	5.224205518	9.253954487	5.6898668955	9.626585664	7.9984599765	6.01900601475	5.5210002265	9.1659038605	7.488430529	9.664790355	10.14854685	10.39270411	6.029900759	7.18314271567	13.2092074	7.510065876	8.006341684	5.963942952	6.97286817	10.23508114	4.570257032	5.020910304	10.3944951825	9.417448674	8.068793222	12.38307791	5.903768142	9.8448320475	6.6570584775	4.42789603	10.513492295	12.17272761	12.80008194	5.525294697	7.782574222	8.7382979845	8.5870713525	11.51246655	6.574181472	6.6133986755	5.182703468	4.871338846	8.596030608	6.7163281625	6.737893326	5.828640961	9.930530795	8.960350342	7.748278612	11.02357489	6.1029119045	5.2180270275	9.075560123	11.93949851	7.300630567	5.243229488	9.30481310567	Control
Instance5	10.48569377	11.3442156	6.381807349	10.79386361	7.431708874	12.13760287	13.38150649	11.5269639	6.693630261	12.31128435	9.7284822005	11.78113439	9.8233013015	9.5912813715	11.566212065	11.002585266	6.908516092	5.562909126	7.2216641085	7.919118257	8.738583034	7.290620516	9.812186321	8.483007243	9.590110341	10.257176	11.34861214	7.78560143	5.53521304425	5.48316866233	11.44807772	5.541492575	8.33329569267	8.3137721662	11.27014362	11.37562067	11.28654637	9.73574804725	5.5087636715	7.400753782	8.8976497	7.98537344725	8.914176655	9.822630009	7.612317708	6.152036976	5.397641479	8.78451801467	9.925165791	8.969617568	6.745106629	5.045717348	8.3791173545	5.95280065933	8.19561097567	7.667078047	8.203655262	9.357591109	6.51029954767	8.91062109	5.804912672	7.04712698	12.7347446	6.854560258	7.084991265	6.9330908945	5.764215595	8.614950082	5.699476154	6.829527269	8.133631753	5.25549039033	7.098298285	6.52401810375	7.118745696	6.344522837	7.505048112	7.821010387	5.358792935	12.73729283	7.31664612	7.436068379	8.00158328967	9.576399845	10.5917539385	9.278796971	4.509722249	9.566592153	12.73257984	10.208315995	5.010792423	11.82274022	6.548595085	9.787507202	7.193690502	9.5036457565	5.824138541	8.28785217	5.507327868	9.671974648	7.297193996	5.680472929	8.369075052	10.59878323	6.212477538	8.807557082	6.5280698655	9.338569892	8.015862385	6.74562531875	6.120651217	10.166450049	7.66646509333	10.4763881945	9.619688628	9.358629843	6.555513741	6.978737646	12.86854581	7.962433783	9.707877238	6.07093198	6.980399882	9.122466386	5.263044971	5.5222750642	10.9859950995	9.345289786	8.298797049	12.4865699	5.502084908	9.3128864575	7.3490163655	4.965450983	10.43283582	11.84868564	12.43084983	6.326164856	7.464221286	10.558272268	8.812023461	11.62934992	7.625783943	7.016823757	5.607338636	4.971924823	8.592496972	5.778661252	7.685556733	8.72542816	10.00561091	8.825086879	7.965035512	10.962011615	5.0844784145	4.8363480595	8.962217233	11.28286272	7.566769279	5.523410528	9.343609953	BRCA
Instance6	10.09998588	10.31037169	7.581447523	9.875964751	7.628830314	10.92233559	7.77185443	9.599160216	6.361510132	12.64120964	10.562819107	11.69454954	9.1342986655	7.912252775	10.8946986805	10.990779129	5.738505243	5.599839063	7.523174648	7.686957644	7.7743936	6.690979665	9.3927757	6.955817968	9.225973251	9.435228075	10.59629253	6.340122152	5.321740441	5.29014491967	9.879660254	5.930448326	7.975737601	7.381597763	11.31701417	10.5927189	11.2838525	9.2469163055	5.15526288	7.40164993	8.721399256	8.29800503325	7.823703392	9.8734032605	9.215897647	6.088423213	4.90990658	8.23728429667	8.504142234	8.477749287	7.562015554	5.30196368	8.4061773715	6.237969269	8.40178766233	8.389159281	7.446423993	8.034332831	7.264225577	7.992656742	6.500607385	6.721649923	12.65857307	6.543500233	6.50402659	6.8500213875	6.182201277	8.513087147	6.304424909	7.06778512333	8.217983287	5.23667401633	7.395150919	6.77760722375	6.98630631575	6.787253282	7.74793874467	8.467973436	5.557510609	12.65702034	8.336909437	6.2694125	7.33607681867	10.4065003	10.1629373265	9.30535278067	5.159277237	10.07813116	13.00468928	9.945088254	5.797863326	11.63953303	6.147821182	10.20626383	7.8135609365	9.9366689445	6.352798794	8.529822044	5.804912672	9.753034207	7.806535324	6.872247394	9.459688332	10.57581366	5.294814856	7.778571841	7.459016473	10.89405437	7.2078869845	7.72772594175	5.6043359195	10.233049482	8.20934363967	10.2186578585	10.24019539	10.16002932	6.156543881	6.95766233033	12.97619003	7.87121052	8.854277104	6.340656284	7.353634535	9.056692662	5.479950992	5.278206775	10.6791897425	9.18855636267	8.490982332	11.84250171	5.603189575	9.0953431875	7.1141425905	4.639406925	10.116303033	10.82382918	12.11321645	6.953443134	7.002424408	9.7294624885	8.1617846955	11.08816233	8.440257839	7.1818287995	5.252865266	5.234845651	9.5408486505	5.3607837585	6.607852271	6.260559762	9.441326359	8.237976077	8.536228878	9.311417059	4.5827648675	5.2369523955	8.876809389	10.43684194	8.031403982	5.74630449467	8.02227111267	BRCA
Instance7	10.86957864	10.67974863	5.810964386	11.62683849	9.050175926	12.15346979	8.239337323	11.33246195	6.933398915	12.39881323	8.988691264	11.90579323	9.3427017465	8.9959715005	11.312399139	11.161406059	6.973327498	5.15292533367	6.6588492955	8.661565351	8.137837934	6.038980014	9.89970316267	8.37389055333	9.935902096	9.672814749	10.7921886	8.631760133	5.803419637	5.33349002367	11.02017803	5.814301269	8.83704525933	7.0343697216	11.60957135	11.42477793	11.7646924	10.4373536492	5.244422522	7.827423888	8.527663806	6.906668604	8.57025526	10.250764182	5.993341073	5.268482349	5.019714421	8.38940901367	9.8298716515	8.675799285	5.626739362	4.805564985	7.114956815	5.788693131	7.06717162267	7.312545209	10.05335613	11.47495072	6.3865566205	9.121676695	8.282047205	6.152898934	13.34505663	6.456482249	6.201503818	6.349361739	5.414821571	8.227833865	5.961514085	6.844981819	7.446217194	5.189827966	6.452575359	6.32307228525	7.8295650575	7.029787251	6.94393387367	8.346005182	5.250782787	13.63244094	7.690279365	6.413421135	7.20323881167	9.563930842	10.405068582	9.19443575833	5.025927152	7.728874776	11.57190206	10.7566257285	5.575925867	11.94707994	7.371212794	8.931979298	6.574167269	9.310331427	5.779661087	8.167494826	5.793903195	9.1297731835	7.967285529	5.057462456	8.110210699	10.42828194	6.381677589	8.45893061	6.8591110825	8.950804556	8.7832744555	6.68615010625	5.306370149	8.8978085215	7.24879049533	10.4604945175	11.71129928	9.341019005	6.299579521	6.984471973	12.0948349	7.182888171	8.146264608	6.00034443	6.952074702	10.36118197	5.301415026	5.3893093744	10.7570298015	8.978490321	8.595333135	12.28023003	5.717889727	9.1302418095	6.696314987	4.817637677	10.071555317	11.99297383	12.95796723	5.268482349	6.992431746	9.7555137595	8.5917536	11.68808867	7.484019523	6.911607909	5.472984221	5.661171997	7.2951013575	7.5110612025	9.200065551	5.4650806525	9.511051455	8.899554147	9.825285229	10.36134469	5.163737181	5.047847842	7.585190017	11.88149458	6.2653989755	5.174696481	8.89643655	BRCA
Instance8	10.20970043	11.18055585	6.789080796	11.02111204	7.030118435	12.42339047	6.94866253	11.33541843	5.975453214	12.0199261	9.8667531445	12.10010062	9.1979818495	8.558228249	11.564517125	10.312602083	7.098982487	5.284912099	7.325273656	8.961436038	8.17986074	7.221444838	9.52227834333	7.27320007433	9.369358036	9.978925319	10.67176022	8.058155641	5.542051272	5.40203589067	10.96869939	6.080130651	8.59221350267	8.0646141162	11.07399778	11.90213211	11.40309208	9.880035393	5.4773824495	6.932040865	8.912381254	7.5559315745	9.024198544	9.6349655985	6.926417944	6.001358226	5.313437469	8.698266317	10.137589407	9.442757511	7.368487091	5.144465785	8.4155051985	6.32473713233	7.541164971	7.578601249	8.270121404	9.910005977	6.41163224983	9.20124246	6.554209422	7.169627227	12.39966386	7.109938036	7.6188571805	7.048256226	5.814365364	8.566540366	6.238171237	6.66753475033	8.743488986	5.30917094667	6.995289824	6.424693941	6.84813536675	7.120344487	8.09209994067	7.539955806	5.247463545	12.59766508	7.956610113	7.8090464	7.44194851633	9.976514407	9.9477947875	9.14251381767	5.083438106	9.579754867	12.2754728	9.119467449	6.345365879	11.36417449	6.202570157	9.659501442	7.6913063075	9.9425822725	5.862458365	8.80888466	4.908346081	9.643814388	7.667823176	6.091811548	8.761568788	10.53323265	6.222848625	9.156570504	6.5351644145	9.030143702	6.9885442035	7.47864321375	6.2395210165	10.110040167	7.94081413333	9.4353695315	9.731616503	9.812386363	5.401401144	6.63447261633	12.58929307	6.99379720133	10.24459905	6.238171237	8.003660031	9.30874921	4.942762263	5.1581699328	10.670447779	9.65468838467	7.88859277	12.28213433	5.582112807	8.918078784	7.624434511	4.958159726	10.1825281605	12.10871075	11.78375755	5.540872931	7.064530251	9.667409219	8.1129663245	11.31960737	8.755289134	7.581444365	5.334149236	4.9477777585	8.531311367	5.7853527635	5.998427535	6.1053556205	10.1723466	8.290941698	9.076816348	11.04405508	4.968024817	5.1654508255	8.573761846	11.5155078	7.8975521205	5.24505638433	9.51073270533	Control
Instance9	10.54869216	11.62550351	6.456646518	11.34089896	7.335080175	12.19349773	6.74994022	11.31701417	6.260971855	12.5708958	10.0259546485	12.28491381	9.9351268305	8.848869308	11.68681288	10.7741084285	6.517673816	4.76716811567	7.244781381	8.771812245	7.861522945	7.821010387	9.83242813033	7.777765212	9.357783524	10.43894285	10.91737229	7.493537511	5.42342032575	5.295659432	11.41351702	5.826809832	9.27878913267	8.3232637688	11.55749974	11.65066148	11.48747845	9.81733611825	5.0990201605	7.828646059	8.899554147	7.849210548	8.793913049	9.629076299	6.254278102	6.319315918	4.636656248	8.85937791067	9.700156377	9.093306057	6.557123331	5.215495384	9.0643521695	6.02795948867	7.38587481133	7.589915367	8.569714298	8.951933873	6.19939925183	8.811664588	5.891790536	7.169527015	12.05932765	6.816347305	8.092918242	7.4543940705	5.731598207	8.314788419	6.101403861	6.42085294333	8.423768416	5.24592166067	7.782983675	6.3570308245	7.45071242675	6.507997257	8.01181850167	8.608200408	4.745656394	13.17297049	8.048106907	7.907192816	7.68777756767	9.817655681	11.04095066	9.60618490967	5.244897759	9.777995431	12.13760287	9.9593763655	5.430796457	11.48468963	6.153507065	9.969027107	7.3854032445	9.5458512545	5.813403636	8.17986074	5.119990277	9.557649091	7.357466507	6.099511534	8.758657228	10.9042999	5.287261033	8.689964021	6.489624237	9.510972362	7.844957294	6.33624571475	6.579894518	10.40614817	8.15213927267	10.525105689	9.993561549	9.898586698	6.694083165	6.91637538633	13.52808598	7.78974217033	9.667999034	6.263509238	6.948545732	9.392951213	5.210049084	5.1628675654	11.101606195	9.130174211	8.633432232	12.32274087	6.039309095	9.9566354525	7.56480015325	4.865685337	10.60652329	11.97488965	12.36339568	6.760856726	7.398275809	9.51716198	7.349165043	11.3029546	6.969476102	6.966235396	5.936526788	5.0310423965	9.3605936935	5.969229993	6.847092199	5.89587904	10.12880025	9.106668358	8.352927454	11.38681727	5.574872188	5.6136268725	9.401680126	11.41436827	7.915399385	5.50459128667	9.625758609	BRCA
