ID	3725	1436	9612	3265	1435	25942	1869	11218	1874	10014	23309	5934	5933	3066	2113	2114	2353	2117	DependentVariable
Instance1	14.72492149	11.73619062	9.760872578	7.4423513115	6.605429502	11.13168997	5.763286242	6.21830228	9.734451845	6.6664981655	8.368507689	10.97507253	6.5887453015	10.03057097	11.347398315	11.41166472	14.72004222	7.735964025	Control
Instance2	14.11502538	12.06323168	10.0093969627	7.8897640555	6.17163056667	11.40803792	6.058322584	5.989031828	9.822077285	6.8378488935	9.148261195	10.52975779	6.071126036	10.32139858	10.7001730025	10.99163187	13.75148289	8.192220215	BRCA
Instance3	14.41297137	11.61514235	10.2414610627	7.856102429	5.75855648167	11.75625619	6.031886566	6.343279559	9.687682355	6.4272338325	8.845098843	10.83866841	6.3904238705	10.48357425	10.477966646	10.21099428	14.33042537	7.415237106	BRCA
Instance4	14.08054111	11.64987825	9.99650003667	8.398114105	5.97830915367	11.27981094	5.460424154	5.36790503	9.569096629	6.6904173635	9.562443321	9.155963663	5.8400655215	10.86238187	9.740089602	9.486473611	12.01436934	6.635867278	Control
Instance5	13.43392773	11.53476504	9.86432586567	7.697637374	6.018804739	11.47254884	6.053008806	5.931866956	9.953272925	6.646989595	8.781803213	10.64154628	5.9923901825	10.84509426	10.733176615	10.45834538	12.40857396	7.214200409	BRCA
Instance6	13.80946823	12.2610269	9.99534691433	7.3388634815	6.35738866467	11.3382407	5.770572224	6.418700692	9.77568481	5.7156422195	8.348629823	11.31449844	6.522425026	10.68266132	11.377392445	12.10196099	13.96600025	7.36492502	BRCA
Instance7	13.91249272	12.17054643	10.019898556	7.9742866725	5.61686352333	10.89823124	6.146803484	6.44340411	9.957893248	6.127226145	9.627379359	8.685713418	6.099787242	10.79412363	9.7799175295	8.889231008	10.44201071	6.525290292	BRCA
Instance8	13.96294256	12.13760287	9.40777784033	7.7095138065	6.48155647233	11.23482808	5.920180882	5.582112807	9.817791564	6.259011512	7.969258616	11.2456925	6.370537735	10.51975691	11.058362421	10.89735788	14.08516788	7.375259132	Control
Instance9	14.44356588	11.25779165	10.1828814903	7.94496816	6.453235114	11.18114933	5.598879718	6.271841744	9.438246646	6.2641311135	8.410399542	10.61025923	6.41500878	11.06078055	10.495431606	10.22826589	14.82357723	7.470742495	BRCA
Instance10	13.15952927	11.92436912	10.13424536	8.148239231	5.614786977	11.14309317	5.672857555	5.813403636	9.542955006	6.719389859	8.959756483	10.23813036	5.7040748415	10.7059911	10.566511834	9.81654816	11.55023948	6.99802939	BRCA
Instance11	14.17314893	12.03158587	9.71978379333	8.198599078	5.47117669567	10.91737229	6.357820835	6.13976173	9.728426978	6.770007855	9.147091136	10.10583032	6.275458653	10.81229788	11.11168023	10.3910344	14.20597115	7.147131452	BRCA
Instance12	13.87385551	12.11865571	9.64927309867	7.4409667175	6.4643509	11.12462557	5.853877943	5.838328613	9.658908167	6.2132718515	8.380689546	11.19977372	6.064545157	10.75450781	10.9489001885	10.87659774	14.15265365	7.216506096	Control
Instance13	14.67256817	12.07175489	9.650336593	7.6537280945	6.39192184567	11.08759894	5.687208569	5.814108966	9.879453495	6.2837857225	8.169951457	11.11718547	6.3601540045	10.41875948	10.8943709115	10.94153205	14.61254488	7.424861481	Control
Instance14	13.48222565	11.62774602	10.5399980683	8.1909422715	6.03140516667	11.25679855	6.099827094	5.99379393	10.14178182	6.91939558	9.956710518	11.2641671	6.176179603	9.618973255	9.468951182	11.37964115	13.61588998	7.646632733	BRCA
Instance15	13.17144427	12.5850741	9.69454428667	7.2806843915	5.74386241533	11.35550818	5.927310565	5.68566776	10.33550233	6.5335608605	9.359464685	11.6799266	6.438639009	10.22292804	9.549904847	10.68752903	12.35733627	6.902921109	BRCA
Instance16	14.09890062	11.99675603	9.88162942267	8.539009948	6.125868763	11.88149458	6.0664182	4.795210185	10.08776153	6.9570606425	9.73802516	11.17614527	6.21660869	9.81654816	9.052157539	10.92486095	13.96294256	7.113901335	BRCA
Instance17	14.01211384	10.9270559	10.8669942003	8.146852134	5.97306390367	11.75000673	6.240701309	5.688048317	9.863040638	7.0306546165	9.689124896	11.07818102	6.2830805425	9.2623422	8.7459304675	11.36448778	13.92451704	7.295243466	BRCA
Instance18	13.34674991	11.94147143	9.74419115733	8.041917075	6.062103457	11.46296756	6.12918576	5.782219336	9.80023708	6.4570048145	9.036435421	11.10966436	6.482277766	9.794773703	8.9419318205	10.43144566	12.40276968	6.843422144	BRCA
Instance19	12.76004735	11.84327345	10.8745894117	7.888636145	6.27193894667	11.56061002	6.065072081	5.80723335	9.497528105	6.886594582	9.521345799	11.20683445	6.301718067	9.832961643	8.703942183	10.71697828	13.08977243	6.851502716	BRCA
Instance20	12.03663478	11.79269688	9.047381277	8.85628218	5.581131236	11.32299579	5.901899413	5.255700175	10.90179859	6.8797549975	9.512271893	10.99617883	6.411743172	6.718605223	9.2859300845	11.74226323	8.405238411	7.559685148	BRCA
