@relation thedata

@attribute 102 real
@attribute 182 real
@attribute 23385 real
@attribute 28514 real
@attribute 3714 real
@attribute 4851 real
@attribute 4853 real
@attribute 4854 real
@attribute 4855 real
@attribute 5045 real
@attribute 51107 real
@attribute 54567 real
@attribute 55851 real
@attribute 5663 real
@attribute 5664 real
@attribute 83464 real
@attribute DependentVariable {BRCA,Control}

@data
6.952976683,10.8264931,12.35200901,10.50776024,8.75926271233,12.1006805,6.47439573025,11.67803681,10.24684186,8.461204311,9.8034507165,6.894093582,7.85418446,5.97550771,9.287368939,9.28073663,Control
6.551718396,10.51810261,12.3915122,9.436077036,9.44382808233,11.57672774,6.07531273025,11.65330651,9.128046616,8.201463713,10.373161202,7.772151447,8.007365293,5.96330215025,8.958634886,8.990792608,BRCA
7.0333591205,9.893506742,12.49206041,9.356529619,9.26161759067,11.43412272,6.102078177,11.01404508,9.018729528,8.280957618,10.55788277,6.012463221,8.046293407,5.86020366425,8.766965673,8.572833904,BRCA
5.7280342095,10.03551433,12.29564706,8.630650389,9.20960733333,11.4373387,6.06609324425,11.66997027,10.23091542,7.976365247,10.6562416645,6.056697995,8.565864767,5.477997281,8.721959205,8.780237192,Control
6.822262411,9.967003253,12.07584355,9.369085347,8.84078282267,10.60435889,6.688592839,10.97842288,8.698731684,8.4332945,10.5270256435,6.405103693,8.24340147,5.78268625175,8.682355131,8.22395478,BRCA
7.6416424515,9.678045984,12.40979539,10.27344628,8.870694383,11.53538974,6.58571501825,10.65453335,9.245874202,7.818472134,10.36141071,7.04712698,7.116710762,6.565515535,9.2630948055,8.226052227,BRCA
6.132364763,9.972495621,12.22777395,8.84036183,8.69200561167,10.50583912,6.38240255,11.77608148,9.3715867,7.72720765,10.053243219,5.79064906,8.304922952,5.6355146775,8.2969169135,8.968869163,BRCA
7.5259738165,10.46181223,12.51068142,10.2506126,8.522931176,11.06222513,6.54827450925,10.90352059,9.271183522,7.679622822,10.2539369065,6.858171036,8.14845259,6.26570107825,8.3767629335,9.223061158,Control
7.0702006145,9.545278781,11.97218475,9.239074055,8.94438514433,11.03013967,6.3229155455,10.75902287,8.674157944,8.140562835,10.6600607145,6.425472417,8.126008927,5.95599859375,8.676345731,8.243603782,BRCA
6.1332736755,10.55582601,12.00461736,8.433398833,9.17559703967,11.34861214,6.3463999045,10.91869949,9.467881187,8.434608552,10.526586781,6.911335432,8.586221609,5.81416326725,9.0032099535,9.411500991,BRCA
6.3166459155,9.812386363,11.4905076,9.375501674,8.30118532633,11.71105832,6.17863476125,9.921350458,9.011787117,8.38999815,10.4808254045,7.553804221,8.273400639,5.51524345425,8.9970047755,9.310499818,BRCA
7.0302875675,10.1463972,12.32990291,9.634702674,8.29929906533,11.5412565,6.64354148875,11.15565329,9.266400712,7.893060493,10.1499503605,6.97533534,7.872984353,6.0186927045,8.699927465,9.026247551,Control
7.1549657815,10.41429442,12.41466417,9.789085739,8.81430861467,11.58622772,6.5459896465,11.46972335,10.26076112,8.601288997,9.948206306,7.688986551,7.848812458,6.37093082475,9.186872249,9.026455058,Control
6.512674084,10.49435839,12.37838706,9.520668337,9.35790225533,10.56679164,6.21965945325,11.53607976,10.39664254,8.436004724,9.364328005,6.684962905,8.234722994,5.9011386295,9.080600238,8.84910881,BRCA
6.9120907845,10.45125262,12.68387193,10.20626383,8.73287042933,11.80861644,6.559325653,10.89883964,10.23521879,7.518498011,9.253215985,6.907795377,7.38530403,5.53542732525,8.8414528825,8.526402526,BRCA
6.506634969,10.62546711,12.42627007,9.550401038,9.452451263,10.76621026,6.32952449125,11.25229009,9.150877671,8.340875026,9.4198164235,6.58271076,8.374116947,5.8757640215,8.892368949,9.068416299,BRCA
6.57847991,10.67333141,12.64414927,10.1306771,9.202945631,10.62072869,6.41300349325,11.37859847,9.313586622,8.448705991,9.3788844875,7.379315816,8.137261592,5.93850058825,9.054738506,9.327003038,BRCA
6.5106274475,10.58546987,12.8865864,9.377872676,8.813747289,10.83272413,6.13940245875,11.22308177,8.986027686,8.364332902,9.374679717,6.822924889,8.396445439,5.5046755875,8.9906623545,9.265123395,BRCA
6.7173425845,10.39805989,12.66081938,9.72566496,8.95448562633,10.22614155,6.3894120405,11.29699664,9.020202927,8.721869154,9.4793211155,7.131705547,8.411575733,6.1245275735,9.103584235,9.438719677,BRCA
6.574134017,10.11653277,12.95454627,9.607941076,9.17072244767,12.2658041,6.554495297,11.5568558,10.38895127,8.554369289,9.4943029505,7.886948085,9.789346622,5.94066521875,9.3538118845,9.391867114,BRCA
