@relation thedata

@attribute 1435 real
@attribute 1636 real
@attribute 2214 real
@attribute 3553 real
@attribute 3570 real
@attribute 6402 real
@attribute 6693 real
@attribute 7040 real
@attribute 7042 real
@attribute 7124 real
@attribute 7132 real
@attribute 7133 real
@attribute 943 real
@attribute 944 real
@attribute 960 real
@attribute DependentVariable {BRCA,Control}

@data
6.605429502,6.02975163867,5.498515035,9.000106455,7.3607351665,5.913614242,6.459892344,5.682300273,6.78103548,8.519696323,12.08918571,8.084942721,6.144119026,5.720012484,10.4762478353,Control
6.17163056667,5.29478875067,5.5359696935,8.25032344,6.7993556185,5.61353994,6.68177874667,5.101199635,6.166218956,7.177920594,12.001308,7.532124306,5.59274701,6.120295558,10.6062287043,BRCA
5.75855648167,5.54229821033,5.65446729,8.349592102,6.9885103885,6.092445976,6.77600019633,5.014814152,5.995434345,8.414834386,11.63162057,7.074920481,5.328215577,5.741339733,10.081859206,BRCA
5.97830915367,5.305937761,5.8400894345,7.718260793,5.437476412,4.342813605,6.89828157633,4.808914358,5.797150007,8.370459788,11.41027128,8.059386544,5.3600895675,5.801553978,9.52550909333,Control
6.018804739,5.52334638333,5.6339076525,7.361595391,6.713419624,6.088105148,6.30521607467,4.828848945,6.737352562,6.675961001,11.76197512,7.497654525,5.8879900525,5.818653271,10.3176380003,BRCA
6.35738866467,5.768262383,5.190440571,8.525208673,8.2488358865,5.964982644,6.25933008967,5.321216715,7.238598499,6.320264091,11.96720294,8.260238737,5.5360845085,6.425766121,11.0821130833,BRCA
5.61686352333,5.38111384567,5.6035564115,5.250782787,5.637194395,5.754494213,7.25085123867,4.73770262,6.518854253,6.423120638,11.42772678,7.800739973,5.3979473655,5.660788354,9.29278845833,BRCA
6.48155647233,5.523096805,5.677099914,7.134583224,6.608430203,6.613204258,6.24643194667,5.167931151,7.822174254,6.14308278,11.92850738,7.711014946,5.7329299725,6.053769117,10.107469144,Control
6.453235114,5.734063004,5.8288154675,9.153147365,6.2591731015,5.991301456,6.29080341467,5.46083367,6.303694572,8.252974189,11.36056745,7.59152445,5.463672574,5.901054678,9.94585849,BRCA
5.614786977,5.530378966,5.269484953,6.678428044,6.5150511155,5.578947201,7.078510385,5.062004299,6.274406692,6.105390642,11.57911804,7.286837552,5.7913350535,5.488652576,10.3123441787,BRCA
5.47117669567,5.43888414867,5.991302987,8.823033698,5.7333269735,6.52642539,6.358223409,6.147057976,5.609704182,6.992205122,11.97837451,7.427399015,5.860832382,6.278129404,9.29761553267,BRCA
6.4643509,5.63719427533,5.2742827075,8.814719539,6.6192000355,7.049797169,6.37980156367,5.382071697,7.247787805,7.871691396,11.79193625,8.409445169,5.8805175625,6.174282191,9.99358910167,Control
6.39192184567,5.639720119,5.7697544585,7.972263464,6.8511911655,6.335440044,6.31079098033,5.502084908,7.420152085,6.162699096,11.70928645,8.577788631,5.752146664,6.070610035,10.0626920657,Control
6.03140516667,5.23072773433,5.467905727,7.25221866,6.661347384,7.313157687,6.29069405367,5.115003321,7.131628387,5.841225451,12.32501877,8.171178205,6.1596625835,5.766536362,9.69692297167,BRCA
5.74386241533,5.413744616,5.0452076385,7.254369939,5.699136844,7.938390374,6.128178989,4.924350826,7.112546695,5.923868951,12.15610687,8.792953849,5.901528977,6.368031123,10.1762655897,BRCA
6.125868763,5.00878855533,5.662349564,8.923402608,6.2152459745,6.63376222,6.207583212,5.605710071,6.735729052,7.264445239,12.03603115,7.964515778,5.670785393,6.029679945,9.54166332767,BRCA
5.97306390367,5.609701396,5.3331597535,10.52528127,6.137168282,6.300037329,6.26908873767,5.66449084,7.229566594,6.665268844,11.81753744,7.885637086,5.897428553,5.895551805,9.85985564967,BRCA
6.062103457,4.830724878,5.2235448575,7.974186731,5.621692588,7.395150919,6.05842915633,5.37574431,6.535085305,7.183985468,11.86989657,7.911723223,5.999304121,6.136996877,9.85877245,BRCA
6.27193894667,5.67628306933,5.2628979625,8.186474713,5.8148997265,7.673293394,6.052489268,5.19062597,6.862206886,6.778573689,12.24889125,7.553957774,6.000124651,6.336823962,9.86219598167,BRCA
5.581131236,5.12472418633,5.724226245,6.824675979,6.4403255475,6.591900502,6.03313954767,5.716038325,6.989880165,5.97155002,12.56790862,8.530075742,5.800969841,5.408721412,9.834241721,BRCA
