ID	54575	9365	6120	54576	54577	54578	219	217	54490	54579	51084	7358	10941	224	2990	54600	51181	27294	10720	7360	9942	7365	231	7364	7363	79799	54657	54658	7367	54659	7366	DependentVariable
Instance1	4.989378887	7.633596724	6.443284462	5.316518	5.692518737	5.34774693033	6.4032298225	13.0288437	5.745513828	5.533260613	9.147625411	10.31612343	5.564691589	10.485252783	10.82235197	5.048771569	11.18741411	6.907194506	6.6481657865	9.2403386986	6.544582464	5.057462456	11.25078414	7.321999924	6.04208923	5.218245385	4.917445181	4.845504173	5.67688054775	5.73309076	4.938324343	Control
Instance2	4.255773643	7.811296214	6.77414458	5.34066129	5.789606185	4.89087691633	6.056583232	11.95442182	6.918449222	4.569042829	8.94721402	9.963792397	5.301232095	10.019264947	10.97955044	5.420053896	10.92535436	7.271465654	7.937870279	8.5570668926	6.692305572	5.346080415	11.23978961	9.04325120967	4.716563977	5.033900371	5.442455259	4.95444207	5.59827444375	5.773212576	5.1072423805	BRCA
Instance3	4.277092785	6.608332915	6.31158559833	5.275017526	4.689178439	5.20032288667	6.112002883	10.45871961	5.001702332	5.629656239	9.117046373	9.672182718	5.932280461	9.46395718933	10.95973052	5.535750687	11.27473356	7.183985468	5.9412922905	8.1375869088	7.440663906	4.428384769	11.39597736	7.92662426633	4.95623024	4.7157349535	5.664561948	5.301049141	6.06882033	5.568952692	5.8333037745	BRCA
Instance4	4.845002284	6.901473714	6.22533924033	5.693773551	4.681187829	5.147294809	6.548599416	11.12925744	5.460424154	4.851263383	9.169975799	10.4210605	5.062004299	9.60250727633	10.980761	5.62000808	12.12504541	7.587779625	6.1921094465	7.9965682378	7.7943852	4.978894894	10.80422	7.682566087	4.8851370905	4.9021860855	4.832651143	5.464840793	6.086641113	5.490579154	4.908600668	Control
Instance5	5.022158329	6.573689312	6.39757681133	4.694341356	4.980952113	4.743827314	6.81576014	11.84647188	5.185877691	6.02414858	9.787507202	10.08386525	5.518229233	9.31012465333	10.81892586	4.854508448	11.81218745	7.116294896	5.8896958225	9.0660444806	7.578374814	5.671725924	10.96639029	6.35246380333	5.519435083	4.401800999	5.409060987	4.708756286	5.3441354815	5.902080364	5.2005104115	BRCA
Instance6	4.769786816	7.784080438	6.769924783	5.67695229	4.774802056	5.01757128133	7.224949571	12.28941816	10.67589996	5.688048317	8.40571707	11.03013967	5.79064906	10.2091594633	11.61638815	5.291135005	10.20167708	7.023535715	10.6100650295	8.716050116	6.491536971	6.729624567	11.26747744	10.0165137127	5.5416179735	4.847091857	5.186075849	4.63288196	5.24320125275	5.591867317	5.3544884755	BRCA
Instance7	4.189689145	8.090034492	6.49345059833	5.51191964	5.129706745	5.09458734533	6.265901599	9.234794159	9.510754836	4.276931831	9.313461916	11.19460776	5.98687237	8.441678221	10.39899511	5.057462456	11.73219511	8.787413792	10.034899063	8.259227047	7.610473304	5.391983545	10.54016222	9.33237919567	5.387177849	4.800901095	4.547045185	5.229406468	5.4831119085	5.197326058	5.1462816115	BRCA
Instance8	5.384232247	7.648431512	6.97216209967	5.167931151	5.536217098	5.15894364167	6.2403037255	11.61805062	5.167931151	4.937828406	9.182500581	10.27454155	5.341462114	9.756458509	11.35119339	4.348143714	10.98935922	6.767493005	5.402536842	8.6703653428	5.896460318	5.265109838	11.43905962	6.291945442	5.5091785575	4.96422506	4.840729162	4.867045482	6.5300702935	5.384232247	6.692204361	Control
Instance9	4.528802152	6.995713808	6.90853564833	4.749683847	4.347200447	5.13439949667	6.926570309	10.9270559	8.923536316	5.582188094	9.008163257	9.99487707	5.0188247	9.25164354567	11.13292398	5.221694654	11.57272404	6.751849051	9.5456637855	8.08941919	7.378470711	5.836814906	11.19776361	9.392384844	5.2415956165	4.6728027165	5.298485344	5.011910695	5.400347364	5.766072507	5.208036869	BRCA
