ID	3127	920	3111	3125	3112	5781	29126	80380	919	3109	3108	5777	5133	3113	1445	3115	3117	3118	3119	915	916	917	3932	3123	3122	DependentVariable
Instance1	4.927435762	7.587142037	8.653437275	8.455307825	6.986698549	11.64123906	5.975223906	5.682300273	8.7285712195	11.71707458	12.53699151	6.80465488733	5.48205062	12.55918115	10.35004996	7.781935242	11.54630621	5.298302041	9.05221557	7.280935014	6.11956952	6.720624337	5.69019779725	5.209464331	13.17461947	Control
Instance2	4.805564985	7.564704211	9.739840141	10.05747773	7.281144442	11.64123906	4.92244912	5.576228285	9.701700705	12.24572955	12.64414927	6.92689952033	5.096779711	13.34981755	10.84346202	8.649032592	11.98934847	5.536838744	10.20167708	8.193154688	6.912593359	7.355551793	5.74326863275	6.166218956	13.80159564	BRCA
Instance3	5.616777635	7.27775495	10.36525103	9.645289663	7.608404767	11.37070935	4.945574052	5.275017526	10.17915014	12.12389031	12.41967063	6.94614165833	5.79507289	13.42453443	11.26946293	8.937801287	12.03603115	6.236545833	10.70468636	8.37636907067	7.731643389	8.04094875	5.8326297955	6.220528877	13.830710045	BRCA
Instance4	5.99820185	7.757275197	9.910005977	9.452334495	7.829676956	11.77608148	5.450890591	4.071855066	10.0511208	12.44264168	12.73729283	6.773314497	5.510021369	12.65253473	11.31701417	8.826152109	10.73799536	6.235732444	10.52975779	8.21299733433	7.627900667	7.285266093	6.064440107	5.78869305	13.10958531	Control
Instance5	5.56971228	7.922110302	9.620316579	11.12211636	7.554207264	11.54684638	5.151586144	5.502084908	9.3494460205	11.97837451	12.54078076	6.95957036867	5.764215595	13.40746897	11.32409911	8.252229158	11.62550351	5.561716584	9.840864894	8.28606754333	7.904094356	7.74183962	5.91669616975	12.58150432	13.67035693	BRCA
Instance6	13.23175973	7.239410274	9.126537434	10.51325413	7.231847873	11.95147243	5.268482349	5.476714818	8.381411497	11.80634431	12.60891324	7.329467798	5.260224473	12.82188064	11.07168041	7.960568361	11.3294966	5.78110476	6.358348455	6.930751522	6.389657687	6.529942434	5.66966000725	12.50251243	13.80707185	BRCA
Instance7	11.67464041	7.114005486	9.037218243	9.4537342	8.219678124	12.03524768	4.888756945	4.459037923	9.811707063	12.38541089	13.03029388	7.417935019	5.747596356	11.51045032	11.3382407	8.154072682	9.519577839	5.920240442	7.503032882	8.51372939333	7.380766509	7.791799626	5.862304229	10.54658128	12.56767587	BRCA
Instance8	5.464350722	7.840024324	9.091403071	9.770623066	7.56483756	11.28411575	4.96879493	5.802329755	9.1744218995	12.15504123	12.60023009	7.27179105267	5.709505183	13.04549694	10.5789154	7.851001152	12.09119909	5.651777341	8.982538116	7.87859624933	6.876858011	6.566324756	5.88068915225	11.59208337	13.646442645	Control
Instance9	12.95548196	7.470071357	9.779514641	10.89786457	7.754087662	11.64347756	4.857746232	5.633294061	8.5153541335	11.79378019	12.23971048	6.87905191167	5.553676326	13.32090986	11.11718547	7.884523325	12.05538931	5.841225451	9.306774385	7.83390275633	6.663348622	6.735255184	5.81485113325	12.10466109	13.92629211	BRCA
