ID	5330	114	805	23236	5894	5579	5578	5331	801	59345	59283	27330	2897	2898	2899	2893	9495	5582	94235	2901	2902	2903	2904	2905	2906	2892	5923	5170	2891	5924	2890	4193	1385	2900	4747	6196	161	6197	163	51764	160	4646	6195	5594	1741	3265	1742	2788	2787	10369	2784	10368	2783	2786	2785	2790	2791	2792	2793	109	23426	83988	54331	107	55970	1175	4905	1173	814	27092	815	816	817	818	10681	5567	80852	1739	2782	808	2036	84254	9463	88	DependentVariable
Instance1	7.476788978	5.645450388	13.59313376	6.8772890085	10.11570732	6.21136540967	8.688181342	5.876585242	13.11037161	7.4230773135	5.3692492615	7.366412106	5.45914863433	5.14389293	4.33689681	5.5268992665	5.51286784	5.313256056	5.641987591	6.390259793	6.288309337	5.73309076	5.765475903	5.84424205	5.451055498	5.65513866233	5.609342323	7.1007852408	6.607852271	6.338429429	5.716930037	5.4774530015	10.707890538	5.507248571	5.07383228	7.65857270567	8.768731126	6.52702968625	10.066436801	5.232287804	6.55015525567	8.710118601	6.75911088	8.27215776867	6.06476571133	7.4423513115	8.85288926	8.735353884	8.440434347	4.762364039	5.893611729	4.549507972	8.698011038	5.516024013	5.692518737	9.885094283	12.98372673	5.028139516	6.38362276	12.63069834	5.190230876	9.87519434667	9.177283189	8.2081635635	10.1038422	12.243005895	7.9517637276	11.2613104	5.12403454	5.776177206	4.967873236	6.3931703428	6.71763387475	8.533227316	6.888464479	5.4829326402	5.47386273275	5.629364816	13.02719506	12.33572539	6.7527010015	5.627745625	8.590129307	6.68951277	Control
Instance2	7.453231788	5.65593226	13.5121695	6.8906417385	10.34726733	6.479820979	9.433471275	6.036839159	12.75620088	8.3643319965	5.804434171	6.20906888	5.48866839833	5.68503616675	4.778486368	5.961336328	5.291687581	5.115003321	5.277995204	6.41304026	6.079541724	5.420053896	5.287261033	5.934994833	5.066101302	6.16242031433	5.4226454465	7.4312568682	6.469157955	5.667687262	5.301232095	5.63969746625	11.4528809893	5.672079654	4.732013908	7.51923145167	8.850844048	6.64235424625	9.799591711	5.31868854	6.33747983233	8.731846049	6.746992115	7.85669691467	6.266832976	7.8897640555	8.71258815	9.217703977	8.487841164	4.73770262	6.113748025	5.718917257	8.720142595	5.853378958	5.195063332	8.481901451	12.07225833	5.682862067	6.120295558	13.03258307	5.580530872	10.3955654583	7.381134364	6.3425008425	9.681370693	12.07866152	7.595299563	10.94792585	5.020239923	5.827572151	5.03365563	6.9553527598	6.8818081325	8.715636586	7.24025073833	5.5428379012	5.6164748375	5.62600922	13.00956452	12.47764072	7.027269316	5.8617849835	9.122113555	6.68426165	BRCA
Instance3	7.462177348	6.0290173	13.47944813	6.771545835	10.45388564	5.889051372	8.48506563	5.98687237	12.13760287	7.196995946	5.658621215	6.385953509	5.77145313467	5.38541054	5.447257868	6.2019214455	5.751484642	5.434470814	5.72110688	6.541875363	6.23418041267	6.089429956	5.469732364	5.79507289	5.387682411	5.696743084	5.6524911955	7.2445861642	5.777427112	5.321216715	5.633294061	5.8602843415	10.8440250817	5.676670267	4.971786376	7.197314467	8.769293322	6.2422901355	10.195515158	5.206732344	6.42725820467	9.013141976	7.136685014	8.11094053067	6.51646028633	7.856102429	8.943878208	10.16381668	8.83146649	4.790265497	6.074361597	4.883878898	8.686203838	5.92077637	5.30807618	8.913937397	10.57663577	4.963487128	6.323194968	12.19349773	5.942638389	10.631877336	6.36768175	7.5711783515	9.362086899	12.3965886	7.8748981176	11.162174555	4.850435434	5.766735111	5.935819934	8.109608713	6.405921396	8.2596790005	6.84021840933	5.4641368762	5.281477532	4.919591852	12.9979954	12.54827894	6.7711281365	5.651922249	8.883637146	6.570846646	BRCA
Instance4	7.601141445	5.876032641	13.35270561	7.226006717	10.09500831	6.312672729	9.211511834	6.1476177	12.20536419	6.7231615275	5.792078748	5.838328613	6.30059630433	5.2453898775	4.435394156	5.6256915225	5.259471408	5.36790503	5.842043069	6.355796501	6.45691638667	5.327517838	4.645326303	6.340211188	4.736756024	5.966949493	5.626407627	6.9971733014	7.10371039	5.182703468	5.123512303	5.5016593965	11.337274206	4.863456876	4.984374307	6.97936211167	8.891161787	6.33404855075	9.818157181	4.790526167	6.79699623533	8.275485668	7.5978930125	7.98209816267	6.68863141433	8.398114105	8.818774784	10.21758854	8.646667718	5.264171629	5.455665247	5.682019293	9.066695429	5.504788206	5.693773551	6.563810693	9.832676886	5.29683478	6.198794315	12.23565236	4.748208435	10.428714425	4.851263383	7.0913602235	7.986995525	12.07110544	7.3975879022	11.27700269	4.9603811275	6.472573571	5.198898037	8.725184586	6.1456479	7.7082282335	6.610917172	5.1156792046	5.5031659995	5.30196368	13.11510467	12.76004735	6.8397525615	5.6077019775	9.7149701225	7.162091995	Control
Instance5	6.773076963	5.824138541	13.37889296	6.848015995	10.22872886	7.50900425433	8.977409535	5.887775801	12.34682957	9.010303599	5.4208254045	6.471354636	5.795395187	5.16207089225	5.185877691	5.8154103955	5.575169544	5.333791561	5.615159695	6.076394081	6.003456948	5.588723066	5.518229233	5.778741634	5.206341637	5.66733930533	5.523825652	7.3395574808	6.060539901	5.527485802	5.692518737	5.80954885825	11.0490871027	5.349976695	4.885099957	7.28840672033	8.282904386	6.76922237325	9.7827240025	4.850263431	7.262440087	8.647531391	7.021079646	7.82991936767	6.78317326	7.697637374	8.419687541	9.669660678	9.506942805	5.115211455	5.954086504	5.321306925	8.97289446	5.228252321	5.349976695	9.337042659	11.68740205	5.536217098	6.63172683	12.7347446	5.804912672	10.6418520903	7.573687183	7.084991265	9.546605663	12.28154315	7.9907555988	11.397832345	4.957250341	5.804912672	5.062220221	6.9100805066	7.045711086	8.3252183155	6.84786461333	5.466218321	5.307599038	5.633294061	12.87743566	12.45248586	6.950853904	5.959320298	8.3150980955	6.308617188	BRCA
Instance6	7.658927519	6.352798794	13.71343219	6.727722821	10.624983	6.98490046733	8.467749328	5.94872421	13.11510467	7.9243325035	5.4203052295	7.104889949	5.289440425	5.19619348225	5.214330049	5.8435199845	5.719464975	4.940884687	5.093825554	6.531424838	6.12810835567	5.70895367	4.569953748	6.064587171	4.512547026	5.683423462	5.1523846775	7.3955993004	5.684966848	6.134996739	5.665201768	5.889292139	10.8002004453	5.30196368	5.925887445	7.361977291	8.762399584	7.19245125	9.9980316435	5.178725843	6.667704523	9.782773487	7.5246001185	8.18650002	6.559610877	7.3388634815	7.431102924	9.433805075	8.217135121	4.314057196	6.143337929	5.202134845	8.838889641	5.268482349	6.086619917	9.258413586	11.15310882	5.717272857	6.186714102	12.65857307	5.984481833	10.9695410167	8.547261958	6.50402659	11.06412655	11.928151635	8.5764134566	11.12104221	4.630667642	5.643936437	5.093825554	6.3166102882	7.03324440275	8.4054699995	6.695170111	5.6759717936	5.40430847475	5.577437325	12.98372673	12.66384721	6.950404384	5.8127258035	9.304828712	6.448203566	BRCA
Instance7	6.111350232	5.779661087	13.29267684	7.4861886795	9.961088297	6.81582852467	9.024558716	5.48205062	12.34260121	8.7523926965	5.8276077135	6.745442819	6.07674036233	5.0476802585	5.48205062	6.4131823975	5.114586962	5.832707292	5.486079796	6.365014999	6.32230220733	5.832707292	5.188253784	5.472984221	5.072332275	6.088857852	5.1035551	7.3536038904	8.097585943	5.414821571	5.396614413	5.78129302475	11.1354255073	4.981180512	4.77796061	7.46619594767	8.058737407	6.5621458705	9.5811370385	4.959319531	6.39423566067	8.239337323	6.923040761	8.451561107	6.382674279	7.9742866725	9.772562477	9.675551824	8.678425073	4.927198693	5.821334729	5.733361967	7.985772397	5.66903474	5.86196234	6.875906358	10.10831572	5.442621133	7.026996771	13.34505663	5.123719213	10.1034249417	6.049582442	6.201503818	9.132211242	12.367794435	7.595459753	11.202937405	5.102706884	5.907137786	5.754494213	9.356122659	6.55286557675	7.7168387545	7.252915346	5.5322651396	5.71013603125	5.072332275	12.64120964	12.61750082	6.020522976	5.779055132	9.629079064	6.401567006	BRCA
Instance8	6.898937271	5.862458365	13.44200721	6.719520862	10.12277013	6.87117032933	8.419813926	6.202570157	12.57155186	7.0132000305	5.7489685045	7.289814009	5.22531575733	5.0586196555	5.261917434	6.194061703	5.290029217	5.495064524	5.42266296	6.048874401	6.325284749	5.54798282	5.185481295	6.498295252	4.93252334	5.83994640733	5.4833273435	7.0445753338	5.682019293	5.745379368	4.93252334	5.3501390665	10.258386433	5.604820987	4.888756945	7.49696018667	8.695994791	6.575528975	9.7220428385	5.229406468	6.734569732	9.125414197	6.824884907	8.171538624	6.339117021	7.7095138065	8.983991943	8.751335778	9.414337005	5.057679059	6.338875075	5.487205952	8.510330132	5.967463325	5.380600673	10.49178825	12.76004735	5.865554662	6.403016818	12.39966386	5.536217098	10.025326822	8.11035427	7.6188571805	10.18190731	12.456368675	8.0354111434	11.388759195	4.781675766	5.917199751	5.619127766	7.580338669	6.064234489	8.729778512	6.439102376	5.3094441946	5.18389711925	5.69600164	12.98945487	12.74796537	6.3568370285	5.259453925	8.929172496	6.884418198	Control
Instance9	7.321975714	5.813403636	13.70458133	6.995146243	9.9831294	6.13414385767	8.419971893	5.352274105	12.3148028	7.2793614545	5.395905033	6.640032041	5.48386412833	5.27593029375	5.305251227	6.1480274795	5.529517425	5.606746643	5.104977394	5.969594455	6.57114183333	6.068139401	5.511603435	6.179665925	5.172938736	5.61594119867	5.3404876065	7.1591884674	6.672888927	5.589022814	5.422242462	5.591806779	10.6759547673	5.712603517	5.620154746	6.894570391	8.773379189	6.443440984	10.274861495	5.411944154	6.84260002933	9.012345976	7.242305488	7.91861634733	6.65683526433	7.94496816	8.939638805	9.919504381	8.843419494	4.897254041	6.092128797	5.484791683	9.04011237	5.496742949	5.789736585	9.495266002	11.3442156	5.659076304	5.886008211	12.05932765	6.385953509	10.8651163833	6.738839176	8.092918242	9.085353696	12.5301635	7.9233796534	11.31699387	4.710335668	5.83074415	5.662925563	7.4789113804	6.4879534175	8.057131251	6.907508702	5.291675395	5.29588019475	5.753892801	12.96993872	12.4865699	7.0177106395	5.7038311865	9.1404749205	6.341457111	BRCA
