ID	3725	4041	4040	6423	5535	6422	5533	5534	81839	8321	10297	8322	8323	8324	59343	8325	51176	1387	8326	144165	1488	6093	1487	7484	7483	56998	23500	4316	79718	9350	57216	6885	7482	7481	7480	27123	63928	8312	27121	8313	10725	4609	64321	1457	1459	4776	1452	1454	4775	8945	5613	6500	23291	9978	1460	6477	90665	81029	595	815	51701	816	817	818	5566	324	5567	5568	51384	23002	57680	10023	27101	894	4773	4772	896	5330	23236	122011	5579	5331	5578	5332	11197	166336	64840	387	23401	5582	5601	5602	89780	1857	5880	1856	5881	22943	7976	80319	1855	8061	8454	54361	80326	4088	4089	6932	5879	4087	6934	5599	7471	2033	2932	7476	5663	7477	7478	7479	7472	7473	7474	1499	7475	5516	5515	5518	6907	5519	85407	9475	11211	7855	85409	83439	8607	5532	5467	7157	5530	5525	5529	5528	5527	5526	2535	6425	6424	11261	DependentVariable
Instance1	14.72492149	9.484655206	6.519797908	12.17972416	5.326799101	13.45145845	9.584314798	11.95847307	6.092128797	8.4127934705	5.492342928	12.92825655	6.628121512	9.781251189	8.982198901	8.129954133	7.5908954075	9.174412855	7.522230622	10.52328778	6.657575505	8.331209336	9.43116048233	5.361953639	6.21830228	8.0718441525	9.675216591	13.159050695	8.43825243	4.6205041715	8.645767508	9.487800372	6.293385	8.050720878	5.568040657	5.158177983	5.580455499	7.9896357	6.683665316	10.43185304	7.12731409333	11.83974258	11.16381336	7.90764269433	10.66411416	6.328365825	8.30671666533	9.99675948967	7.5492931052	6.7640108625	8.2742311235	8.3326087685	7.85186237925	10.96486087	12.38307791	8.9173161605	5.3422902725	6.958304858	13.0689563	4.967873236	5.773740066	6.3931703428	6.71763387475	8.533227316	6.36946717	4.172021977	5.4829326402	5.48205062	6.0174776375	9.853563632	11.31701417	6.849632824	7.74613009433	12.078666735	5.358259724	6.1646303325	12.88385376	7.476788978	6.8772890085	5.0125336045	6.21136540967	5.876585242	8.688181342	6.9141724395	6.951608556	11.48554018	6.3398776845	12.37603319	10.2820694	5.313256056	7.621649748	6.7523535558	5.019047182	9.401989375	9.146785748	9.243210363	8.243782269	5.321305534	8.286605263	6.709397913	6.255785137	6.363789264	8.851515697	6.536989745	6.221109164	10.68629503	11.0532575	5.303029586	8.85850435833	6.170533443	9.499816557	5.939777752	5.105815554	9.886672502	10.00381342	5.461406798	5.97550771	5.96163024	5.1257211795	4.195262102	6.801873633	7.070982613	6.978971021	6.94578590514	6.035630095	8.82094285433	11.688477345	12.47196608	10.69578097	8.486261975	5.519645097	12.232557025	6.106961344	7.552824933	8.390815041	9.014572276	7.69872235233	11.8054921	6.31073354367	8.333402628	7.181967161	11.69692854	11.41291396	7.96756283667	8.33571800025	7.995415442	8.156868221	4.590429601	8.854963944	8.635084252	Control
Instance2	14.11502538	9.755524325	7.248452115	11.41351702	4.255773643	13.80946823	9.028818534	11.93616504	5.862210374	7.970974812	5.349976695	11.95883643	6.469157955	9.9445751115	9.251183243	8.674016666	7.9480842695	9.719195242	7.524935635	12.02547364	6.753528033	8.399610251	8.93751653133	4.998208198	5.703911357	8.377771377	9.08890821	11.838445365	8.120239335	4.780408549	9.178628207	9.4310771815	6.3775425145	6.954781196	5.853378958	5.8755820745	6.026363672	8.095297936	6.32499563	10.36063893	7.57036449267	10.569760214	7.929289667	7.803043395	11.05254447	6.757360421	7.80192216633	10.121046267	7.2620358308	6.8141713125	8.137035193	8.2971822775	7.7012832345	10.89468537	12.58150432	9.233151983	5.562778432	6.24364539	12.87039849	5.03365563	6.809868189	6.9553527598	6.8818081325	8.715636586	6.0929297895	5.814301269	5.5428379012	5.804719114	6.386601371	10.2088580675	12.07288802	6.8888149005	7.33548118067	11.611352095	5.287134046	6.4733698555	12.94317143	7.453231788	6.8906417385	5.2303041935	6.479820979	6.036839159	9.433471275	7.100683958	6.62362959	10.71573921	6.3698688145	12.57624761	10.03126048	5.115003321	7.563421716	6.347242776	5.629656239	9.575728848	9.807552605	9.534955073	8.678284212	5.640442436	10.23351816	6.698639127	6.33859375367	6.25432535	9.109152314	6.708673956	5.899424146	10.45921159	10.8409276	5.5473183655	9.23532012167	6.372627633	10.1669919	5.0886580415	5.044843524	10.41990782	10.79867858	5.488009811	5.96330215025	6.5420415765	5.3490236965	4.107208013	6.015254046	7.58331058	8.003125914	6.96887473943	6.017928169	8.45745837133	11.725137905	12.56790862	10.69419705	7.037171767	5.880692411	12.3160764435	6.301135476	6.443942775	9.546378973	9.552203712	7.53613586367	11.54241539	6.72090299967	8.508984299	7.328338472	11.44536424	12.0344036	7.44463675467	7.92681286825	8.444746903	9.139008401	6.40190827	7.758764072	8.66542575	BRCA
Instance3	14.41297137	9.692891943	6.592573364	8.570103432	4.77953729	14.43740197	8.789730168	11.74088764	5.619861398	8.9020220415	5.773740066	10.66919979	6.461893267	10.3791014185	9.3331255345	9.326666054	8.5167067915	9.441990946	7.582708643	10.80365511	6.463436092	7.854652002	9.45865010667	5.832137623	5.403788568	8.4007967185	7.610602489	13.44508688	8.377461217	5.587092048	10.25166618	8.9013859115	5.94640926	5.371568663	5.14017664	4.919940455	5.379561399	8.60625187	6.504783739	9.981439248	7.19399695267	11.54593261	7.49383769	7.94848537033	11.16113206	6.196140414	8.00283101967	9.99088858467	7.332988387	6.8509701385	9.1235010805	8.6127798505	7.78868036775	11.00293473	12.83066776	8.94483761725	5.6070563225	7.481342095	13.5121695	5.935819934	6.513574141	8.109608713	6.405921396	8.2596790005	5.9034588485	5.788040457	5.4641368762	5.527329405	6.2636479175	9.0650479325	11.69692854	7.5598618325	7.594290375	11.239416115	5.0508794315	6.05907682475	12.91933548	7.462177348	6.771545835	5.5514138815	5.889051372	5.98687237	8.48506563	6.8982166245	7.095188977	10.71783515	6.933271522	12.07257321	11.57831621	5.434470814	7.8060539105	5.84197348	5.098043929	9.888302279	10.53833958	9.673698244	9.330839099	5.463397746	9.746254447	7.37499842	6.47447631133	6.153101673	8.792189283	6.94477391	6.289378595	10.2807653	11.02832761	5.2594447425	9.280236709	6.60179747	9.596027176	5.6701097255	5.430127385	9.740911174	10.42204403	5.228252321	5.86020366425	6.2859438955	5.597986393	4.596993252	6.16058305	7.909009687	8.217486565	7.126093946	5.375570566	8.297715334	11.639330205	12.66850837	11.02017803	6.469405549	5.144669712	11.8573344895	6.174432011	5.784511344	9.187711542	9.290572499	8.08989895367	11.24175993	6.404486807	9.660905593	7.238491368	11.21453179	11.65847718	7.775337819	8.2285625075	8.135646608	8.941760064	4.858243708	6.0507122975	8.278880489	BRCA
Instance4	14.08054111	9.868056209	7.59548338	8.816344605	4.978894894	14.0020375	8.74769044	11.09993968	5.693773551	8.301028863	6.327333135	11.24400418	5.651059765	10.4243668365	8.643761511	9.130687109	8.468887702	9.0089772035	8.287101846	11.16338255	6.8221583115	7.179165475	8.30267454133	5.259471408	5.884360575	8.873325755	8.120096744	12.596192925	7.219025999	5.065509688	9.633522541	8.417672848	6.525127691	6.583162235	5.931571523	5.5204981335	5.229406468	8.148918672	4.795989381	10.32215382	7.11520144833	10.2570662725	6.528106825	7.444988463	11.18856429	5.745177655	7.198746738	10.1361144867	7.1860203686	6.6247603795	9.2078924525	8.522296209	7.4104157105	11.11718547	12.80254267	9.07097934775	5.428170869	7.099714536	13.61588998	5.198898037	5.963942952	8.725184586	6.1456479	7.7082282335	6.323322532	5.072117861	5.1156792046	5.655216748	6.557150138	9.29625082	12.49713337	6.8457739065	7.08124132867	10.3890085145	4.8161306655	5.969107067	13.45687162	7.601141445	7.226006717	5.538959144	6.312672729	6.1476177	9.211511834	7.2768077175	6.96336177	10.67427198	6.3153997	12.17972416	10.85270138	5.36790503	6.9189611885	6.4393043462	4.932877618	8.627005886	10.65628209	9.844427681	9.868360018	4.914340928	9.135068667	7.033260895	5.97755783033	5.989826604	9.609927196	9.607256848	6.480229268	10.1682337	10.65863127	5.361841212	9.422761191	6.7426452755	10.09834176	5.7758281875	4.65909244	9.510601559	11.11828268	4.97385375	5.477997281	6.3290375325	5.2926478335	5.357737827	6.340211188	8.31872483	6.034364988	6.25068708814	6.848156962	7.178084026	11.80875598	12.57347448	11.36679226	7.27396389367	5.64177089	11.581178851	6.848156962	5.994246645	9.392157003	9.512108899	7.717739228	11.56978693	6.77332594167	8.338826757	6.422323287	11.64198185	11.90133466	7.15936184067	7.8305327145	8.611099628	8.857282118	4.082211547	5.5043164425	8.829493729	Control
Instance5	13.43392773	9.4891462215	7.096691768	10.63834113	4.801431976	13.82374193	9.157246578	11.83833739	5.626155278	8.160096299	5.84386532	11.24903656	7.072805548	10.218524836	8.9409084355	9.079885486	6.8894093365	9.6688997565	7.458244852	11.42649031	6.807293415	7.894031227	9.64571013467	4.665926218	5.65593226	8.7603026245	8.375757477	11.883741775	8.205794624	5.0506904795	9.547965054	9.2133861525	6.3892088105	6.019930513	5.305251227	5.3195252005	5.458948931	8.3176887345	6.460910954	9.681155435	7.250688443	11.50644256	6.960584469	8.520100527	11.26326937	6.162799782	8.15957440267	10.062116718	7.5168645844	6.936615278	8.5157239865	8.478964386	7.7034571775	11.46239505	12.57220763	8.87112144175	5.3793718535	6.7795235205	13.04549694	5.062220221	6.850377908	6.9100805066	7.045711086	8.3252183155	6.52394041	5.687908393	5.466218321	6.407145055	6.141871814	10.4410711295	11.98210419	6.8806446175	7.71544963567	11.263402045	5.183721743	6.17905477475	12.53699151	6.773076963	6.848015995	4.6785973305	7.50900425433	5.887775801	8.977409535	6.6548276045	5.130324729	10.5046306	6.568243823	12.74633592	10.76412956	5.333791561	8.1880407455	6.3743216144	5.305251227	8.875635041	10.3594479	9.333972157	8.752532121	5.5586291425	9.68543261	8.142746712	6.38015555967	5.94146509	9.330659861	6.628559001	6.502915818	9.769929197	11.06244102	5.7593689035	9.29741101033	6.7719424625	10.14243933	5.704258658	5.580832327	10.27748534	10.40311354	5.108327117	5.78268625175	6.528179593	5.31991114	5.218210843	6.29655434	7.647208586	7.516174992	7.18244667671	5.939585825	8.52183209933	11.458095575	12.75620088	10.99511368	7.069555338	5.631258011	12.51727103	5.971837379	6.805650779	7.989523826	9.488543691	7.82510007933	11.00452968	6.533226084	9.701150974	7.7125980515	11.22892405	12.11775357	7.58979746267	8.2753948795	8.666713215	8.899010276	4.288422074	7.215465879	9.132211242	BRCA
Instance6	13.80946823	9.2708210095	6.818266204	12.02131498	5.048989481	14.42653276	9.836169177	12.08138533	6.183789814	8.8413044935	5.37052286	11.81385744	7.764773957	10.2149243505	10.0126002245	8.003378941	8.097828749	9.509274839	8.27508986	10.71932916	7.20182749	9.001704532	9.74299673667	4.963718308	6.147821182	8.284182287	8.629394076	12.250216195	8.575114814	5.418053549	9.057342719	9.9163703245	6.322112195	7.179961635	4.851513263	6.5234669125	5.749206573	8.878606654	7.200558116	9.288341906	7.35928076267	12.17961768	10.16456479	8.51193804167	10.60490092	6.71596585	9.10636748233	9.944659956	7.5289073748	6.691972956	8.0343196725	8.648627771	7.82878580175	10.11198692	11.95277228	9.0628002675	5.3418853695	6.7122212035	13.37610779	5.093825554	6.761887351	6.3166102882	7.03324440275	8.4054699995	5.9174340255	5.770572224	5.6759717936	5.625863148	5.981941758	10.5618609305	11.24400418	6.0297863615	8.07691476667	12.09514334	6.0739409315	7.79825655525	12.17175704	7.658927519	6.727722821	5.362738248	6.98490046733	5.94872421	8.467749328	6.9752829565	7.078900987	10.58424406	6.3866698805	13.08540943	9.580259098	4.940884687	8.3174977465	6.511764621	5.925887445	9.799419701	10.47450477	9.168196442	7.941137313	5.749363652	9.687454914	6.303283594	7.01539003567	8.31464116	9.684319572	6.314610999	6.149651232	10.22471354	11.60575973	5.46848766233	9.14697742367	6.996606232	8.429543916	6.517858181	5.331285345	9.934575887	9.953578497	5.316879984	6.565515535	6.7096565605	5.522063219	4.985513237	6.649547651	7.076257446	7.323192435	7.271366378	6.202961886	9.370871616	12.40345346	12.86342169	10.06266044	7.561705909	5.643936437	12.441328291	6.004058206	6.2694125	9.076816348	8.234483507	7.70145242267	11.73619062	6.443668225	8.868576523	7.745704965	11.45847853	11.87062298	7.917623909	8.55050301725	8.409264827	8.597597398	6.709432378	8.7942182765	8.695716467	BRCA
Instance7	13.91249272	9.9611889225	7.960568361	12.17369752	5.077041333	13.08801473	7.747456426	11.2413041	5.169134558	7.9387998355	6.579810423	9.729417293	6.085982922	10.7153715	8.142046672	9.196074082	8.8341510175	9.006275549	7.542028015	12.82346582	7.234848386	8.073955593	8.062627844	5.297201735	5.507803557	7.926073073	8.780097726	10.98861488	6.629287853	5.2117884475	9.283471048	8.575344218	7.6792712795	6.156291057	5.614644516	5.2676175015	5.183299167	8.0529570665	6.504863171	10.53694681	7.43595589267	10.2032142635	6.504863171	7.90176327133	10.46083242	6.18408747	8.10197230767	10.2499751947	7.3270793584	6.403455599	8.079817226	8.47178547	7.5817404885	11.10530635	12.14433968	9.71197758525	5.2115492125	7.350022204	13.46367638	5.754494213	6.28540742	9.356122659	6.55286557675	7.7168387545	6.330484187	5.801553978	5.5322651396	6.430289978	6.181744451	9.8906297995	13.21182067	6.324609183	6.56168054533	10.946341345	5.0860843655	5.88961529475	13.85125179	6.111350232	7.4861886795	5.190889659	6.81582852467	5.48205062	9.024558716	6.945356743	5.98687237	10.61684772	6.4299332575	12.27941189	10.15470456	5.832707292	6.747341416	5.495877927	5.544509535	8.541049291	10.71717755	9.649157865	9.25803663	5.092881043	9.356848698	7.110851603	5.675294266	5.931571523	8.84970309	10.10422562	6.460337629	10.43082915	10.12003731	5.8858777265	9.62804284167	6.786368352	11.59635064	5.6011167705	5.246418775	10.17277787	12.02630394	5.560264997	5.6355146775	6.005130752	5.255997126	5.388199225	8.60580462	8.658881899	5.887288406	6.587592285	6.268944869	7.46461112133	12.072677105	12.04072818	11.49398064	6.68902141267	5.068037933	12.1160117875	5.328236218	5.910919251	10.59878323	9.001071145	7.41693158233	11.41213066	6.708879826	8.315445233	6.5896621115	10.47035412	12.33120955	7.05650117433	7.92079597525	8.39528898	10.67558245	5.229406468	8.159461788	7.344808806	BRCA
Instance8	13.96294256	9.1065130805	6.767493005	12.80568549	4.963487128	13.86848405	9.508320259	11.67233485	6.077355838	9.4795098715	5.281894103	11.56819616	6.861958852	10.168160634	8.853922601	8.942852506	8.155621054	8.7304792815	7.021149678	10.92385505	6.9090590495	7.856831861	9.47203178033	4.636656248	5.920180882	7.529290049	8.922317635	12.46740193	7.733322349	5.591280868	9.181476004	8.9471097785	6.0879494895	7.075909955	6.028906829	5.6957638375	5.064162066	7.9479377265	5.655646098	10.6073352	6.67244497167	11.820520445	10.49226909	8.330459995	10.87420354	6.913221911	8.555092425	9.48759794033	7.3160751194	6.8512917035	8.116304847	8.7601337405	7.91805861725	11.15845524	12.64414927	9.0030756685	5.6505285205	6.8666681815	12.73729283	5.619127766	6.051486983	7.580338669	6.064234489	8.729778512	5.9718598575	6.180461809	5.3094441946	5.233822166	5.639734946	9.6691626555	10.5362572	6.5747051765	7.77518379433	11.88460825	5.2291868665	5.9603886785	12.71834242	6.898937271	6.719520862	5.490841048	6.87117032933	6.202570157	8.419813926	6.5861642735	9.385852225	10.727993	6.687162709	11.89259415	10.51457134	5.495064524	7.762308173	6.3190254744	5.431465218	9.42208113	10.03012262	9.307952776	8.339650867	5.47632466	8.882827291	6.077355838	6.27415792233	6.040898593	8.496295686	8.009312352	5.917199751	10.42491714	10.90767581	5.48916194417	8.82865486733	6.47982421	9.218358063	5.401013329	4.835559392	9.744439113	9.584981814	6.007201809	6.26570107825	5.6952999385	5.5709618885	5.154424477	7.44476877	7.059834177	7.743893804	7.12159637657	5.682019293	9.17209626933	11.932399345	12.30526243	10.51902709	7.08180120033	5.741879005	11.963258885	6.001358226	5.78751817	8.966845087	8.191603516	7.96243818933	11.39154181	6.47136228233	8.92056956	7.480559564	11.3273142	10.96223109	7.630858662	8.341731368	8.228615647	8.944537203	5.293895772	10.0249706205	8.7216983	Control
Instance9	14.44356588	9.4236063145	6.624105008	10.24961752	5.391468086	14.27361389	9.212004536	11.67233485	6.081356272	9.2720875485	5.034426206	10.63456176	7.375346026	10.3979483055	8.868180195	8.239957816	7.9414165605	9.1075112315	8.065471505	10.4487877	7.3196246015	7.307431087	9.602135287	5.338434442	5.735529792	8.4148691795	8.370623252	13.58662209	9.030419626	5.2117411915	9.428957399	9.204869818	6.2086577505	5.998653184	5.508596024	5.697232769	5.668822064	8.183861137	6.767062574	10.1138532	6.96379490667	12.140966635	7.873968686	8.343961905	10.86754538	5.801553978	8.41138566833	10.1070979907	7.4954770344	6.6180162235	9.095386554	8.403286026	7.159765952	11.16113206	12.53119874	8.66360591525	5.24991559	7.1606421125	13.81715158	5.662925563	6.94204856	7.4789113804	6.4879534175	8.057131251	6.3825279205	5.838328613	5.291675395	5.844493149	6.289543783	10.1939666825	11.68315485	6.9079595925	7.68267987733	11.41159953	5.2554434645	6.02825469225	12.66988608	7.321975714	6.995146243	5.285888403	6.13414385767	5.352274105	8.419971893	7.024481502	6.580149725	10.38787223	6.459496863	12.60350703	11.18404796	5.606746643	8.3694050275	6.1710283688	5.706952669	9.166176345	10.26043183	9.0839188	8.940035402	5.2724740805	8.876978171	7.22723356	6.39219749433	5.6227922	9.363686411	8.103682692	6.150616157	10.30035288	11.18856429	5.40220329333	9.29235500067	6.895004248	9.080831598	5.8779809975	5.524354632	9.125801619	9.460251675	4.778749175	5.95599859375	5.4468612975	5.548760095	5.250403832	6.476183696	7.258003273	7.196481948	7.27824373014	6.479825221	8.63116965933	11.55756824	12.62816419	10.55385032	6.71771492967	5.028581582	12.3255748965	6.167925508	6.388711011	9.140606848	9.202332696	8.14481967667	10.77439198	6.43624246133	9.680166591	7.5245411315	10.85521521	11.38382052	7.539110223	8.193126299	7.522112898	8.612961657	4.248952339	7.297198558	8.761435816	BRCA
