ID	7006	3708	3709	2319	5163	1029	57580	6850	51131	5308	27071	695	5728	3710	930	6295	7409	207	23368	208	10211	6196	5290	6197	6198	10000	2549	5336	8431	613	4067	5788	6195	DependentVariable
Instance1	6.104761882	10.99802289	9.844635599	12.8538437	7.374389909	6.348705253	7.464221286	9.65740828	10.103733543	5.746189633	8.839221612	7.342077169	10.48283344	11.35799469	5.792862671	4.977292804	6.878146348	9.746089281	10.66888523	7.466690585	11.4712435	7.65857270567	6.685313404	6.52702968625	10.80480483	6.02664600925	6.11877664633	10.98014335	5.011016147	7.402056661	10.63456176	5.552770925	6.75911088	Control
Instance2	5.355449107	10.75503384	9.525335383	12.70768381	6.82117167	5.79053164567	7.664111461	9.946928611	10.0035894093	5.28956229125	9.303655734	7.365668755	10.32512022	12.08864757	5.874189107	5.402083668	6.418236866	9.68028616833	10.98935922	6.43012268	11.07296681	7.51923145167	7.098719371	6.64235424625	10.83272413	5.94776533325	5.87580800833	10.64134532	4.708480413	7.1289164645	11.67867508	5.761736804	6.746992115	BRCA
Instance3	5.942638389	11.137683	10.74066222	12.97428108	6.742616386	5.34429371167	6.699055749	9.791985416	10.0699950067	5.53171569775	9.221779273	7.320667722	10.4297627	12.01135666	5.917677146	4.285723506	6.805650779	9.69256516467	11.22308177	6.416760061	11.0249286	7.197314467	6.212526175	6.2422901355	10.9243451	5.52044016575	5.489172308	10.4984955	5.249645622	7.0926896005	11.59799678	5.7813974245	7.136685014	BRCA
Instance4	6.217042247	10.00164081	9.439182162	12.97428108	7.875812501	5.62556244233	8.649598507	9.638916035	9.77311281067	5.2600632335	9.4817981065	7.813125618	10.18190731	11.97218475	6.299945779	5.510021369	6.327333135	9.98949733167	11.51613105	5.863140121	11.13481472	6.97936211167	5.584068992	6.33404855075	11.19937192	5.58777326775	5.427851752	10.35580562	4.978894894	6.88167523675	11.00452968	5.1671536775	7.5978930125	Control
Instance5	5.60541377	10.864964	9.689574849	12.74323457	7.242581369	5.72645123933	7.356190313	10.27897821	9.86648902667	5.3791823495	9.255735444	7.547899223	10.27256013	11.58766984	6.107798352	5.111669081	6.328276055	9.506100771	11.09139921	6.860966288	11.18656944	7.28840672033	7.405441727	6.76922237325	10.47933595	5.87271996825	5.95688781033	10.43232295	5.291135005	7.4523840255	12.12951334	5.93158530625	7.021079646	BRCA
Instance6	5.984481833	11.45443311	9.814991395	12.96626215	6.583726382	5.244334811	7.322516605	9.943244144	9.74528290433	5.613667902	9.1122517505	8.067624097	10.16250498	12.06588572	4.980495207	5.123098393	6.682787905	9.688092646	10.66999253	7.477052175	11.27871096	7.361977291	7.460253403	7.19245125	11.22643043	6.0241266485	6.364237361	10.6767992	5.294814856	8.244265727	11.79461296	5.9022013445	7.5246001185	BRCA
Instance7	5.486079796	9.557684409	7.511675823	12.94803322	8.139859715	5.81224373133	8.485800258	10.45584633	9.826106242	5.22611515975	9.682874849	6.816347305	10.31455241	12.23463043	7.278707598	5.579701547	5.926361974	10.0480993307	11.69149721	6.742953157	10.78457782	7.46619594767	6.662423158	6.5621458705	11.68974045	5.88751933675	5.846801913	10.27409306	5.046808884	6.14302696	11.980959	5.875906139	6.923040761	BRCA
Instance8	5.844744204	10.66388964	9.583290187	12.65135565	7.255408968	6.476135957	7.364684318	9.498226492	10.324214354	5.444090161	8.776624617	7.356058229	10.71573921	11.37383049	6.080130651	5.064162066	6.739851899	9.436876068	10.33398861	6.689303092	11.28537059	7.49696018667	6.020263967	6.575528975	10.38915837	5.55851851825	6.14872126967	10.75653988	5.30196368	6.9500503585	10.68348837	5.4118146555	6.824884907	Control
Instance9	6.225020007	10.78521972	10.67301333	12.68048706	7.076765168	5.35894690833	8.178554217	9.427680085	10.0656039177	5.386029074	9.3152728545	7.635901506	10.36365325	11.74966846	6.158463896	4.764488715	6.37387057	9.58057105933	11.15889068	6.500527718	11.36309182	6.894570391	7.205282841	6.443440984	10.83540327	5.650041658	5.98389700833	10.57213676	4.984374307	7.14309656525	11.06871466	5.575716739	7.242305488	BRCA
Instance10	5.977400858	11.44285036	9.67905828	12.95548196	6.954839344	5.788030138	8.683407961	10.46083242	9.89663499533	5.6711398605	9.4917373825	7.135404364	9.653830832	11.77144213	5.838328613	5.246228736	6.73809606	9.75364579767	11.04825205	6.827314517	11.15310882	6.81342298733	7.606018576	6.26822091	10.84783275	5.56331123875	5.85947821333	10.09533805	5.396956849	7.10464715825	11.11942121	5.35829187075	6.8978346455	BRCA
Instance11	6.426353347	9.330368553	8.417642766	12.90048482	6.732001603	5.712608247	7.818807631	9.687454914	9.911627002	5.64485219675	9.145640736	8.067946709	9.658595819	11.5968724	6.434716308	5.407702206	7.487641348	9.592833039	10.65416187	5.479142629	11.72826504	7.09722914933	6.657000843	5.9896451145	10.51995589	5.4786784915	5.95116306267	10.37037168	4.649498512	7.69392134225	10.71430158	5.0602911245	7.288835508	BRCA
Instance12	5.488652576	10.4353997	9.772677934	12.71111204	7.247265632	5.99415791867	7.330919398	9.311414064	9.98540332333	5.463018786	9.11080231	8.017839982	10.53537772	11.78113439	6.610733738	5.062651968	7.188443271	9.66262953467	10.7998525	6.97372929	10.74842792	7.64534915633	6.822223857	6.67480979075	10.94695398	5.7708818765	6.216767413	10.77070542	5.321036278	7.10276194725	11.07740677	5.3468143985	7.194930658	Control
Instance13	5.679206489	10.86238187	9.630713575	12.66850837	6.836053906	5.68078141	6.98911381	9.328361407	9.90134186867	5.562381639	8.714454977	7.572133883	10.73844933	11.47029296	5.802588255	5.355272902	6.506450901	9.935713008	10.67254493	7.400262798	11.21374538	7.42531964067	6.672535396	6.649787867	10.51147622	5.8854976	5.92866327233	10.77027594	5.316336975	7.04497527125	10.59403555	5.465254836	6.833435745	Control
Instance14	6.33289195	11.40394419	9.432772131	13.08056861	6.667222002	5.986607541	8.608754849	8.752398314	10.4229158767	5.68802750875	8.467748823	7.446217194	9.656380672	12.30526243	5.38371401	4.764223297	6.342168584	10.2127518167	10.99212422	6.998819226	11.5761703	7.18948982933	4.904979261	6.13687965425	10.31178269	5.6707063705	5.81419016733	10.48711175	5.438302209	6.95072196525	9.744102689	5.12336596575	7.428771926	BRCA
Instance15	6.525525213	10.55627639	10.64514978	13.41513704	6.746786795	6.04954423267	8.760937063	9.846603446	10.2638722963	5.8392476045	8.4197869105	7.719014193	10.45510657	12.12065594	5.808521004	4.911105817	7.404696936	10.3303371883	11.86989657	6.457877938	11.81694975	7.22974910533	5.472171943	6.3478008495	10.97955044	5.6644220515	5.68293841733	10.27293332	4.693784032	6.8465411235	11.47931054	6.23823784275	7.665607022	BRCA
Instance16	6.478895483	11.43117909	10.02677279	13.11510467	6.702522925	5.98239616367	7.704268742	9.401834759	10.356472551	5.3248844975	8.263637892	7.671578438	9.799419701	11.98934847	6.854248561	5.029465308	6.749538038	10.0295226957	10.79624673	6.272541727	11.62203593	7.40587247233	4.944168843	6.2124689205	10.24904266	5.4935537865	5.788274463	10.41229492	5.01168711	6.36958253925	10.74565776	5.7894712835	7.3860315285	BRCA
Instance17	6.046584505	11.63501532	10.62223972	13.11366653	6.709639152	5.58848003267	8.334118084	8.411575733	10.521709125	5.3208293635	8.461217029	6.933959475	9.411691645	11.82192354	5.838328613	5.313256056	6.730643776	10.1231177773	10.78864516	7.39763426	11.97407764	7.49295514767	5.538546893	6.1028603775	10.35443153	5.65532370625	5.65355368433	10.07347253	5.31868854	7.09904829625	9.93170563	5.2330931355	7.6297769445	BRCA
Instance18	6.290853455	10.51995589	10.68629503	12.84571551	6.817882628	6.30118840567	8.135646608	8.766761713	10.097531636	5.76908530825	8.108058341	7.679833912	9.922525358	11.43832419	7.068835031	5.221114603	6.697180004	10.182290716	10.86989475	6.554209422	11.70152102	6.76555037667	5.070616072	6.0448145055	10.70897201	5.5028216445	5.456942846	10.26509376	4.795729695	6.81036109175	10.28924692	5.380511539	7.5643569095	BRCA
Instance19	6.08693831	10.92093732	9.595686927	13.00161496	6.508829224	5.94716203467	9.954407582	8.285819621	10.3427121363	5.362467035	7.4283160855	7.588285745	9.905613067	11.71457622	7.21271797	5.574866903	6.941461789	10.3257906717	10.87885198	7.681310676	12.09587508	7.20381425033	5.353156751	6.08165818225	10.08429722	5.267785966	5.79947823233	10.00575124	4.971786376	7.1247906185	9.513950163	5.27831365375	7.519177108	BRCA
Instance20	5.636777762	10.58930965	10.11297736	13.71793344	7.429032419	6.439666078	7.048353701	9.458448204	9.886641157	5.33919772525	8.788062339	7.960988197	9.850777208	8.747421913	6.536717836	5.441376616	7.237164838	10.2867156497	11.58252909	5.687628504	11.68222884	7.04919297067	5.027033758	6.424485401	10.88129775	5.47877633725	5.17455334633	8.105084975	5.027033758	6.87914917925	9.580042347	6.02382361625	7.7140739065	BRCA
