ID	6093	5880	2064	391	23365	10507	5364	10398	9826	3985	3984	389	388	387	27289	4637	4627	103910	4629	4628	79784	5879	998	9475	DependentVariable
Instance1	8.331209336	9.146785748	7.90862600467	11.03947449	8.942471345	9.675666492	10.18060575	10.72822025	7.02290830967	7.48015195375	5.7690473375	11.607128575	11.16530919	12.37603319	8.99900014	14.868615505	13.84907197	14.03142469	11.859787502	12.31353576	6.6041713605	8.85850435833	7.16387589625	12.232557025	Control
Instance2	8.399610251	9.807552605	7.97213650833	11.22221848	8.967342365	10.23200147	10.67951553	9.548582816	7.21726232233	7.04414112975	5.7228877405	11.60688604	9.494571179	12.57624761	7.013074525	14.59427939	13.891569195	13.80179072	11.7927582935	12.32990291	6.866593426	9.23532012167	7.17118701125	12.3160764435	BRCA
Instance3	7.854652002	10.53833958	8.06895283033	11.18703979	8.842775487	10.79032021	11.11027794	9.435315409	7.14763954633	7.639806064	5.848293342	11.497233195	10.24168562	12.07257321	6.547670085	14.413290725	13.75032302	13.81715158	11.4736056545	12.21133327	7.252554095	9.280236709	7.03238297825	11.8573344895	BRCA
Instance4	7.179165475	10.65628209	8.41389790167	11.14549296	9.400581223	10.28757997	11.73344556	9.043272158	8.05055294367	6.702714714	6.1942824925	11.84688205	10.0879405	12.17972416	6.800741793	14.56683268	13.398875435	13.78998546	11.1017827755	12.44819383	7.4843837605	9.422761191	6.55593589375	11.581178851	Control
Instance5	7.894031227	10.3594479	8.097692024	11.3005472	8.361144506	10.69375725	10.44517037	10.0568683025	7.28998991667	7.4804961735	6.176314587	11.36166858	10.24151283	12.74633592	6.289378595	14.451392145	13.566495775	13.67776426	11.680388844	11.66819594	7.138752583	9.29741101033	6.99171327025	12.51727103	BRCA
Instance6	9.001704532	10.47450477	8.12132754867	10.87489706	8.091899625	10.15177801	10.69259831	9.557260625	7.03831259267	8.0424994905	5.789661595	11.20450541	10.19762251	13.08540943	8.157600995	14.462546585	13.77629719	13.64479198	12.2208822595	12.24985722	6.2151359165	9.14697742367	7.00999639125	12.441328291	BRCA
Instance7	8.073955593	10.71717755	8.122738224	11.15029011	10.10617723	10.50005538	11.76843466	9.327601013	8.002113911	6.7482112955	5.703437493	12.025628865	10.04482137	12.27941189	5.873451033	14.708214475	13.078923755	13.62992806	10.8769208985	13.26439572	7.036584491	9.62804284167	7.10702874775	12.1160117875	BRCA
Instance8	7.856831861	10.03012262	7.79389694967	10.93858741	8.742748263	9.87752231	10.21608532	10.733250805	6.58638857667	7.16849511	5.9416429115	11.645811195	10.54158093	11.89259415	6.202570157	14.759152975	13.50930683	14.24390588	11.915951494	12.50318977	6.29045958	8.82865486733	7.09973287325	11.963258885	Control
Instance9	7.307431087	10.26043183	8.019000875	10.9376315	8.532863482	10.4711725	10.87189776	9.845799635	6.90880436167	7.59178176025	5.8969290325	11.648237295	10.79666855	12.60350703	7.567844162	14.71451116	13.72048011	13.90556143	11.5757785155	11.88931963	6.7521916105	9.29235500067	7.18183415025	12.3255748965	BRCA
Instance10	7.897680799	9.886672502	7.913761785	10.97255645	9.242210154	10.53077724	11.05900997	10.378351527	7.28371304933	7.183120778	5.715837508	11.888048855	9.779978297	12.28213433	6.835675032	14.68063948	13.491597765	13.62353635	11.822357845	12.33696264	7.1195038055	9.23513699733	7.09000222	12.275687156	BRCA
Instance11	6.841316277	10.24211452	7.93639420467	11.49713719	8.584390499	10.25654518	10.63543271	10.0373552035	7.160270403	6.75268801025	6.0195573385	11.85577302	10.01228971	12.64120964	6.484948231	14.82748272	13.418254445	13.79334119	10.442008333	12.46042141	6.745340205	8.92818876867	6.604948967	12.123539839	BRCA
Instance12	8.010333857	10.19163332	7.69659012467	10.94232227	8.717266109	10.02803075	10.33946621	10.1639710175	6.75902851233	7.0340587575	5.7070276755	11.7419056	10.54691402	12.30040269	6.940933492	14.908272875	13.822927405	14.10537413	11.0416377135	12.3064449	6.558491508	8.97755484267	7.351535111	12.134661438	Control
Instance13	8.228615647	9.450943738	7.61830501433	10.98130703	8.680993366	9.634021946	10.15940501	10.946193935	6.97687083067	7.21921482175	5.7043025945	11.884615705	10.63754892	12.38074251	6.993564335	14.93364114	13.836908725	13.98232431	12.082478885	12.34948589	6.64851124	8.882604615	7.359104133	12.160273944	Control
Instance14	6.165666403	10.66919979	7.976917062	11.27496064	9.101726968	10.40991359	12.05342543	11.29332234	6.85179277033	7.0663661445	5.8907386725	11.966842005	8.406780188	11.64892389	6.494500115	14.99771485	14.323725555	14.23143385	12.26098652	12.16491644	7.15801939	8.867882958	6.6884391885	10.9667634565	BRCA
Instance15	6.754958049	10.08289785	8.20196223633	10.7601172	9.303010758	10.34320824	11.70232867	9.1132523685	6.49978576033	6.812054258	6.1120078265	11.33277077	7.445265536	11.744773	6.54048116	14.68663905	13.942857045	14.37348409	10.9654154825	13.29757193	6.3944745635	8.552349278	6.843482732	11.161025592	BRCA
Instance16	6.390947607	10.46394351	8.116889369	11.52942337	8.874183054	10.39714011	11.73885977	11.388335305	6.75918551067	6.7913688215	6.217322425	11.776968205	8.115695415	11.37964115	7.7743936	14.951050205	14.082941605	14.39263877	12.892175915	12.27401999	7.201211042	8.787767491	7.08107622375	10.9770287015	BRCA
Instance17	5.819036642	10.18465258	8.200041692	11.25184942	9.192268846	10.35359929	11.71129928	10.903625415	7.00616258367	7.1279667285	6.3668044235	11.394123935	7.883225397	11.16916418	10.29228169	15.00329297	14.010534205	14.46406102	11.993800445	12.58150432	7.1258339995	8.934366304	6.38540810175	10.812047926	BRCA
Instance18	6.462793134	11.04774441	8.184794248	11.48413324	9.086614694	10.44768279	10.8503707	10.646117668	6.901094345	6.69670091975	6.101992557	11.67737648	7.818200484	11.66819594	7.005852233	14.97262993	13.732838535	14.66897057	11.8896793435	12.47296881	7.127579195	9.01840760867	6.7911300605	10.6804132185	BRCA
Instance19	6.132068463	10.98249473	7.907871456	11.3382407	8.822746975	10.28488803	11.48413324	10.97209831	6.869329802	6.95575953725	6.1958131935	11.57237323	7.612022762	11.52630619	6.965931792	14.68731091	14.07774045	14.86491883	11.9101965635	11.98561971	7.1506571725	9.258466301	6.67358924525	10.7327467605	BRCA
Instance20	5.833276737	10.06457475	7.75563836833	11.83486615	7.591767528	10.18487569	10.47933595	10.95522331	7.01191404267	6.7337751	5.899944074	11.097214125	7.740609078	9.38829779	7.159924617	14.994120685	13.880872615	14.41536846	12.541835795	12.19991163	6.988346295	8.91017192567	6.6605798635	10.274589591	BRCA
