@relation thedata

@attribute 2885 real
@attribute 3265 real
@attribute 3667 real
@attribute 3845 real
@attribute 4893 real
@attribute 5594 real
@attribute 5595 real
@attribute 5604 real
@attribute 5605 real
@attribute 5894 real
@attribute 6654 real
@attribute 7529 real
@attribute 8660 real
@attribute DependentVariable {BRCA,Control}

@data
9.4954151895,7.4423513115,10.10813927,6.8286116825,8.74899041,8.27215776867,11.634256725,10.49127719,11.44994835,10.11570732,8.001564595,11.115513174,12.08367055,Control
9.5539178325,7.8897640555,10.01141636,6.4300637355,8.474680533,7.85669691467,11.27623323,9.559434991,11.52169626,10.34726733,7.481398095,10.8888014215,11.11317258,BRCA
9.480270588,7.856102429,9.532322378,6.720661627,8.690112479,8.11094053067,11.198356615,9.65317699,11.72288448,10.45388564,7.228580927,11.252028628,11.22600587,BRCA
9.432546201,8.398114105,9.129946971,6.243898751,8.847629866,7.98209816267,11.274247985,9.580847928,11.42772678,10.09500831,6.648325671,9.6891460585,10.31178269,Control
9.66718229,7.697637374,9.959676393,6.8833304115,8.770532686,7.82991936767,11.21839075,9.966174165,11.8471671,10.22872886,7.634958261,11.277560598,11.49594259,BRCA
9.9164802245,7.3388634815,10.00182726,7.019536675,9.445243095,8.18650002,11.07534033,10.23164154,11.5852209,10.624983,8.19601328,10.678516145,11.69149721,BRCA
9.167523377,7.9742866725,8.873183485,6.6232326,9.358008891,8.451561107,11.151396135,8.977681421,11.16076662,9.961088297,7.292025067,10.2755669945,9.882139059,BRCA
9.1611827995,7.7095138065,10.47490271,7.0670465565,8.993477034,8.171538624,11.40345044,10.00443156,11.28922369,10.12277013,7.787382059,11.313560577,11.73537632,Control
9.3657406255,7.94496816,9.964760013,6.5497902615,8.769533015,7.91861634733,10.99057863,9.452231522,11.82274022,9.9831294,6.878728789,10.898757498,11.64430934,BRCA
9.70078824,8.148239231,10.08180334,6.1985753455,8.271931157,7.74245236133,11.551814785,9.69476318,11.64681981,10.28660429,7.4960371,10.8706706855,11.1050886,BRCA
9.153599552,8.198599078,9.072521955,6.7499434665,8.359597076,8.06297051567,11.573459625,9.736317839,11.94944384,10.23292486,6.507481989,10.689313351,10.77336613,BRCA
9.5256586835,7.4409667175,10.04292168,6.5565791765,8.700336649,8.197304519,11.32136754,9.990983614,11.38105635,10.11618835,8.512524314,11.1506836145,11.64562254,Control
9.597360232,7.6537280945,10.43052602,7.0758260015,8.782311189,8.151507585,11.488573795,10.29596436,11.33166731,10.13087976,8.640083234,10.921528441,12.0344036,Control
9.06038523,8.1909422715,10.35004996,6.6476128175,8.647099619,8.08129530567,11.695521545,10.01433476,11.29445435,10.76657469,7.7584583,10.7254236375,11.29880451,BRCA
9.5800955565,7.2806843915,9.905109092,7.0204037355,8.81729638,7.95451796533,11.206231375,9.712540381,11.28106518,10.37973064,7.8511886,10.2594135915,11.1371034,BRCA
9.0393998015,8.539009948,10.1431986,7.1398498025,8.541833388,8.00665617633,11.49634678,9.812386363,11.36168902,10.55366796,7.192690117,10.5808051515,10.99802289,BRCA
8.9731778835,8.146852134,10.02243063,6.9933104255,8.366847964,7.86577453733,11.796022585,9.916141133,11.42163372,10.73881029,7.688986551,10.4220281465,11.5269639,BRCA
8.9213733295,8.041917075,10.25917864,6.9654454415,8.850844048,8.01917131267,11.46459896,10.0322459,11.31587145,10.51457134,7.192172276,10.774455608,11.09109172,BRCA
9.111304808,7.888636145,10.57522277,6.6035671485,8.687831539,7.890844983,11.5411915,9.833428205,11.57272404,10.54450111,7.574595656,10.6742105895,11.26511118,BRCA
10.2970447,8.85628218,7.724140554,7.564460333,8.961436038,8.742530249,12.52079595,9.724718956,11.3119244,5.97155002,8.480033951,9.266249858,11.38620755,BRCA
