@relation thedata

@attribute 1457 real
@attribute 2002 real
@attribute 2353 real
@attribute 2885 real
@attribute 3265 real
@attribute 3716 real
@attribute 3725 real
@attribute 4214 real
@attribute 5154 real
@attribute 5156 real
@attribute 5290 real
@attribute 5294 real
@attribute 5295 real
@attribute 5335 real
@attribute 5578 real
@attribute 5579 real
@attribute 5595 real
@attribute 5599 real
@attribute 5604 real
@attribute 5894 real
@attribute 5921 real
@attribute 6416 real
@attribute 6464 real
@attribute 6654 real
@attribute 6722 real
@attribute 6772 real
@attribute 6773 real
@attribute 6774 real
@attribute 6775 real
@attribute 6776 real
@attribute 6777 real
@attribute 6778 real
@attribute DependentVariable {BRCA,Control}

@data
7.90764269433,9.719046985,14.72004222,9.4954151895,7.4423513115,11.04382723,14.72492149,10.46146439,6.70121473533,10.73337264,6.685313404,6.299304767,7.0703331436,7.6745180755,8.688181342,6.21136540967,11.634256725,5.939777752,10.49127719,10.11570732,7.65896220633,8.585478725,9.15105029633,8.001564595,11.90369558,10.31346778,12.53522562,11.45883824,8.010809379,11.46083484,9.961088297,9.701471572,Control
7.803043395,9.192268846,13.75148289,9.5539178325,7.8897640555,9.540845393,14.11502538,11.6627575,6.927342899,10.73397278,7.098719371,7.09127967,7.6111323212,7.862876923,9.433471275,6.479820979,11.27623323,5.0886580415,9.559434991,10.34726733,7.532686946,8.106593131,8.42779587067,7.481398095,12.0948349,10.329653278,12.61090263,11.6077021567,8.022133529,11.3989816,10.15001415,10.00164081,BRCA
7.94848537033,9.676230874,14.33042537,9.480270588,7.856102429,10.145837,14.41297137,11.77105209,6.43184992733,10.053395164,6.212526175,6.323194968,7.448654099,7.7021225845,8.48506563,5.889051372,11.198356615,5.6701097255,9.65317699,10.45388564,7.43491518133,8.6701660175,8.45925672733,7.228580927,11.66204091,10.0589241477,12.55918115,11.5512263767,8.172253881,12.10466109,10.28344757,10.53976977,BRCA
7.444988463,9.684192438,12.01436934,9.432546201,8.398114105,7.64196344,14.08054111,12.00382718,6.29958050633,9.4016975135,5.584068992,6.299945779,7.6522265588,8.054801422,9.211511834,6.312672729,11.274247985,5.7758281875,9.580847928,10.09500831,7.53095120333,8.231806127,7.73867912133,6.648325671,11.78440594,10.100698262,12.6473067,10.720960379,7.177023614,11.96551025,10.10956988,10.64202486,Control
8.520100527,9.981439248,12.40857396,9.66718229,7.697637374,10.16184396,13.43392773,11.72645885,7.33859063467,10.594310045,7.405441727,7.300126299,7.950268865,7.930765467,8.977409535,7.50900425433,11.21839075,5.704258658,9.966174165,10.22872886,7.41149949233,8.6043275615,8.10318445333,7.634958261,11.30524968,10.5729125313,11.94781234,11.54329104,7.543266046,11.9164133,9.833894617,10.10887108,BRCA
8.51193804167,9.979768545,13.96600025,9.9164802245,7.3388634815,11.74013292,13.80946823,11.51112271,6.96108608367,10.813430195,7.460253403,6.725540512,7.4183463498,7.6687152575,8.467749328,6.98490046733,11.07534033,6.517858181,10.23164154,10.624983,7.47462674233,8.9337864765,8.70127661067,8.19601328,12.47196608,10.5815088053,12.27296951,11.6186680667,7.740271759,11.1888517,10.29596436,10.45090222,BRCA
7.90176327133,9.212867878,10.44201071,9.167523377,7.9742866725,8.66980731,13.91249272,12.26224618,6.89649601933,10.86366497,6.662423158,7.476910459,8.3350079456,8.590203577,9.024558716,6.81582852467,11.151396135,5.6011167705,8.977681421,9.961088297,7.49866828033,8.457614913,8.36198243367,7.292025067,11.85634588,11.3817422673,12.97428108,10.620682972,6.888624921,10.72234672,9.214514093,10.14295619,BRCA
8.330459995,9.290572499,14.08516788,9.1611827995,7.7095138065,10.70365297,13.96294256,10.99477083,6.60636141433,11.03550101,6.020263967,6.726903149,7.757716558,7.7549264415,8.419813926,6.87117032933,11.40345044,5.401013329,10.00443156,10.12277013,7.22554449667,8.519260169,8.53051419067,7.787382059,11.58622772,9.76574384767,12.63536109,11.4495990067,8.219823303,10.75261086,9.788616845,10.54158093,Control
8.343961905,10.01823535,14.82357723,9.3657406255,7.94496816,10.41875948,14.44356588,11.9611296,7.743697197,10.45062521,7.205282841,6.426437217,7.6719006758,8.1175343725,8.419971893,6.13414385767,10.99057863,5.8779809975,9.452231522,9.9831294,7.130488018,8.505661469,8.16926655967,6.878728789,11.78440594,9.956344037,12.13627672,11.6033707233,7.272352474,11.94573106,9.93285737,10.145837,BRCA
7.705001504,9.726661428,11.55023948,9.70078824,8.148239231,9.172928193,13.15952927,11.43790563,6.83351091333,10.182966585,7.606018576,6.76752611,7.3060563712,8.2287174245,8.01888328,6.39658479233,11.551814785,5.5839936855,9.69476318,10.28660429,7.57770823567,8.616861979,8.39504068233,7.4960371,11.68854659,10.3519697093,12.70613234,11.0351359567,8.06708625,11.45097165,9.955468697,10.21491439,BRCA
