ID	23533	5330	5579	83756	6518	486	280	6514	482	483	80834	480	481	8972	6476	3099	3098	3101	8503	776	6523	57818	476	80201	478	477	207	208	5290	346562	276	5291	277	3938	10000	278	5293	279	2538	23439	5294	2542	5295	5296	DependentVariable
Instance1	6.033979735	7.476788978	6.21136540967	5.113299864	8.379801934	5.76249236625	6.473425294	5.583993803	8.881298397	8.1654550638	5.2366989675	5.171511767	11.0075662667	5.30935029133	5.865922162	8.5486277015	7.421314376	6.873785904	6.660285205	5.857677033	7.932570767	5.342127098	11.74617161	4.993687096	6.305838886	7.573838635	9.746089281	7.466690585	6.685313404	5.05290182	5.9532506065	7.339184439	6.74132556733	4.799582778	6.02664600925	12.93579034	8.467616885	5.5159757575	5.09861497	4.840477407	6.299304767	10.24904266	7.0703331436	11.7240492	Control
Instance2	6.539395847	7.453231788	6.479820979	4.5623941755	6.816347305	5.667460738	6.639653159	4.472869269	8.993477034	7.6774776296	4.9243011055	5.404814027	11.0786587633	5.41719257133	5.757169551	7.2752951695	7.25216743275	6.491216266	6.249592888	6.190817922	9.013141976	5.38534669667	11.7601478967	5.272407006	6.107327595	8.499737407	9.68028616833	6.43012268	7.098719371	5.4319186925	5.98535004625	6.741201091	6.73106962133	5.2286976985	5.94776533325	13.45145845	8.699078855	5.5577193315	4.9415322205	4.708480413	7.09127967	10.71605229	7.6111323212	12.12504541	BRCA
Instance3	5.844744204	7.462177348	5.889051372	4.8441795325	6.761953818	5.53236536425	6.1880275535	4.910026549	8.935534242	7.590935683	5.35693299	5.6687672635	11.3381346567	5.07967038967	5.79139446	7.4405797005	7.24124136325	5.458620899	6.638439986	6.360369215	10.42293494	5.14106431567	12.3780996267	5.73478497	6.059188284	5.72110688	9.69256516467	6.416760061	6.212526175	4.929278405	6.0072184345	6.813047234	6.91482222733	5.0049160775	5.52044016575	13.43573605	9.063247518	5.645976432	5.0246144115	4.991874681	6.323194968	11.0768258	7.448654099	12.67203307	BRCA
Instance4	5.341462114	7.601141445	6.312672729	5.175474931	7.138991368	5.29784002825	5.8336716705	5.470383322	9.524248408	7.1937672274	5.1198663105	4.908661704	9.415136053	5.38402940367	5.809297893	7.744375252	6.9620171695	5.78869305	7.411068419	6.966479856	8.670710349	5.12548806733	12.0413844233	5.264171629	6.037388399	5.460424154	9.98949733167	5.863140121	5.584068992	4.7652595985	6.366104844	6.506054132	6.395899804	5.309062316	5.58777326775	13.23377623	8.649598507	5.251851209	4.868678918	5.229406468	6.299945779	11.12068843	7.6522265588	12.52623397	Control
Instance5	6.042212717	6.773076963	7.50900425433	5.253799858	6.615780886	5.411301389	6.776795021	4.327000131	8.886703411	7.6579137982	5.109026043	5.407338246	11.0671163433	5.68905771633	5.154057121	7.708490746	7.11097001925	5.48205062	6.561483187	6.091970181	11.02316716	5.36637566267	12.0522698633	5.287630431	6.192791506	7.181900437	9.506100771	6.860966288	7.405441727	4.8221372515	6.1048311105	6.944393257	7.34306832267	5.6793701525	5.87271996825	13.69898245	8.565760069	5.10800607	4.969105223	5.636197729	7.300126299	10.79503739	7.950268865	11.96427598	BRCA
Instance6	5.759695977	7.658927519	6.98490046733	5.013283732	8.73811855	5.25698314425	7.193926466	4.925775462	8.792953849	8.0926699198	5.0452111135	5.3785945915	12.1145166367	5.263588949	5.4100538625	8.2776170305	7.27924073425	8.361890192	6.446881172	5.840847932	10.31961599	4.90271696	12.5635974	4.997982479	6.2181085	6.847624679	9.688092646	7.477052175	7.460253403	5.2181527295	6.48213572775	7.80732453	7.61121481267	5.597650725	6.0241266485	14.14988842	8.146264608	5.850204843	4.996658248	4.721662605	6.725540512	10.6166318	7.4183463498	12.02694363	BRCA
Instance7	5.942169184	6.111350232	6.81582852467	5.2881528655	6.531268867	5.3340312765	5.616430635	5.323740468	8.710342497	7.77673562	5.2451510805	5.4209960565	8.83242227333	5.11908736433	6.046756978	6.820861544	7.07306347475	5.69405225	6.282259665	7.11691865	7.364180901	5.440760277	10.9018499343	5.499615714	7.481256805	5.682019293	10.0480993307	6.742953157	6.662423158	4.851344315	6.09947437675	5.996847001	6.37987840167	4.9691380295	5.88751933675	12.51068142	8.302457433	5.701975355	5.3906557965	4.567828407	7.476910459	10.96223109	8.3350079456	13.11366653	BRCA
Instance8	6.015923042	6.898937271	6.87117032933	4.8618501755	6.868270444	5.71394497725	6.5008011985	4.795729695	8.934251932	8.060705661	5.2570287685	5.8222575895	11.6829085233	5.077628608	5.851470639	7.287694177	7.13942682425	6.59332062	6.094030827	6.444274162	9.259184861	5.198709621	11.77433084	5.368952732	6.47143593	7.766961362	9.436876068	6.689303092	6.020263967	4.7814393755	5.948360185	7.162847292	6.685364977	4.7110207735	5.55851851825	13.34320241	8.452633655	5.512207445	5.5340522185	4.908346081	6.726903149	10.77621939	7.757716558	12.07897478	Control
Instance9	5.978888461	7.321975714	6.13414385767	5.2390949815	7.027217996	5.4692828215	6.731854231	4.920187583	9.169130251	7.891337482	4.8669004955	6.229757997	11.8796742633	5.401344109	5.4372680515	8.1547705925	7.363162919	5.425183376	6.225020007	6.015254046	9.507616831	5.239130909	12.3698481033	5.442455259	5.838328613	8.920911903	9.58057105933	6.500527718	7.205282841	4.972818254	6.0551753965	7.428655643	7.06348026	5.76109564	5.650041658	13.67421216	8.407417683	5.703368893	5.0975948055	5.221694654	6.426437217	11.06699751	7.6719006758	12.20624983	BRCA
Instance10	5.906897358	7.469827229	6.39658479233	5.220685612	6.734103713	5.003627072	6.530679344	5.190230876	8.786074471	7.6172088754	5.0865951605	5.5306956595	11.8340178433	5.09058402133	5.433708114	8.182674481	7.0345246175	5.938292408	5.941347708	6.271748387	8.198618308	5.37731992767	12.0528531	5.641120592	6.137304345	7.510370809	9.75364579767	6.827314517	7.606018576	4.9939534825	6.0001498005	6.850940421	6.720954705	4.7337701255	5.56331123875	13.32349748	8.72987657	5.551220982	4.8765822255	5.139972076	6.76752611	10.77439198	7.3060563712	12.27296951	BRCA
