@relation thedata

@attribute 10111 real
@attribute 1111 real
@attribute 11200 real
@attribute 11277 real
@attribute 2176 real
@attribute 2177 real
@attribute 2178 real
@attribute 2188 real
@attribute 2189 real
@attribute 3364 real
@attribute 4361 real
@attribute 4683 real
@attribute 472 real
@attribute 545 real
@attribute 5810 real
@attribute 5883 real
@attribute 5884 real
@attribute 5888 real
@attribute 672 real
@attribute 675 real
@attribute 7157 real
@attribute DependentVariable {BRCA,Control}

@data
7.5850123165,6.612872643,6.32033029133,5.87021932,5.105815554,6.22349787733,9.226111776,5.250214317,8.692703652,5.285583164,7.21711226567,7.67254028567,7.15912118675,5.382345047,5.3469382865,8.306085763,6.86823465375,6.922699549,5.98817485275,4.757305356,8.333402628,Control
7.1208131195,6.363920643,6.25695428167,5.493795616,5.176333993,6.79805654467,8.971091653,5.376786337,9.392012066,4.9467448445,7.36313658733,7.49895584667,7.09089637525,5.67954943775,6.057865228,9.270109064,6.50363252975,7.553437762,5.98222220675,5.415666779,8.508984299,BRCA
7.28927811,7.245317684,6.585177168,5.552827477,5.503993644,6.99468810567,8.918789554,6.158463896,9.956354783,5.2009568805,7.251834494,7.77270160333,7.165383526,5.3269021,5.9256980425,9.15024304,6.489983089,7.45197832433,5.7519684745,5.679910204,9.660905593,BRCA
6.9248886435,6.97286817,5.902611751,5.911398021,5.525294697,7.06370593833,9.543109718,5.854439094,10.02554833,5.243458663,7.25113540867,7.808745052,6.962212015,4.95432611925,6.0154991735,9.641623301,6.37243574525,7.72103170467,6.35824610575,5.377480603,8.338826757,Control
7.5737548545,6.59529898,6.41017141933,5.557249831,5.883749862,6.86306344467,8.374019108,5.799353673,9.139564862,5.263091458,7.277262479,7.50920137,7.2431584955,5.394762578,6.0411561995,7.99421358,6.4759127875,7.573134545,5.846463069,5.60541377,9.701150974,BRCA
7.3259269905,7.01111856,6.614291049,5.3301724355,5.862954219,6.583851982,8.448953719,5.849568518,8.953622554,5.2823824395,7.601319597,7.46595288633,7.08122523275,5.5992247945,6.239618323,8.949243917,6.70665159975,7.302284244,5.8408213995,5.006983802,8.868576523,BRCA
6.9757173555,6.009555025,6.19429139567,5.7905307875,4.95444207,7.072047259,8.754203667,5.491381137,9.777124244,5.4473853525,6.93887945233,8.02999223933,6.392001616,5.20754562,5.7746841205,9.309829381,5.71414323325,8.00726663667,5.961989724,5.46859248,8.315445233,BRCA
6.8899599365,6.619123639,6.727954003,5.6887246225,5.451879748,6.45005063967,8.817432296,5.777032522,9.106144874,5.4528603235,7.404848849,7.671411069,7.21389689,5.31897246825,5.7038607615,8.144098803,6.76617859225,7.04465982233,5.8897078505,5.018602184,8.92056956,Control
7.148445982,7.851094879,6.65923442633,5.684742048,6.099511534,6.775828829,8.785216325,5.833276737,9.603014797,5.724482943,7.61606197033,7.800748506,7.14878397875,5.76377410275,5.764225341,8.742495656,6.37213784275,7.40702966467,6.432318605,4.897254041,9.680166591,BRCA
6.8471499935,6.438214347,6.430398513,5.6883449515,5.163308771,6.58651719133,8.758823761,5.838328613,9.2928284,5.329006813,7.24246221967,7.64305520567,6.89333590125,5.13981355375,5.863681383,9.068832764,6.50923855525,7.56085246633,6.30739354225,5.185877691,7.766597025,BRCA
7.3104066715,6.638874358,6.98895926133,6.120701869,4.832651143,6.51173375933,9.137228846,5.06782288,9.891073998,5.512347417,6.934921847,7.39547633733,7.27735742025,5.02130020225,5.3495791295,8.51852641,6.669590663,7.17361883433,5.86365203,5.244707519,8.06060289,BRCA
6.9868843635,6.776897268,6.76139862367,5.7967114415,5.755963277,6.66721942133,8.686361438,5.61707161,9.264196925,5.4557014475,7.30761952,7.60285134333,7.3263622655,5.28315010425,5.927986468,8.04982286,6.62912295825,7.309706019,6.07698827325,5.403618168,9.069960645,Control
7.6009359435,6.72451769,6.11691885167,5.8462206345,5.272407006,6.47287323033,9.122738147,5.011016147,8.979483163,5.689301904,7.49344356167,7.33374393967,7.01677338075,5.69480086275,5.4397837495,8.112141195,6.5125468145,7.27844785633,6.113923111,5.135259094,8.376018051,Control
7.4548826775,6.864034824,6.30220446233,5.6265169255,5.532169853,6.54170031567,9.230429477,5.734581769,9.169775417,5.1872378035,7.142740057,7.56517841333,6.9924584855,4.95871165175,5.331303376,9.888302279,6.96076751225,6.99821237767,5.954637597,5.528892615,8.641980482,BRCA
7.3448792,7.29489898,6.58740276067,5.3476424865,6.095402957,6.48841190067,9.023353173,5.268856586,9.579033559,5.755788911,7.27824955867,7.44485972133,7.02110039825,5.32376425875,5.186548502,9.199452197,7.49170016775,7.13390050967,6.0130931845,5.358529231,7.522171761,BRCA
7.4346160405,7.016031376,6.20170171033,6.000107035,5.673211007,6.53167029667,9.416323125,5.46091556,8.908303388,5.481433666,7.25829628467,7.582624982,7.00400791525,5.18875274825,5.7893535975,9.558756055,7.0427524685,7.021370548,6.07672616175,5.002490161,8.151525421,BRCA
7.3509154305,7.104889949,6.11466003267,5.6659360185,5.717684133,6.439802718,9.371407008,5.354567863,8.808080213,5.607694404,7.24683070633,7.56721320467,6.79451584725,5.39494822925,5.454128813,9.87815866,7.26228788725,7.10949272967,6.2494944275,5.411944154,8.650083401,BRCA
7.097166252,7.423160304,6.61070424367,5.8145901195,5.562403668,6.39954263367,9.192157864,5.796241636,8.923402608,5.862188518,7.24490854333,7.597348047,6.9124972055,5.2700602015,5.0926793495,9.043984973,6.89644493425,7.142405436,5.8834702945,5.119367849,8.873068105,BRCA
7.444318409,6.880137937,6.52280070733,5.621156141,5.22439848,6.45527428933,8.805003092,5.505979229,8.743615208,5.638086937,7.119877356,7.56766251267,6.99788344375,5.06185923325,5.4331690375,9.499647167,7.1908981295,7.15092113233,6.10202210975,5.739045575,9.477151683,BRCA
7.0755822085,6.310890502,5.97353429167,5.522831234,5.26763996,6.71185194633,9.841965701,4.299415583,6.949129628,5.510823672,7.07809526467,6.40662536333,6.815099268,5.55216961675,5.0689772285,9.994251287,7.2789205265,7.475861746,5.64060950825,4.879597034,7.632470217,BRCA
