ID	10818	55437	5781	5894	7249	2254	2253	54106	2252	2251	2250	2475	2248	2249	2246	2247	1975	1977	1978	3630	51422	57761	5605	6009	30849	5604	2263	5170	2264	53632	57521	1796	2261	208	2260	29904	8822	64223	6198	5494	8823	1981	4893	7248	2255	2885	51719	5595	3643	81617	9965	6194	6654	5594	9365	26281	5140	3265	3845	6794	8074	8817	5565	5564	5563	5562	5289	117145	7529	92335	27006	8660	5290	5291	5571	2549	3667	5295	5296	DependentVariable
Instance1	5.772677763	10.32771013	11.64123906	10.11570732	7.102536626	7.282998326	5.066614647	5.412113573	5.641987591	5.3193541885	6.303073629	10.40794251	5.238988625	5.787387568	6.390483226	7.9169360095	13.591191	5.3832028615	6.891088384	5.169936271	7.64611005	8.468095662	11.44994835	11.39766944	7.666137216	10.49127719	5.703219255	7.1007852408	5.16471875233	5.182504847	6.2950853	6.007089656	7.167255083	7.466690585	6.63167228267	11.56243576	5.596123584	8.366847964	10.80480483	7.3800710295	6.260125068	8.34459771725	8.74899041	7.68702726675	6.54048116	9.4954151895	11.89018267	11.634256725	6.361861002	7.991620492	5.616777635	14.28777857	8.001564595	8.27215776867	7.633596724	6.0331958605	9.641781332	7.4423513115	6.8286116825	6.705843592	5.9442327955	6.1941920175	8.596218763	10.08992748	4.980952113	9.6271145295	6.066633462	6.743323514	11.115513174	7.75867805367	5.261729425	12.08367055	6.685313404	7.339184439	10.084193648	6.11877664633	10.10813927	7.0703331436	11.7240492	Control
Instance2	5.65943283333	9.671125768	11.64123906	10.34726733	7.8100749315	7.601327189	5.2827490955	5.359671604	5.968327676	5.1967514595	5.9112008435	10.37262599	5.291687581	5.176333993	6.34676698033	6.9758426655	13.51771248	5.478418359	6.950471695	5.773212576	7.78951872733	8.994354232	11.52169626	11.0078229	7.979969765	9.559434991	5.672079654	7.4312568682	5.66166144333	5.402083668	5.722746919	5.553829893	6.9461560065	6.43012268	6.761059759	11.53336151	5.663779561	8.842626225	10.83272413	6.8257140825	4.689877288	8.3610623935	8.474680533	8.008767961	6.160683884	9.5539178325	11.50810934	11.27623323	5.911818141	7.766407053	5.110416751	14.277329135	7.481398095	7.85669691467	7.811296214	5.597035406	8.20808938	7.8897640555	6.4300637355	7.312431759	5.649825465	6.30034954	8.632069254	9.883140084	4.833916319	9.9140920795	5.492262803	6.178023026	10.8888014215	8.020697573	5.002940155	11.11317258	7.098719371	6.741201091	9.5416181315	5.87580800833	10.01141636	7.6111323212	12.12504541	BRCA
Instance3	5.55073379133	9.65934534	11.37070935	10.45388564	7.3984048785	7.068969348	5.430857273	5.651633855	5.144669712	5.0087123895	5.892872074	10.44466839	5.219566658	5.126406353	6.68734698167	6.381302865	13.78998546	5.231526198	7.435172523	5.870864797	7.717289563	9.791114496	11.72288448	11.33795649	7.943805792	9.65317699	6.089429956	7.2445861642	5.56615300933	5.16953547	6.201345317	6.082900138	6.6484163275	6.416760061	6.26887747967	11.51908594	5.515393331	9.630577078	10.9243451	6.8211475155	4.774274953	8.390530265	8.690112479	7.89762192425	5.165119293	9.480270588	11.87223249	11.198356615	6.617140962	7.69267271933	5.885764236	14.525874365	7.228580927	8.11094053067	6.608332915	6.0967740745	5.72110688	7.856102429	6.720661627	7.090380087	5.414083738	5.51106377	8.471818588	10.14535302	4.402621796	9.566117134	6.394124489	6.947055725	11.252028628	7.99283881167	5.477524542	11.22600587	6.212526175	6.813047234	9.9835099365	5.489172308	9.532322378	7.448654099	12.67203307	BRCA
Instance4	5.33781834633	10.26174268	11.77608148	10.09500831	7.6503556025	6.753287377	4.764148849	6.225261069	5.057029153	5.487602415	5.708151602	10.39039231	6.171732872	5.470383322	6.014935264	6.830263151	12.77497238	5.0419966805	7.499688706	5.793122872	7.35253753667	10.14854685	11.42772678	10.44278832	7.302047389	9.580847928	5.475661496	6.9971733014	6.45499970067	4.95653443	6.118843116	5.30196368	6.9962006475	5.863140121	5.89010381667	11.32101501	5.949658216	10.00278026	11.19937192	6.423331369	4.876039551	8.382971217	8.847629866	7.22646478075	5.072117861	9.432546201	10.70852807	11.274247985	6.187258653	7.38239760833	6.369340517	14.01633132	6.648325671	7.98209816267	6.901473714	5.696887672	7.437629589	8.398114105	6.243898751	7.452573043	6.094828639	6.2894737505	8.590101509	10.28239959	5.446761787	9.7521116675	5.161495975	7.239410274	9.6891460585	8.122596546	5.391983545	10.31178269	5.584068992	6.506054132	9.3324219335	5.427851752	9.129946971	7.6522265588	12.52623397	Control
Instance5	5.688073818	10.48162315	11.54684638	10.22872886	7.4082400825	6.42089131	5.266359202	5.776374632	5.55659131	5.1968665985	5.8843623285	9.62228117	6.172883123	6.447005198	6.431967867	6.8612433615	13.67421216	5.609549966	7.662759375	5.536217098	7.88745877033	9.421265976	11.8471671	11.47602735	8.352927454	9.966174165	6.216508824	7.3395574808	5.580378299	5.312711681	6.324725674	6.088105148	6.6243939125	6.860966288	6.706029596	11.36922669	5.375136114	9.484878832	10.47933595	6.99556640625	5.488491912	8.19236132175	8.770532686	7.77948640775	5.938174768	9.66718229	11.76992885	11.21839075	6.468750795	7.88389956333	5.371568663	14.629290115	7.634958261	7.82991936767	6.573689312	5.481438136	7.612317708	7.697637374	6.8833304115	5.874496526	6.033873071	6.0401487175	8.426475613	10.06457475	5.133924369	9.378542152	6.385047554	5.894824582	11.277560598	7.78059228367	5.380600673	11.49594259	7.405441727	6.944393257	9.8517271485	5.95688781033	9.959676393	7.950268865	11.96427598	BRCA
Instance6	6.26184317333	9.570406539	11.95147243	10.624983	7.2581526215	6.228631729	5.4297209045	5.256643908	5.909059769	5.092094303	5.74825501	10.04182378	5.011016147	5.023045997	6.89771458167	7.451942014	13.99263349	5.428588795	6.493499734	5.73607124	8.682705693	8.755431019	11.5852209	11.41291396	9.014021255	10.23164154	6.631654085	7.3955993004	5.81638087933	5.601110562	7.180831933	5.548136995	6.5237362205	7.477052175	7.05955089	11.36276316	5.346435058	8.90097329	11.22643043	7.490754736	5.214330049	8.41952105375	9.445243095	7.8254115435	6.715073541	9.9164802245	12.34109771	11.07534033	6.511519926	8.467873936	6.344744738	14.408070605	8.19601328	8.18650002	7.784080438	5.3222232545	9.215897647	7.3388634815	7.019536675	7.581447523	5.64447514	6.9462021345	8.232662106	9.875534783	5.186075849	10.1343921865	6.534735237	6.847624679	10.678516145	7.85973253267	5.070616072	11.69149721	7.460253403	7.80732453	9.698559825	6.364237361	10.00182726	7.4183463498	12.02694363	BRCA
Instance7	6.52939292733	9.818822257	12.03524768	9.961088297	7.399969872	7.603442983	5.3098015135	5.71384099	6.107065996	5.34423418	5.9518845585	9.710815526	5.614644516	5.614644516	6.082425078	6.9085147385	12.001308	5.593019755	6.682577247	5.705709271	8.026211755	10.39297237	11.16076662	10.22441209	6.219367603	8.977681421	5.583918611	7.3536038904	6.15449700133	5.622938584	5.754494213	6.009555025	7.0034241525	6.742953157	6.91813654967	11.42649031	5.850631456	9.95563942	11.68974045	6.7124372675	5.259377247	8.41313930575	9.358008891	7.0136583735	5.544509535	9.167523377	9.803614982	11.151396135	6.512547399	7.43853783967	6.00607988	13.397046395	7.292025067	8.451561107	8.090034492	5.624642194	5.993341073	7.9742866725	6.6232326	7.014135225	6.505384745	6.699186128	7.44226163	9.962643412	5.391983545	9.746930711	5.69405225	6.773076963	10.2755669945	7.63476432167	5.192698437	9.882139059	6.662423158	5.996847001	8.827384863	5.846801913	8.873183485	8.3350079456	13.11366653	BRCA
Instance8	5.97148952467	10.05396698	11.28411575	10.12277013	7.055090386	6.746988283	5.22771396	5.870741528	5.82324701	5.013470784	6.4175923805	9.922785491	5.555364666	5.179721278	6.927217263	7.152234567	13.63630348	5.2934412195	6.606446392	5.451879748	7.93129970567	9.038034948	11.28922369	11.68597092	8.238764323	10.00443156	5.808263565	7.0445753338	5.61018452233	5.002490161	5.830554026	5.202820508	6.4604834375	6.689303092	6.477000624	10.96976983	5.125580074	9.017533022	10.38915837	7.31544061425	6.302461288	8.26782455825	8.993477034	7.39410609925	6.391635094	9.1611827995	11.72922572	11.40345044	5.826809832	8.48743530233	5.989996857	14.48710829	7.787382059	8.171538624	7.648431512	5.9329925075	6.926417944	7.7095138065	7.0670465565	6.202570157	6.457948301	6.69967863	8.483464254	10.10583032	5.190033289	9.831690885	6.172283106	6.416168916	11.313560577	7.70088144833	5.281894103	11.73537632	6.020263967	7.162847292	10.092337449	6.14872126967	10.47490271	7.757716558	12.07897478	Control
Instance9	5.54762997267	9.773436423	11.64347756	9.9831294	7.327968466	5.961629839	5.139545746	5.59156816	5.244897759	5.366990285	5.9754857605	10.26710886	5.855623029	5.354744155	6.65253264333	6.8182341645	13.77286407	5.6159439165	7.327824597	5.541182786	7.84812807267	9.783440744	11.82274022	11.55993163	7.653026194	9.452231522	6.450184887	7.1591884674	6.45919725867	5.425183376	5.904009092	5.939938374	6.785049226	6.500527718	5.68970163167	11.39549546	5.065239741	9.695411499	10.83540327	6.80479554875	4.786611159	8.44736918625	8.769533015	7.73151595125	5.98687237	9.3657406255	11.72288448	10.99057863	5.887653968	7.48094979267	6.134432096	14.506684105	6.878728789	7.91861634733	6.995713808	5.9723644955	6.254278102	7.94496816	6.5497902615	6.99407371	5.747274549	6.6541556965	8.390557125	10.19124467	4.817381859	9.676526932	6.387246745	6.458739307	10.898757498	7.69821001467	5.274272145	11.64430934	7.205282841	7.428655643	9.9168075855	5.98389700833	9.964760013	7.6719006758	12.20624983	BRCA
