ID	2054	10791	9570	9342	8417	6804	10228	8676	6843	8675	6809	662	9341	6844	8677	6845	116841	9554	8674	8673	10652	8773	51272	53407	9527	6616	55850	6811	6810	415117	10282	10490	143187	9482	112755	55014	DependentVariable
Instance1	8.338174401	12.17610621	7.48896458133	9.201732556	7.0329439195	6.586768964	10.065738488	10.19799102	6.474378222	8.763704061	9.266318716	7.9018901365	11.85662794	10.05577764	10.63866242	10.55403266	8.57927928	9.787507202	7.08095092733	12.26795863	4.757305356	7.854654485	7.242652817	6.566172513	7.524236642	6.78737685	7.96084344	9.68432390967	10.35684839	7.510252113	9.082608877	8.097256722	4.133441966	10.14474144	4.967873236	6.929202549	Control
Instance2	8.144246271	11.77806492	7.69064311667	8.742091394	6.803770737	6.975192016	9.9674042975	8.566911335	6.924868013	8.698887037	9.803041781	7.6572091525	11.99166543	10.58383522	10.72694212	10.09301842	8.861816698	9.116857992	7.145440777	12.94623653	5.420053896	7.410702718	7.761553102	6.672782877	7.5829690045	6.609192948	7.903672692	9.48237641233	10.7254091	9.226202111	8.417157497	7.697873054	5.398154738	8.745221468	5.263796174	6.383968294	BRCA
Instance3	6.92758333	11.10122084	7.52959752667	9.172571974	6.487304839	7.081033649	10.0534262995	6.853063496	6.573424817	8.723558637	9.691255469	7.5206823645	11.42933496	10.30762238	10.9723177	10.19721704	9.252807995	9.166829108	6.754499058	13.2433667	5.73478497	7.665126013	7.979055185	7.156085921	7.6686501785	7.114893166	8.640083234	9.896864414	10.43822556	9.32893356	8.777880861	7.266648646	5.283469238	9.398316765	5.7913656	7.012460079	BRCA
Instance4	7.02492808133	10.94604565	6.881035269	8.584211958	6.0722384715	7.715191761	9.875544179	7.403653582	6.73623139633	8.9340190675	9.847785999	7.4072738305	11.78564057	10.51475871	10.7777528	9.926592927	9.589941868	8.715139304	6.865842488	13.57316849	5.868397398	6.970589726	8.011871746	7.101505964	7.327826426	8.223815268	8.649032592	9.23918928433	10.86526952	9.838999467	7.047917653	8.130674964	5.989826604	9.192268846	5.193979903	7.272725709	Control
Instance5	7.03595928867	11.46641824	7.518089536	9.6178674	6.7178449165	6.458370212	10.15908437	8.26640137	6.52716529733	8.2439921465	10.76139148	7.8112194555	11.79804253	10.6829685	10.52443425	10.23494347	8.996276543	8.834969606	6.88872770667	12.9597684	5.397641479	8.2608094875	8.440081308	6.84090732	7.5332249605	7.3756054295	7.853326906	10.006562338	10.37805668	9.603571235	9.185650475	8.457135749	5.252865266	10.04482137	5.163107462	7.117464214	BRCA
Instance6	8.50042411467	10.44156469	7.87423432567	9.037218243	6.8196914125	6.86505622	9.972659571	10.11695507	6.60216317467	8.801849018	10.00315284	7.466697032	12.42627007	9.907754874	10.13755512	10.97151861	8.76446619	9.288785994	7.127199558	11.94707994	5.515077886	8.5564312715	7.226318559	6.820725056	7.889154574	6.477823674	7.063775592	9.93965722833	10.33342405	7.111008157	8.298132609	8.242651477	5.694818396	8.986027686	4.812512701	7.028627509	BRCA
Instance7	7.39732519933	11.84476863	6.808092387	8.931292376	6.295594696	6.698639127	9.6162036255	6.111350232	6.957280511	8.6805351035	10.08160364	7.126156664	11.47029296	9.785085055	10.37947886	9.823694088	8.924932074	8.40714147	6.46374761633	13.07564465	5.410418489	7.923708555	6.963246156	6.12820639	6.6701248215	8.418540522	7.63143378	9.48106184433	11.26574119	9.465179215	6.172733142	7.577959591	5.587223392	8.874521214	4.615929054	6.717817344	BRCA
Instance8	7.50587193367	12.28023003	7.29078883633	8.551997661	6.5936127185	6.560413565	9.589771193	8.709412238	6.83781298733	8.713480153	9.569955799	7.548474188	11.50362218	10.28801852	10.99053322	10.60154822	8.394442463	9.998054828	7.20494151633	13.17297049	5.447753778	8.395175267	7.807163503	6.869597313	7.2843799725	6.8454990825	8.064959792	9.935979658	10.43324145	8.16083087	9.030143702	8.165863118	5.023045997	10.10617723	5.190033289	6.666902575	Control
Instance9	7.461051921	11.17866503	7.37976468333	9.33928279	6.582337549	6.832007438	9.8474040145	7.261721494	6.412332981	8.777709021	9.955810122	7.9259374745	11.48413324	10.82820416	10.3384693	10.39442548	8.789192187	9.075372932	6.94425344767	12.91499054	5.511603435	7.976401326	7.923893643	7.180707637	7.7692521185	7.2681816375	8.033204275	9.76758242767	10.41191374	8.748797585	9.432949558	8.39553534	5.503993644	10.10544405	5.167931151	7.174279382	BRCA
Instance10	6.99163409633	11.35066867	7.66171610433	9.250008858	6.4086364155	6.971661738	9.8347237465	8.45875635	7.18493419067	8.379234445	9.484632162	7.8991359045	11.65981099	10.65531183	10.60938218	9.612141036	8.905267496	9.698179891	6.876200135	13.45429804	5.853503721	7.672863814	7.719219598	7.029483599	7.453934194	6.8123894965	8.457730865	9.628862854	10.73727294	8.457730865	8.492254916	8.398146319	5.75195321	10.09194478	5.109790179	6.924548653	BRCA
Instance11	8.02875074433	12.51861757	7.79715769333	7.970553337	6.4106164365	6.922498552	9.855501356	7.896455209	6.67614395967	7.961853061	9.798739548	8.3795557495	11.95847307	10.98552909	11.21226855	9.636443876	9.12366951	8.662473563	7.06775747967	12.89271362	5.684125304	7.23019654	8.016837705	7.441577108	7.215759776	7.2233732875	8.22382208	9.96083238033	10.87614109	8.196628097	8.733440036	8.822173358	5.387510099	10.63911482	4.776776954	6.264916969	BRCA
Instance12	7.88010749067	12.12241722	7.71687611067	9.209484513	6.7598966235	6.294671862	9.887160141	8.93233371	6.643798445	8.6616956805	9.805695966	7.982963418	11.76197512	10.45871961	10.27256013	10.54580458	8.184901525	9.323291882	7.20289039733	12.79374357	5.387854703	8.148758187	7.878328578	6.954723045	7.8084847745	6.8815510025	7.363480204	9.74159862133	10.4246495	8.389826114	9.03506102	7.978912229	5.266984428	9.779514641	5.011910695	7.073475166	Control
Instance13	7.88786909467	12.03723816	7.81095094433	9.228687114	6.4589869175	6.691782333	9.6568514445	9.788408852	6.594047339	8.9181297195	9.493665908	7.7690768175	11.99675603	10.57581366	10.41271832	10.27876338	8.50856842	9.685204814	7.24314491833	12.87602003	5.569028668	7.93339756	7.667255494	6.907494973	7.3135174025	6.2958628705	8.111397999	9.79072364233	10.57487757	8.025002659	8.583215486	8.855936085	5.59052062	10.00810682	5.229406468	6.899058156	Control
Instance14	7.72314392733	11.61514235	7.58200858167	8.749350839	5.823715576	8.021647846	9.4266648135	7.570768631	7.64635979933	8.9643654665	9.774293365	8.059109528	11.62261253	11.2546007	11.09848962	9.835292949	9.179661028	9.560920839	7.02753854567	13.34055118	5.588872948	7.399433275	8.993844956	7.412297	7.851257482	7.746916147	7.91813444	10.1017502367	10.58872895	7.900868506	8.261943431	7.28151541	5.398154738	8.937153923	4.854508448	7.684014158	BRCA
Instance15	7.94320223733	11.17261832	7.54024541033	8.730454109	6.0340983385	7.319810118	10.136683843	7.896591437	6.81521507567	8.7590555705	9.991727722	7.614968005	11.5054743	9.127737169	10.46341226	10.57043948	9.063867672	10.3743606	7.08746167067	12.34480084	6.260313286	7.0688260285	8.176423915	7.401180589	8.0659104065	8.463316998	7.718466305	9.49018934433	10.3872045	8.1348641	9.02609536	7.597160779	5.224784328	8.726082847	5.001814906	6.638439986	BRCA
Instance16	7.288600274	11.51874672	7.41086522367	8.429010312	6.3137148785	7.808322499	9.779382293	7.210990588	8.11274437833	8.5045439585	9.992443121	7.912774856	11.67059663	10.96223109	10.99592277	9.73909332	9.443524356	9.353577543	7.02784498633	13.54473631	5.988691076	7.2112778015	8.882628626	7.406930157	7.7441601955	6.7390347675	8.328070265	9.871635603	10.46528353	8.203055671	8.459924515	7.433546061	5.452209317	9.15179105	5.596049021	7.43837837	BRCA
