@relation thedata

@attribute 10488 real
@attribute 1385 real
@attribute 23161 real
@attribute 427 real
@attribute 51283 real
@attribute 54386 real
@attribute 5594 real
@attribute 5894 real
@attribute 6714 real
@attribute 673 real
@attribute 820 real
@attribute 9586 real
@attribute DependentVariable {BRCA,Control}

@data
6.490735075,10.707890538,7.92517035,7.0964976515,9.249416378,11.4675955,8.27215776867,10.11570732,6.75911734333,6.513534664,5.66449084,6.7355365388,Control
6.524350224,11.4528809893,7.131551223,6.6682528355,9.673075436,11.4871292,7.85669691467,10.34726733,6.586005659,5.99820185,5.501288856,6.2571731356,BRCA
6.786534696,10.8440250817,7.412106427,6.509385796,9.6849244,11.40579844,8.11094053067,10.45388564,7.22912163867,6.84843868,5.375570566,6.4740992638,BRCA
6.976424143,11.337274206,6.614640376,6.174467902,9.276427528,11.59410425,7.98209816267,10.09500831,6.91032494133,6.723630657,5.312711681,5.9052108054,Control
6.189286535,11.0490871027,7.501361763,6.6870181055,10.07904508,11.42258795,7.82991936767,10.22872886,6.72839437467,6.818713579,5.166927545,5.8986169228,BRCA
6.499332184,10.8002004453,8.102515268,7.253156792,9.193464451,11.55657325,8.18650002,10.624983,6.38912935567,6.520033725,5.651849079,6.1394132438,BRCA
6.998198677,11.1354255073,6.616038296,6.4765995115,9.308419312,10.90219441,8.451561107,9.961088297,7.54701473933,6.949071249,7.161134718,6.2350466806,BRCA
6.418279038,10.258386433,7.565846802,7.3763370605,8.916537197,11.56304622,8.171538624,10.12277013,7.00963552967,6.880413479,5.655646098,6.8237722894,Control
7.109990256,10.6759547673,7.558977641,7.118253504,9.42208113,11.46239505,7.91861634733,9.9831294,6.85674479767,6.894518054,5.536838744,6.1964141492,BRCA
6.732544377,11.1110274023,7.422992178,6.8930044005,9.616898506,11.51908594,7.74245236133,10.28660429,6.973025285,6.877072814,5.764746385,5.7908224398,BRCA
7.173305173,11.005151922,7.364531123,6.2469583145,9.471198195,11.63413504,8.06297051567,10.23292486,6.89592443067,6.461320332,5.764215595,6.6511921908,BRCA
6.230458223,10.78322175,7.55005629,7.0901609175,9.124399951,11.21306793,8.197304519,10.11618835,6.98144085767,6.276408844,5.76209048,6.1810404658,Control
6.891483363,10.4041484903,7.603591343,7.5313944615,9.535810516,11.3382407,8.151507585,10.13087976,6.75905554167,6.674054967,6.162699096,6.2641767912,Control
7.034031682,10.5074705227,7.103736613,7.293064907,9.299655142,10.69375725,8.08129530567,10.76657469,6.82951290367,6.855868653,5.36790503,6.4680598564,BRCA
6.866664227,9.90083481867,7.548708501,6.9529632565,9.090086692,11.36679226,7.95451796533,10.37973064,6.91208436433,6.771559209,5.673988298,6.2731222318,BRCA
6.915763256,10.2584479883,7.055502416,7.193921471,9.423032438,11.12186714,8.00665617633,10.55366796,7.22720437133,6.67359573,5.507962085,5.9699885564,BRCA
6.82683803,10.0323493423,6.874616018,7.5129273615,9.180705539,10.84047132,7.86577453733,10.73881029,7.35444662233,6.936287895,5.132588408,6.149615173,BRCA
7.30834159,9.692770319,7.25903969,7.022755699,9.604947496,11.1830493,8.01917131267,10.51457134,7.03736704367,6.811538864,6.920237092,5.8423494772,BRCA
6.941461789,9.570767933,6.819991032,7.538302833,9.255170899,10.54241311,7.890844983,10.54450111,7.07743364033,6.9630149,5.43213367,6.3082972356,BRCA
6.918031734,10.2933462963,6.072862143,7.2229527565,8.037328852,11.31116521,8.742530249,5.97155002,6.94510312533,5.771893004,6.279290785,6.0107537932,BRCA
