ID	6723	113451	2747	27165	383	384	2746	2744	435	548596	8974	6611	57571	1152	4846	4843	4842	2806	5033	2752	51056	501	26	79814	2805	5831	445	5832	6303	162417	1610	262	4129	4128	1373	283208	219	2628	217	5009	58510	4942	1158	95	112483	223	224	1159	65263	2593	5625	8659	29920	1160	4953	DependentVariable
Instance1	10.0250638	6.917524621	7.436838787	5.69462499	5.51286784	6.328365825	12.60350703	9.170414035	5.83683751267	7.668248791	8.91064737967	10.947853095	6.438380709	10.54869216	8.903363049	5.496412483	5.166124157	10.97008092	6.8018598635	6.847425386	10.27111023	11.42353215	5.748871259	5.093191733	9.713172168	5.93602056733	9.37872430833	10.41990782	13.03973478	5.994133479	5.204582147	10.18120926	9.957331028	13.1577646	8.143716264	5.06588596	6.4032298225	9.026455058	13.0288437	5.261729425	5.011016147	11.671164145	4.757305356	9.79703776	9.582490673	13.90556143	10.485252783	6.283741817	5.326799101	8.129591102	7.417221989	9.4251470335	10.56773774	9.385064884	11.20109948	Control
Instance2	10.07411507	7.789307238	7.060293663	5.939855093	5.219566658	7.274427368	12.26503342	9.182904002	6.53944862067	7.740271759	8.08155390833	10.87656939	6.715554084	9.586211697	8.765461089	5.36548732067	5.323740468	11.37383049	6.2868300205	6.340358172	9.690059592	11.38356241	5.679488016	6.178023026	9.446732392	6.08955129133	9.09953169133	10.05192981	12.52245777	5.893369036	5.166927545	9.9873553125	9.304694199	11.8442763	7.287899629	5.609778043	6.056583232	8.603905516	11.95442182	4.205440584	5.483179924	11.454229155	4.856999696	9.563177738	9.489356841	13.59555882	10.019264947	6.157756819	5.432801812	8.42813357133	7.678056275	7.7223137215	10.22717101	7.289537388	10.66525621	BRCA
Instance3	10.22917365	8.173903359	7.610602489	6.6881603085	4.571466258	6.887163104	12.46516723	8.632641862	5.98821381033	9.470273049	8.14532713033	11.34910124	6.452987109	8.322132227	7.420257374	5.691198038	4.795989381	11.74755745	6.436886006	6.09350492933	9.89228519	12.194507085	5.550755441	6.691607878	9.940893908	6.62404293167	8.95238432333	10.727993	12.23703672	5.485435883	5.672716149	10.2600634545	9.175325691	10.08093113	8.409816389	5.336114869	6.112002883	9.372463054	10.45871961	5.773740066	5.602001935	12.21426066	4.812512701	10.23521879	10.05209289	13.83149977	9.46395718933	8.071758815	5.587673458	8.92464260833	7.560889024	7.61603788025	10.58546987	7.438170414	10.95739975	BRCA
Instance4	10.94059644	7.748278612	7.461604526	6.1309256235	5.254944744	8.073607547	12.32574401	9.160338576	6.36214884633	9.13733773	8.126638987	10.161518931	6.369340517	8.970113892	7.314019254	5.37344951167	4.71357532	11.92672973	6.2465577075	5.982867673	9.268168339	12.319046675	5.427950757	6.93758311	10.41429442	6.50288880167	8.914729651	10.9042999	12.07828769	6.082580853	5.62000808	9.7532320975	9.215327395	12.02630394	7.885118455	6.235732444	6.548599416	7.792629466	11.12925744	5.412113573	5.412113573	10.86833018	5.156043878	10.391695	9.855106395	14.26291555	9.60250727633	7.44226163	5.520195335	8.967772191	9.073426044	8.46760880925	10.0595882	8.334922547	10.63911482	Control
Instance5	10.14380446	7.371343498	7.260334165	6.0827064	5.588723066	8.871074429	12.52393564	8.660014728	6.114856599	8.99094148	7.975767938	11.34480502	6.038815446	9.483433455	7.122365029	5.24425162867	5.336650487	11.56729791	6.655311498	6.25608953533	10.07020855	11.80913255	5.905694616	6.153507065	9.570406539	6.67442472667	9.52809618633	10.42139193	11.80411298	5.527485802	5.111669081	10.4120461495	9.091145182	11.21616247	6.87375515	5.945567469	6.81576014	9.035239766	11.84647188	4.543659391	5.245087973	12.163924735	5.159075364	9.960313731	10.06916144	13.57945564	9.31012465333	7.669064202	5.84386532	8.718653029	6.405103693	7.51554119025	10.52366269	6.534579623	10.41429442	BRCA
Instance6	9.275729428	7.42827877	7.518655368	6.4528711575	5.190230876	8.325497867	13.08801473	9.003350039	5.974517017	8.66705043	8.538452712	11.88888371	6.035630095	9.77458988	8.804696631	5.431006781	5.377480603	11.58210918	6.899757503	6.86925192467	10.54822013	11.679923925	5.520745364	4.925775462	10.20351353	5.98035801367	9.076458916	10.43109042	12.7624963	5.706262025	5.346435058	11.507890405	9.616108215	12.05151325	7.456952162	4.73377711	7.224949571	9.719046985	12.28941816	5.473633714	4.795989381	12.452659875	4.915295312	9.374290255	9.122466386	13.83559602	10.2091594633	6.785358056	5.78110476	8.09752828433	7.746012271	7.8936350345	9.79263216	6.61728792	11.66868017	BRCA
Instance7	11.56061002	7.599766195	6.776041872	5.73579942	5.51191964	6.705498046	11.7646924	9.145690907	5.881244417	7.322741917	8.587248227	9.448653823	6.146803484	9.180941693	7.657248993	5.26103280633	4.85650179	11.50616141	6.004000488	5.78809716133	8.359058927	12.374971035	5.907137786	5.751283781	10.3362558	6.62614818667	8.28704044033	11.54310931	11.70152102	5.14487361	5.068037933	9.555522209	8.706030693	11.45071911	8.442136029	6.035630095	6.265901599	8.706030693	9.234794159	5.268482349	5.579701547	10.4070249365	5.129706745	9.847785999	9.225973251	13.96600025	8.441678221	5.717889727	5.51191964	8.53822544467	10.02000108	7.90536199975	9.521659876	7.560621583	9.972922768	BRCA
Instance8	10.17277787	7.882002749	7.352023833	5.882841981	4.525994391	6.037278568	12.46187723	8.939837117	5.579635892	7.761154146	9.11434458333	11.276619855	6.222848625	9.362930698	7.356058229	5.32847452233	4.759970032	11.31514972	6.5470690965	7.01721220833	9.970480225	11.9777839	5.585722157	5.524589705	9.869532589	5.86665168267	8.62891855233	10.5511798	13.32090986	5.297935366	4.55165352	10.4256327885	9.515168153	11.60131362	7.263459649	5.716175548	6.2403037255	9.457525103	11.61805062	5.844744204	5.368952732	12.02068186	5.78751817	9.626394018	9.971436183	13.93264756	9.756458509	6.018039483	5.734852697	8.60769696033	7.160681049	7.86128788125	10.79293283	8.860886097	10.88991099	Control
Instance9	10.42665293	7.480024986	7.189481445	6.375538511	5.341462114	7.2512957	12.55220564	8.727649179	6.26025557633	9.859884596	8.51520284933	11.575560795	6.469646395	9.417146352	7.29075873	5.32697615567	4.88668579	11.70655442	7.110082282	6.22851342967	10.49005891	12.239160505	5.89761028	6.174831454	10.29228169	7.121051264	9.17265771767	10.89094843	12.61421528	5.753892801	5.203995173	10.6302451125	9.690059592	10.5650833	7.997717391	5.154627002	6.926570309	8.651824084	10.9270559	5.181511332	5.980431658	12.434055425	5.250403832	10.4944859	9.977545082	14.24390588	9.25164354567	7.656498381	6.26697916	8.928094109	8.940387841	8.279317676	10.475222	7.333962866	11.41529827	BRCA
