ID	5330	114	805	23236	115	683	653247	112	6558	5579	113	5578	5331	111	5332	801	3783	486	6263	155	154	6522	153	5542	3778	482	55503	483	480	481	5582	1755	6548	3710	4842	4589	476	196883	478	477	3346	276	5554	277	278	2983	6779	2982	5592	5593	4025	3708	3709	5555	6844	820	362	5613	2977	1131	109	51806	108	107	54831	1469	146	147	148	5566	2776	5567	5568	2778	952	810	491	492	493	490	1472	1473	23439	808	1470	1471	4069	163688	DependentVariable
Instance1	7.476788978	5.645450388	13.59313376	6.8772890085	8.748277668	6.992431746	5.39447820133	10.327292123	8.452766178	6.21136540967	7.377212971	8.688181342	5.876585242	6.614529956	6.9141724395	13.11037161	8.058886194	5.76249236625	7.266367548	5.88497103	11.54446475	8.694898579	5.706262025	5.2873115285	7.20587596833	8.881298397	6.006070076	8.1654550638	5.171511767	11.0075662667	5.313256056	5.60739329	11.49398064	11.35799469	5.166124157	5.349976695	11.74617161	10.97207892	6.305838886	7.573838635	4.726575091	5.9532506065	5.7118653245	6.74132556733	12.93579034	7.789959259	5.70519995	10.1476658045	5.0951850405	5.081735071	5.645450388	10.99802289	9.844635599	5.50383468	10.05577764	5.66449084	7.145935011	8.2742311235	6.934372381	6.499212576	12.63069834	9.095911979	7.149597572	8.2081635635	5.346435058	5.422410676	6.314610999	8.65664038	5.8613367554	6.36946717	9.668318219	5.4829326402	5.48205062	8.533866741	5.927073476	7.680836167	5.08645408233	5.44705215567	10.711809069	5.612179357	5.0115544095	5.139767484	4.840477407	12.33572539	4.747000107	14.23143385	7.3476122075	5.118745153	Control
Instance2	7.453231788	5.65593226	13.5121695	6.8906417385	8.080472632	6.1044474	5.17759322067	10.2384186075	9.120272962	6.479820979	7.013074525	9.433471275	6.036839159	5.841225451	7.100683958	12.75620088	7.152465168	5.667460738	8.307384266	5.301232095	9.806066679	9.011647369	5.908699592	5.4496380455	6.97755124467	8.993477034	6.543989962	7.6774776296	5.404814027	11.0786587633	5.115003321	5.685199406	11.84250171	12.08864757	5.323740468	5.272407006	11.7601478967	10.9073904	6.107327595	8.499737407	4.241838686	5.98535004625	5.482841942	6.73106962133	13.45145845	7.029069425	5.067879919	11.1310814055	5.0237059215	5.415666779	5.309804873	10.75503384	9.525335383	5.380600673	10.58383522	5.501288856	6.043635001	8.137035193	6.86647878	7.270111035	13.03258307	6.451092084	6.461320332	6.3425008425	5.856743757	5.601779143	6.491216266	7.520129761	5.8814497486	6.0929297895	8.930930318	5.5428379012	5.804719114	8.84345400733	6.35856824	7.335080175	5.53068421767	5.37157907167	10.514956205	5.65607024067	5.880594999	5.549369797	4.708480413	12.47764072	4.975688932	14.12586144	8.562808969	5.98658799	BRCA
Instance3	7.462177348	6.0290173	13.47944813	6.771545835	8.026856932	5.329313116	5.58279604267	9.769915947	9.203172904	5.889051372	7.338293201	8.48506563	5.98687237	6.323194968	6.8982166245	12.13760287	9.419233975	5.53236536425	7.505535937	5.81083589	9.953964008	8.99655902	5.149148835	5.542444977	7.11850523933	8.935534242	7.21962541733	7.590935683	5.6687672635	11.3381346567	5.434470814	7.06444637	12.09766027	12.01135666	4.795989381	4.818404856	12.3780996267	9.496554786	6.059188284	5.72110688	4.354981714	6.0072184345	5.42491265	6.91482222733	13.43573605	6.509304419	5.6281516375	10.892111464	5.39240058	4.495674434	4.689178439	11.137683	10.74066222	5.033215116	10.30762238	5.375570566	9.143843071	9.1235010805	5.42627419	7.135045173	12.19349773	8.606850376	6.767195028	7.5711783515	4.648779865	5.572595075	6.466305418	5.807877321	5.5415652904	5.9034588485	9.213384421	5.4641368762	5.527329405	9.29076107	5.519330581	10.35235277	5.630551509	5.51588902867	9.46678584833	6.23649684267	5.6964282075	5.084076226	4.991874681	12.54827894	5.351390919	13.45687162	7.6884366795	5.757030749	BRCA
Instance4	7.601141445	5.876032641	13.35270561	7.226006717	8.120096744	5.549369797	5.02569635533	10.3820872935	9.803902227	6.312672729	7.478529234	9.211511834	6.1476177	6.331145921	7.2768077175	12.20536419	8.545757142	5.29784002825	7.994100412	5.611623335	9.946928611	8.696325232	6.090118375	5.3976923085	7.26137170967	9.524248408	7.086146924	7.1937672274	4.908661704	9.415136053	5.36790503	5.7491360565	12.00568429	11.97218475	4.71357532	4.989038216	12.0413844233	10.39270411	6.037388399	5.460424154	4.968103714	6.366104844	5.5764453795	6.395899804	13.23377623	6.97286817	5.852350641	10.3944951825	5.5176624715	5.655216748	5.006535067	10.00164081	9.439182162	5.273526379	10.51475871	5.312711681	9.627228864	9.2078924525	5.470383322	7.91055448	12.23565236	9.664661106	6.763813641	7.0913602235	5.554290497	5.051166787	6.212477538	7.468178286	5.4566664038	6.323322532	7.435526765	5.1156792046	5.655216748	8.629147321	5.693773551	9.938977155	5.10139122367	5.10145987467	9.36793236433	5.84054187167	5.468601766	4.881923051	5.229406468	12.76004735	5.177331079	13.67421216	7.040642613	6.492979261	Control
Instance5	6.773076963	5.824138541	13.37889296	6.848015995	8.28785217	6.067225269	5.370604775	9.671974648	9.0886782065	7.50900425433	7.297193996	8.977409535	5.887775801	5.680472929	6.6548276045	12.34682957	8.652944547	5.411301389	6.940992201	5.321306925	10.73333763	8.854962736	5.78869305	5.092186317	6.58289058467	8.886703411	6.75153634833	7.6579137982	5.407338246	11.0671163433	5.333791561	6.5619393895	11.58443655	11.58766984	5.336650487	4.627641313	12.0522698633	9.358629843	6.192791506	7.181900437	4.509722249	6.1048311105	5.9549157785	7.34306832267	13.69898245	6.980399882	6.653271174	10.9859950995	5.633358346	5.502084908	6.592162207	10.864964	9.689574849	5.305251227	10.6829685	5.166927545	7.812371671	8.5157239865	5.804912672	6.580602003	12.7347446	6.345898074	6.854560258	7.084991265	4.997982479	5.502084908	6.606631454	7.17213025	5.4062698658	6.52394041	9.924501194	5.466218321	6.407145055	9.35589447533	6.617471597	7.089109133	6.53015467367	5.347565136	9.855146835	5.83725275933	5.023934778	5.538857248	5.636197729	12.45248586	5.515235617	13.40512953	11.38544614	4.93618003	BRCA
Instance6	7.658927519	6.352798794	13.71343219	6.727722821	8.529822044	6.472573571	4.79057109233	9.753034207	9.3234092765	6.98490046733	7.806535324	8.467749328	5.94872421	6.872247394	6.9752829565	13.11510467	8.907943022	5.25698314425	7.94892365	5.684966848	10.69117233	9.269361142	5.849568518	5.1971916415	7.14062221833	8.792953849	7.75440604	8.0926699198	5.3785945915	12.1145166367	4.940884687	5.717335669	11.98277091	12.06588572	5.377480603	7.777585946	12.5635974	10.16002932	6.2181085	6.847624679	4.699347423	6.48213572775	5.67216959	7.61121481267	14.14988842	7.353634535	5.3679004845	10.6791897425	5.3156313315	6.052356793	5.527329405	11.45443311	9.814991395	5.508912889	9.907754874	5.651849079	7.366302814	8.0343196725	6.500607385	6.603185402	12.65857307	5.930448326	6.543500233	6.50402659	6.026363672	5.395072441	6.208922614	7.07087531	5.5970322896	5.9174340255	10.54993411	5.6759717936	5.625863148	9.078168623	6.361510132	5.996451597	5.280177379	5.25956805367	10.448206756	6.112848442	5.45739936	5.279296008	4.721662605	12.66384721	5.440131024	13.75148289	8.9427984005	5.660645761	BRCA
Instance7	6.111350232	5.779661087	13.29267684	7.4861886795	8.167494826	5.333433796	4.95404953733	9.1297731835	10.515467159	6.81582852467	7.967285529	9.024558716	5.48205062	5.057462456	6.945356743	12.34260121	7.257673348	5.3340312765	9.210598979	5.388199225	10.40664113	8.534916724	4.899068355	5.3752292875	7.69304503333	8.710342497	7.01295528267	7.77673562	5.4209960565	8.83242227333	5.832707292	6.121936268	12.46971692	12.23463043	4.85650179	4.726030068	10.9018499343	9.341019005	7.481256805	5.682019293	5.354038858	6.09947437675	5.47748779	6.37987840167	12.51068142	6.952074702	5.3737878565	10.7570298015	5.746568874	4.932168974	5.978259278	9.557684409	7.511675823	5.464677455	9.785085055	7.161134718	6.016591727	8.079817226	8.282047205	8.018076529	13.34505663	9.276724119	6.456482249	6.201503818	4.867169068	5.654644083	6.314112464	6.986215012	5.3866778896	6.330484187	7.39744174	5.5322651396	6.430289978	8.46320594233	6.488889022	10.40794251	5.08308306267	4.97097523667	9.83469568533	6.13374709867	4.8524534845	5.22439848	4.567828407	12.61750082	5.741070021	13.54172225	7.785796483	5.548136995	BRCA
Instance8	6.898937271	5.862458365	13.44200721	6.719520862	8.80888466	6.051486983	5.124862338	9.643814388	9.1602042195	6.87117032933	7.667823176	8.419813926	6.202570157	6.091811548	6.5861642735	12.57155186	8.780499681	5.71394497725	7.30286993	5.372961888	10.37511578	8.709033072	4.5781157	5.5076828125	7.39987593767	8.934251932	6.43675922067	8.060705661	5.8222575895	11.6829085233	5.495064524	5.8827598075	11.41027128	11.37383049	4.759970032	5.233822166	11.77433084	9.812386363	6.47143593	7.766961362	5.277995204	5.948360185	5.8952232695	6.685364977	13.34320241	8.003660031	5.5897545395	10.670447779	5.1029923355	5.268856586	5.167931151	10.66388964	9.583290187	5.321757891	10.28801852	5.655646098	7.686642557	8.116304847	6.554209422	6.988971848	12.39966386	9.164543144	7.109938036	7.6188571805	5.037614213	6.342346398	6.929261738	8.211646355	5.3795134584	5.9718598575	9.665460782	5.3094441946	5.233822166	8.875123686	5.865554662	9.572823899	5.33571378767	5.210388539	9.86699508667	6.107408106	5.120475139	6.010338577	4.908346081	12.74796537	5.198308745	14.5197155	8.3564882495	5.655646098	Control
Instance9	7.321975714	5.813403636	13.70458133	6.995146243	8.17986074	6.116245828	5.29823772333	9.557649091	9.8392008	6.13414385767	7.357466507	8.419971893	5.352274105	6.099511534	7.024481502	12.3148028	10.10831572	5.4692828215	7.685311433	4.680203428	9.863040638	8.812948295	5.648042042	5.3930396805	7.22534794767	9.169130251	7.102932558	7.891337482	6.229757997	11.8796742633	5.606746643	5.856782069	11.72159494	11.74966846	4.88668579	4.809043025	12.3698481033	9.898586698	5.838328613	8.920911903	4.084772282	6.0551753965	6.005406012	7.06348026	13.67421216	6.948545732	5.6458880935	11.101606195	5.0556268035	5.313256056	4.570105398	10.78521972	10.67301333	5.391468086	10.82820416	5.536838744	8.347091056	9.095386554	5.891790536	8.215303806	12.05932765	9.148261195	6.816347305	8.092918242	4.931459981	5.253432694	6.431585876	6.462956685	5.5267731374	6.3825279205	9.303998235	5.291675395	5.844493149	9.29028807333	6.459846026	8.367000914	5.15924877967	5.12111428933	9.016815507	6.202317279	5.1164135875	5.661287319	5.221694654	12.4865699	5.074474662	13.7365584	7.1589037795	5.375570566	BRCA
