@relation thedata

@attribute 10000 real
@attribute 117145 real
@attribute 1326 real
@attribute 207 real
@attribute 208 real
@attribute 2475 real
@attribute 253260 real
@attribute 2534 real
@attribute 2885 real
@attribute 3932 real
@attribute 4067 real
@attribute 5058 real
@attribute 5062 real
@attribute 5170 real
@attribute 5290 real
@attribute 5295 real
@attribute 57761 real
@attribute 5879 real
@attribute 64223 real
@attribute 6714 real
@attribute 7409 real
@attribute 7525 real
@attribute 79109 real
@attribute 9020 real
@attribute 940 real
@attribute 9402 real
@attribute 941 real
@attribute 942 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
5.4786784915,6.86802345,9.476058165,9.592833039,5.479142629,10.36865954,6.311798825,8.9502413505,9.153599552,5.790786971,10.71430158,9.29724939,7.58494976267,6.4696508394,6.657000843,6.9076540764,9.576229762,8.92818876867,9.467392148,6.89592443067,7.487641348,9.18487604,7.96196954367,8.101189293,6.661853347,5.024598103,4.893133131,6.75804793267,6.604948967,BRCA
5.7708818765,6.996504912,10.11872735,9.66262953467,6.97372929,9.964760013,5.994246645,8.477755757,9.5256586835,5.852877388,11.07740677,9.270109064,7.93261710267,7.150559257,6.822223857,7.509195938,9.057342719,8.97755484267,8.49777314,6.98144085767,7.188443271,9.330659861,8.35948529433,7.320667722,6.267072826,5.061140288,5.360022921,6.84553593567,7.351535111,Control
5.8854976,7.22451093,10.8824484,9.935713008,7.400262798,10.29122283,6.187555595,8.5293685075,9.597360232,5.8050524925,10.59403555,9.21638279,7.94302709167,7.2121520398,6.672535396,7.3656981534,8.781606528,8.882604615,8.822380524,6.75905554167,6.506450901,8.442550769,8.41008196433,7.585039752,5.612950486,4.802724808,5.04046645,7.14763895667,7.359104133,Control
5.6707063705,7.889231864,9.425793456,10.2127518167,6.998819226,11.20290453,5.88130442,8.5706565075,9.06038523,5.77734798875,9.744102689,10.06933601,7.87233796567,6.5523992454,4.904979261,7.1534205814,9.31002259,8.867882958,9.353169505,6.82951290367,6.342168584,6.361948707,8.276027599,7.964616852,5.532169853,4.882412261,5.669814283,6.662767793,6.6884391885,BRCA
5.6644220515,7.888927569,9.413776593,10.3303371883,6.457877938,11.0078229,6.012910116,8.93480514275,9.5800955565,5.62585714825,11.47931054,9.423032438,7.52928093467,6.8318493608,5.472171943,7.0222287176,10.25166618,8.552349278,9.276311202,6.91208436433,7.404696936,6.196140414,8.19499244567,7.194562656,6.086301455,4.850638494,5.697531457,6.85914032533,6.843482732,BRCA
5.4935537865,7.569098232,8.175026923,10.0295226957,6.272541727,10.76808942,6.093502736,8.1157153055,9.0393998015,5.6869878525,10.74565776,9.880142578,7.75599573933,6.9033787788,4.944168843,6.9209080238,9.968674397,8.787767491,9.223954101,7.22720437133,6.749538038,6.201051201,7.64009553033,8.287667511,5.476714818,5.467451694,5.166124157,6.84955114467,7.08107622375,BRCA
5.65532370625,8.385270456,9.367327993,10.1231177773,7.39763426,10.72173602,5.696279909,7.9997957695,8.9731778835,5.8591069415,9.93170563,10.12536217,7.607699735,6.5092008916,5.538546893,6.8965544166,10.29885335,8.934366304,9.397546894,7.35444662233,6.730643776,6.627246137,8.107432199,7.912531798,5.331822758,4.773483939,5.515077886,6.57582786867,6.38540810175,BRCA
5.5028216445,6.654604256,8.490831953,10.182290716,6.554209422,10.52528127,5.735529792,8.34669283075,8.9213733295,5.8570988385,10.28924692,10.00810682,7.474927603,6.667640262,5.070616072,6.895239566,10.30762238,9.01840760867,9.328529711,7.03736704367,6.697180004,6.785161856,8.05780990833,7.609328588,6.282074289,4.844249122,4.886563865,6.60524252167,6.7911300605,BRCA
5.267785966,7.98134055,8.556928575,10.3257906717,7.681310676,10.75721104,5.527563994,8.21665827025,9.111304808,5.677996665,9.513950163,10.13367562,7.58342234833,6.6051129444,5.353156751,7.0040046146,10.41961292,9.258466301,9.589014912,7.07743364033,6.941461789,6.567123767,8.43566162833,7.653205378,5.672857555,4.738243253,5.232287804,6.749496831,6.67358924525,BRCA
5.47877633725,5.616777635,8.917029734,10.2867156497,5.687628504,7.276057213,5.657076342,7.74146486825,10.2970447,5.6576825155,9.580042347,9.841965701,7.32187888267,6.5489813434,5.027033758,7.4112322548,7.317731701,8.91017192567,10.2392289,6.94510312533,7.237164838,5.734852697,8.179328321,9.165749378,5.762422735,4.941119518,4.601155548,6.928649123,6.6605798635,BRCA
