ID	2811	2812	2056	3581	945	7124	2815	3684	947	948	2814	3676	3675	3674	4254	2209	2208	3678	2993	7066	7850	3575	4311	3590	930	931	7037	933	3815	2322	3690	2323	3552	1380	929	1378	7173	2057	3589	1437	3126	920	1436	3127	1435	3125	3563	3562	966	928	925	926	960	924	921	1604	1438	1791	1440	3553	3554	3559	3655	3673	3570	3672	1441	3574	914	951	915	916	917	952	290	910	911	912	913	909	3565	3566	3567	3568	3569	3123	3122	DependentVariable
Instance1	7.021260744	10.13904003	5.26866948	5.642009545	6.799868052	8.519696323	5.319953181	7.99361935	8.4941886004	12.2115918747	5.415835761	6.297013109	8.1217165825	5.361953639	6.88517282	5.801622311	7.09571645	10.57663577	5.122684364	5.209464331	5.57502113633	9.2160391205	7.6892916965	8.56997528833	5.792862671	5.595035097	11.69988051	5.583993803	10.826347985	6.178122649	6.147515948	7.928875304	5.428620839	5.26175828033	12.48380266	5.4577519455	6.6685211385	6.690805113	5.422410676	4.678374372	10.872628553	7.587142037	11.73619062	4.927435762	6.605429502	8.455307825	7.748764991	5.089382945	8.8928948895	9.276311202	7.537645287	5.546288211	10.4762478353	6.973097852	6.527246801	9.544288856	9.3496983695	4.966188654	6.47579111167	9.000106455	6.981713185	5.8167984685	6.43230933033	9.689124896	7.3607351665	9.101017795	6.7634880145	5.626563777	8.049591461	7.4211262685	7.280935014	6.11956952	6.720624337	5.927073476	10.10111594	5.526234149	6.597386379	6.086142197	6.1513396355	5.250214317	5.0072306655	7.9598688595	5.421372531	6.1361715555	13.60771409	5.209464331	13.17461947	Control
Instance2	7.493057094	10.26859496	5.376786337	5.438408757	6.563429392	7.177920594	5.44742319	7.61467511	8.4659296096	9.47518757767	5.726293954	6.043635001	7.940840191	5.442455259	6.55129256467	5.8698563925	5.234205502	10.55403266	4.682873814	5.359671604	5.57664114867	9.993368167	7.31126824525	8.72664223733	5.874189107	5.40451729867	11.11536902	5.754895016	12.309986695	5.730104109	5.52873637	8.278880489	5.19062597	5.354114245	12.773988575	4.95536856925	6.6888767345	6.190817922	5.376786337	5.205755379	11.272491057	7.564704211	12.06323168	4.805564985	6.17163056667	10.05747773	7.057317924	5.541105329	8.963677187	9.124199601	8.71426511433	5.33270027975	10.6062287043	7.61467511	6.508829224	10.25576659	9.97823381725	5.366777571	5.45065757067	8.25032344	6.464101029	5.4476662	6.371338954	10.4246495	6.7993556185	7.86511636	7.0224661815	5.574289436	9.713391295	6.980213205	8.193154688	6.912593359	7.355551793	6.35856824	11.68900437	5.372787809	7.551364367	7.141854563	6.4505515845	5.800648376	4.7333277815	7.5780798575	5.340579688	6.0941393945	8.608616259	6.166218956	13.80159564	BRCA
Instance3	7.306383297	11.01586123	5.194176951	5.66248660833	6.385953509	8.414834386	5.093191733	7.849031477	7.6055540702	8.73530426033	5.816734888	6.268430299	7.980807774	5.488973851	6.29027548567	5.9364032425	4.96764272	9.18625115	4.828341227	4.55165352	5.51974845333	11.182855105	7.1595196325	8.68638811967	5.917677146	5.52332715333	10.5824857	6.730983353	12.63635133	6.169329391	5.194176951	7.75854158	5.173838258	5.11576158533	12.912822165	5.080452378	5.1122915415	6.737352562	5.730783436	5.418452458	11.203772912	7.27775495	11.61514235	5.616777635	5.75855648167	9.645289663	6.513574141	5.29242402	9.5654425595	9.494776162	9.41246110667	6.05847101475	10.081859206	8.855352154	6.834379792	9.821790372	9.8310403295	5.4073744995	5.37552042867	8.349592102	5.697600956	4.894116797	6.561221976	10.6672848	6.9885103885	7.148936963	7.501161903	5.506245744	10.35655132	8.0078381215	8.37636907067	7.731643389	8.04094875	5.519330581	12.19466615	5.707228834	6.599805472	6.217914695	6.3986250125	6.129803967	5.313506773	7.6972575105	5.7194123975	6.230538221	7.664022547	6.220528877	13.830710045	BRCA
Instance4	8.094910493	11.07439256	5.268575917	5.68026223767	5.73024	8.370459788	4.419761481	8.17437786	7.5780887174	9.66659547467	6.139659422	5.660003917	8.3145459475	5.402254249	5.60520712767	5.703920468	5.568952692	9.671576946	5.088111112	5.397812585	5.946590164	9.547784791	7.121281416	8.62529181133	6.299945779	5.457237196	11.14654022	5.805041697	11.75533744	6.073504957	5.254944744	8.550055208	5.28559757	5.131706317	12.50286316	4.8380303745	5.858600793	7.267655467	4.851263383	5.03343539	10.460565705	7.757275197	11.64987825	5.99820185	5.97830915367	9.452334495	7.232855289	4.893861206	9.704876133	7.957045617	8.56753031167	5.40892901975	9.52550909333	8.618937076	6.476183696	8.924019044	9.8573133865	5.433338592	5.02824661567	7.718260793	6.135766351	5.7507435765	6.18410994633	10.19124467	5.437476412	6.516492413	7.085673177	5.395675362	9.779251973	7.2867117295	8.21299733433	7.627900667	7.285266093	5.693773551	11.92978186	5.21345543	6.991695086	5.838328613	6.5646964605	5.134643221	5.4457486575	8.2079323255	5.472305765	6.667733814	6.879402901	5.78869305	13.10958531	Control
Instance5	7.828646059	9.779383313	5.234397132	5.48317732333	7.68310186	6.675961001	4.902810721	7.090221279	7.7734069764	10.9707605477	4.948613986	5.694748763	7.9312840775	5.256266489	6.667922269	6.255067907	5.692518737	9.349370323	5.294355387	4.993460669	5.59792330733	10.7551937	6.94375899425	8.30631926033	6.107798352	5.156174012	11.27981094	5.94146509	12.646626615	6.1022441	5.476714818	8.179686605	5.488491912	5.38339731633	13.176504155	5.28998155325	5.905474916	6.11239324	4.783209568	5.17473722	9.409379341	7.922110302	11.53476504	5.56971228	6.018804739	11.12211636	6.735559831	4.885099957	9.312815733	10.35462712	9.03572480433	5.6253656705	10.3176380003	8.37126603	6.692305572	10.20591575	10.3018065967	5.3778690615	5.14660261833	7.361595391	6.5434229	5.62105692	7.03425695367	10.8955187	6.713419624	7.441058314	6.8141589755	5.620116829	9.841195224	7.9604400775	8.28606754333	7.904094356	7.74183962	6.617471597	11.90810746	5.55659131	7.02220446	6.255081105	6.4163708535	5.210049084	4.9685946665	7.8440426925	5.0515537875	6.3004377265	6.192791506	12.58150432	13.67035693	BRCA
Instance6	7.181502947	10.62776211	4.83277771	5.44014079833	7.718706032	6.320264091	5.040904755	9.003996476	8.171140973	11.069213795	6.222896914	7.092337284	8.363719193	5.950883181	7.81089306333	5.8559405745	5.94872421	10.95930669	4.905220009	5.563776856	5.84921933533	9.188483273	7.497677271	8.471202191	4.980495207	5.199318859	12.6473067	5.551217027	12.920986245	6.02259599	6.672712173	7.364180901	5.388199225	5.35542542167	13.286500315	5.5119388795	6.1225401635	5.820696739	4.540576974	4.95444207	9.4130184875	7.239410274	12.2610269	13.23175973	6.35738866467	10.51325413	6.73488275	5.421064416	9.408860167	10.45267654	8.38905717467	5.40351558975	11.0821130833	6.938671367	6.182201277	11.55095369	9.330818807	4.9691889135	5.90057271633	8.525208673	6.777719287	5.5903701325	7.21289602867	10.55708099	8.2488358865	7.98845907	7.3229806525	6.0004803565	8.416735391	7.035194938	6.930751522	6.389657687	6.529942434	6.361510132	11.46114958	5.947029782	6.796951756	6.270627633	6.4095924375	6.270627633	4.916242232	8.179923014	5.1215765945	6.182242289	10.84461576	12.50251243	13.80707185	BRCA
Instance7	8.021647846	11.04774441	5.602595877	5.41282675167	5.51191964	6.423120638	5.349799819	7.49197557	8.1590296472	7.52927220333	5.751283781	6.042759915	8.00994217	5.323740468	6.20872212967	5.8137488125	5.572140279	10.70804518	4.987447357	6.504863171	5.68951204967	9.853411381	6.73102008975	8.99272992233	7.278707598	5.441504549	10.65082538	6.11442494	11.130403795	6.256449903	5.418536788	8.743741419	4.765549899	5.26577076433	12.250297535	5.470879269	5.87122828	7.649114461	5.014814152	5.205168882	8.787562717	7.114005486	12.17054643	11.67464041	5.61686352333	9.4537342	6.464509503	5.516024013	8.0372244545	7.156920191	8.47821215267	5.13661079325	9.29278845833	8.591897347	6.531268867	7.720554015	9.44933807775	5.1922192165	5.05878049733	5.250782787	5.672857555	5.445685472	7.19476401833	10.37177151	5.637194395	7.580354917	7.4668495905	5.601416943	9.410706331	8.0129749625	8.51372939333	7.380766509	7.791799626	6.488889022	11.72497433	5.209854193	7.314699074	5.288553513	6.266626001	5.422410676	5.173542303	8.4037176925	5.2625027255	6.4481705475	6.331772944	10.54658128	12.56767587	BRCA
Instance8	7.069640749	10.44517037	5.110625549	5.2894247	7.510509276	6.14308278	5.047681518	8.280192097	8.5771788432	10.9210727577	5.777032522	6.51601958	8.2637160875	5.388371455	6.99881217567	5.5469070515	6.396952035	10.27665401	5.002490161	5.401401144	6.02849581767	10.61211483	7.606380097	8.670868878	6.080130651	5.150812383	10.80014785	6.382758563	11.77757979	6.371999292	5.838328613	7.860716295	5.193979903	5.201833026	12.88118256	5.19499797775	5.673265489	6.633507953	5.261917434	5.002490161	10.614422057	7.840024324	12.13760287	5.464350722	6.48155647233	9.770623066	7.256848204	4.626327643	8.357847297	10.57948592	8.39202788833	5.53000073225	10.107469144	7.593542621	7.028903723	10.29122283	9.2384549105	5.5112967025	5.23336336333	7.134583224	6.218786615	5.9993367775	6.328962603	9.52338608	6.608430203	7.865827785	7.279259636	5.9509073735	9.392951213	8.101030391	7.87859624933	6.876858011	6.566324756	5.865554662	11.15278253	5.409145868	7.892240927	6.028906829	6.604511715	5.719191142	5.2313828535	7.667921317	5.5434679	6.584697376	10.45145612	11.59208337	13.646442645	Control
Instance9	7.272865647	10.84822018	5.26866948	5.361688012	6.918777165	8.252974189	4.745656394	7.748010194	7.8965994638	9.16133675633	5.338434442	6.379383241	8.446684304	5.151586144	6.48243364867	6.1451870755	4.994139844	9.280446664	5.368254349	5.183299167	5.68392547467	8.869033508	7.26687456825	8.60542233933	6.158463896	5.28532330367	11.32122928	5.582188094	12.9101455	6.415999972	5.40668228	7.878696416	5.872096916	5.31378150867	12.657291755	5.1666971575	6.2420282615	6.394639001	5.305251227	4.749683847	9.5314758395	7.470071357	11.25779165	12.95548196	6.453235114	10.89786457	6.654210406	5.476714818	9.673995613	10.67791364	8.28138870167	5.65565885325	9.94585849	7.479378365	6.421606753	10.04292168	9.5296983705	5.0152792895	5.02918243733	9.153147365	6.279801496	5.4650001365	6.958562315	10.40755487	6.2591731015	7.418993406	6.1262282695	5.549256199	8.831086408	7.591625053	7.83390275633	6.663348622	6.735255184	6.459846026	11.53193469	5.229983196	6.645734527	6.152189124	6.267580197	5.947555852	4.865162184	7.6272357545	5.272333773	6.22368975	10.12252426	12.10466109	13.92629211	BRCA
