ID	7430	1080	5573	9368	5576	107	5575	5577	5567	5568	2778	154	DependentVariable
Instance1	12.41104094	6.094875369	9.78527191267	11.11469255	8.786482932	8.2081635635	7.409181146	4.767140212	5.4829326402	5.48205062	8.533866741	11.54446475	Control
Instance2	12.7347446	5.648473532	9.789873514	11.35299256	8.66542575	6.3425008425	7.391761545	5.442455259	5.5428379012	5.804719114	8.84345400733	9.806066679	BRCA
Instance3	12.91499054	5.766735111	9.801472324	11.62232426	8.815320146	7.5711783515	7.677704008	5.112503363	5.4641368762	5.527329405	9.29076107	9.953964008	BRCA
Instance4	13.25089354	5.749541809	9.34823014567	12.00644716	8.115695415	7.0913602235	6.105076296	5.7109519	5.1156792046	5.655216748	8.629147321	9.946928611	Control
Instance5	12.63069834	5.361953639	7.772929909	11.68503795	9.518791383	7.084991265	7.418993406	5.377654117	5.466218321	6.407145055	9.35589447533	10.73333763	BRCA
Instance6	13.74850791	5.409400483	9.84054935	11.85690996	9.231287868	6.50402659	7.890402801	5.316879984	5.6759717936	5.625863148	9.078168623	10.69117233	BRCA
Instance7	13.34320241	6.219367603	9.55785931	11.65066148	8.344585666	6.201503818	7.572418149	4.904497645	5.5322651396	6.430289978	8.46320594233	10.40664113	BRCA
Instance8	12.46971692	5.826809832	7.854087509	11.37859847	8.118825763	7.6188571805	7.90344675	5.023045997	5.3094441946	5.233822166	8.875123686	10.37511578	Control
Instance9	12.84191128	6.000682441	9.60954968233	12.04001406	9.026662535	8.092918242	7.548207573	5.398154738	5.291675395	5.844493149	9.29028807333	9.863040638	BRCA
Instance10	13.04989878	5.886678931	9.492243668	12.18094263	8.794173061	7.599297253	7.121070136	5.778347403	5.3589494338	5.913135501	8.55731348	10.26842537	BRCA
Instance11	12.53395999	6.113175002	9.08887684467	11.06986277	8.176760488	6.45574924	7.988004536	5.492182674	5.0578073466	6.287994543	8.86041017833	9.730436649	BRCA
Instance12	12.49990449	5.858112355	7.99293009967	11.43208526	8.94526175	6.928720816	7.5453142	5.564539174	5.3421536938	5.822227442	9.172881566	10.29166028	Control
Instance13	12.46600514	5.724657944	9.194411155	11.28124924	9.004516227	6.6365159435	7.626842693	5.301049141	5.4913025734	5.416511492	8.796592193	11.17261832	Control
Instance14	13.54043264	5.815070224	8.633415693	13.44437567	7.750842834	7.5681815995	7.240984771	5.268482349	5.4387987878	5.237842121	8.711268495	10.20351353	BRCA
Instance15	13.2433667	6.21830228	8.41487604833	12.40276968	8.335480939	8.248473233	7.292669322	5.287261033	5.8117429202	5.913135501	9.207844615	9.777124244	BRCA
Instance16	13.27753228	5.851131391	8.30846996767	11.86842336	7.540595216	7.7603213985	7.370450116	5.765409598	5.3283454926	5.754627826	8.61201467833	9.77965006	BRCA
Instance17	13.56689425	6.383536364	8.24833877567	13.36098494	7.582482852	8.9607456695	7.801516189	5.66903474	5.4065428568	5.634165776	8.82288182267	10.16002932	BRCA
Instance18	13.09870741	6.452822423	8.653406271	12.44264168	7.646560735	8.247227253	7.587367101	5.325990094	5.5295343186	5.620154746	9.12620744833	9.667422551	BRCA
Instance19	13.36355512	6.699819243	7.64956818833	13.21182067	7.576259705	9.5775018565	8.135646608	5.707781006	5.4814391052	5.341284192	9.14021016267	8.990643721	BRCA
Instance20	14.12251745	5.823692844	8.42010759833	11.28804432	7.632470217	6.364286878	7.493457452	5.002940155	5.1210123436	6.445516183	8.17602958933	10.73333763	BRCA
