@relation thedata

@attribute 10252 real
@attribute 10253 real
@attribute 10254 real
@attribute 1173 real
@attribute 1175 real
@attribute 1211 real
@attribute 1213 real
@attribute 160 real
@attribute 161 real
@attribute 163 real
@attribute 1950 real
@attribute 1956 real
@attribute 2060 real
@attribute 2885 real
@attribute 29924 real
@attribute 30011 real
@attribute 58513 real
@attribute 6456 real
@attribute 7314 real
@attribute 8027 real
@attribute 867 real
@attribute 8874 real
@attribute 9146 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
9.91082835525,10.70754056,6.683033634,11.92263071,12.64530423,9.85483690933,6.419459359,6.86276355833,10.25415499,10.58430262,6.522938973,6.71360662325,9.537485908,9.153599552,12.82636383,9.49922122467,7.887922939,5.06782288,14.083072915,9.108133102,7.2106038955,6.9155758595,12.34771002,6.604948967,BRCA
10.7503090317,11.41782366,7.628830314,11.128931665,12.60422171,9.569893126,6.409565428,6.71727477633,8.237462291,9.755693129,6.776897268,6.904091352,9.630440568,9.5256586835,12.30875149,9.68953142233,6.988744679,5.687768455,14.491124715,9.438428599,7.629598074,7.0280872375,12.06519405,7.351535111,Control
10.834512485,11.08650467,7.587929605,11.33856239,12.232026325,9.627951807,6.279569377,6.46909773,8.860746456,9.932349272,6.832703733,6.94855824675,9.94431716,9.597360232,12.53830178,10.1002223227,7.770583167,5.890331925,14.375350355,9.206233641,7.831098703,6.82722657275,12.13502955,7.359104133,Control
9.91120362775,9.032060281,8.007981913,11.5430778,12.295427595,9.64490915967,5.404810541,7.27423223467,9.196639699,9.892658644,6.0664182,6.51319229175,9.288924383,9.06038523,12.72821502,9.12094417633,7.547166627,5.451879748,14.38538722,9.168196442,7.6569001255,7.17812552075,12.54698855,6.6884391885,BRCA
10.4194250085,9.971579881,7.603517165,11.404659965,11.998817005,9.48345944067,5.649336125,6.75646800033,9.011787117,10.24021594,6.807100898,6.77269984975,9.856885003,9.5800955565,12.77666852,9.830081094,7.929230479,5.65306808,14.256090485,9.673698244,7.4253885415,6.97920365725,12.36769602,6.843482732,BRCA
10.3049029555,9.575549233,7.75301801,11.477235945,12.48822538,9.94364617567,5.641409649,6.66660139867,8.779753104,9.7839005965,6.406592471,6.93725355825,9.401834759,9.0393998015,12.71973005,9.042346426,7.844519237,6.123713395,14.371791605,9.303695785,7.3873031035,6.84138416125,12.29328779,7.08107622375,BRCA
10.352799976,8.886962465,8.024850336,11.64898438,12.57559811,9.67715489467,5.38008113,7.03721285533,8.796575955,10.1155569995,6.185475721,6.51560473275,9.359277986,8.9731778835,12.80741335,8.902943448,7.714693928,5.176533465,14.532993875,9.262929396,7.3616846765,7.13296659575,12.26420808,6.38540810175,BRCA
10.3224160293,9.631304912,7.84580541,11.679222855,12.93325679,9.99687892667,5.643287114,7.03850006433,8.467861387,10.015151113,6.300403471,6.4814821935,9.508765915,8.9213733295,12.57220763,9.61529776033,7.813237874,5.890331925,14.528822965,9.460251675,7.483879687,6.99163943775,12.03029651,6.7911300605,BRCA
10.0732683505,9.169875611,7.946308499,11.832561885,13.038551,9.89082105633,5.491220776,7.691036477,8.989622364,10.2426173285,6.672075676,6.70888373325,9.326666054,9.111304808,12.9168993,9.11262891167,7.638763741,5.745513828,14.343984755,9.399502844,7.1213821535,7.13941373125,12.19704319,6.67358924525,BRCA
9.67787002425,5.666764579,7.406483789,11.897134165,11.51611697,10.178458256,5.430127385,6.77316165767,8.608754849,10.40685262,6.877625017,7.023639895,9.634584704,10.2970447,13.49469877,9.41766822633,7.442572669,5.088959125,14.572620915,9.435519799,7.328773567,7.06399239075,12.57793866,6.6605798635,BRCA
