ID	55215	675	672	2178	2189	7314	80233	79728	57697	2187	2175	2188	29089	2176	55120	2177	91442	DependentVariable
Instance1	5.539477758	4.757305356	5.98817485275	9.226111776	8.692703652	14.001314075	11.37148006	7.937699144	4.767140212	6.0393824645	5.77242274767	5.250214317	6.661782105	5.105815554	6.73117087	6.22349787733	7.197317764	Control
Instance2	5.563242994	5.415666779	5.98222220675	8.971091653	9.392012066	13.81882705	11.2551704	7.972923979	4.600264016	6.0179414665	5.32341271633	5.376786337	6.549750501	5.176333993	6.8856854245	6.79805654467	7.71507161	BRCA
Instance3	6.082900138	5.679910204	5.7519684745	8.918789554	9.956354783	13.884698385	11.75693374	8.245078613	6.023760589	6.8120436455	5.83623147567	6.158463896	7.892711475	5.503993644	7.277530094	6.99468810567	7.73048903	BRCA
Instance4	6.105076296	5.377480603	6.35824610575	9.543109718	10.02554833	13.10949585	11.94707994	8.198299076	5.04506203	6.711037711	5.98783850833	5.854439094	7.381285806	5.525294697	6.813241995	7.06370593833	8.706030693	Control
Instance5	6.377041844	5.60541377	5.846463069	8.374019108	9.139564862	13.92393915	10.75166563	7.972923979	5.263044971	6.879715694	5.84275699833	5.799353673	7.081033649	5.883749862	7.2177793145	6.86306344467	7.5453142	BRCA
Instance6	6.129494897	5.006983802	5.8408213995	8.448953719	8.953622554	13.72048402	11.76903417	7.228508778	5.433553102	6.4085392105	5.58979814333	5.849568518	6.509185635	5.862954219	6.8694877505	6.583851982	6.602369002	BRCA
Instance7	5.401230463	5.46859248	5.961989724	8.754203667	9.777124244	13.157660585	12.2590489	7.392233961	5.315069158	6.6177754715	6.073600243	5.491381137	6.374696641	4.95444207	5.8008289045	7.072047259	9.286985727	BRCA
Instance8	5.532793245	5.018602184	5.8897078505	8.817432296	9.106144874	14.498215135	11.14107911	8.044026739	5.083438106	5.93786969	5.58709052567	5.777032522	7.30417133	5.451879748	7.4490315075	6.45005063967	7.43837837	Control
Instance9	6.726903149	4.897254041	6.432318605	8.785216325	9.603014797	14.242274775	11.38319952	8.144506733	5.758164072	6.63947822	5.99262977467	5.833276737	8.299094802	6.099511534	6.8969961515	6.775828829	7.539858901	BRCA
Instance10	5.672857555	5.185877691	6.30739354225	8.758823761	9.2928284	13.80215118	11.58069917	7.223135616	5.647898183	6.64863413	5.62483719967	5.838328613	6.698430771	5.163308771	6.7874974715	6.58651719133	7.350543933	BRCA
Instance11	5.931453333	5.244707519	5.86365203	9.137228846	9.891073998	14.083072915	11.6020262	7.767623558	6.031996809	6.150532932	5.470318178	5.06782288	7.174529074	4.832651143	7.2050094205	6.51173375933	7.573990071	BRCA
Instance12	6.07393334	5.403618168	6.07698827325	8.686361438	9.264196925	14.491124715	11.3300599	7.444396082	5.581359721	6.1350427535	5.81888540867	5.61707161	7.176774354	5.755963277	6.977949684	6.66721942133	7.390665805	Control
Instance13	5.316336975	5.135259094	6.113923111	9.122738147	8.979483163	14.375350355	11.45792732	7.750105877	5.051601854	6.218007856	5.60232309133	5.011016147	6.914567887	5.272407006	6.719538163	6.47287323033	7.007843371	Control
Instance14	4.450633198	5.528892615	5.954637597	9.230429477	9.169775417	14.38538722	12.15122597	7.594998435	5.812762128	6.316687588	5.81427868433	5.734581769	6.526777481	5.532169853	7.317722149	6.54170031567	7.114786375	BRCA
Instance15	5.297201735	5.358529231	6.0130931845	9.023353173	9.579033559	14.256090485	12.75033439	8.820451138	6.070180664	6.388945595	5.77056858233	5.268856586	7.151831235	6.095402957	7.0311477235	6.48841190067	6.996646135	BRCA
Instance16	5.65306808	5.002490161	6.07672616175	9.416323125	8.908303388	14.371791605	11.77183206	8.481356592	6.272541727	6.450830538	5.72575875267	5.46091556	7.521602648	5.673211007	6.997154769	6.53167029667	7.348708516	BRCA
Instance17	4.988243006	5.411944154	6.2494944275	9.371407008	8.808080213	14.532993875	12.04072818	8.609567645	6.136996877	6.3165049095	5.840558395	5.354567863	7.011454056	5.717684133	7.42205801	6.439802718	7.489328426	BRCA
Instance18	5.4095702	5.119367849	5.8834702945	9.192157864	8.923402608	14.528822965	11.88601099	8.611947979	5.934641074	6.588040793	5.624585973	5.796241636	7.806293644	5.562403668	6.863866708	6.39954263367	7.721921367	BRCA
Instance19	5.538857248	5.739045575	6.10202210975	8.805003092	8.743615208	14.343984755	11.81218745	8.388922588	5.863945417	6.3098762775	5.50589735467	5.505979229	7.366412106	5.22439848	7.4213396705	6.45527428933	7.381372337	BRCA
Instance20	4.879597034	4.879597034	5.64060950825	9.841965701	6.949129628	14.572620915	12.30980751	9.485528024	5.861404108	6.7318075935	5.81842037133	4.299415583	6.877625017	5.26763996	7.181091902	6.71185194633	7.455781587	BRCA
