ID	83700	54518	682	284217	7450	3384	2335	3385	3680	3386	3683	3381	3684	3681	3682	3383	7448	3676	3675	3674	3679	2244	3678	1287	22801	50848	2200	1280	5747	1282	10235	1284	5175	1285	1286	3690	3691	3693	3694	3695	7412	3685	3688	3687	3913	6696	2885	25780	3689	3915	1277	3911	1278	3912	58494	6654	8515	8516	2266	3908	3696	3655	1445	3673	10411	5906	6714	3672	5908	3371	9564	10319	2243	1398	8174	7094	11069	5770	120425	7057	999	DependentVariable
Instance1	11.0724812	10.69644187	8.8793823445	6.920948282	14.70026172	11.92850738	5.784851809	10.39216207	7.258945501	5.87989860567	6.893001507	6.264916969	7.99361935	5.776177206	9.141973713	5.250214317	4.977292804	6.297013109	8.1217165825	5.361953639	8.552305136	5.66197871	10.57663577	8.7528568605	7.6918007385	6.435307999	7.788198126	6.4470361495	9.55016911	13.17957018	6.829700439	10.06394142	12.12241722	5.5662848295	5.323380202	6.147515948	7.91590933625	9.367661926	5.461406798	7.631852081	8.07772679633	10.67951553	9.30169669467	6.01615391233	10.87659774	9.752694415	9.4954151895	9.620316579	11.423270155	13.49883304	11.18792748	12.64414927	12.346326125	8.1486162495	11.31322333	8.001564595	8.623754517	6.8307089	5.61663289	9.4846820175	6.1022441	6.43230933033	10.35004996	9.689124896	9.235386689	7.005431822	6.75911734333	9.101017795	6.582741757	9.47664098	8.887952536	8.971644945	6.212296819	10.9291550067	4.986744626	10.9484368	7.241175503	11.09785784	8.479821812	12.26985874	12.00989343	Control
Instance2	11.33884516	9.15231091	8.771832078	5.90735017133	14.48484431	11.29187879	5.68055279233	10.1525514	6.080290574	5.519286362	7.712339773	6.434591221	7.61467511	5.571533663	8.741569054	5.652207716	4.970176368	6.043635001	7.940840191	5.442455259	7.581447523	5.223664671	10.55403266	8.456458626	7.7559931985	6.68672331833	7.045817327	5.9713633395	9.45642471	12.03104303	7.132440219	9.662846866	11.52829551	5.521636581	4.783471516	5.52873637	8.39704886075	8.9984705876	5.959776674	9.113248027	7.24691632933	9.752932999	8.828078384	5.64215681733	11.12925744	7.782233666	9.5539178325	9.802112873	11.4456095	13.074006	11.10029786	12.82636383	11.8557988	7.599828304	11.11214317	7.481398095	9.079385528	6.827314517	5.08042485533	9.205762802	7.532124306	6.371338954	10.84346202	10.4246495	8.739072693	6.434568757	6.586005659	7.86511636	6.355006684	8.276817926	8.931846371	10.18476414	5.7937330178	10.8430461553	5.104604996	10.35004996	6.635395722	10.92233559	10.07020855	10.93386418	12.20475003	BRCA
Instance3	10.83188538	9.031467655	8.768137349	6.510441019	13.62992806	10.67791364	5.278519036	10.25814822	6.590104667	5.54885253133	7.905749702	6.045110507	7.849031477	5.707228834	8.653938789	5.724112195	4.833157346	6.268430299	7.980807774	5.488973851	6.124127129	5.7185873855	9.18625115	9.016602648	7.826627437	6.36773601167	6.255647662	6.9760023485	8.9981409465	10.65812692	6.44233236167	8.511012465	10.40487575	5.6717042015	5.395243853	5.194176951	8.24906789575	8.9288106782	5.36790503	8.540477891	7.63218285233	10.08758255	8.9042892375	6.33241706267	10.01863178	9.310909176	9.480270588	9.140447083	11.82795379	12.3793121	9.860497734	12.67768778	10.173210653	7.590059595	9.458448204	7.228580927	10.05466574	5.651633855	5.12813079533	7.7278553315	6.992431746	6.561221976	11.26946293	10.6672848	8.061480724	6.699751273	7.22912163867	7.148936963	6.466000385	9.776118649	9.151968584	9.3312535	5.862260741	10.353336411	4.820426964	10.20981921	6.918270314	10.94914844	9.258943514	11.57272404	12.80365393	BRCA
Instance4	10.71326216	9.212168732	8.831628272	7.365590567	13.98232431	11.08849694	5.20244744133	10.59667922	6.976424143	5.87729975267	8.08212392	6.139659422	8.17437786	5.854439094	8.986027686	6.125832527	5.377480603	5.660003917	8.3145459475	5.402254249	7.774014657	6.1111201375	9.671576946	8.5825771995	8.4517115145	6.54769707467	7.177023614	6.454329321	9.0133211855	12.43530962	6.82223412667	9.841761329	9.922525358	5.6567520235	5.754627826	5.254944744	7.82261999	8.7802292424	5.438135838	8.695559886	7.136062181	9.271638758	8.75186424133	5.635042506	11.32101501	7.807239546	9.432546201	9.707333731	11.954544835	12.41466417	10.35208789	12.1857598	10.217931663	7.6644005535	10.3854637	6.648325671	10.91483004	6.093766806	5.394216664	7.1284671085	7.258286006	6.18410994633	11.31701417	10.19124467	9.674898929	5.6556447465	6.91032494133	6.516492413	6.3700012095	8.99853032	8.943878208	9.370252094	6.142895466	9.24789131367	5.4355322335	10.43742988	5.903768142	10.74552751	9.56812767	10.57445661	12.55838012	Control
Instance5	10.87313284	9.432772131	9.050818791	6.32585905533	13.44200721	10.76306733	5.25964903267	10.47269874	6.410201693	5.853970278	7.843106264	5.458948931	7.090221279	5.476714818	9.109413534	5.190230876	4.993460669	5.694748763	7.9312840775	5.256266489	7.213179877	5.524787686	9.349370323	8.0194344075	8.053666097	6.78912007267	6.528497576	6.0144919555	9.0250253645	11.48468963	5.95115512367	9.517187651	10.6953025	5.406455813	5.806975681	5.476714818	8.18279765425	8.7950599632	6.345898074	8.398146319	8.760944586	9.935467529	9.13491446	6.05438603367	10.46360129	13.602670365	9.66718229	9.642061229	11.664734205	12.45547628	10.04873245	12.00289948	11.121158615	8.5224865225	10.03355416	7.634958261	8.133220736	6.54048116	5.16471474267	8.893920635	7.408714249	7.03425695367	11.32409911	10.8955187	7.997322226	6.4308542	6.72839437467	7.441058314	6.499527711	8.9346482775	8.86238252	9.848083443	6.0545063174	11.076519951	5.2521023505	9.987545106	6.64810992	11.08348284	8.919415413	11.52882293	12.44726543	BRCA
Instance6	11.52775569	9.365546625	8.9573893605	5.968922106	14.1393823	11.02198648	5.707811796	9.156463061	7.114213764	5.316566209	6.814297663	6.188742749	9.003996476	5.298302041	8.15920422	5.923750128	5.488973851	7.092337284	8.363719193	5.950883181	7.400369547	5.8811445325	10.95930669	9.089106031	7.2817545605	6.73902004267	7.466690585	5.7877554035	9.420287121	12.15911615	6.38529059	9.981902989	11.90810746	5.372043052	5.80774855	6.672712173	8.628701183	9.5481835408	6.759825365	8.129439032	7.97951833233	10.94344908	9.489530799	7.17660310767	10.2822345	13.4246398	9.9164802245	9.990685863	13.379465115	13.19114487	11.02694718	12.9236618	12.98729249	8.11643099	10.14723709	8.19601328	8.625965515	7.67382338	4.86237598533	9.5352510465	7.492776776	7.21289602867	11.07168041	10.55708099	8.241317194	7.3002942325	6.38912935567	7.98845907	6.8410633585	9.877233657	9.615648544	8.991154128	6.1325254104	11.51028325	5.569441994	10.55627639	6.912892703	11.71457622	8.97466634	13.7210223	13.02343475	BRCA
Instance7	11.71299347	9.0923747	8.345918811	6.82785190267	13.74350963	10.29212924	6.4670477	10.16869754	7.590458165	5.50069191767	7.851001152	6.401567006	7.49197557	5.917199751	8.06045428	5.229406468	5.255511354	6.042759915	8.00994217	5.323740468	7.435068318	5.5239862235	10.70804518	8.784683382	9.6364126975	6.790668032	8.63085057	7.3944454995	8.8796586	12.70613234	6.670813718	10.24008207	9.176011741	5.293021282	5.779661087	5.418536788	8.05954225525	9.0012339544	5.587223392	8.067946709	8.35458352167	9.545409111	9.251714595	6.031614841	11.29880451	9.198165957	9.167523377	9.908633222	11.636086735	13.10298289	11.77183206	11.97982718	13.612733115	8.9026384035	11.2250027	7.292025067	10.98552909	7.189209615	5.183358411	9.121049651	8.616687708	7.19476401833	11.3382407	10.37177151	9.018235741	7.2132301705	7.54701473933	7.580354917	7.062352436	10.1880838565	9.176011741	12.48456748	5.8629718688	9.54237477033	5.32493768	10.32302692	5.946152572	10.92879244	8.893893904	11.00370783	11.40859261	BRCA
Instance8	11.31896656	9.679942359	8.8300470005	6.558471755	13.93643461	11.29699664	6.11171869767	10.49469589	7.15785501	6.15636291833	6.876858011	5.567584424	8.280192097	5.172738766	8.848952379	4.759970032	5.513657531	6.51601958	8.2637160875	5.388371455	7.413841832	6.0018505655	10.27665401	9.583290087	8.842132135	6.50818729167	8.322898347	6.7299466855	9.585335464	12.13864308	6.53086701167	9.484486155	11.48554018	5.8644482025	4.923875634	5.838328613	7.71917636725	9.3423966262	5.943283297	7.600435399	8.34799793867	10.75503384	9.23773095817	6.00625084667	10.50808719	8.8762932985	9.1611827995	9.333972157	11.69409393	13.19114487	13.03513077	11.92436912	13.37481751	7.795463405	11.17704903	7.787382059	8.656300723	5.987895674	5.73127573267	10.36853561	6.689303092	6.328962603	10.5789154	9.52338608	7.568927286	6.7375606535	7.00963552967	7.865827785	6.2456860685	10.0345361045	8.83089633	9.272712079	6.2905934128	10.4230262683	4.9385273865	10.49035982	7.211745052	10.68230579	9.157947591	12.27296951	12.40979539	Control
Instance9	10.96573399	8.805777017	9.017325795	7.01291672967	13.56248158	11.04153957	5.79816158467	9.844219734	7.057399162	5.78607810533	6.901292687	6.143184845	7.748010194	5.844493149	8.541049291	5.659076304	5.108536217	6.379383241	8.446684304	5.151586144	6.546667333	5.5854962715	9.280446664	8.916717513	7.6941273435	6.84945253667	6.916032078	6.146353637	9.2675642675	11.59733576	6.17138796367	9.528835552	10.8590069	5.8691149425	5.641409649	5.40668228	8.1664411835	9.0837101736	6.090753548	7.713285334	8.260992009	10.365683	9.05065703483	6.196845866	10.25917864	9.3186403255	9.3657406255	9.259696855	11.5577866	12.49390804	11.21785793	12.33362227	11.83751796	8.2811261155	10.15718937	6.878728789	8.91062109	6.028575367	4.90385191767	8.991500668	6.698847453	6.958562315	11.11718547	10.40755487	8.057817296	6.6237057305	6.85674479767	7.418993406	6.516538676	9.7490666125	8.641980482	10.24606989	5.777716958	10.3226626667	5.630264262	9.984080577	7.451110377	10.78374334	7.67246269	11.58397843	12.47414328	BRCA
