@relation thedata

@attribute 10000 real
@attribute 10096 real
@attribute 10097 real
@attribute 1029 real
@attribute 10298 real
@attribute 1398 real
@attribute 1434 real
@attribute 1793 real
@attribute 2048 real
@attribute 207 real
@attribute 208 real
@attribute 22801 real
@attribute 22808 real
@attribute 23162 real
@attribute 23421 real
@attribute 23452 real
@attribute 23542 real
@attribute 25 real
@attribute 2534 real
@attribute 2885 real
@attribute 2886 real
@attribute 2909 real
@attribute 3611 real
@attribute 3655 real
@attribute 3672 real
@attribute 3673 real
@attribute 3675 real
@attribute 3676 real
@attribute 3678 real
@attribute 3679 real
@attribute 3680 real
@attribute 4296 real
@attribute 4638 real
@attribute 5034 real
@attribute 5058 real
@attribute 5062 real
@attribute 5063 real
@attribute 5290 real
@attribute 5291 real
@attribute 5313 real
@attribute 5335 real
@attribute 5336 real
@attribute 54386 real
@attribute 5594 real
@attribute 5599 real
@attribute 5601 real
@attribute 5602 real
@attribute 5609 real
@attribute 56924 real
@attribute 57144 real
@attribute 5728 real
@attribute 5747 real
@attribute 5894 real
@attribute 5898 real
@attribute 6010 real
@attribute 6093 real
@attribute 6416 real
@attribute 6464 real
@attribute 6654 real
@attribute 6655 real
@attribute 6714 real
@attribute 673 real
@attribute 7094 real
@attribute 7408 real
@attribute 7454 real
@attribute 7791 real
@attribute 83660 real
@attribute 8515 real
@attribute 8516 real
@attribute 85366 real
@attribute 857 real
@attribute 87 real
@attribute 8874 real
@attribute 9459 real
@attribute 9475 real
@attribute 9479 real
@attribute 9564 real
@attribute 998 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,7.791685689,12.46600514,6.348705253,6.78184004567,10.9291550067,9.911152085,10.5046306,6.0460148965,9.746089281,7.466690585,7.6918007385,10.44344636,7.6558645925,6.287348197,12.78312415,5.272687206,8.477645733,9.2289642325,9.4954151895,6.82020416933,6.0243245845,8.706811056,6.43230933033,9.101017795,9.689124896,8.1217165825,6.297013109,10.57663577,8.552305136,7.258945501,9.485326755,9.50331156833,12.49390804,9.037678125,8.225782395,6.572931815,6.685313404,7.339184439,5.3128980706,7.6745180755,10.98014335,11.4675955,8.27215776867,5.939777752,7.621649748,6.7523535558,7.887344199,7.228436626,6.06101575,10.48283344,9.55016911,10.11570732,12.06834846,5.316518,8.331209336,8.585478725,9.15105029633,8.001564595,7.867620258,6.75911734333,6.513534664,10.9484368,6.6644604375,9.100426551,11.191928865,10.97724076,8.623754517,6.8307089,6.059945345,13.206076235,13.43392773,7.11874968225,12.79680929,12.232557025,6.622019321,8.887952536,7.16387589625,Control
5.94776533325,7.92222926,12.72627038,5.79053164567,6.96341635667,10.8430461553,9.71610981,10.28052173,6.1752464015,9.68028616833,6.43012268,7.7559931985,9.044941259,7.835585289,7.914536308,11.90810746,5.30256690525,8.14341671633,8.8907159655,9.5539178325,7.70625733267,6.0833748875,8.56643237367,6.371338954,7.86511636,10.4246495,7.940840191,6.043635001,10.55403266,7.581447523,6.080290574,9.912253574,9.09094023867,12.62461163,9.447476465,8.658878356,5.989031828,7.098719371,6.741201091,5.0997063766,7.862876923,10.64134532,11.4871292,7.85669691467,5.0886580415,7.563421716,6.347242776,7.798165773,7.918686056,5.9152182985,10.32512022,9.45642471,10.34726733,11.8054921,4.435394156,8.399610251,8.106593131,8.42779587067,7.481398095,7.609956448,6.586005659,5.99820185,10.35004996,6.203672825,9.110745023,11.42208428,9.944910089,9.079385528,6.827314517,5.301232095,12.113213965,13.88775422,6.81468351325,11.91536041,12.3160764435,6.94063991,8.931846371,7.17118701125,BRCA
5.52044016575,7.849031477,12.35101106,5.34429371167,7.053848853,10.353336411,10.1435115857,10.79412363,5.6572200255,9.69256516467,6.416760061,7.826627437,9.482556459,7.720110902,7.705772546,10.69913019,5.74908091175,7.833762168,8.275073194,9.480270588,8.21755960667,6.0641228325,8.49808310333,6.561221976,7.148936963,10.6672848,7.980807774,6.268430299,9.18625115,6.124127129,6.590104667,9.785984134,9.01551201767,12.95796723,9.822754492,7.83784169,6.451215749,6.212526175,6.813047234,5.105550821,7.7021225845,10.4984955,11.40579844,8.11094053067,5.6701097255,7.8060539105,5.84197348,8.166013814,8.388922588,6.471963415,10.4297627,8.9981409465,10.45388564,12.13502955,5.186670157,7.854652002,8.6701660175,8.45925672733,7.228580927,7.575257723,7.22912163867,6.84843868,10.20981921,6.7713309535,9.515168153,11.244830345,10.06018966,10.05466574,5.651633855,5.641120592,10.5864353725,13.69550076,6.9184467285,12.27822446,11.8573344895,7.466547848,9.151968584,7.03238297825,BRCA
5.58777326775,7.622401694,12.03029651,5.62556244233,7.29161173667,9.24789131367,10.169968613,9.608828239,5.8033952395,9.98949733167,5.863140121,8.4517115145,8.568204225,7.6219394855,7.683522992,11.2413041,5.911395507,8.03563056533,8.08464112175,9.432546201,8.13014295033,6.1512488005,8.39571149633,6.18410994633,6.516492413,10.19124467,8.3145459475,5.660003917,9.671576946,7.774014657,6.976424143,10.257618,8.53219426233,13.17957018,10.03852848,7.70770520067,6.212477538,5.584068992,6.506054132,5.020910304,8.054801422,10.35580562,11.59410425,7.98209816267,5.7758281875,6.9189611885,6.4393043462,8.473463378,7.666368043,5.970444851,10.18190731,9.0133211855,10.09500831,12.02968073,5.254944744,7.179165475,8.231806127,7.73867912133,6.648325671,6.838009842,6.91032494133,6.723630657,10.43742988,6.103628909,9.057775928,11.636599335,10.11790315,10.91483004,6.093766806,5.377480603,10.9511039505,14.12961268,6.8753532685,12.44726543,11.581178851,7.763745393,8.943878208,6.55593589375,Control
5.87271996825,8.570881384,12.40979539,5.72645123933,7.17942935133,11.076519951,9.879140583,10.15177801,5.974060652,9.506100771,6.860966288,8.053666097,9.246438447,7.371165726,8.208735647,10.69259831,5.57238100075,7.73201711767,8.34620788925,9.66718229,8.024771969,5.818949264,8.774503078,7.03425695367,7.441058314,10.8955187,7.9312840775,5.694748763,9.349370323,7.213179877,6.410201693,9.757873796,9.705586173,13.12486126,9.507874464,8.07563913267,6.54048116,7.405441727,6.944393257,5.5222750642,7.930765467,10.43232295,11.42258795,7.82991936767,5.704258658,8.1880407455,6.3743216144,8.264326623,7.235083497,6.436155389,10.27256013,9.0250253645,10.22872886,11.68152186,4.915773338,7.894031227,8.6043275615,8.10318445333,7.634958261,7.652900753,6.72839437467,6.818713579,9.987545106,6.057294721,9.305475333,11.53599947,10.47705018,8.133220736,6.54048116,5.572595075,12.094032035,13.52549699,7.042316968,11.8295207,12.51727103,7.225475281,8.86238252,6.99171327025,BRCA
6.0241266485,9.208161871,12.84338824,5.244334811,7.13014571033,11.51028325,10.1098972643,10.51367853,5.8945122075,9.688092646,7.477052175,7.2817545605,10.20839628,7.5912355975,7.53348767,11.91235432,5.8076052875,8.347844869,8.716652398,9.9164802245,7.15187721367,6.0353176455,8.73156550233,7.21289602867,7.98845907,10.55708099,8.363719193,7.092337284,10.95930669,7.400369547,7.114213764,9.354624679,9.68830932967,13.11754819,9.3312535,8.35808952433,6.491536971,7.460253403,7.80732453,5.278206775,7.6687152575,10.6767992,11.55657325,8.18650002,6.517858181,8.3174977465,6.511764621,7.443878302,7.486435083,6.593782925,10.16250498,9.420287121,10.624983,12.29172622,4.596397442,9.001704532,8.9337864765,8.70127661067,8.19601328,8.522033306,6.38912935567,6.520033725,10.55627639,7.116007336,9.216237264,11.767817685,10.01714982,8.625965515,7.67382338,5.930448326,13.169679585,13.39262134,7.04212019375,12.2142175,12.441328291,7.295863332,9.615648544,7.00999639125,BRCA
5.88751933675,8.635746344,12.88542666,5.81224373133,7.12335323067,9.54237477033,9.93200259567,9.120679254,6.698930436,10.0480993307,6.742953157,9.6364126975,8.136659388,8.1337188695,6.923033642,10.9232534,5.67586018225,8.06255483,8.39165280725,9.167523377,7.50182492433,5.345324928,8.62679562667,7.19476401833,7.580354917,10.37177151,8.00994217,6.042759915,10.70804518,7.435068318,7.590458165,9.76328754,9.12043218767,12.79172868,9.354305108,8.02893851733,6.952074702,6.662423158,5.996847001,5.3893093744,8.590203577,10.27409306,10.90219441,8.451561107,5.6011167705,6.747341416,5.495877927,8.963388234,6.609404545,6.309891817,10.31455241,8.8796586,9.961088297,12.09842044,5.119575355,8.073955593,8.457614913,8.36198243367,7.292025067,6.760091594,7.54701473933,6.949071249,10.32302692,6.299870208,9.490330011,12.21307303,8.81259539,10.98552909,7.189209615,6.172733142,9.2216698995,14.57543497,7.086501719,11.65213254,12.1160117875,7.09798239,9.176011741,7.10702874775,BRCA
5.55851851825,7.924992273,12.3064449,6.476135957,6.600449015,10.4230262683,9.81290403033,10.61144471,5.924917202,9.436876068,6.689303092,8.842132135,8.5296659,7.1382352555,7.494097795,12.25801543,5.87366306175,8.098905571,8.80415305075,9.1611827995,7.76995200267,5.7781221845,8.74415936267,6.328962603,7.865827785,9.52338608,8.2637160875,6.51601958,10.27665401,7.413841832,7.15785501,9.31805757,9.486682492,12.61931219,8.901176988,7.68379282967,5.447753778,6.020263967,7.162847292,5.1581699328,7.7549264415,10.75653988,11.56304622,8.171538624,5.401013329,7.762308173,6.3190254744,8.267911597,6.453069445,6.192045554,10.71573921,9.585335464,10.12277013,11.95847307,4.947679304,7.856831861,8.519260169,8.53051419067,7.787382059,7.907583411,7.00963552967,6.880413479,10.49035982,6.4861257565,9.600610375,11.4797854,9.343330713,8.656300723,5.987895674,6.040898593,12.42221496,12.86342169,6.878128638,12.04345466,11.963258885,6.807551749,8.83089633,7.09973287325,Control
5.650041658,8.559186941,12.39411974,5.35894690833,7.157131823,10.3226626667,10.2662973027,10.33178501,5.902567425,9.58057105933,6.500527718,7.6941273435,9.558607795,7.4450950475,8.058886194,10.93958309,5.45727825775,7.97372860733,8.0162301535,9.3657406255,8.114530488,5.778107276,8.66388044333,6.958562315,7.418993406,10.40755487,8.446684304,6.379383241,9.280446664,6.546667333,7.057399162,9.421602612,9.58901573033,12.93429355,9.625618044,7.77701585767,6.517673816,7.205282841,7.428655643,5.1628675654,8.1175343725,10.57213676,11.46239505,7.91861634733,5.8779809975,8.3694050275,6.1710283688,8.382668468,7.520699455,6.4383506835,10.36365325,9.2675642675,9.9831294,11.88601099,5.117810604,7.307431087,8.505661469,8.16926655967,6.878728789,7.65031782,6.85674479767,6.894518054,9.984080577,6.5383195555,8.933366916,11.015461655,9.660905593,8.91062109,6.028575367,6.299945779,11.441748505,13.11510467,6.68912259525,11.90965135,12.3255748965,7.478124711,8.641980482,7.18183415025,BRCA
5.56331123875,7.749066799,12.22715872,5.788030138,7.26601424567,10.545324375,9.86537524567,9.756823624,6.097307219,9.75364579767,6.827314517,7.098684806,9.763129822,7.8198117485,7.740609078,11.61491238,5.78465598875,7.55814684467,8.42904151725,9.70078824,7.798260765,5.859276261,8.554638965,6.30607312233,7.512564929,10.55221305,8.061784113,5.729220505,9.152139757,7.833714147,6.099721915,9.980729078,9.227921381,12.73729283,9.599773923,7.95022355167,6.373044025,7.606018576,6.850940421,5.3102028742,8.2287174245,10.09533805,11.51908594,7.74245236133,5.5839936855,7.524249938,6.6645194764,8.896605722,8.381198053,6.3266587065,9.653830832,8.984597332,10.28660429,11.97982718,5.087262599,7.897680799,8.616861979,8.39504068233,7.4960371,6.965931792,6.973025285,6.877072814,10.50808719,6.534855973,8.952028549,11.249102325,10.74515352,9.92775616,7.176101137,5.868644328,11.881986655,13.75810714,6.83729661375,12.55918115,12.275687156,7.345052847,8.799282532,7.09000222,BRCA
5.4786784915,8.349901664,11.7674087,5.712608247,6.668976943,9.79179927967,10.1148098617,9.695555047,6.5168853865,9.592833039,5.479142629,7.611798171,9.961934777,7.861893944,7.394872347,12.29825028,5.871094658,7.96986133433,8.9502413505,9.153599552,7.41398023633,6.131166869,9.40332627233,6.641325096,7.438794191,8.014705553,7.868672706,5.442289366,10.47331538,8.110550027,7.042127541,10.00852706,7.787443455,12.79544315,9.29724939,7.58494976267,5.761026747,6.657000843,6.80536058,5.4747015372,8.709822916,10.37037168,11.63413504,8.06297051567,5.9065229025,7.597317289,6.3734932246,8.324744376,7.641511935,5.850933908,9.658595819,8.7160245685,10.23292486,12.14240395,4.719610733,6.841316277,7.974032126,8.62624266567,6.507481989,7.055014278,6.89592443067,6.461320332,10.87277127,6.5887322845,9.654582833,11.469775155,10.79459886,8.798262085,5.349976695,5.90665689,12.15689855,13.03513077,6.9155758595,11.72288448,12.123539839,8.776993161,9.630226677,6.604948967,BRCA
5.7708818765,8.130108627,12.44389288,5.99415791867,6.91179159267,10.508302728,9.82084724933,10.39985497,5.881726985,9.66262953467,6.97372929,7.6790995035,9.383510512,7.63060747,7.447085551,11.81929108,5.3494051965,8.146903819,8.477755757,9.5256586835,7.05009819,5.626816635,8.60858406967,6.535519258,8.342898175,9.776984476,7.9624000735,6.711395528,9.720655169,7.319290795,6.940933492,9.196486021,9.08050051933,12.75418295,9.270109064,7.93261710267,5.8796514,6.822223857,7.215390118,5.2807451622,7.877739246,10.77070542,11.21306793,8.197304519,5.767601547,8.0098633265,6.7192971842,8.037891629,6.818777479,6.0725711085,10.53537772,9.5799510855,10.11618835,11.9684077,4.682592971,8.010333857,8.704684954,8.601359139,8.512524314,7.958945778,6.98144085767,6.276408844,10.38874414,6.7371296105,9.476443016,11.01889492,9.780171101,8.905267496,6.312797321,5.986189763,12.90706253,12.83735302,7.0280872375,12.22228482,12.134661438,6.925112662,8.536335742,7.351535111,Control
5.8854976,7.710550109,12.25801543,5.68078141,6.88726016867,10.776914439,9.78738346467,10.94879266,6.3293752715,9.935713008,7.400262798,7.929305347,10.23292486,7.7408045295,7.030670239,12.65135565,5.26486939325,8.347170397,8.5293685075,9.597360232,7.487791281,6.0867965275,8.520584948,6.95978501467,9.099519506,9.868745837,8.309212196,5.692100223,10.11027486,8.595538276,7.08220527,9.502454489,9.62072910933,12.63275562,9.21638279,7.94302709167,5.178626261,6.672535396,7.548207573,5.437678959,7.919144247,10.77027594,11.3382407,8.151507585,6.1670985755,7.822857961,7.4496009772,7.957045617,7.235298947,5.944323571,10.73844933,9.807955308,10.13087976,12.08367055,5.212774804,8.228615647,8.3498677015,8.523978557,8.640083234,8.326250965,6.75905554167,6.674054967,11.16338255,6.718725316,9.214775128,11.243250335,10.72715917,8.385475393,5.949541498,6.077355838,13.418552165,13.26600764,6.82722657275,12.61931219,12.160273944,7.94480154,8.699521377,7.359104133,Control
