ID	196403	388585	151636	4855	4854	4853	3280	2033	4851	5664	8650	5663	171558	22938	51107	2648	6868	5986	3516	1840	1387	113878	9794	1488	1487	9612	3714	1857	1856	84441	9253	54567	8850	55851	10683	1855	9541	28514	182	3955	55534	3065	3066	23385	23220	4242	11317	DependentVariable
Instance1	8.404546734	6.11239324	7.333292064	10.24684186	11.67803681	6.47439573025	8.604887804	9.886672502	12.1006805	9.287368939	10.818696135	5.97550771	5.355668174	7.00045394	9.8034507165	11.14654022	9.1095367405	8.412478469	6.56502392833	8.296619294	9.174412855	7.87530525567	6.198239365	6.657575505	9.43116048233	9.760872578	8.75926271233	9.401989375	9.243210363	8.211244807	6.371171674	6.894093582	5.85450143	7.85418446	4.9942921695	6.255785137	8.093432255	10.50776024	10.8264931	7.98192514433	5.673281687	11.78440594	10.03057097	12.35200901	5.787387568	9.802294663	5.792862671	Control
Instance2	9.39668565	7.464139584	8.248557517	9.128046616	11.65330651	6.07531273025	9.369085347	10.41990782	11.57672774	8.958634886	10.72188236	5.96330215025	5.278720913	7.224100886	10.373161202	11.4325551	9.726639909	8.18518806825	7.28539932133	7.969762257	9.719195242	7.940186202	6.26818312267	6.753528033	8.93751653133	10.0093969627	9.44382808233	9.575728848	9.534955073	7.164708668	5.667687262	7.772151447	4.916490079	8.007365293	4.7269606525	6.33859375367	7.938816713	9.436077036	10.51810261	8.12459437833	5.51775697	11.91473092	10.32139858	12.3915122	5.922977541	9.758157045	5.076613872	BRCA
Instance3	9.332025985	5.992548231	8.306906006	9.018729528	11.01404508	6.102078177	9.102934387	9.740911174	11.43412272	8.766965673	10.939005895	5.86020366425	5.1339731505	6.671085011	10.55788277	11.73774813	9.5152483625	8.64814625325	6.60532864167	6.391935766	9.441990946	7.92285141367	6.852133258	6.463436092	9.45865010667	10.2414610627	9.26161759067	9.888302279	9.673698244	7.765851503	5.857490426	6.012463221	5.275017526	8.046293407	5.583800928	6.47447631133	8.04094875	9.356529619	9.893506742	7.87936675267	6.082900138	12.53830178	10.48357425	12.49206041	5.270913157	9.126898749	5.418452458	BRCA
Instance4	9.853664775	6.11187183	8.711461459	10.23091542	11.66997027	6.06609324425	9.20788134	9.510601559	11.4373387	8.721959205	10.715201225	5.477997281	5.221575166	6.876459007	10.6562416645	12.01909212	8.928652119	8.48164958275	6.46343322533	8.325497867	9.0089772035	8.56328816533	5.56709595733	6.8221583115	8.30267454133	9.99650003667	9.20960733333	8.627005886	9.844427681	6.443942775	6.16330311	6.056697995	5.745177655	8.565864767	5.807550049	5.97755783033	7.966939601	8.630650389	10.03551433	7.78503746333	6.931745467	12.34480084	10.86238187	12.29564706	5.530298057	9.162303911	5.59291388	Control
Instance5	8.88197131	6.316965376	7.899660725	8.698731684	10.97842288	6.688592839	9.676468907	10.27748534	10.60435889	8.682355131	10.74385196	5.78268625175	5.242488042	7.347712434	10.5270256435	10.85845918	9.618544825	8.707146962	6.98920056967	6.38884014	9.6688997565	7.64126900167	6.240140522	6.807293415	9.64571013467	9.86432586567	8.84078282267	8.875635041	9.333972157	7.996333838	5.591119307	6.405103693	5.144465785	8.24340147	5.637573217	6.38015555967	8.432334276	9.369085347	9.967003253	7.933168138	6.082261497	12.03215778	10.84509426	12.07584355	6.334412407	9.233218881	6.026142315	BRCA
Instance6	8.350719474	5.928140071	7.684014158	9.245874202	10.65453335	6.58571501825	9.407703867	9.934575887	11.53538974	9.2630948055	11.272531095	6.565515535	5.6849115605	7.52642319	10.36141071	11.63638911	9.5847414925	8.48333644375	7.10650899533	6.670376976	9.509274839	8.037788374	6.485386506	7.20182749	9.74299673667	9.99534691433	8.870694383	9.799419701	9.168196442	8.40171272	5.722063796	7.04712698	5.563776856	7.116710762	4.815253438	7.01539003567	7.108370574	10.27344628	9.678045984	8.04732597867	6.203989669	12.38876812	10.68266132	12.40979539	5.756763955	9.116266707	5.722063796	BRCA
Instance7	9.957893248	4.828595108	8.768234888	9.3715867	11.77608148	6.38240255	8.78353124	10.17277787	10.50583912	8.2969169135	10.6486615275	5.6355146775	5.4718324245	5.93517168	10.053243219	11.7032051	9.7491525045	7.67621599925	7.82722742	7.334052282	9.006275549	8.03129835233	5.81289427833	7.234848386	8.062627844	10.019898556	8.69200561167	8.541049291	9.649157865	7.064260775	5.843614112	5.79064906	5.857863615	8.304922952	5.203701179	5.675294266	6.946763386	8.84036183	9.972495621	8.62269758067	7.44226163	12.20235811	10.79412363	12.22777395	6.076394081	8.996417789	5.306345413	BRCA
Instance8	8.763835733	5.748602952	7.40164993	9.271183522	10.90352059	6.54827450925	10.29060673	9.744439113	11.06222513	8.3767629335	10.70118065	6.26570107825	5.3452023795	7.412106427	10.2539369065	11.48628211	9.077068497	8.395422905	7.020281624	6.684822681	8.7304792815	7.83328972733	6.318426194	6.9090590495	9.47203178033	9.40777784033	8.522931176	9.42208113	9.307952776	7.970553337	5.632130956	6.858171036	5.959081123	8.14845259	5.248246735	6.27415792233	7.781656624	10.2506126	10.46181223	7.832002878	5.996056084	12.36089516	10.51975691	12.51068142	6.264072495	9.344035714	5.520745364	Control
Instance9	8.93668293	6.009387065	7.612022762	8.674157944	10.75902287	6.3229155455	9.697254787	9.125801619	11.03013967	8.676345731	10.765387515	5.95599859375	5.3376641425	7.676452764	10.6600607145	11.62683849	8.7968379665	8.62439674125	6.81385209633	7.151552216	9.1075112315	8.03046394767	6.37390771033	7.3196246015	9.602135287	10.1828814903	8.94438514433	9.166176345	9.0839188	7.961422381	5.065239741	6.425472417	5.863264042	8.126008927	5.303199553	6.39219749433	8.450346395	9.239074055	9.545278781	8.20013095	5.555364666	12.41104094	11.06078055	11.97218475	5.773476345	9.009213574	4.827579315	BRCA
Instance10	9.123255645	6.192002396	7.10792615	9.467881187	10.91869949	6.3463999045	10.27711334	9.827664684	11.34861214	9.0032099535	10.674717778	5.81416326725	5.359464244	7.296207587	10.526586781	11.49745034	9.5600599955	8.410206425	6.900100722	8.358696387	9.532397347	7.96129112167	6.53946943167	6.7018312715	9.103925795	10.13424536	9.17559703967	8.823646775	9.392157003	6.513653091	5.332718001	6.911335432	5.076613872	8.586221609	5.456905865	5.868546834	7.750474403	8.433398833	10.55582601	7.677913691	6.671438898	12.70249961	10.7059911	12.00461736	5.980660139	9.206941772	4.981865493	BRCA
Instance11	9.096030618	7.123193151	7.528905554	9.011787117	9.921350458	6.17863476125	9.527448232	8.279449386	11.71105832	8.9970047755	10.719236375	5.51524345425	5.163113209	7.321885546	10.4808254045	11.39008041	7.977180979	9.22764963025	6.29390628333	9.437674644	8.6873024975	8.29987568567	6.40952157767	6.200043289	9.177038476	9.71978379333	8.30118532633	8.626175475	9.532322378	5.445769113	5.870741528	7.553804221	5.938762876	8.273400639	4.977283647	6.03305001167	8.554062253	9.375501674	9.812386363	7.94405369933	5.283376631	12.2076581	10.81229788	11.4905076	5.456158277	10.12324558	5.764215595	BRCA
Instance12	8.565312634	6.169730249	7.548207573	9.266400712	11.15565329	6.64354148875	9.3201863	9.378501395	11.5412565	8.699927465	10.936535625	6.0186927045	5.4828474	7.707602652	10.1499503605	11.4871292	8.809705751	8.2148112125	6.83311588167	7.52505313	9.023964326	8.010025089	6.385258589	6.813925001	9.44750814967	9.64927309867	8.29929906533	9.582490673	9.175650046	8.045570099	6.135253322	6.97533534	5.091923254	7.872984353	4.8136314895	6.30310518733	7.985928901	9.634702674	10.1463972	7.870752664	5.504788206	12.30454677	10.75450781	12.32990291	6.293108917	9.784978763	5.676670267	Control
Instance13	8.395685278	6.404337436	7.441701591	10.26076112	11.46972335	6.5459896465	8.730589968	9.675384217	11.58622772	9.186872249	10.723093995	6.37093082475	5.2906908015	7.390665805	9.948206306	11.62374676	9.14209333	8.46249863325	6.95892592833	8.075614354	8.87704806	7.75485508133	6.21707377733	6.674475652	9.439095197	9.650336593	8.81430861467	9.635165386	9.177283189	7.926860989	6.720350724	7.688986551	5.527485802	7.848812458	5.223739865	6.204755088	7.639776843	9.789085739	10.41429442	8.335629862	5.702942321	12.29242381	10.41875948	12.41466417	6.299762662	10.10365536	5.842357415	Control
Instance14	10.21099428	6.893577983	7.007282765	10.39664254	11.53607976	6.21965945325	9.498391063	9.604664936	10.56679164	9.080600238	10.6431883405	5.9011386295	5.254651119	6.775581064	9.364328005	12.48149555	8.840527739	8.855499152	6.454463297	7.113172071	8.924929238	8.09955196367	6.50875257767	6.2704231965	9.37656151	10.5399980683	9.35790225533	10.55163644	9.759697278	7.478610125	6.156644998	6.684962905	5.089171051	8.234722994	5.088748724	6.600485567	6.97665326	9.520668337	10.49435839	8.164477517	5.973617732	13.00770101	9.618973255	12.37838706	5.083650844	9.671576946	5.276507133	BRCA
Instance15	9.231737869	6.477965145	7.491093728	10.23521879	10.89883964	6.559325653	9.329427	9.80990119	11.80861644	8.8414528825	11.032890035	5.53542732525	5.2934515645	7.041580102	9.253215985	12.5292244	9.362598027	8.35165262075	6.694731782	7.733322349	8.787588937	8.100203773	6.31363307867	6.4096315335	9.66988220033	9.69454428667	8.73287042933	10.45584633	9.104717417	7.945635683	6.898030318	6.907795377	4.719884481	7.38530403	5.426707912	6.03520188333	7.256164156	10.20626383	10.45125262	8.551547491	5.590221183	12.8865864	10.22292804	12.68387193	6.012910116	9.692598558	4.974312765	BRCA
Instance16	10.09533805	6.856086603	6.829726302	9.150877671	11.25229009	6.32952449125	10.78663743	9.987029866	10.76621026	8.892368949	10.4097217995	5.8757640215	4.9458864235	7.023868337	9.4198164235	11.9866439	8.6517274715	8.47260640225	6.45050859867	6.974417816	8.856661681	7.99444573333	6.327718836	6.500884954	9.035936206	9.88162942267	9.452451263	10.31060174	9.673075436	7.392920835	6.143184845	6.58271076	5.915886099	8.374116947	5.723114557	6.205131597	7.140525929	9.550401038	10.62546711	8.03290930433	6.238027893	12.99983714	9.81654816	12.42627007	5.769514729	9.539624667	5.425099433	BRCA
Instance17	10.02026505	6.688464074	6.657215268	9.313586622	11.37859847	6.41300349325	11.19124141	9.985543523	10.62072869	9.054738506	10.619860098	5.93850058825	5.1634490915	6.718707958	9.3788844875	11.74533621	8.3307117015	8.942772399	6.348126252	7.202469453	9.171450661	8.22941796433	6.62465370033	6.360987341	9.01508774233	10.8669942003	9.202945631	10.54494056	9.762698087	6.911635038	5.972699115	7.379315816	4.795210185	8.137261592	5.531988541	6.59718884033	6.720282313	10.1306771	10.67333141	8.359223992	5.726293954	13.28052217	9.2623422	12.64414927	5.346435058	9.110431842	5.002940155	BRCA
