@relation thedata

@attribute 1051 real
@attribute 1457 real
@attribute 2002 real
@attribute 2353 real
@attribute 2885 real
@attribute 3265 real
@attribute 3569 real
@attribute 3570 real
@attribute 3572 real
@attribute 3716 real
@attribute 3717 real
@attribute 3718 real
@attribute 3725 real
@attribute 5595 real
@attribute 5604 real
@attribute 5781 real
@attribute 5894 real
@attribute 6464 real
@attribute 6654 real
@attribute 6722 real
@attribute 6774 real
@attribute 7297 real
@attribute DependentVariable {BRCA,Control}

@data
14.18524172,7.90764269433,9.719046985,14.72004222,9.4954151895,7.4423513115,13.60771409,7.3607351665,7.9333841245,11.04382723,8.378404463,4.963024656,14.72492149,11.634256725,10.49127719,11.64123906,10.11570732,9.15105029633,8.001564595,11.90369558,11.45883824,11.21515091,Control
13.6099244,7.803043395,9.192268846,13.75148289,9.5539178325,7.8897640555,8.608616259,6.7993556185,7.4048335745,9.540845393,7.325982508,5.442455259,14.11502538,11.27623323,9.559434991,11.64123906,10.34726733,8.42779587067,7.481398095,12.0948349,11.6077021567,11.36612562,BRCA
13.96600025,7.94848537033,9.676230874,14.33042537,9.480270588,7.856102429,7.664022547,6.9885103885,6.746000716,10.145837,7.458490947,5.531000265,14.41297137,11.198356615,9.65317699,11.37070935,10.45388564,8.45925672733,7.228580927,11.66204091,11.5512263767,11.54144891,BRCA
13.85986526,7.444988463,9.684192438,12.01436934,9.432546201,8.398114105,6.879402901,5.437476412,6.396885073,7.64196344,6.114997467,5.259471408,14.08054111,11.274247985,9.580847928,11.77608148,10.09500831,7.73867912133,6.648325671,11.78440594,10.720960379,11.88081762,Control
13.6548665,8.520100527,9.981439248,12.40857396,9.66718229,7.697637374,6.192791506,6.713419624,7.1967420385,10.16184396,7.364180901,5.426609659,13.43392773,11.21839075,9.966174165,11.54684638,10.22872886,8.10318445333,7.634958261,11.30524968,11.54329104,10.88698849,BRCA
14.12961268,8.51193804167,9.979768545,13.96600025,9.9164802245,7.3388634815,10.84461576,8.2488358865,8.242204655,11.74013292,8.052107626,5.36773034,13.80946823,11.07534033,10.23164154,11.95147243,10.624983,8.70127661067,8.19601328,12.47196608,11.6186680667,11.4712435,BRCA
13.70909946,7.90176327133,9.212867878,10.44201071,9.167523377,7.9742866725,6.331772944,5.637194395,7.576803353,8.66980731,6.705498046,5.891547537,13.91249272,11.151396135,8.977681421,12.03524768,9.961088297,8.36198243367,7.292025067,11.85634588,10.620682972,12.03158587,BRCA
13.96951021,8.330459995,9.290572499,14.08516788,9.1611827995,7.7095138065,10.45145612,6.608430203,7.293049699,10.70365297,8.158535374,4.806596392,13.96294256,11.40345044,10.00443156,11.28411575,10.12277013,8.53051419067,7.787382059,11.58622772,11.4495990067,11.23283777,Control
13.79334119,8.343961905,10.01823535,14.82357723,9.3657406255,7.94496816,10.12252426,6.2591731015,7.2609392215,10.41875948,7.011789475,5.157459364,14.44356588,10.99057863,9.452231522,11.64347756,9.9831294,8.16926655967,6.878728789,11.78440594,11.6033707233,10.99013608,BRCA
13.31846094,7.705001504,9.726661428,11.55023948,9.70078824,8.148239231,7.723389827,6.5150511155,7.290844843,9.172928193,7.088605737,5.735326697,13.15952927,11.551814785,9.69476318,11.52775569,10.28660429,8.39504068233,7.4960371,11.68854659,11.0351359567,11.51681803,BRCA
13.52035475,7.49544647233,9.68790976,14.20597115,9.153599552,8.198599078,9.620715209,5.7333269735,6.3767591575,8.551815066,7.660782339,5.372961888,14.17314893,11.573459625,9.736317839,11.67803681,10.23292486,8.62624266567,6.507481989,11.72159494,11.0871946533,11.57353372,BRCA
13.81376369,8.17481472767,9.524248408,14.15265365,9.5256586835,7.4409667175,10.86030351,6.6192000355,7.2554830665,10.93235154,7.948076801,5.313437469,13.87385551,11.32136754,9.990983614,11.69692854,10.11618835,8.601359139,8.512524314,11.60131362,11.5050606867,11.18554156,Control
13.97885659,8.22907692933,9.844219734,14.61254488,9.597360232,7.6537280945,11.58397843,6.8511911655,7.392813365,11.03036559,7.573687183,4.716458988,14.67256817,11.488573795,10.29596436,11.86292605,10.13087976,8.523978557,8.640083234,12.02214941,11.3647894967,11.45329393,Control
13.66224615,8.002619778,10.24378721,13.61588998,9.06038523,8.1909422715,8.333559164,6.661347384,5.8090001845,10.52922583,8.115591386,5.186075849,13.48222565,11.695521545,10.01433476,11.0249286,10.76657469,9.16094315833,7.7584583,12.80095353,11.2640425267,12.30980751,BRCA
13.95556321,8.40329123233,9.913970625,12.35733627,9.5800955565,7.2806843915,7.561137318,5.699136844,8.003035361,10.46394351,8.41854957,5.421737703,13.17144427,11.206231375,9.712540381,11.92126273,10.37973064,8.789516499,7.8511886,12.01701203,11.33747121,12.32769025,BRCA
14.03142469,8.04410134333,10.00415062,13.96294256,9.0393998015,8.539009948,6.535668564,6.2152459745,6.144199015,9.622015717,7.821265561,5.43205013,14.09890062,11.49634678,9.812386363,10.85319669,10.55366796,8.419142242,7.192690117,12.32769025,11.2932842667,12.03792277,BRCA
13.77694807,7.69877329,10.22872886,13.92451704,8.9731778835,8.146852134,10.18060575,6.137168282,6.0146347415,10.1691111,8.145615208,5.476876799,14.01211384,11.796022585,9.916141133,10.89823124,10.73881029,8.58330978467,7.688986551,12.82188064,11.21401799,12.05450776,BRCA
14.07822256,8.05336789633,10.30881145,12.40276968,8.9213733295,8.041917075,8.411575733,5.621692588,6.1533874645,9.546605663,7.912322211,5.35439155,13.34674991,11.46459896,10.0322459,11.4871292,10.51457134,8.49027171233,7.192172276,12.50386679,11.2249138333,11.744773,BRCA
13.55973441,8.29788210633,10.45750942,13.08977243,9.111304808,7.888636145,7.543536723,5.8148997265,6.518102684,10.84149381,8.111841355,5.16642548,12.76004735,11.5411915,9.833428205,10.89528011,10.54450111,8.95843216133,7.574595656,11.84868564,11.46263687,11.59290561,BRCA
14.35403309,8.10439908967,10.01669727,8.405238411,10.2970447,8.85628218,8.685494426,6.4403255475,5.4629230455,9.58528234,6.034420016,4.953976689,12.03663478,12.52079595,9.724718956,7.418614,5.97155002,8.67313689733,8.480033951,13.82037647,11.7207938433,12.55486108,BRCA
