ID	3725	83700	9550	1147	5781	2919	6416	6352	10392	6868	535	534	533	127124	537	3579	3577	50848	3576	5601	5602	5600	5603	3551	9296	50617	836	23545	9114	4790	5879	4792	58494	8517	5599	1432	6300	1956	5970	155066	51606	90423	5803	245972	9020	8992	245973	102	4233	7082	1445	6714	10312	150084	5058	28964	51382	523	5335	5336	529	1839	526	525	4067	528	998	527	DependentVariable
Instance1	14.72492149	11.0724812	11.80488133	9.004698798	11.64123906	5.936880085	8.585478725	10.4288009025	8.790251655	9.1095367405	11.02832761	6.49024801	9.7025369205	5.193763878	12.25801543	6.07393334	5.478900032	6.435307999	9.6189422155	7.621649748	6.7523535558	7.4995792045	9.595220702	7.1307406325	11.84033352	6.26836061725	7.931813168	8.908123216	11.12822333	12.34771002	8.85850435833	15.00532806	11.31322333	10.2072374	5.939777752	7.09994864525	6.752518218	7.05035509475	8.69026092	11.04153957	8.0493835815	7.575484648	6.555168595	5.657219288	7.12458953	12.44796672	5.988522401	6.952976683	5.899182429	10.712634375	10.35004996	6.75911734333	7.42303548733	6.482328491	9.037678125	8.333402628	11.63567744	11.65066148	7.6745180755	10.98014335	12.707057635	10.08057144	12.13864308	11.18055585	10.63456176	7.0899215065	7.16387589625	10.053703703	Control
Instance2	14.11502538	11.33884516	12.07463999	8.974945912	11.64123906	5.769779175	8.106593131	12.30387242	8.191122308	9.726639909	11.2641671	5.519384551	9.7024334125	4.959998807	12.76004735	5.827572151	5.497142287	6.68672331833	6.7790147065	7.563421716	6.347242776	7.383968157	9.166697324	7.787354885	11.76503338	5.150193651	8.1988449165	9.281942267	10.67386138	12.34109771	9.23532012167	13.91249272	11.11214317	10.39985497	5.0886580415	6.60639379225	6.478329262	6.79791370075	8.669346719	11.23443143	7.751518458	7.759523927	6.404294855	5.741339733	7.618204007	12.065868965	5.1596441875	6.551718396	6.1044474	10.4216436375	10.84346202	6.586005659	7.16184052867	6.408334517	9.447476465	8.438086053	11.4316675	12.14617574	7.862876923	10.64134532	12.50867735	9.419407807	11.77387079	11.45443311	11.67867508	6.92775446	7.17118701125	9.887081799	BRCA
Instance3	14.41297137	10.83188538	12.21756405	8.986710369	11.37070935	5.587673458	8.6701660175	12.58270474	8.545216568	9.5152483625	11.45530039	6.5801801955	9.937090802	5.255175208	12.72627038	6.265057667	5.500333013	6.36773601167	7.352992936	7.8060539105	5.84197348	7.0833900895	10.50005538	7.4532495275	11.94707994	6.23805264725	8.03923302	8.952028549	10.74445149	12.51631937	9.280236709	14.51605303	9.458448204	10.04121461	5.6701097255	6.58493097	6.215392848	6.80402066425	9.073024297	11.5968724	7.7668571805	8.689457405	7.518242268	5.539167536	7.363480204	12.00981999	5.627142208	7.0333591205	6.482691508	9.7908854805	11.26946293	7.22912163867	7.09662416167	7.497275292	9.822754492	8.459596704	11.36448778	11.90041411	7.7021225845	10.4984955	12.54341811	8.171340859	12.05268701	9.946446178	11.59799678	7.130137328	7.03238297825	9.97985062533	BRCA
Instance4	14.08054111	10.71326216	12.05932765	8.742495656	11.77608148	5.383195587	8.231806127	11.83266708	8.242496668	8.928652119	11.16747477	6.603739576	9.867455129	5.1742589875	13.14121392	6.563810693	5.446761787	6.54769707467	6.039562885	6.9189611885	6.4393043462	7.0038486335	10.578656	7.4011955135	12.21466147	6.6506835565	8.049352819	9.045262156	10.24482795	12.26985874	9.422761191	14.35403309	10.3854637	10.50969117	5.7758281875	6.0589973865	6.355796501	6.3257817405	7.67194989	11.61680165	7.9660870325	8.402224533	6.340211188	5.655216748	7.782574222	11.885041725	5.9718828075	5.7280342095	5.838328613	8.76925178	11.31701417	6.91032494133	6.83358236733	7.669383151	10.03852848	9.075065351	11.72645885	12.001308	8.054801422	10.35580562	12.63956395	8.577656473	11.89182747	11.78324803	11.00452968	7.536675833	6.55593589375	10.0414921947	Control
Instance5	13.43392773	10.87313284	12.16730219	8.684828488	11.54684638	5.391468086	8.6043275615	12.41216051	7.045817327	9.618544825	10.96434468	5.8749968615	9.5511216355	5.3578328765	12.16626519	5.812377086	5.412113573	6.78912007267	6.0044384665	8.1880407455	6.3743216144	6.931778481	11.00715715	7.5245616955	11.67722645	6.4756751745	8.040914571	8.78216373	10.595689	12.37603319	9.29741101033	13.73047547	10.03355416	9.78258103	5.704258658	6.730522711	6.095297454	6.78190965925	9.268495874	11.23052954	8.271959177	7.900747773	6.954606736	5.786799716	7.444230413	11.977846695	5.14508688	6.822262411	5.978202066	10.1686366885	11.32409911	6.72839437467	7.034287691	6.710362624	9.507874464	8.394667535	11.25050437	12.07757191	7.930765467	10.43232295	12.300480135	8.161385277	11.93859466	12.30526243	12.12951334	7.132647696	6.99171327025	10.1273749143	BRCA
Instance6	13.80946823	11.52775569	11.97837451	9.33884841	11.95147243	5.673988298	8.9337864765	10.266671617	8.534712504	9.5847414925	11.58069917	5.545616966	9.713813107	5.1673087175	12.72067933	6.379383241	5.563776856	6.73902004267	8.452055235	8.3174977465	6.511764621	7.4215310095	10.15284924	7.5689740425	10.82171841	6.19532666425	8.276164252	9.300890825	11.56134298	12.87483063	9.14697742367	13.77694807	10.14723709	10.54285319	6.517858181	6.87151716925	5.996451597	7.10041818325	9.673230059	11.29402062	8.42511122	8.185669753	7.690646034	6.348733132	8.197856947	11.37670358	5.7230681795	7.6416424515	6.638801971	10.65238272	11.07168041	6.38912935567	8.20626490567	6.343235137	9.3312535	7.741553149	11.73450229	12.3968015	7.6687152575	10.6767992	12.179151205	11.02909413	12.94623653	12.38541089	11.79461296	7.5689749525	7.00999639125	9.46283605167	BRCA
Instance7	13.91249272	11.71299347	12.30206775	8.17437786	12.03524768	5.499615714	8.457614913	11.861831105	7.133556141	9.7491525045	11.0837986	6.216920608	9.5552307695	5.084292047	12.97797754	5.323740468	5.610811697	6.790668032	6.8963072275	6.747341416	5.495877927	6.239058915	9.662659976	7.550193916	12.29067992	5.28243459925	8.3070644095	9.449938467	10.44741935	12.52075501	9.62804284167	15.02279519	11.2250027	10.10111594	5.6011167705	6.362735412	6.107065996	6.9842760015	7.262755244	11.05254447	7.6763489385	7.453478739	5.155031965	6.310935931	6.740661566	11.79955959	5.124608334	6.132364763	6.272028439	8.692626511	11.3382407	7.54701473933	6.82923652933	7.09798239	9.354305108	9.498550629	10.91211486	11.62774602	8.590203577	10.27409306	12.460118925	7.851001152	11.38494305	11.23417543	11.980959	7.2494926675	7.10702874775	9.95078259833	BRCA
Instance8	13.96294256	11.31896656	12.33201704	8.824657385	11.28411575	5.632130956	8.519260169	11.332869705	8.478993159	9.077068497	10.92822987	6.6050820935	9.863898567	5.1546608925	12.78312415	6.154317508	5.5893225	6.50818729167	7.9782570685	7.762308173	6.3190254744	6.487104221	10.21059864	7.4520617975	11.84647188	6.51507373675	8.3666695385	8.444746903	10.8824484	12.20475003	8.82865486733	14.22362506	11.17704903	10.4077487	5.401013329	7.0975611175	6.332712967	6.998917209	9.194320487	11.10827306	8.2414775895	8.297995101	6.396952035	5.856370278	7.797176966	12.53522522	5.3534304895	7.5259738165	5.651777341	10.38864548	10.5789154	7.00963552967	7.38557779167	6.996646135	8.901176988	7.490171226	11.72223985	11.76435133	7.7549264415	10.75653988	12.690150265	9.80655813	11.92978186	10.75314175	10.68348837	6.6528482085	7.09973287325	10.3157405403	Control
Instance9	14.44356588	10.96573399	12.47196608	8.659854224	11.64347756	6.312388929	8.505661469	11.24078509	8.27137096	8.7968379665	11.30388933	6.0707345255	10.062571699	5.3290381265	12.65253473	5.81109287	5.988179797	6.84945253667	8.04737784	8.3694050275	6.1710283688	6.9655385505	10.55937736	7.530604743	11.95847307	7.5651842	8.288078818	9.285483787	11.01182496	12.42766909	9.29235500067	14.37348409	10.15718937	9.861979055	5.8779809975	6.41978303225	6.387246745	6.85070537275	9.012625324	11.67615115	8.4099228125	8.354404912	7.569269157	5.422242462	7.392491577	12.22236848	5.7997031485	7.0702006145	5.995038554	9.931861128	11.11718547	6.85674479767	7.26993613533	7.709568292	9.625618044	8.196628097	11.41463782	11.95550835	8.1175343725	10.57213676	12.20144596	8.9172834	12.2590489	12.54078076	11.06871466	7.306094857	7.18183415025	9.96693346267	BRCA
