ID	5166	5164	54704	5165	5162	57546	5163	1738	5160	1737	55066	8050	DependentVariable
Instance1	13.31403233	8.058886194	5.726430204	7.913429684	12.12695617	6.781616075	7.374389909	9.213761077	9.49066094	9.261978018	9.146617051	9.559654859	Control
Instance2	10.72924284	7.765768643	6.458780312	8.427575926	12.06924173	7.1388629315	6.82117167	8.711943205	9.103209852	8.866630714	9.69349864733	9.013141976	BRCA
Instance3	12.10567621	7.82918539	6.153101673	8.905538281	12.10963326	6.8003378975	6.742616386	8.729281802	8.960697854	8.82150385	9.78973002233	9.577358544	BRCA
Instance4	10.19591385	8.226570092	5.545127619	7.699192644	12.1006805	6.705312193	7.875812501	8.239194094	9.709342822	9.233003119	9.20745240167	8.751779294	Control
Instance5	11.35888208	7.822700078	6.502915818	10.30263925	11.98934847	6.9313540305	7.242581369	9.505246433	9.866278672	9.017637407	9.28171251233	10.05022317	BRCA
Instance6	10.59878323	7.408162266	7.114213764	9.885094283	11.62476132	6.4202013435	6.583726382	10.04101607	9.569818176	9.861979055	9.49772671467	9.757207108	BRCA
Instance7	10.43052602	7.933839821	5.854002662	8.241507881	12.045241	6.617650288	8.139859715	7.325532861	9.023671978	8.347622614	8.80049187333	7.784505823	BRCA
Instance8	13.06490613	7.4513783	5.896460318	8.549747253	12.31194418	5.824107443	7.255408968	9.130455455	9.394463297	8.893893904	9.05779064467	9.42725057	Control
Instance9	10.95159091	7.72431112	6.326074949	9.450562333	11.94385185	6.754861204	7.076765168	9.439182162	10.1276143	9.030143702	9.50125422067	9.619688628	BRCA
Instance10	10.95159091	7.754388358	5.894885198	7.962116805	11.58824628	7.0028902895	6.954839344	8.94941173	9.420113456	8.439811279	9.67707302067	9.371210956	BRCA
Instance11	10.60642861	7.718860121	6.333070911	7.953907051	11.88529801	6.4960807985	6.732001603	8.409445169	10.30739469	8.907237045	9.060041105	9.2928284	BRCA
Instance12	11.85561808	7.599952116	6.162699096	8.483091351	12.09587508	6.497679082	7.247265632	9.388491534	9.872567588	9.174452064	8.667433117	9.733863196	Control
Instance13	12.73346456	7.878788361	6.632708537	8.553227169	12.26503342	7.10200754	6.836053906	9.668318219	10.15313434	9.151968584	9.40718050033	9.595509779	Control
Instance14	12.57561022	7.414814438	5.470546015	8.572379184	12.04345466	6.166252621	6.667222002	7.457342143	9.643279504	7.657106049	9.10449431	8.713421851	BRCA
Instance15	11.30621853	7.647100631	5.03365563	8.240220252	12.23639105	6.0119042895	6.746786795	7.951271782	9.580372172	8.318408504	9.37417083067	9.429344557	BRCA
Instance16	9.960697446	7.810926842	5.349622922	8.157878847	12.21001994	6.138476901	6.702522925	7.419983608	9.521183826	7.786875865	9.10978451567	8.629266563	BRCA
Instance17	9.719996715	7.680255999	4.800655715	8.436358762	12.12241722	6.2249851	6.709639152	6.982255287	9.290422748	7.566608027	8.68410732167	8.765088082	BRCA
Instance18	10.27748534	7.295863332	4.96464266	8.578958638	12.40655986	6.1830778335	6.817882628	7.377494973	9.570249982	8.156868221	9.39674425933	9.294495039	BRCA
Instance19	10.1985743	7.299393782	5.534039223	8.474254645	12.41257918	5.679314121	6.508829224	7.371343498	9.210939846	7.92292794	8.60287414733	8.954865965	BRCA
Instance20	9.75371447	8.926163377	5.753023652	8.484058683	12.27191972	5.920920472	7.429032419	6.114372881	9.968177578	6.198696109	9.14103263867	7.775908377	BRCA
