ID	63967	11200	8317	84126	8318	3364	983	10926	5984	5985	6117	6119	6118	84515	4173	23594	4172	4175	4174	4176	5884	5883	1111	1017	5983	7465	5982	4171	4998	4999	55388	5000	9133	995	5001	144715	993	990	5810	545	472	891	23595	DependentVariable
Instance1	5.081735071	6.32033029133	5.510179653	8.769331998	6.299304767	5.285583164	5.5594032075	5.334864322	8.8069355085	7.105454747	10.83471386	10.66108355	11.61752958	8.00728757867	8.5947996215	9.9652661335	10.884339601	10.54158093	9.155963663	7.993275958	6.86823465375	8.306085763	6.612872643	9.26596478	6.65416022267	10.19591385	6.4996565905	8.086681778	5.790192895	8.8794769	6.161646774	6.798021749	6.31084507	6.05282587733	6.47162143767	5.014814152	5.7113333935	4.932168974	5.3469382865	5.382345047	7.15912118675	5.331285345	8.595435709	Control
Instance2	5.205755379	6.25695428167	5.853378958	9.0086259175	5.648473532	4.9467448445	5.1000844475	6.001414528	8.3511951665	7.5130075585	10.800436875	10.48441034	11.88379655	8.600459581	9.53925189	10.6067005385	10.9670802135	10.45125262	9.501827795	9.089962561	6.50363252975	9.270109064	6.363920643	8.958604237	6.803627506	10.02692145	6.4959528655	8.805543271	5.868397398	9.341663989	5.2412686305	6.6596432	6.183690582	5.53860894767	6.35138548033	4.822489599	5.580948299	4.948847562	6.057865228	5.67954943775	7.09089637525	5.309804873	8.901380658	BRCA
Instance3	5.813403636	6.585177168	5.877014897	9.195711943	7.716204063	5.2009568805	6.018363896	5.194176951	9.396101263	7.613135391	11.330452225	10.72737618	12.02968073	8.39000280033	10.065924884	10.261247663	11.361670225	11.09109172	10.31119801	9.42760480833	6.489983089	9.15024304	7.245317684	9.1433668585	7.26523884267	9.985543523	7.0004963375	10.14873431	6.760291233	9.113990271	5.928972672	7.16277178	7.982781325	6.16595704	6.817579064	5.492342928	6.1523191905	5.447257868	5.9256980425	5.3269021	7.165383526	5.932280461	8.838747853	BRCA
Instance4	5.460424154	5.902611751	6.090118375	9.635857198	8.225232898	5.243458663	6.0392399955	5.818781073	8.859174667	7.7690752125	11.057611095	10.83441597	12.38193096	8.72557625633	9.7613002345	10.6087782065	10.974153029	10.85352421	10.38957787	10.2614579577	6.37243574525	9.641623301	6.97286817	7.7178678995	6.47039307033	9.827049342	6.4544177505	10.15416657	5.972354482	9.441502737	5.8136325105	6.651773306	9.036723879	6.33171556533	6.714916353	5.36300567	5.697363916	5.182703468	6.0154991735	4.95432611925	6.962212015	6.555360353	8.994142056	Control
Instance5	5.415666779	6.41017141933	7.431708874	8.5645113055	6.134329409	5.263091458	6.028693113	5.07693448	8.74540583	7.403741513	10.93374845	10.45090222	11.96009799	8.393809981	9.919961329	10.471142841	10.972083198	10.66574031	9.989394899	8.69428477733	6.4759127875	7.99421358	6.59529898	9.123941273	7.072920173	9.868004973	7.0312218105	9.39316579	5.712603517	9.666615087	5.484010067	6.921011149	7.335214194	5.87454446767	6.839917773	5.256266489	5.9046360085	5.455665247	6.0411561995	5.394762578	7.2431584955	6.520190915	9.287309018	BRCA
Instance6	5.427783188	6.614291049	6.626224195	9.118774604	6.828996845	5.2823824395	6.0648074825	5.409400483	9.358156732	7.0064152045	11.641461875	9.132050545	11.54965727	8.15974847467	9.3913479745	10.338767298	11.3658813	10.61958751	9.829620128	8.713813284	6.70665159975	8.949243917	7.01111856	9.3759597995	7.68158217733	11.87540007	7.138537016	9.344385311	6.146803484	9.241638294	5.580582579	6.784605811	7.468056067	6.046122072	6.41271170433	5.241850906	6.113079114	5.342529189	6.239618323	5.5992247945	7.08122523275	6.429495141	9.318577337	BRCA
Instance7	4.993460669	6.19429139567	5.95855924	9.9603041795	7.527244602	5.4473853525	5.427401159	5.361953639	7.4871109445	7.0904318015	10.3458464955	10.38702135	12.52245777	8.69044413033	9.8864762635	11.251370817	10.2529778765	11.31896656	9.718905756	10.761045422	5.71414323325	9.309829381	6.009555025	7.9728052855	6.54805513767	9.557684409	6.220650197	8.860746456	5.301415026	9.669098149	5.98214856	5.968327676	7.52958892	6.046563588	6.868407698	5.486079796	5.5721428055	4.998433881	5.7746841205	5.20754562	6.392001616	7.168173481	8.337779235	BRCA
Instance8	5.54798282	6.727954003	5.6227922	8.8015375415	6.264072495	5.4528603235	5.6375433755	5.64530627	9.1247667975	7.5927585855	11.06229666	10.88785292	11.90810746	7.79524891633	8.483937859	10.1636613075	10.8098750475	10.45750942	9.461746027	8.35263474667	6.76617859225	8.144098803	6.619123639	9.321425499	6.93605146533	9.923803275	6.9810465865	8.42352683	5.120093989	8.795261354	5.608752813	6.659429135	6.802002929	6.03208651933	6.90348309733	5.675118156	5.5654738825	5.346169084	5.7038607615	5.31897246825	7.21389689	5.149148835	8.482577193	Control
Instance9	5.39361462	6.65923442633	6.783656769	9.2716444285	7.900868506	5.724482943	6.505547144	5.157459364	9.70168359	7.7796863265	11.49735519	10.77226531	11.92126273	8.29143898133	9.9714342365	10.517727571	11.446472425	11.10430408	10.12722736	9.039656623	6.37213784275	8.742495656	7.851094879	9.1526830635	7.65912161233	9.902390614	7.2222320135	10.16944939	6.614640376	8.989182391	5.9714513915	6.944217536	8.70009385	6.367015667	6.783116074	5.708746799	6.648397732	5.620154746	5.764225341	5.76377410275	7.14878397875	6.342257494	9.139008401	BRCA
Instance10	5.312893162	6.430398513	5.564234295	9.4482531	5.634020526	5.329006813	5.4053195205	5.619861398	8.509561114	7.4371940695	10.656153568	10.47860813	12.52742331	8.821606451	9.5799737185	10.3375133275	10.736889649	10.32795428	9.648331121	8.80992016633	6.50923855525	9.068832764	6.438214347	8.766958367	6.42676862133	9.707877238	6.8236640905	8.675799285	5.431298057	8.984704068	5.6783599625	6.773670433	6.438214347	5.60768941067	6.49954063167	5.630093262	5.7118445555	5.096358059	5.863681383	5.13981355375	6.89333590125	5.2209212	8.823646775	BRCA
Instance11	5.522708043	6.98895926133	6.262476028	9.6407814295	6.619270395	5.512347417	5.220752803	5.364757352	8.8655786105	7.2999723835	10.87490854	10.35810202	12.53830178	8.19852639733	9.126565767	10.1060462435	11.30175136	11.00715715	10.07634836	8.000714493	6.669590663	8.51852641	6.638874358	8.5614408535	6.23579617167	8.911093174	7.1596856165	9.157436075	6.012574958	8.519529251	5.665348624	6.487482832	7.043905282	5.583748739	6.52906469167	5.541492575	5.91779079	5.255700175	5.3495791295	5.02130020225	7.27735742025	5.842357415	8.823479598	BRCA
Instance12	5.774267365	6.76139862367	6.004058206	8.444056422	7.051647054	5.4557014475	6.0055657725	5.711089607	9.023735752	7.544617301	11.11875956	10.88129775	11.75528414	8.12052771933	9.3320368985	10.4203475115	11.06146347	10.66204549	9.327003038	8.527335664	6.62912295825	8.04982286	6.776897268	8.893995041	7.04973393733	9.561431694	6.8101934035	8.895530694	5.59381033	9.069960645	5.6015955305	6.786077228	6.913371526	5.671657771	6.825976426	5.634891802	5.432572281	5.455336468	5.927986468	5.28315010425	7.3263622655	5.585571947	9.037218243	Control
Instance13	5.572140279	6.11691885167	5.752622329	8.869207981	6.327333135	5.689301904	6.0129300215	6.132068463	8.823484927	7.3703045175	11.29475415	10.4887367	11.64562254	7.93139199867	8.9337085745	10.273987442	10.9823843865	10.47189392	9.282845833	8.33408606133	6.5125468145	8.112141195	6.72451769	9.195934583	7.14436357833	10.47980075	6.654977447	8.423925951	5.569028668	9.036579657	5.920258538	6.477965145	6.734171472	5.43353183633	6.67563750033	5.200860606	5.930654322	5.375918034	5.4397837495	5.69480086275	7.01677338075	5.639963781	8.776993161	Control
Instance14	5.645738579	6.30220446233	6.097932696	9.563356555	6.469727786	5.1872378035	5.5090344575	5.441791574	9.175989441	6.8935968215	10.666982815	10.55403266	12.03723816	7.87122307133	8.8844057575	10.227964657	11.261461695	10.18746996	9.760229732	8.46409499267	6.96076751225	9.888302279	6.864034824	9.7479615385	7.35023516733	10.95004389	6.4175965355	8.850203347	5.611033099	9.243103231	5.5090356035	6.78934168	6.434049052	5.426185367	6.72834066067	5.026591217	6.061094089	5.297201735	5.331303376	4.95871165175	6.9924584855	5.135464327	8.635528703	BRCA
Instance15	5.574261432	6.58740276067	6.738163632	9.421386228	7.759923335	5.755788911	5.6287591775	5.322839634	8.9319577035	7.485098727	11.21590727	9.580042347	11.80073018	7.80959303467	9.071601972	10.0955035995	10.822579484	11.00415042	9.462104032	8.306388692	7.49170016775	9.199452197	7.29489898	9.3160147545	7.31315444567	9.669284207	6.5949871565	9.181134316	5.48527486	9.108740796	5.612943184	6.748599179	8.02048154	6.32321535	6.85516244833	4.600710013	5.864740453	5.234397132	5.186548502	5.32376425875	7.02110039825	5.666480557	8.887343342	BRCA
Instance16	5.610959302	6.20170171033	5.769514729	9.456543552	7.578488036	5.481433666	5.441586912	5.65607532	9.4157847835	7.527901723	10.39328649	10.64948099	12.21510531	7.78460812933	9.457132773	9.8952105075	11.456037835	10.9783031	9.955810122	8.45954481	7.0427524685	9.558756055	7.016031376	9.532128788	7.21700452967	9.773922635	6.527756701	9.625197931	6.217720863	8.998534812	5.37648159	6.805457319	7.738600872	5.691872746	6.79523996967	5.829222461	6.176494816	5.727111263	5.7893535975	5.18875274825	7.00400791525	5.51460459	8.719338441	BRCA
Instance17	6.013915124	6.11466003267	6.010394529	9.704140719	6.482005732	5.607694404	5.6210469815	5.605487851	9.4100818935	7.357071643	10.861074535	10.9447818	11.98277091	7.798830339	9.0958669535	9.8329397695	11.169296335	10.54074827	9.773436423	8.410838317	7.26228788725	9.87815866	7.104889949	9.817272827	7.43359077733	10.22215524	6.3941428145	9.405535663	5.726293954	9.406960242	5.4173776	6.87116946	6.918359771	5.40567726667	6.76381618433	4.828722032	6.0364801365	5.112503363	5.454128813	5.39494822925	6.79451584725	5.524354632	8.496515403	BRCA
Instance18	5.672857555	6.61070424367	6.346607361	9.5478271025	8.038481623	5.862188518	5.8102462945	5.55659131	9.2504395305	7.2299863925	10.620424425	11.12425722	12.11639279	7.22130205967	9.5713605475	9.9305064935	11.174427615	11.03059147	10.02058454	8.47082142633	6.89644493425	9.043984973	7.423160304	9.1966010805	7.17986935967	9.596921694	6.803953256	9.897747581	6.419754289	9.126105027	5.815480992	6.716514688	8.777617896	6.22955396533	6.84822423767	5.402254249	6.3640118835	5.449323037	5.0926793495	5.2700602015	6.9124972055	5.588273328	8.864341803	BRCA
Instance19	5.97155002	6.52280070733	5.730919264	9.639619931	6.812405567	5.638086937	5.34095673	5.561181958	9.283426389	7.224746219	11.17905754	10.84615266	11.90965135	7.406009218	9.345582263	10.0772368515	11.13629055	10.53205419	9.657604783	8.71205232367	7.1908981295	9.499647167	6.880137937	9.742178486	7.21428444467	9.584314798	6.553387789	9.297742323	5.94872421	9.084543421	5.261210656	6.790580238	7.331121003	5.78953268333	6.566929743	5.015706349	5.8370662645	5.48205062	5.4331690375	5.06185923325	6.99788344375	5.759562832	8.673027334	BRCA
Instance20	5.002940155	5.97353429167	4.990286948	10.1499422345	7.614086121	5.510823672	5.46625573	5.123512303	7.388460416	6.330087624	10.585395104	9.955032716	9.074115449	7.03454756133	8.9400510145	9.8710179655	10.579241791	10.53323265	9.817791564	7.38486775267	7.2789205265	9.994251287	6.310890502	9.453635543	6.94060400367	10.10111594	6.348284926	9.090953388	5.852005861	6.164912581	5.530822762	5.716038325	7.282372907	5.91656898567	6.91194087533	5.039808741	6.025769593	5.212385731	5.0689772285	5.55216961675	6.815099268	5.101619875	8.625965515	BRCA
