@relation thedata

@attribute 10815 real
@attribute 1621 real
@attribute 22999 real
@attribute 4128 real
@attribute 5864 real
@attribute 6571 real
@attribute 6582 real
@attribute 6616 real
@attribute 6804 real
@attribute 6812 real
@attribute 6844 real
@attribute 6857 real
@attribute DependentVariable {BRCA,Control}

@data
8.549265941,5.78110476,4.466446628,13.1577646,5.723156638,4.678374372,5.31165512067,6.78737685,6.586768964,7.410489684,10.05577764,5.549215754,Control
9.218624457,5.219566658,4.911705061,11.8442763,5.672079654,4.928146734,5.11299475667,6.609192948,6.975192016,7.18529977367,10.58383522,5.938057117,BRCA
8.760937063,5.819930778,5.36790503,10.08093113,5.066316611,4.991874681,5.21959765733,7.114893166,7.081033649,6.48546311533,10.30762238,6.236545833,BRCA
9.469728867,5.291135005,4.700180125,12.02630394,6.360369215,4.700180125,5.19324693833,8.223815268,7.715191761,6.57239004733,10.51475871,5.114378737,Control
8.122803572,5.249266367,5.84386532,11.21616247,5.653784658,5.287630431,5.48127610967,7.3756054295,6.458370212,6.82339386,10.6829685,6.633580605,BRCA
7.575257723,5.712053188,5.395072441,12.05151325,5.499695432,5.346435058,5.28269905433,6.477823674,6.86505622,7.517797043,9.907754874,6.647318557,BRCA
8.952028549,5.447092526,5.36650691,11.45071911,5.447092526,4.754902895,5.298810938,8.418540522,6.698639127,6.31398031067,9.785085055,6.063724706,BRCA
8.419065983,5.89936372,5.193979903,11.60131362,5.487205952,5.479142629,5.536409134,6.8454990825,6.560413565,7.00778646933,10.28801852,6.2950853,Control
8.290227544,5.739855695,5.488973851,10.5650833,6.143184845,4.528802152,5.289983942,7.2681816375,6.832007438,6.956630158,10.82820416,5.87615546,BRCA
8.880242515,5.764746385,5.806589092,12.30758799,5.177231401,4.596397442,4.91855735333,6.8123894965,6.971661738,6.571316384,10.65531183,5.139972076,BRCA
8.18589271,5.704879743,5.704879743,11.8471671,5.606154407,4.47893856,4.968836814,7.2233732875,6.922498552,7.228641719,10.98552909,6.097089942,BRCA
7.694795113,5.961629839,5.715283369,12.07353083,5.503198645,5.517914408,5.424835412,6.8815510025,6.294671862,7.04003560967,10.45871961,6.363088376,Control
8.336429709,5.572140279,5.032994809,13.074006,5.612950486,5.349622922,5.090023549,6.2958628705,6.691782333,7.45962413033,10.57581366,5.403618168,Control
9.838645,5.515077886,5.676811285,12.32769025,5.673281687,5.518229233,5.303633852,7.746916147,8.021647846,7.33583168833,11.2546007,6.528263138,BRCA
8.309761823,5.722063796,5.185877691,11.71890753,5.985791427,4.209457899,5.62884727533,8.463316998,7.319810118,7.14027804567,9.127737169,6.360325315,BRCA
9.540709807,5.520666802,5.777361355,11.58069917,5.890696716,4.936651187,5.34851970633,6.7390347675,7.808322499,6.91298685167,10.96223109,6.810253901,BRCA
9.712381316,5.66903474,5.76182462,11.77058762,6.257911667,4.842992979,5.45087253167,6.572423344,8.045051277,7.46054400933,11.18913904,6.514442352,BRCA
8.759589567,5.617365526,5.477767371,12.07463999,6.017928169,5.467614719,5.33291500633,7.077503195,7.506587513,7.161030027,10.57996904,6.140886634,BRCA
9.765178804,5.662640784,5.185679507,11.89968368,6.088635217,5.236886004,5.49075257967,7.2922706905,8.124252034,7.29899473467,11.18170219,6.392794485,BRCA
10.0595882,4.686239521,5.377654117,11.75371412,5.54782863,5.587673458,5.58523821167,6.6321609555,7.53871493,7.618235163,7.975462708,6.190817922,BRCA
