ID	6655	5063	2817	5062	9901	55740	10298	10486	51466	10487	8440	57144	6091	9353	6092	5058	7408	25	27	57522	64221	23122	23332	56924	5879	6654	5216	998	5217	23380	4690	80728	DependentVariable
Instance1	7.867620258	6.572931815	8.113352957	8.225782395	6.94237334567	7.39745169333	6.78184004567	11.28265136	12.58378567	13.1958974	8.433473539	6.06101575	5.33883171233	11.0443909	4.766392902	9.037678125	6.6644604375	8.477645733	6.79820001833	9.028818534	8.357443276	8.8785423	10.76306733	7.228436626	8.85850435833	8.001564595	12.94594262	7.16387589625	7.4054811825	6.2753308042	10.98495975	8.149850143	Control
Instance2	7.609956448	5.989031828	8.164028381	8.658878356	7.45114499	7.18405895567	6.96341635667	10.22159048	12.92825655	13.00770101	8.724393685	5.9152182985	5.12516718933	12.20870084	5.086813802	9.447476465	6.203672825	8.14341671633	6.749599738	9.703523443	8.940483278	7.79659309	10.9243451	7.918686056	9.23532012167	7.481398095	12.79419988	7.17118701125	7.572406141	5.7840495142	10.84149381	8.546181736	BRCA
Instance3	7.575257723	6.451215749	8.208894121	7.83784169	7.56428299433	7.49568149067	7.053848853	9.264196925	13.00956452	13.23871974	8.9589157885	6.471963415	5.78784169733	9.780925661	4.887593109	9.822754492	6.7713309535	7.833762168	5.676261622	8.720518853	9.50346856	8.057167453	10.79624673	8.388922588	9.280236709	7.228580927	13.181245845	7.03238297825	7.2571828075	6.0362284746	10.64831289	9.422612048	BRCA
Instance4	6.838009842	6.212477538	8.856262983	7.70770520067	8.059722738	6.88467040767	7.29161173667	10.21059864	13.37889296	12.90606669	8.508698179	5.970444851	5.22759732733	9.914441615	5.046851143	10.03852848	6.103628909	8.03563056533	6.12251843367	9.127737169	9.098625049	6.599433568	11.08301405	7.666368043	9.422761191	6.648325671	12.7802358	6.55593589375	7.253927011	6.0319571228	10.73945599	9.386358915	Control
Instance5	7.652900753	6.54048116	7.938816713	8.07563913267	7.39285387033	7.43366389	7.17942935133	9.72319211	12.63704035	12.90606669	9.1700397085	6.436155389	5.48920602567	11.47971474	5.0720128295	9.507874464	6.057294721	7.73201711767	5.94941353533	9.437939873	8.759972317	7.928579257	10.85270138	7.235083497	9.29741101033	7.634958261	13.28927478	6.99171327025	7.6057427725	5.9945867732	10.86805107	8.633831795	BRCA
Instance6	8.522033306	6.491536971	8.308272042	8.35808952433	7.36465545967	7.50264662767	7.13014571033	10.42491714	12.95454627	13.19318117	9.2483995865	6.593782925	5.54615480933	10.91815534	5.0646963425	9.3312535	7.116007336	8.347844869	6.85921854167	8.350719474	8.381295406	9.386261903	10.70667324	7.486435083	9.14697742367	8.19601328	12.77346919	7.00999639125	7.3399733255	6.163816975	10.69407078	8.293794782	BRCA
Instance7	6.760091594	6.952074702	8.54193016	8.02893851733	7.93440497867	6.82154188533	7.12335323067	10.10297665	13.45145845	12.46365343	8.534541428	6.309891817	4.99405917633	13.27043919	5.2038376615	9.354305108	6.299870208	8.06255483	7.397332381	10.99477083	9.69033901	6.276222714	11.36547782	6.609404545	9.62804284167	7.292025067	12.884686225	7.10702874775	7.5062755425	5.871253991	10.66366508	10.37544707	BRCA
Instance8	7.907583411	5.447753778	7.941592183	7.68379282967	7.12899515067	6.961492454	6.600449015	10.53926573	12.90226493	13.18602605	8.850359256	6.192045554	5.25074098267	11.10547497	5.043470802	8.901176988	6.4861257565	8.098905571	6.50798912033	8.551997661	7.717095673	8.962571525	10.32302692	6.453069445	8.82865486733	7.787382059	13.27590732	7.09973287325	7.5667344455	6.031957499	10.92270353	8.358234841	Control
Instance9	7.65031782	6.517673816	7.80790408	7.77701585767	7.41305670567	7.63306600867	7.157131823	9.954720183	12.81938184	12.94317143	9.2112986685	6.4383506835	5.10150383	10.77140304	5.0503782625	9.625618044	6.5383195555	7.97372860733	5.92919037133	8.402608273	9.003082947	8.3106027	10.49490585	7.520699455	9.29235500067	6.878728789	13.49181197	7.18183415025	7.704928784	6.1009244332	10.77967445	9.036222474	BRCA
Instance10	6.965931792	6.373044025	8.47707128	7.95022355167	7.712156779	7.058722346	7.26601424567	10.35310853	13.1958974	13.04201932	8.5559283345	6.3266587065	5.238091788	10.91468805	5.1228950785	9.599773923	6.534855973	7.55814684467	5.81324365433	10.12844586	9.105896153	8.120524476	10.93507131	8.381198053	9.23513699733	7.4960371	13.018593535	7.09000222	7.5600888065	5.8630738524	9.980729078	9.376641543	BRCA
