ID	5894	5579	5578	382	7454	9103	2209	8877	5582	5580	5581	3055	3635	10163	5880	8398	4651	8976	5321	10059	5604	7409	8936	7408	207	1759	8394	208	8395	1794	273	10093	10092	6198	4082	7410	6199	10000	10095	10094	5595	55616	85477	10810	255189	2212	10109	5879	2214	5788	2213	5594	65108	23533	2934	9846	1785	56848	27040	8613	1073	1072	3985	3984	6850	23396	653888	123745	8853	283748	8503	26052	5058	5290	1398	8611	5291	8612	5293	10552	1399	5335	5336	5337	81873	5338	5294	5295	50807	4067	10451	5296	998	DependentVariable
Instance1	10.11570732	6.21136540967	8.688181342	5.545668226	9.100426551	5.182504847	5.801622311	7.5696123375	5.313256056	8.7068629295	8.455307825	8.046293407	7.745155171	11.81532136	9.146785748	5.9973155525	6.817371035	11.4461297	5.689167221	8.502232942	10.49127719	6.878146348	5.1241386875	6.6644604375	9.746089281	7.342077169	6.736879227	7.466690585	5.72824240233	9.728567279	7.4337074805	9.499690458	10.89786457	10.80480483	12.55838012	6.567960352	9.8141439395	6.02664600925	10.09238094	11.71972476	11.634256725	10.35594598	9.167431397	10.16171172	6.178122649	7.22509133975	8.15422259167	8.85850435833	5.498515035	5.552770925	6.512039405	8.27215776867	11.38910174	6.033979735	12.56555645	7.279378527	8.5364472205	10.28344757	6.16999198125	10.585142871	5.9311606085	12.5506675	7.48015195375	5.7690473375	9.65740828	10.17096442	10.50407936	5.2037195755	9.54766629	5.29105972	6.660285205	7.223376994	9.037678125	6.685313404	10.9291550067	10.9431224093	7.339184439	6.97276375733	8.467616885	12.1820747	12.02214941	7.6745180755	10.98014335	8.517296488	10.45974951	8.102817052	6.299304767	7.0703331436	10.455364725	10.63456176	7.93680944967	11.7240492	7.16387589625	Control
Instance2	10.34726733	6.479820979	9.433471275	4.948847562	9.110745023	4.937593039	5.8698563925	7.745070192	5.115003321	8.2777883015	8.589483673	8.028929788	7.742126034	12.12065594	9.807552605	6.074195938	6.42089131	11.4951169	5.663779561	8.31725291133	9.559434991	6.418236866	5.26166635	6.203672825	9.68028616833	7.359664193	6.923182243	6.43012268	5.74831115833	9.330749483	7.2309491215	9.417554013	11.05968771	10.83272413	12.40857396	6.809868189	9.498162056	5.94776533325	9.837261744	11.47931054	11.27623323	10.48800608	7.339674386	9.606322445	5.810964386	7.2482562735	8.15676343467	9.23532012167	5.5359696935	5.761736804	6.218007435	7.85669691467	11.94088626	6.539395847	10.8456057065	6.75604817167	9.195826915	10.55438287	6.40648214275	9.570889838	5.685224682	12.5801856	7.04414112975	5.7228877405	9.946928611	10.56803712	10.54691402	5.420625092	8.936292773	5.187663971	6.249592888	5.473633714	9.447476465	7.098719371	10.8430461553	9.55774462367	6.741201091	7.42474164867	8.699078855	12.12614151	12.15020274	7.862876923	10.64134532	8.822380524	10.41695085	8.723286465	7.09127967	7.6111323212	10.3161310985	11.67867508	7.27227977433	12.12504541	7.17118701125	BRCA
Instance3	10.45388564	5.889051372	8.48506563	5.857490426	9.515168153	4.742291468	5.9364032425	7.550108584	5.434470814	7.9762072145	7.907388127	7.876150279	8.060129988	11.81116605	10.53833958	6.225222865	5.891669042	11.70577504	5.682862067	8.45455741033	9.65317699	6.805650779	5.6771915915	6.7713309535	9.69256516467	6.524977004	7.067383603	6.416760061	6.00801800533	9.593774448	6.4047088085	9.38985602133	10.9723177	10.9243451	12.71111204	6.661354578	10.2425466365	5.52044016575	9.537097584	11.78498046	11.198356615	10.5103837	5.853877943	9.137619512	5.829159022	7.21481773975	7.847913727	9.280236709	5.65446729	5.7813974245	5.654806936	8.11094053067	12.81400365	5.844744204	9.765254005	6.93694906167	8.9856132425	10.62072869	6.41266603775	9.13727223567	5.748541194	12.67483341	7.639806064	5.848293342	9.791985416	10.27665401	9.820243246	5.4820486345	7.917627363	4.839310899	6.638439986	5.687068563	9.822754492	6.212526175	10.353336411	9.388513914	6.813047234	8.05789780667	9.063247518	12.20235811	12.31403378	7.7021225845	10.4984955	8.8794769	10.50841903	9.112766015	6.323194968	7.448654099	9.5081343545	11.59799678	9.43574702267	12.67203307	7.03238297825	BRCA
Instance4	10.09500831	6.312672729	9.211511834	5.960298117	9.057775928	5.238988625	5.703920468	7.8570677945	5.36790503	7.9530049585	7.458860011	7.67065824	8.06060289	12.14356347	10.65628209	6.512188232	6.976424143	11.19831015	5.460424154	7.454084458	9.580847928	6.327333135	5.6326827355	6.103628909	9.98949733167	7.107533897	6.947903173	5.863140121	5.625614538	9.253345896	7.6059957135	8.56583278567	11.11140976	11.19937192	12.08918571	7.454260475	9.9489026305	5.58777326775	7.800869372	10.5789154	11.274247985	10.43109042	6.891179543	9.144327561	5.934641074	6.670983197	8.030097108	9.422761191	5.8400894345	5.1671536775	5.74940585733	7.98209816267	12.41833894	5.341462114	8.6877288325	6.46109575667	9.120304698	10.78010524	6.60893172225	8.15530132967	5.6549351675	12.73346456	6.702714714	6.1942824925	9.638916035	10.63491565	9.033919273	5.275502987	8.189591244	5.567248158	7.411068419	5.949658216	10.03852848	5.584068992	9.24789131367	8.49375710433	6.506054132	8.29916801667	8.649598507	11.976813	11.37479785	8.054801422	10.35580562	9.316802576	10.81174016	9.088311981	6.299945779	7.6522265588	9.6537508375	11.00452968	9.46805618433	12.52623397	6.55593589375	Control
Instance5	10.22872886	7.50900425433	8.977409535	6.82858438	9.305475333	5.283839608	6.255067907	7.4928839495	5.333791561	8.133774626	8.634049691	7.799736743	7.919118257	12.43921023	10.3594479	6.518443469	6.876182709	11.62848212	5.599028548	8.38896554267	9.966174165	6.328276055	5.473898856	6.057294721	9.506100771	6.807004269	7.383209901	6.860966288	6.19243917733	9.459309233	6.343711803	9.710707035	11.43117909	10.47933595	12.68048706	6.817626854	9.731993461	5.87271996825	9.705036667	12.001308	11.21839075	10.44381412	7.800998758	9.58528234	6.58267313	6.89687530375	8.34836942533	9.29741101033	5.6339076525	5.93158530625	5.98301973567	7.82991936767	12.5173582	6.042212717	11.3981144845	6.887249348	8.683910162	10.0483987	6.1514271285	10.3473351567	5.749486107	12.90048482	7.4804961735	6.176314587	10.27897821	10.32819838	10.50042393	5.416694716	8.291586436	4.9036890475	6.561483187	6.512152304	9.507874464	7.405441727	11.076519951	9.639040942	6.944393257	8.12905631867	8.565760069	12.26795863	11.90965135	7.930765467	10.43232295	8.026649483	10.62937509	8.873068105	7.300126299	7.950268865	9.9400377595	12.12951334	9.27353650767	11.96427598	6.99171327025	BRCA
Instance6	10.624983	6.98490046733	8.467749328	5.893369036	9.216237264	4.292184127	5.8559405745	8.1841381205	4.940884687	8.614206568	8.090352132	8.255714484	7.186711317	11.48919834	10.47450477	6.07383167	6.43162766	12.05670215	6.376000002	9.190298211	10.23164154	6.682787905	5.2548835515	7.116007336	9.688092646	6.791752628	7.378145538	7.477052175	6.03175384867	10.02677279	6.340744247	9.555607159	11.83572685	11.22643043	12.9168993	6.255789266	10.1743432895	6.0241266485	10.63394452	11.44205205	11.07534033	10.39134057	8.531645727	9.685318716	5.533260613	7.541032529	8.00584487167	9.14697742367	5.190440571	5.9022013445	6.31612803667	8.18650002	11.8295207	5.759695977	12.730337715	6.99431926867	8.5819029505	10.54540884	6.35010843575	10.417489828	5.509245221	12.64577331	8.0424994905	5.789661595	9.943244144	9.844219734	11.23348204	5.506526572	8.904928944	5.1910515975	6.446881172	6.336020558	9.3312535	7.460253403	11.51028325	9.99608662833	7.80732453	7.73485708867	8.146264608	12.07225833	12.34480084	7.6687152575	10.6767992	8.511892099	10.4246495	8.949827531	6.725540512	7.4183463498	10.195607999	11.79461296	8.79005616867	12.02694363	7.00999639125	BRCA
Instance7	9.961088297	6.81582852467	9.024558716	5.657505139	9.490330011	4.93712219	5.8137488125	7.1879549345	5.832707292	8.747651318	8.626385404	7.649114461	8.082270314	12.10791023	10.71717755	6.0879165975	8.06045428	10.73380366	5.333433796	7.92566220867	8.977681421	5.926361974	5.462605335	6.299870208	10.0480993307	8.1487195	6.302735442	6.742953157	6.111855276	8.944917819	7.0947371975	9.01311569333	11.68668229	11.68974045	11.96009799	7.449419254	9.6883434395	5.88751933675	7.950470054	10.27097304	11.151396135	10.38522909	6.296003625	8.268461442	6.745442819	6.69929235425	8.45268306967	9.62804284167	5.6035564115	5.875906139	5.49544892467	8.451561107	12.50573969	5.942169184	8.8330062305	6.87652633267	9.112055634	10.503672	6.911552594	9.10501436133	5.3365802605	13.07861622	6.7482112955	5.703437493	10.45584633	10.93816836	9.25803663	5.7231049945	7.258945501	4.905652093	6.282259665	5.583918611	9.354305108	6.662423158	9.54237477033	8.75084065167	5.996847001	7.858497818	8.302457433	11.42040518	11.50866771	8.590203577	10.27409306	8.946870554	10.98367433	8.335882847	7.476910459	8.3350079456	10.8837924105	11.980959	9.720502086	13.11366653	7.10702874775	BRCA
Instance8	10.12277013	6.87117032933	8.419813926	5.447753778	9.600610375	4.801431976	5.5469070515	7.1838077395	5.495064524	7.602215851	8.12621548	7.823369031	7.46131803	10.8300717	10.03012262	5.8864404035	6.498295252	11.5141002	5.891304496	8.14126364833	10.00443156	6.739851899	5.438280489	6.4861257565	9.436876068	7.145425585	7.347180908	6.689303092	5.401308988	9.873479151	7.6443996855	9.50779215367	11.27693876	10.38915837	13.11183912	6.117700885	9.8900263955	5.55851851825	10.25218676	12.28941816	11.40345044	10.31119801	7.32591507	9.402511748	6.274406692	7.71369658525	8.14682343433	8.82865486733	5.677099914	5.4118146555	7.22104467367	8.171538624	12.37603319	6.015923042	12.251012705	6.62165844533	8.241658674	10.45055173	6.60829313375	10.3374324443	6.086799569	12.73346456	7.16849511	5.9416429115	9.498226492	9.805502513	10.41744146	5.852605391	9.4642502	5.273134033	6.094030827	6.144765931	8.901176988	6.020263967	10.4230262683	10.6777321773	7.162847292	7.553446162	8.452633655	12.31403378	11.90894245	7.7549264415	10.75653988	8.972320105	10.49226909	8.236828767	6.726903149	7.757716558	9.522129513	10.68348837	8.909896709	12.07897478	7.09973287325	Control
Instance9	9.9831294	6.13414385767	8.419971893	6.186664587	8.933366916	5.071045314	6.1451870755	7.626962933	5.606746643	7.906098313	8.222772115	7.743439441	7.57557919	11.85977947	10.26043183	5.700402949	7.16506055	11.6557522	5.847816088	8.32379091533	9.452231522	6.37387057	5.5683801275	6.5383195555	9.58057105933	6.93699452	6.920445533	6.500527718	5.57949983333	9.312021348	7.469466684	9.783309259	11.35175104	10.83540327	12.80969082	6.489210244	10.173879045	5.650041658	9.467045646	11.7987959	10.99057863	9.998054828	6.719871777	9.337187648	5.974191571	7.555325194	7.95081237733	9.29235500067	5.8288154675	5.575716739	5.95571488033	7.91861634733	12.89668817	5.978888461	11.001280424	6.82311795433	8.4047203115	10.42864835	6.185912712	9.77375025267	5.5190403625	12.83574159	7.59178176025	5.8969290325	9.427680085	9.827843283	10.29486801	5.0692057385	8.930930318	5.3180311075	6.225020007	6.422910471	9.625618044	7.205282841	10.3226626667	9.35728519533	7.428655643	8.58908597933	8.407417683	12.11639279	11.86434298	8.1175343725	10.57213676	8.25505351	10.69117233	8.587722324	6.426437217	7.6719006758	9.904169542	11.06871466	7.48084491567	12.20624983	7.18183415025	BRCA
