ID	5169	2645	5167	280	54490	55276	80146	7358	8972	2997	2998	3099	3098	3101	57733	2990	11181	276	277	278	279	5834	10720	5837	5836	79799	54657	54658	54659	9365	54575	54576	54577	54578	283209	178	54579	6476	10941	2632	54600	57818	80201	2595	2538	7360	5236	7365	7364	7363	2548	7367	2821	7366	DependentVariable
Instance1	6.60674248	5.30303857733	7.490030794	6.473425294	5.745513828	8.461204311	5.78110476	10.31612343	5.30935029133	8.684959947	5.603041174	8.5486277015	7.421314376	6.873785904	5.8470049585	10.82235197	5.873451033	5.9532506065	6.74132556733	12.93579034	5.5159757575	10.57174817	6.6481657865	5.913614242	9.813452991	5.218245385	4.917445181	4.845504173	5.73309076	7.633596724	4.989378887	5.316518	5.692518737	5.34774693033	7.26983061	6.2329791425	5.533260613	5.865922162	5.564691589	10.80616717	5.048771569	5.342127098	4.993687096	4.92268697	5.09861497	9.2403386986	13.05207472	5.057462456	7.321999924	6.04208923	8.946425984	5.67688054775	11.56304622	4.938324343	Control
Instance2	6.546165695	5.53179062767	7.368334299	6.639653159	6.918449222	8.200838696	6.052248095	9.963792397	5.41719257133	8.678284212	5.424931532	7.2752951695	7.25216743275	6.491216266	5.1753916295	10.97955044	5.87775115	5.98535004625	6.73106962133	13.45145845	5.5577193315	10.83234438	7.937870279	5.817246707	8.91124301	5.033900371	5.442455259	4.95444207	5.773212576	7.811296214	4.255773643	5.34066129	5.789606185	4.89087691633	7.857749531	5.98007546387	4.569042829	5.757169551	5.301232095	9.435379153	5.420053896	5.38534669667	5.272407006	5.018602184	4.9415322205	8.5570668926	12.4173608	5.346080415	9.04325120967	4.716563977	9.155327297	5.59827444375	10.75019637	5.1072423805	BRCA
Instance3	5.879712657	5.131792113	6.928136739	6.1880275535	5.001702332	8.457135749	5.461734198	9.672182718	5.07967038967	8.736631192	5.492342928	7.4405797005	7.24124136325	5.458620899	6.189234451	10.95973052	5.379561399	6.0072184345	6.91482222733	13.43573605	5.645976432	11.29922535	5.9412922905	5.336114869	7.478286534	4.7157349535	5.664561948	5.301049141	5.568952692	6.608332915	4.277092785	5.275017526	4.689178439	5.20032288667	7.497275292	6.099529622	5.629656239	5.79139446	5.932280461	8.827502388	5.535750687	5.14106431567	5.73478497	4.667062321	5.0246144115	8.1375869088	12.5439804	4.428384769	7.92662426633	4.95623024	9.155392802	6.06882033	10.62223972	5.8333037745	BRCA
Instance4	6.082580853	5.41224549733	8.096110446	5.8336716705	5.460424154	8.602996767	5.82324701	10.4210605	5.38402940367	9.107923944	5.490579154	7.744375252	6.9620171695	5.78869305	4.9322574105	10.980761	5.525294697	6.366104844	6.395899804	13.23377623	5.251851209	11.4905076	6.1921094465	5.972354482	8.719783347	4.9021860855	4.832651143	5.464840793	5.490579154	6.901473714	4.845002284	5.693773551	4.681187829	5.147294809	7.52958892	6.24459745787	4.851263383	5.809297893	5.062004299	8.584794482	5.62000808	5.12548806733	5.264171629	5.780317481	4.868678918	7.9965682378	12.11865571	4.978894894	7.682566087	4.8851370905	9.275643019	6.086641113	11.00318779	4.908600668	Control
Instance5	6.381807349	5.381060378	7.431708874	6.776795021	5.185877691	8.369075052	5.917319114	10.08386525	5.68905771633	8.63972157	5.210049084	7.708490746	7.11097001925	5.48205062	5.1743626405	10.81892586	5.452209317	6.1048311105	7.34306832267	13.69898245	5.10800607	11.36679226	5.8896958225	5.764215595	9.268951958	4.401800999	5.409060987	4.708756286	5.902080364	6.573689312	5.022158329	4.694341356	4.980952113	4.743827314	6.804392829	6.10952180575	6.02414858	5.154057121	5.518229233	9.386563697	4.854508448	5.36637566267	5.287630431	5.03343539	4.969105223	9.0660444806	12.73257984	5.671725924	6.35246380333	5.519435083	8.774689362	5.3441354815	10.69578097	5.2005104115	BRCA
Instance6	7.581447523	4.78029427967	7.628830314	7.193926466	10.67589996	9.459688332	5.21024395	11.03013967	5.263588949	8.054687235	5.541879718	8.2776170305	7.27924073425	8.361890192	5.3391253535	11.61638815	5.515077886	6.48213572775	7.61121481267	14.14988842	5.850204843	12.04072818	10.6100650295	5.722063796	9.435868748	4.847091857	5.186075849	4.63288196	5.591867317	7.784080438	4.769786816	5.67695229	4.774802056	5.01757128133	7.8694722	6.38136025388	5.688048317	5.4100538625	5.79064906	10.58231634	5.291135005	4.90271696	4.997982479	5.619861398	4.996658248	8.716050116	13.00468928	6.729624567	10.0165137127	5.5416179735	8.8442475565	5.24320125275	10.84878354	5.3544884755	BRCA
Instance7	5.810964386	5.24441804267	9.050175926	5.616430635	9.510754836	8.110210699	6.060269679	11.19460776	5.11908736433	8.607923107	5.306345413	6.820861544	7.07306347475	5.69405225	4.649092205	10.39899511	5.551986008	6.09947437675	6.37987840167	12.51068142	5.701975355	10.5362572	10.034899063	5.361953639	7.953674293	4.800901095	4.547045185	5.229406468	5.197326058	8.090034492	4.189689145	5.51191964	5.129706745	5.09458734533	6.893972281	6.15373214125	4.276931831	6.046756978	5.98687237	7.863769878	5.057462456	5.440760277	5.499615714	4.942762263	5.3906557965	8.259227047	11.57190206	5.391983545	9.33237919567	5.387177849	9.4942279505	5.4831119085	10.50240945	5.1462816115	BRCA
Instance8	6.789080796	5.44014183767	7.030118435	6.5008011985	5.167931151	8.761568788	5.491621645	10.27454155	5.077628608	8.114602741	5.725748823	7.287694177	7.13942682425	6.59332062	4.859064879	11.35119339	5.268856586	5.948360185	6.685364977	13.34320241	5.512207445	10.70560671	5.402536842	5.233822166	8.791131238	4.96422506	4.840729162	4.867045482	5.384232247	7.648431512	5.384232247	5.167931151	5.536217098	5.15894364167	7.94040335	6.12428455925	4.937828406	5.851470639	5.341462114	9.598015792	4.348143714	5.198709621	5.368952732	5.472009433	5.5340522185	8.6703653428	12.2754728	5.265109838	6.291945442	5.5091785575	8.934226114	6.5300702935	10.36033166	6.692204361	Control
Instance9	6.456646518	5.20127672467	7.335080175	6.731854231	8.923536316	8.758657228	5.364932404	9.99487707	5.401344109	8.499737407	5.758164072	8.1547705925	7.363162919	5.425183376	5.213142165	11.13292398	5.681878783	6.0551753965	7.06348026	13.67421216	5.703368893	12.23300553	9.5456637855	5.747394952	7.766779205	4.6728027165	5.298485344	5.011910695	5.766072507	6.995713808	4.528802152	4.749683847	4.347200447	5.13439949667	7.103448135	6.19135210675	5.582188094	5.4372680515	5.0188247	9.256055991	5.221694654	5.239130909	5.442455259	5.235642105	5.0975948055	8.08941919	12.13760287	5.836814906	9.392384844	5.2415956165	9.1423037475	5.400347364	10.91468805	5.208036869	BRCA
