ID	55135	1763	10856	5557	5558	57804	5984	5985	6117	5422	10714	6119	5111	6118	5427	7015	23649	5424	5425	5426	5981	8607	1736	5983	5982	2237	3978	55651	DependentVariable
Instance1	7.157551892	6.8981231695	9.622427606	7.9259666445	5.97561041567	8.824450546	8.8069355085	7.105454747	10.83471386	7.122160823	7.2083497295	10.66108355	7.30666968733	11.61752958	7.168850407	5.564530124	9.058425498	7.558728975	12.66507944	7.905163024	8.7287213215	7.69872235233	11.13121409	6.65416022267	6.4996565905	8.6356430945	8.306085763	9.8075468025	Control
Instance2	7.688776797	6.8766851245	9.744102689	7.9503875055	6.06639047267	8.865378449	8.3511951665	7.5130075585	10.800436875	6.409474951	7.3078710955	10.48441034	7.18042006333	11.88379655	7.041826475	5.282010214	9.413279443	7.88603356	12.99332148	7.56639873	8.46553658	7.53613586367	11.57959421	6.803627506	6.4959528655	8.8318933355	9.214775128	10.34597512	BRCA
Instance3	7.909009687	6.9445841975	10.57151592	8.517100268	5.72399821567	8.72987657	9.396101263	7.613135391	11.330452225	7.180493836	7.33191487	10.72737618	7.63223048933	12.02968073	8.010949209	5.4876065925	9.650235514	8.575114814	13.23568448	8.099283532	8.908217113	8.08989895367	12.00382718	7.26523884267	7.0004963375	9.620597091	9.862320087	10.76802122	BRCA
Instance4	9.163857905	7.4451283935	9.792209165	8.4986833315	5.36854192167	9.24062507	8.859174667	7.7690752125	11.057611095	7.023923823	6.472480484	10.83441597	6.55166353833	12.38193096	7.627900667	5.551388961	10.18060575	9.123553123	13.52549699	8.251862414	8.594608411	7.717739228	11.74127222	6.47039307033	6.4544177505	9.0906394765	9.825110289	10.867448075	Control
Instance5	6.7486998	6.885292262	10.41210434	8.3791173545	5.95280065933	8.91062109	8.74540583	7.403741513	10.93374845	6.9330908945	7.2216641085	10.45090222	7.35432909133	11.96009799	7.098298285	5.6004877035	9.590110341	7.821010387	12.73729283	7.31664612	8.8095545205	7.82510007933	11.91053229	7.072920173	7.0312218105	9.329909791	8.767556421	10.590691195	BRCA
Instance6	7.358280041	6.6341623465	10.4054024	8.4061773715	6.237969269	7.992656742	9.358156732	7.0064152045	11.641461875	6.8500213875	7.523174648	9.132050545	7.408697217	11.54965727	7.395150919	5.1806045875	9.225973251	8.467973436	12.65702034	8.336909437	8.81729114	7.70145242267	12.11709445	7.68158217733	7.138537016	9.476334725	9.430484502	9.1867040865	BRCA
Instance7	8.847167874	7.7532903405	8.926311656	7.114956815	5.788693131	9.121676695	7.4871109445	7.0904318015	10.3458464955	6.349361739	6.6588492955	10.38702135	6.44602920733	12.52245777	6.452575359	5.579336685	9.935902096	8.346005182	13.63244094	7.690279365	7.738491062	7.41693158233	11.66997027	6.54805513767	6.220650197	8.2961196055	8.95908991	10.208375227	BRCA
Instance8	6.953966871	6.773364932	10.16613832	8.4155051985	6.32473713233	9.20124246	9.1247667975	7.5927585855	11.06229666	7.048256226	7.325273656	10.88785292	8.02092389867	11.90810746	6.995289824	5.06495125	9.369358036	7.539955806	12.59766508	7.956610113	8.303306849	7.96243818933	11.28804432	6.93605146533	6.9810465865	8.609435701	9.111501597	10.424072825	Control
Instance9	7.554667747	6.7731098095	10.95801997	9.0643521695	6.02795948867	8.811664588	9.70168359	7.7796863265	11.49735519	7.4543940705	7.244781381	10.77226531	7.82590120133	11.92126273	7.782983675	5.3963354245	9.357783524	8.608200408	13.17297049	8.048106907	8.9257842175	8.14481967667	12.26689494	7.65912161233	7.2222320135	9.642109982	9.394248914	10.963600715	BRCA
