@relation thedata

@attribute 10000 real
@attribute 1026 real
@attribute 1027 real
@attribute 107 real
@attribute 108 real
@attribute 10818 real
@attribute 109 real
@attribute 111 real
@attribute 112 real
@attribute 113 real
@attribute 114 real
@attribute 1147 real
@attribute 115 real
@attribute 117145 real
@attribute 1385 real
@attribute 1398 real
@attribute 1432 real
@attribute 156 real
@attribute 196883 real
@attribute 207 real
@attribute 208 real
@attribute 2308 real
@attribute 2309 real
@attribute 23239 real
@attribute 2475 real
@attribute 253260 real
@attribute 25759 real
@attribute 2885 real
@attribute 2889 real
@attribute 2931 real
@attribute 2932 real
@attribute 3164 real
@attribute 3265 real
@attribute 3667 real
@attribute 3708 real
@attribute 3709 real
@attribute 3710 real
@attribute 3845 real
@attribute 387 real
@attribute 4193 real
@attribute 4303 real
@attribute 4803 real
@attribute 4893 real
@attribute 4914 real
@attribute 5136 real
@attribute 5137 real
@attribute 5153 real
@attribute 5170 real
@attribute 5290 real
@attribute 5291 real
@attribute 5295 real
@attribute 5296 real
@attribute 5335 real
@attribute 53358 real
@attribute 5566 real
@attribute 5567 real
@attribute 5568 real
@attribute 5573 real
@attribute 5575 real
@attribute 5576 real
@attribute 5577 real
@attribute 5580 real
@attribute 5581 real
@attribute 55811 real
@attribute 5594 real
@attribute 5595 real
@attribute 5598 real
@attribute 5600 real
@attribute 5603 real
@attribute 5604 real
@attribute 5605 real
@attribute 5607 real
@attribute 572 real
@attribute 5728 real
@attribute 57498 real
@attribute 57761 real
@attribute 5894 real
@attribute 5898 real
@attribute 5899 real
@attribute 5900 real
@attribute 5906 real
@attribute 6014 real
@attribute 6016 real
@attribute 6199 real
@attribute 6300 real
@attribute 64223 real
@attribute 6464 real
@attribute 6654 real
@attribute 6714 real
@attribute 673 real
@attribute 6774 real
@attribute 7249 real
@attribute 7529 real
@attribute 7867 real
@attribute 79109 real
@attribute 801 real
@attribute 805 real
@attribute 808 real
@attribute 814 real
@attribute 842 real
@attribute 84335 real
@attribute 8660 real
@attribute 9261 real
@attribute DependentVariable {BRCA,Control}

@data
6.02664600925,11.459753229,9.994983337,8.2081635635,7.149597572,5.772677763,12.63069834,6.614529956,10.327292123,7.377212971,5.645450388,9.004698798,8.748277668,6.743323514,10.707890538,10.9291550067,7.09994864525,4.673577309,10.97207892,9.746089281,7.466690585,11.59105257,8.65713445933,8.525639357,10.40794251,5.817758343,6.35664089167,9.4954151895,8.096419889,6.656643396,10.00381342,7.80231742467,7.4423513115,10.10813927,10.99802289,9.844635599,11.35799469,6.8286116825,12.37603319,5.4774530015,9.212004536,7.388170429,8.74899041,5.19152344233,7.51070125725,6.400884238,7.91184304,7.1007852408,6.685313404,7.339184439,7.0703331436,11.7240492,7.6745180755,5.814878023,6.36946717,5.4829326402,5.48205062,9.78527191267,7.409181146,8.786482932,4.767140212,8.7068629295,8.455307825,4.917445181,8.27215776867,11.634256725,7.03030591433,7.4995792045,9.595220702,10.49127719,11.44994835,6.92162116733,7.546352606,10.48283344,10.84652096,8.468095662,10.11570732,12.06834846,11.45733998,9.6517073415,7.005431822,4.747000107,8.013268405,9.8141439395,6.752518218,8.366847964,9.15105029633,8.001564595,6.75911734333,6.513534664,11.45883824,7.102536626,11.115513174,10.72737618,8.334523256,13.11037161,13.59313376,12.33572539,5.12403454,7.924560768,6.934372381,12.08367055,7.3429582785,Control
5.94776533325,8.288611166,9.7467670155,6.3425008425,6.461320332,5.65943283333,13.03258307,5.841225451,10.2384186075,7.013074525,5.65593226,8.974945912,8.080472632,6.178023026,11.4528809893,10.8430461553,6.60639379225,4.771900633,10.9073904,9.68028616833,6.43012268,10.97151861,8.61943654367,8.210794454,10.37262599,5.887288406,6.54570248567,9.5539178325,8.308590396,6.263509238,10.79867858,6.52289608033,7.8897640555,10.01141636,10.75503384,9.525335383,12.08864757,6.4300637355,12.57624761,5.63969746625,9.251175332,7.536346549,8.474680533,5.505510586,7.302862322,5.76593995,6.962552276,7.4312568682,7.098719371,6.741201091,7.6111323212,12.12504541,7.862876923,5.911818141,6.0929297895,5.5428379012,5.804719114,9.789873514,7.391761545,8.66542575,5.442455259,8.2777883015,8.589483673,5.091500179,7.85669691467,11.27623323,7.157624222,7.383968157,9.166697324,9.559434991,11.52169626,7.31862520433,7.48196166867,10.32512022,10.46257413,8.994354232,10.34726733,11.8054921,11.67510152,9.5949501985,6.434568757,4.592520086,6.971086891,9.498162056,6.478329262,8.842626225,8.42779587067,7.481398095,6.586005659,5.99820185,11.6077021567,7.8100749315,10.8888014215,11.28922369,7.842049506,12.75620088,13.5121695,12.47764072,5.020239923,7.7506065195,6.845117176,11.11317258,7.508147197,BRCA
5.52044016575,8.320702773,9.760065891,7.5711783515,6.767195028,5.55073379133,12.19349773,6.323194968,9.769915947,7.338293201,6.0290173,8.986710369,8.026856932,6.947055725,10.8440250817,10.353336411,6.58493097,4.95444207,9.496554786,9.69256516467,6.416760061,11.02198648,8.11911474133,8.990643721,10.44466839,6.223234887,5.873035507,9.480270588,8.06587291333,7.147411327,10.42204403,6.15853337533,7.856102429,9.532322378,11.137683,10.74066222,12.01135666,6.720661627,12.07257321,5.8602843415,8.82901003,7.765321119,8.690112479,5.26733198233,5.959958017,6.385953509,6.804231473,7.2445861642,6.212526175,6.813047234,7.448654099,12.67203307,7.7021225845,5.503993644,5.9034588485,5.4641368762,5.527329405,9.801472324,7.677704008,8.815320146,5.112503363,7.9762072145,7.907388127,5.515393331,8.11094053067,11.198356615,6.689778979,7.0833900895,10.50005538,9.65317699,11.72288448,7.23629484767,7.496409352,10.4297627,10.51689201,9.791114496,10.45388564,12.13502955,11.40523204,9.3783225215,6.699751273,5.10686257,7.223811373,10.2425466365,6.215392848,9.630577078,8.45925672733,7.228580927,7.22912163867,6.84843868,11.5512263767,7.3984048785,11.252028628,11.524772,8.09744639133,12.13760287,13.47944813,12.54827894,4.850435434,8.1061247785,6.923330828,11.22600587,7.067906808,BRCA
5.58777326775,8.2000896335,9.344181055,7.0913602235,6.763813641,5.33781834633,12.23565236,6.331145921,10.3820872935,7.478529234,5.876032641,8.742495656,8.120096744,7.239410274,11.337274206,9.24789131367,6.0589973865,5.182703468,10.39270411,9.98949733167,5.863140121,10.90909074,7.89001782067,9.016746404,10.39039231,6.082580853,6.403711392,9.432546201,7.75608816367,6.947903173,11.11828268,5.52976592467,8.398114105,9.129946971,10.00164081,9.439182162,11.97218475,6.243898751,12.17972416,5.5016593965,10.06056798,7.799736743,8.847629866,5.99442656267,6.01900601475,5.956702124,6.450638557,6.9971733014,5.584068992,6.506054132,7.6522265588,12.52623397,8.054801422,5.602001935,6.323322532,5.1156792046,5.655216748,9.34823014567,6.105076296,8.115695415,5.7109519,7.9530049585,7.458860011,5.224205518,7.98209816267,11.274247985,7.046663354,7.0038486335,10.578656,9.580847928,11.42772678,7.62681052767,7.166098701,10.18190731,9.818622568,10.14854685,10.09500831,12.02968073,11.09785784,9.3120333535,5.6556447465,5.082373945,6.418616371,9.9489026305,6.355796501,10.00278026,7.73867912133,6.648325671,6.91032494133,6.723630657,10.720960379,7.6503556025,9.6891460585,11.77058762,7.59615406733,12.20536419,13.35270561,12.76004735,4.9603811275,7.389583129,7.356366407,10.31178269,7.5757878185,Control
5.87271996825,7.875076566,10.049946495,7.084991265,6.854560258,5.688073818,12.7347446,5.680472929,9.671974648,7.297193996,5.824138541,8.684828488,8.28785217,5.894824582,11.0490871027,11.076519951,6.730522711,4.778486368,9.358629843,9.506100771,6.860966288,10.63211394,8.43841214667,9.082229642,9.62228117,5.44461013,6.34452495067,9.66718229,8.12260925067,6.836369559,10.40311354,6.08433296333,7.697637374,9.959676393,10.864964,9.689574849,11.58766984,6.8833304115,12.74633592,5.80954885825,9.04746554,7.144329712,8.770532686,5.547936593,6.74562531875,5.699476154,6.344522837,7.3395574808,7.405441727,6.944393257,7.950268865,11.96427598,7.930765467,5.633294061,6.52394041,5.466218321,6.407145055,7.772929909,7.418993406,9.518791383,5.377654117,8.133774626,8.634049691,6.212477538,7.82991936767,11.21839075,6.79859870533,6.931778481,11.00715715,9.966174165,11.8471671,7.30377612233,7.33013335533,10.27256013,10.595689,9.421265976,10.22872886,11.68152186,11.71544309,9.6541939785,6.4308542,4.403439363,7.219219655,9.731993461,6.095297454,9.484878832,8.10318445333,7.634958261,6.72839437467,6.818713579,11.54329104,7.4082400825,11.277560598,11.29922535,8.19961830567,12.34682957,13.37889296,12.45248586,4.957250341,7.637528126,7.543266046,11.49594259,7.645516256,BRCA
6.0241266485,10.112371314,9.5007422985,6.50402659,6.543500233,6.26184317333,12.65857307,6.872247394,9.753034207,7.806535324,6.352798794,9.33884841,8.529822044,6.847624679,10.8002004453,11.51028325,6.87151716925,4.950248224,10.16002932,9.688092646,7.477052175,11.37439849,8.37121987433,7.879094802,10.04182378,6.162799782,6.44851453633,9.9164802245,8.40450445433,6.770634576,9.953578497,8.36641248067,7.3388634815,10.00182726,11.45443311,9.814991395,12.06588572,7.019536675,13.08540943,5.889292139,8.339762197,7.044998189,9.445243095,5.422961591,7.72772594175,6.304424909,6.787253282,7.3955993004,7.460253403,7.80732453,7.4183463498,12.02694363,7.6687152575,5.353244986,5.9174340255,5.6759717936,5.625863148,9.84054935,7.890402801,9.231287868,5.316879984,8.614206568,8.090352132,5.294814856,8.18650002,11.07534033,6.70524643733,7.4215310095,10.15284924,10.23164154,11.5852209,7.05307250933,6.96976629,10.16250498,10.95861817,8.755431019,10.624983,12.29172622,12.22616388,10.930540346,7.3002942325,5.089382945,7.637749928,10.1743432895,5.996451597,8.90097329,8.70127661067,8.19601328,6.38912935567,6.520033725,11.6186680667,7.2581526215,10.678516145,11.31140223,8.96012964167,13.11510467,13.71343219,12.66384721,4.630667642,8.5459358775,5.947029782,11.69149721,7.5964459115,BRCA
5.88751933675,7.8281740715,9.015559992,6.201503818,6.456482249,6.52939292733,13.34505663,5.057462456,9.1297731835,7.967285529,5.779661087,8.17437786,8.167494826,6.773076963,11.1354255073,9.54237477033,6.362735412,4.95444207,9.341019005,10.0480993307,6.742953157,11.02648906,8.43731510867,8.440081308,9.710815526,5.495384375,6.328291098,9.167523377,8.232537209,6.72267478,12.02630394,5.61863853467,7.9742866725,8.873183485,9.557684409,7.511675823,12.23463043,6.6232326,12.27941189,5.78129302475,9.180127421,8.198753346,9.358008891,6.52639166833,6.68615010625,5.961514085,7.029787251,7.3536038904,6.662423158,5.996847001,8.3350079456,13.11366653,8.590203577,5.876892151,6.330484187,5.5322651396,6.430289978,9.55785931,7.572418149,8.344585666,4.904497645,8.747651318,8.626385404,6.381677589,8.451561107,11.151396135,7.32404088833,6.239058915,9.662659976,8.977681421,11.16076662,7.036661383,6.54175895867,10.31455241,9.415520555,10.39297237,9.961088297,12.09842044,10.56738599,9.7207434685,7.2132301705,5.709711946,5.938762876,9.6883434395,6.107065996,9.95563942,8.36198243367,7.292025067,7.54701473933,6.949071249,10.620682972,7.399969872,10.2755669945,11.77105209,8.17914310267,12.34260121,13.29267684,12.61750082,5.102706884,6.9179834015,7.986995525,9.882139059,7.3846532985,BRCA
5.55851851825,9.436657679,10.6232973005,7.6188571805,7.109938036,5.97148952467,12.39966386,6.091811548,9.643814388,7.667823176,5.862458365,8.824657385,8.80888466,6.416168916,10.258386433,10.4230262683,7.0975611175,4.584732512,9.812386363,9.436876068,6.689303092,11.33417845,8.18545797233,8.912381254,9.922785491,6.08693831,6.443340444,9.1611827995,7.82778458767,7.289814009,9.584981814,7.134000206,7.7095138065,10.47490271,10.66388964,9.583290187,11.37383049,7.0670465565,11.89259415,5.3501390665,8.872275583,8.277683912,8.993477034,5.618990182,7.47864321375,6.238171237,7.120344487,7.0445753338,6.020263967,7.162847292,7.757716558,12.07897478,7.7549264415,5.783660451,5.9718598575,5.3094441946,5.233822166,7.854087509,7.90344675,8.118825763,5.023045997,7.602215851,8.12621548,6.222848625,8.171538624,11.40345044,7.14839452233,6.487104221,10.21059864,10.00443156,11.28922369,6.796289882,7.84441516067,10.71573921,10.55515256,9.038034948,10.12277013,11.95847307,11.55940591,9.2094695665,6.7375606535,4.475747249,7.843734423,9.8900263955,6.332712967,9.017533022,8.53051419067,7.787382059,7.00963552967,6.880413479,11.4495990067,7.055090386,11.313560577,11.03612228,8.49577643867,12.57155186,13.44200721,12.74796537,4.781675766,8.3320404855,6.734035951,11.73537632,7.097562405,Control
5.650041658,8.6840196725,10.059640231,8.092918242,6.816347305,5.54762997267,12.05932765,6.099511534,9.557649091,7.357466507,5.813403636,8.659854224,8.17986074,6.458739307,10.6759547673,10.3226626667,6.41978303225,4.931459981,9.898586698,9.58057105933,6.500527718,10.66032156,8.21589430233,8.963128094,10.26710886,7.016922821,6.39158794533,9.3657406255,8.16675555833,6.70684521,9.460251675,7.56621495767,7.94496816,9.964760013,10.78521972,10.67301333,11.74966846,6.5497902615,12.60350703,5.591806779,8.632069254,7.431458167,8.769533015,5.580399701,6.33624571475,6.101403861,6.507997257,7.1591884674,7.205282841,7.428655643,7.6719006758,12.20624983,8.1175343725,5.675118156,6.3825279205,5.291675395,5.844493149,9.60954968233,7.548207573,9.026662535,5.398154738,7.906098313,8.222772115,5.287261033,7.91861634733,10.99057863,6.63685147833,6.9655385505,10.55937736,9.452231522,11.82274022,7.59891329933,7.80894971567,10.36365325,10.38239737,9.783440744,9.9831294,11.88601099,11.56454026,9.550898016,6.6237057305,4.431796925,7.418993406,10.173879045,6.387246745,9.695411499,8.16926655967,6.878728789,6.85674479767,6.894518054,11.6033707233,7.327968466,10.898757498,11.27393851,8.31359507267,12.3148028,13.70458133,12.4865699,4.710335668,7.7930385845,7.048898576,11.64430934,7.4254276565,BRCA
5.56331123875,8.5305745065,9.9202580165,7.599297253,7.016310012,5.70757979267,11.61491238,6.072647808,10.0619138165,7.247645413,5.659004925,8.645245129,8.633940747,7.409075047,11.1110274023,10.545324375,6.2012063225,4.067773563,9.608828239,9.75364579767,6.827314517,10.90549628,8.183937528,8.751779294,9.976514407,6.038266749,6.12471153133,9.70078824,8.199921005,6.408334517,11.10846093,5.38469059467,8.148239231,10.08180334,11.44285036,9.67905828,11.77144213,6.1985753455,12.28213433,5.8421495495,9.629630344,7.109833592,8.271931157,5.61823474067,6.29758044475,5.906897358,6.425178655,7.3339069032,7.606018576,6.850940421,7.3060563712,12.27296951,8.2287174245,6.078850631,6.3457281585,5.3589494338,5.913135501,9.492243668,7.121070136,8.794173061,5.778347403,8.1813016325,8.3824199,5.312893162,7.74245236133,11.551814785,6.691964128,6.9279187635,10.19143901,9.69476318,11.64681981,7.51244247967,7.79374473733,9.653830832,10.25415499,10.3235449,10.28660429,11.97982718,11.2564654,9.179039416,6.458550254,4.509722249,7.028130191,9.8976062935,6.271748387,9.099374852,8.39504068233,7.4960371,6.973025285,6.877072814,11.0351359567,7.271314855,10.8706706855,11.09393927,8.02412086467,12.71572616,13.30755735,12.57561022,4.9414115465,7.6247556515,7.440414751,11.1050886,7.581342169,BRCA
