ID	6655	805	1869	5579	5894	6464	5578	801	3479	2475	3480	5582	5159	5605	673	7039	5604	4193	5925	207	208	399694	10000	4893	2885	5595	6654	5594	23533	3265	1956	3845	1029	53358	1026	1950	369	51806	595	5728	8503	5154	815	5155	816	5156	817	818	1019	1871	7157	1870	810	5290	5291	1021	5293	5335	5336	25759	808	5294	5295	5296	163688	DependentVariable
Instance1	7.867620258	13.59313376	5.763286242	6.21136540967	10.11570732	9.15105029633	8.688181342	13.11037161	7.6246849295	10.40794251	7.634903824	5.313256056	12.86051578	11.44994835	6.513534664	7.5001189985	10.49127719	5.4774530015	8.976299993	9.746089281	7.466690585	7.137455172	6.02664600925	8.74899041	9.4954151895	11.634256725	8.001564595	8.27215776867	6.033979735	7.4423513115	7.05035509475	6.8286116825	6.348705253	5.814878023	11.459753229	6.141397664	10.17550624	9.095911979	13.0689563	10.48283344	6.660285205	6.70121473533	4.967873236	8.08474537867	6.3931703428	10.73337264	6.71763387475	8.533227316	10.36475876	9.274157466	8.333402628	7.6916757	7.680836167	6.685313404	7.339184439	9.861095099	8.467616885	7.6745180755	10.98014335	6.35664089167	12.33572539	6.299304767	7.0703331436	11.7240492	5.118745153	Control
Instance2	7.609956448	13.5121695	6.058322584	6.479820979	10.34726733	8.42779587067	9.433471275	12.75620088	6.947135646	10.37262599	7.713354077	5.115003321	12.72067933	11.52169626	5.99820185	6.753678231	9.559434991	5.63969746625	7.958452847	9.68028616833	6.43012268	7.646272708	5.94776533325	8.474680533	9.5539178325	11.27623323	7.481398095	7.85669691467	6.539395847	7.8897640555	6.79791370075	6.4300637355	5.79053164567	5.911818141	8.288611166	6.795134192	10.06599536	6.451092084	12.87039849	10.32512022	6.249592888	6.927342899	5.03365563	7.53677712533	6.9553527598	10.73397278	6.8818081325	8.715636586	10.22717101	9.646289192	8.508984299	6.931656836	7.335080175	7.098719371	6.741201091	9.469403277	8.699078855	7.862876923	10.64134532	6.54570248567	12.47764072	7.09127967	7.6111323212	12.12504541	5.98658799	BRCA
Instance3	7.575257723	13.47944813	6.031886566	5.889051372	10.45388564	8.45925672733	8.48506563	12.13760287	5.9026635435	10.44466839	7.935549803	5.434470814	11.31253714	11.72288448	6.84843868	8.6060442205	9.65317699	5.8602843415	8.409052632	9.69256516467	6.416760061	8.137709878	5.52044016575	8.690112479	9.480270588	11.198356615	7.228580927	8.11094053067	5.844744204	7.856102429	6.80402066425	6.720661627	5.34429371167	5.503993644	8.320702773	7.503172055	10.30533535	8.606850376	13.5121695	10.4297627	6.638439986	6.43184992733	5.935819934	7.226160153	8.109608713	10.053395164	6.405921396	8.2596790005	11.04936549	9.837470696	9.660905593	8.360672771	10.35235277	6.212526175	6.813047234	10.38239737	9.063247518	7.7021225845	10.4984955	5.873035507	12.54827894	6.323194968	7.448654099	12.67203307	5.757030749	BRCA
Instance4	6.838009842	13.35270561	5.460424154	6.312672729	10.09500831	7.73867912133	9.211511834	12.20536419	6.5710894325	10.39039231	7.68113495	5.36790503	11.45985565	11.42772678	6.723630657	8.2859047325	9.580847928	5.5016593965	6.610216975	9.98949733167	5.863140121	8.004250142	5.58777326775	8.847629866	9.432546201	11.274247985	6.648325671	7.98209816267	5.341462114	8.398114105	6.3257817405	6.243898751	5.62556244233	5.602001935	8.2000896335	7.0134654	10.35265071	9.664661106	13.61588998	10.18190731	7.411068419	6.29958050633	5.198898037	7.314341457	8.725184586	9.4016975135	6.1456479	7.7082282335	10.81911353	10.27390663	8.338826757	8.162745192	9.938977155	5.584068992	6.506054132	9.614162807	8.649598507	8.054801422	10.35580562	6.403711392	12.76004735	6.299945779	7.6522265588	12.52623397	6.492979261	Control
Instance5	7.652900753	13.37889296	6.053008806	7.50900425433	10.22872886	8.10318445333	8.977409535	12.34682957	7.739494752	9.62228117	7.919550328	5.333791561	11.9729763	11.8471671	6.818713579	7.8260671385	9.966174165	5.80954885825	8.022008655	9.506100771	6.860966288	6.589056064	5.87271996825	8.770532686	9.66718229	11.21839075	7.634958261	7.82991936767	6.042212717	7.697637374	6.78190965925	6.8833304115	5.72645123933	5.633294061	7.875076566	8.466587485	10.14697308	6.345898074	13.04549694	10.27256013	6.561483187	7.33859063467	5.062220221	7.39241541167	6.9100805066	10.594310045	7.045711086	8.3252183155	10.92385505	9.962375907	9.701150974	7.617800091	7.089109133	7.405441727	6.944393257	10.33984475	8.565760069	7.930765467	10.43232295	6.34452495067	12.45248586	7.300126299	7.950268865	11.96427598	4.93618003	BRCA
Instance6	8.522033306	13.71343219	5.770572224	6.98490046733	10.624983	8.70127661067	8.467749328	13.11510467	7.375850429	10.04182378	9.087722135	4.940884687	12.55918115	11.5852209	6.520033725	7.0683788045	10.23164154	5.889292139	9.286795183	9.688092646	7.477052175	7.022259953	6.0241266485	9.445243095	9.9164802245	11.07534033	8.19601328	8.18650002	5.759695977	7.3388634815	7.10041818325	7.019536675	5.244334811	5.353244986	10.112371314	7.455781587	10.77106872	5.930448326	13.37610779	10.16250498	6.446881172	6.96108608367	5.093825554	7.26030069533	6.3166102882	10.813430195	7.03324440275	8.4054699995	10.4760984	10.05069253	8.868576523	7.123969084	5.996451597	7.460253403	7.80732453	10.24168562	8.146264608	7.6687152575	10.6767992	6.44851453633	12.66384721	6.725540512	7.4183463498	12.02694363	5.660645761	BRCA
Instance7	6.760091594	13.29267684	6.146803484	6.81582852467	9.961088297	8.36198243367	9.024558716	12.34260121	10.349737175	9.710815526	7.203154957	5.832707292	12.84338824	11.16076662	6.949071249	6.4105816125	8.977681421	5.78129302475	8.555107826	10.0480993307	6.742953157	9.113137308	5.88751933675	9.358008891	9.167523377	11.151396135	7.292025067	8.451561107	5.942169184	7.9742866725	6.9842760015	6.6232326	5.81224373133	5.876892151	7.8281740715	6.973327498	10.66411416	9.276724119	13.46367638	10.31455241	6.282259665	6.89649601933	5.754494213	6.684352383	9.356122659	10.86366497	6.55286557675	7.7168387545	10.77554879	11.29154789	8.315445233	7.972134198	10.40794251	6.662423158	5.996847001	9.112401142	8.302457433	8.590203577	10.27409306	6.328291098	12.61750082	7.476910459	8.3350079456	13.11366653	5.548136995	BRCA
Instance8	7.907583411	13.44200721	5.920180882	6.87117032933	10.12277013	8.53051419067	8.419813926	12.57155186	7.733044401	9.922785491	7.320803087	5.495064524	12.5617021	11.28922369	6.880413479	8.009231702	10.00443156	5.3501390665	9.023671978	9.436876068	6.689303092	8.319853998	5.55851851825	8.993477034	9.1611827995	11.40345044	7.787382059	8.171538624	6.015923042	7.7095138065	6.998917209	7.0670465565	6.476135957	5.783660451	9.436657679	6.405231362	10.26119615	9.164543144	12.73729283	10.71573921	6.094030827	6.60636141433	5.619127766	7.606488298	7.580338669	11.03550101	6.064234489	8.729778512	10.6537276	9.654399345	8.92056956	6.945271536	9.572823899	6.020263967	7.162847292	9.92562903	8.452633655	7.7549264415	10.75653988	6.443340444	12.74796537	6.726903149	7.757716558	12.07897478	5.655646098	Control
Instance9	7.65031782	13.70458133	5.598879718	6.13414385767	9.9831294	8.16926655967	8.419971893	12.3148028	7.2965384015	10.26710886	7.809255459	5.606746643	11.93257475	11.82274022	6.894518054	9.2984794075	9.452231522	5.591806779	8.717951507	9.58057105933	6.500527718	8.187798825	5.650041658	8.769533015	9.3657406255	10.99057863	6.878728789	7.91861634733	5.978888461	7.94496816	6.85070537275	6.5497902615	5.35894690833	5.675118156	8.6840196725	7.872399588	10.30631839	9.148261195	13.81715158	10.36365325	6.225020007	7.743697197	5.662925563	7.45408843267	7.4789113804	10.45062521	6.4879534175	8.057131251	11.33166731	10.12192882	9.680166591	8.258590913	8.367000914	7.205282841	7.428655643	10.90635345	8.407417683	8.1175343725	10.57213676	6.39158794533	12.4865699	6.426437217	7.6719006758	12.20624983	5.375570566	BRCA
