ID	2159	2158	2157	1282	2149	1284	1285	1286	3827	5627	2266	3818	5624	2243	462	2244	2161	1288	1287	2160	710	2153	DependentVariable
Instance1	8.701749275	5.443947436	6.7050653335	13.17957018	11.7906038575	10.06394142	5.5662848295	5.323380202	5.6227922	12.29448586	5.61663289	5.983342088	4.850263431	6.212296819	5.28356184	5.66197871	7.190568257	6.22269146867	8.7528568605	5.7619906325	9.6511123165	6.186565552	Control
Instance2	7.877531272	5.956411734	5.870139424	12.03104303	11.750443977	9.662846866	5.521636581	4.783471516	5.313618859	12.39041358	5.08042485533	5.887288406	4.06456111	5.7937330178	5.214524337	5.223664671	8.301794677	5.50909937167	8.456458626	5.346055261	9.1528763845	6.175530214	BRCA
Instance3	6.401780305	5.503993644	6.17879070775	10.65812692	11.386995669	8.511012465	5.6717042015	5.395243853	4.98710623	11.62074231	5.12813079533	6.059188284	5.857490426	5.862260741	4.96764272	5.7185873855	8.66705043	6.32727236533	9.016602648	5.6687672635	8.8817688625	5.989656332	BRCA
Instance4	5.763551833	5.243946308	5.7388006725	12.43530962	10.928805556	9.841761329	5.6567520235	5.754627826	5.494744603	11.6659178	5.394216664	6.311526388	4.845002284	6.142895466	4.628224624	6.1111201375	9.287147382	6.12400306867	8.5825771995	5.7971553895	8.821092343	5.899786645	Control
Instance5	6.53056679	5.391468086	6.43636971125	11.48468963	11.7514471335	9.517187651	5.406455813	5.806975681	4.968564562	11.67950002	5.16471474267	6.219416008	4.906423146	6.0545063174	5.394386591	5.524787686	8.465740992	5.820521944	8.0194344075	5.189254443	9.1025596075	6.128979632	BRCA
Instance6	7.484220974	5.226326687	6.644667242	12.15911615	12.191046306	9.981902989	5.372043052	5.80774855	4.846131289	12.26341894	4.86237598533	6.244178877	5.499695432	6.1325254104	5.070616072	5.8811445325	7.543536723	5.81522003967	9.089106031	5.4087702635	8.9754783835	6.249071368	BRCA
Instance7	8.609253665	5.418536788	6.11671554125	12.70613234	12.426379765	10.24008207	5.293021282	5.779661087	4.846005888	12.53522562	5.183358411	6.64810992	5.019714421	5.8629718688	5.219373048	5.5239862235	9.362470505	5.76016431267	8.784683382	6.005685044	8.925445463	6.067010094	BRCA
Instance8	9.342497592	5.212093857	6.62473679025	12.13864308	12.080271783	9.484486155	5.8644482025	4.923875634	5.110625549	12.41967063	5.73127573267	6.24289363	5.555364666	6.2905934128	5.2209212	6.0018505655	8.197119763	6.17054467033	9.583290087	5.607798524	9.438031278	5.559423936	Control
Instance9	6.982426435	5.522472662	6.382479944	11.59733576	11.6814712815	9.528835552	5.8691149425	5.641409649	5.057570761	11.60505131	4.90385191767	6.172933113	5.015037253	5.777716958	5.007656643	5.5854962715	9.013574704	5.627103762	8.916717513	5.601511002	8.7430805635	6.081356272	BRCA
Instance10	6.842950948	5.34483848	6.1460391455	12.32198735	11.2871386965	9.798480357	5.873255617	5.853503721	4.753833848	11.24631027	5.373245961	6.268944869	5.28356184	5.834084272	4.827579315	5.882017596	7.871814585	5.95411342967	8.383828745	5.272661299	9.031066788	6.274406692	BRCA
Instance11	9.362086899	5.418705435	6.31647721525	12.04226139	11.75733557	9.95258151	5.790232062	6.1022441	6.157150477	11.99760301	5.10876104267	6.298205225	4.832651143	5.8878688452	5.167429435	5.589234893	8.566416689	5.596975461	7.5747111425	5.588446105	9.721075938	6.209263877	BRCA
Instance12	7.774854787	5.37574431	6.85286268525	12.57561022	11.9564860075	9.847234001	5.573893621	5.137105138	5.298668624	12.07828769	5.33171452	6.274732813	5.091923254	5.890793344	5.622060057	5.3609119885	7.718363553	5.920923915	8.892008195	5.6995932365	9.2349913925	6.199285243	Control
Instance13	8.226967397	5.346257748	7.106402131	13.18229429	11.749596883	10.72100969	5.8254393855	5.397898131	4.699347423	12.10010062	5.43919162867	5.897247233	4.944168843	5.9960739032	4.944168843	5.578027233	7.978740664	5.92918940233	8.6811245715	5.61522276	9.5884618825	6.469890553	Control
Instance14	7.566817294	5.592016873	6.641701621	11.83486615	10.9551055265	9.637567286	6.076605462	5.057462456	5.387510099	11.32848436	5.244861722	6.836117042	4.700318863	5.8533394194	4.872103847	5.7407899085	7.97625067	6.265588094	10.4345005835	5.343361147	9.58490841	6.499252446	BRCA
Instance15	7.69122204	4.939004665	6.77862712175	13.95070399	12.47184107	11.14837189	6.0934717055	5.461570507	5.149758548	12.22502371	5.892500193	6.785194558	5.31307462	6.6576685756	5.23994335	7.706848707	7.60485179	5.798142002	10.439916445	5.342631537	9.13890811	6.993564335	BRCA
Instance16	8.14949453	5.933933296	6.47275380575	11.78375755	11.106139519	10.08948727	6.4729748835	5.088535181	5.383541223	11.78049682	5.01693401867	6.993281271	4.795210185	5.871486022	4.649642211	5.679065704	8.254711101	6.33121760033	10.1133745185	5.5567976915	9.3611948655	6.345809388	BRCA
Instance17	7.591767528	5.644152813	6.6991321735	11.31092814	10.837073227	9.368283342	6.376176938	5.08439518	5.476876799	11.10215306	5.221348673	6.552750258	5.139767484	5.9806233382	5.173738339	5.594069333	7.812114918	6.330944259	10.793897542	5.601395624	9.236799559	6.474359481	BRCA
Instance18	8.503151056	5.051166787	6.347915835	12.72627038	11.4335031145	10.35265071	5.904154572	5.358089615	4.844249122	11.85977947	6.427978353	6.152087694	4.42789603	6.2075168774	5.568952692	5.8824568005	8.86916284	6.250331092	9.6697834825	5.5548539	9.432426335	6.305154876	BRCA
Instance19	7.846792788	5.22439848	6.47213226875	11.83178435	10.9875720195	9.985152126	5.7549697005	5.196441066	5.250593322	11.75128055	5.34856477533	6.497537023	4.878003385	5.8517522696	5.855623029	5.8434161095	8.693731851	6.126459088	10.2984544975	5.5538148785	9.5801693595	6.461647751	BRCA
Instance20	7.9096848	6.049201232	6.19780927525	12.59652762	9.600415897	10.20419243	5.8582799855	4.686239521	5.323740468	11.36752411	5.01021263533	7.802485871	6.114372881	6.2169609176	5.334149236	5.783726554	9.317424556	5.79939505	9.48299832	5.618950243	9.5691352575	6.855058834	BRCA
