@relation thedata

@attribute 10426 real
@attribute 10844 real
@attribute 114791 real
@attribute 121441 real
@attribute 27175 real
@attribute 27229 real
@attribute 4926 real
@attribute 7283 real
@attribute 85378 real
@attribute 891 real
@attribute 983 real
@attribute DependentVariable {BRCA,Control}

@data
6.41625338,10.88054035,8.593018612,6.8226328225,10.04312339,9.597587563,9.9785357775,7.6199287775,7.170628952,5.331285345,5.5594032075,Control
6.142317062,10.75842751,7.073662604,5.960093228,10.26782285,10.21214407,10.6018557185,7.688831127,7.23450563867,5.309804873,5.1000844475,BRCA
6.774659006,11.35948893,8.830325945,6.1586725245,10.26146944,10.24134003,10.5194448385,7.3591374765,7.28343146567,5.932280461,6.018363896,BRCA
5.36790503,11.26574119,7.497774262,5.499074656,10.44201071,10.42026583,10.442016245,7.77912135475,7.53965676,6.555360353,6.0392399955,Control
6.114372881,10.85995812,7.679499672,6.5937257225,9.861800757,10.14559503,10.721269778,7.34026717375,7.21461238433,6.520190915,6.028693113,BRCA
7.283507727,10.87516208,8.086854242,7.4413591625,9.367726587,9.991437211,10.818683695,7.46187222275,7.63242210733,6.429495141,6.0648074825,BRCA
6.08884719,10.61958751,8.025390316,5.498485073,10.03326851,10.53976977,9.8601645185,7.45674833,7.18476910867,7.168173481,5.427401159,BRCA
6.550751113,10.37287897,7.344298405,6.4788819545,10.07119456,9.250826081,9.825258058,7.32252578375,6.993546587,5.149148835,5.6375433755,Control
6.389657687,10.99992623,8.361407734,6.836956373,9.895348494,9.628364027,10.482321096,7.50180900625,7.59118313867,6.342257494,6.505547144,BRCA
6.262194115,11.21259383,7.036891003,5.999467511,10.05275181,8.907657669,10.603531994,7.53599395475,7.58196376933,5.2209212,5.4053195205,BRCA
6.554209422,11.64933041,8.380851855,5.172486578,10.49296002,9.336507187,10.799139805,7.3563565505,7.84972643567,5.842357415,5.220752803,BRCA
6.446674439,10.51117475,8.495976037,6.4411812175,10.01751175,9.519735078,9.8907592605,7.3585839405,7.295925651,5.585571947,6.0055657725,Control
6.37173799,10.61845,8.383867477,6.5591830185,10.22662928,9.2623422,10.2003369875,7.5665836745,7.374151601,5.639963781,6.0129300215,Control
6.589205911,11.00615443,8.243960734,5.959853238,10.85631291,9.421265976,10.834046361,7.77117905175,8.59881978467,5.135464327,5.5090344575,BRCA
6.933280874,10.89094843,7.938390374,6.329591501,11.01654387,8.332865804,10.1430496405,7.60831752775,7.77396659467,5.666480557,5.6287591775,BRCA
6.60674248,11.07134187,7.673664405,6.0079606575,11.44205205,8.825086879,10.5241223415,7.654679582,7.89715059167,5.51460459,5.441586912,BRCA
6.830677214,11.13121409,7.444975776,6.0306218675,10.87349431,9.056218477,11.0453916475,7.6673958165,8.223299705,5.524354632,5.6210469815,BRCA
6.581129481,10.88094205,7.886765226,6.12909465,10.73828676,8.974530119,10.0370622755,7.95510947425,7.65846059433,5.588273328,5.8102462945,BRCA
6.751614769,11.09669228,8.339650867,6.325951079,10.79666855,9.261978018,10.851170535,7.834358005,8.231995049,5.759562832,5.34095673,BRCA
7.03100122,10.71381632,8.408118602,5.7399615055,11.37562067,8.192984556,10.6853861175,7.8854041065,7.15643662667,5.101619875,5.46625573,BRCA
