ID	3420	5166	5164	1743	5165	23530	682	5162	1431	5163	5160	23539	8050	9123	2271	6392	4967	6390	3419	6391	3418	6566	3945	55066	54704	57546	4191	1738	1737	6389	3939	8802	8803	8801	3421	50	DependentVariable
Instance1	9.649456893	13.31403233	8.058886194	11.13050478	7.913429684	6.72411573	8.8793823445	12.12695617	9.60730722567	7.374389909	9.49066094	5.468103682	9.559654859	8.761053454	10.48441034	9.760229732	7.85701969767	12.2142175	10.18798331	10.3568056905	10.23494347	5.431465218	11.21708242	9.146617051	5.726430204	6.781616075	13.40233131	9.213761077	9.261978018	11.154907255	13.34674991	11.46641824	9.8912569875	10.42417183	8.42649314	9.83366143	Control
Instance2	9.83010422667	10.72924284	7.765768643	11.01654387	8.427575926	6.5573591055	8.771832078	12.06924173	9.151714148	6.82117167	9.103209852	6.060593939	9.013141976	9.024558716	10.73217615	9.655696684	7.62161351733	12.08367055	9.300061432	9.82763426	10.94627781	5.272407006	10.97105152	9.69349864733	6.458780312	7.1388629315	13.61228456	8.711943205	8.866630714	10.560368665	12.74918966	11.36247141	8.635990554	10.28757997	8.3328651035	8.806639133	BRCA
Instance3	9.84940806633	12.10567621	7.82918539	10.76155147	8.905538281	6.3056706965	8.768137349	12.10963326	9.25147759833	6.742616386	8.960697854	6.431335148	9.577358544	8.784374029	10.72694212	9.385178158	7.43282185633	12.2091488	9.228182036	10.11292087	11.71243039	4.544584798	11.32897515	9.78973002233	6.153101673	6.8003378975	13.82374193	8.729281802	8.82150385	10.883063585	12.65578567	11.44245126	8.772234963	10.53019687	8.6949011815	9.203617871	BRCA
Instance4	9.721645929	10.19591385	8.226570092	10.91150268	7.699192644	6.6282381475	8.831628272	12.1006805	9.232588409	7.875812501	9.709342822	6.086407617	8.751779294	9.184485567	11.19187368	9.478800518	7.68856506567	11.84868564	9.372702462	10.43563763	11.29402062	4.53376448	11.31322333	9.20745240167	5.545127619	6.705312193	14.19932039	8.239194094	9.233003119	10.4176076465	12.62461163	11.93568728	8.3152486205	10.9073904	8.610329425	8.922629835	Control
Instance5	9.748032852	11.35888208	7.822700078	10.43516787	10.30263925	6.468422892	9.050818791	11.98934847	9.41727851533	7.242581369	9.866278672	5.989826604	10.05022317	8.869887692	10.85687312	10.07437602	7.770744989	12.12695617	9.087722135	9.776279834	11.5761703	4.44414752	11.8054921	9.28171251233	6.502915818	6.9313540305	13.73376056	9.505246433	9.017637407	10.730971655	12.63275562	11.66672787	9.399717892	11.17329317	8.174366261	9.628364027	BRCA
Instance6	9.878700435	10.59878323	7.408162266	10.92385505	9.885094283	7.012627735	8.9573893605	11.62476132	9.32168994233	6.583726382	9.569818176	6.154570678	9.757207108	10.14832758	11.17329317	10.37262599	7.380654728	11.61592857	9.796177999	9.6268401555	11.19478472	5.476714818	11.07836451	9.49772671467	7.114213764	6.4202013435	13.43914135	10.04101607	9.861979055	11.431973905	13.34674991	11.05952041	9.5144576625	10.68798822	8.3622569065	10.13386823	BRCA
Instance7	9.61188469567	10.43052602	7.933839821	10.56225939	8.241507881	6.78253813475	8.345918811	12.045241	8.53965388867	8.139859715	9.023671978	6.843296507	7.784505823	9.721262049	11.35243538	9.020376578	7.46480964633	11.15682591	8.510330132	10.1547483045	10.04541878	5.072332275	11.03470976	8.80049187333	5.854002662	6.617650288	14.24008548	7.325532861	8.347622614	9.616722269	12.29328779	12.12504541	7.130160958	10.52153201	7.960512329	7.853014942	BRCA
Instance8	9.84832115333	13.06490613	7.4513783	10.39579682	8.549747253	6.10094951075	8.8300470005	12.31194418	9.26427471233	7.255408968	9.394463297	5.725748823	9.42725057	9.066352354	10.4422907	9.999683363	7.32584489167	12.40276968	9.097308662	10.123027836	10.18798331	5.325720324	10.95206435	9.05779064467	5.896460318	5.824107443	13.43392773	9.130455455	8.893893904	11.06002129	12.76570158	11.56134298	9.4873605265	10.63211394	8.4252753125	9.183164615	Control
Instance9	9.85530887867	10.95159091	7.72431112	10.79293283	9.450562333	6.8439628815	9.017325795	11.94385185	9.182602555	7.076765168	10.1276143	5.229983196	9.619688628	8.895212575	11.03700483	10.32819838	7.631815611	12.33572539	8.883499491	10.0813852025	11.63993091	5.262293378	11.9524629	9.50125422067	6.326074949	6.754861204	13.85125179	9.439182162	9.030143702	11.04452459	13.03973478	11.63567744	9.2732878295	10.80070603	8.4679029285	10.0579109	BRCA
